"Filing ID","5K(1)(a)(i)MID","5K(1)(a)(i)EOY","5K(1)(a)(ii)MID","5K(1)(a)(ii)EOY","5K(1)(a)(iii)MID","5K(1)(a)(iii)EOY","5K(1)(a)(iv)MID","5K(1)(a)(iv)EOY","5K(1)(a)(v)MID","5K(1)(a)(v)EOY","5K(1)(a)vi)MID","5K(1)(a)vi)EOY","5K(1)(a)(vii)MID","5K(1)(a)(vii)EOY","5K(1)(a)(viii)MID","5K(1)(a)(viii)EOY","5K(1)(a)(ix)MID","5K(1)(a)(ix)EOY","5K(1)(a)(x)MID","5K(1)(a)(x)EOY","5K(1)(a)(xi)MID","5K(1)(a)(xi)EOY","5K(1)(a)(xii)MID","5K(1)(a)(xii)EOY","5K(1)(a)(xii) Description","5K(1)(b)(i)","5K(1)(b)(ii)","5K(1)(b)(iii)","5K(1)(b)(iv)","5K(1)(b)(v)","5K(1)(b)(vi)","5K(1)(b)(vii)","5K(1)(b)(viii)","5K(1)(b)(ix)","5K(1)(b)(x)","5K(1)(b)(xi)","5K(1)(b)(xii)","5K(1)(b)(xii) Description"
1984176,,,,,,,,,,,,,,,,,,,,,,,,,"",64,0,1,6,0,4,0,0,25,0,0,0,""
1984192,,,,,,,,,,,,,,,,,,,,,,,,,"",73,3,2,2,0,1,0,0,18,0,1,0,""
1984224,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984237,,,,,,,,,,,,,,,,,,,,,,,,,"",16,2,0,0,0,0,0,0,1,65,14,0,""
1984251,,,,,,,,,,,,,,,,,,,,,,,,,"",69,1,0,0,0,0,0,0,25,1,4,0,""
1983046,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984253,,,,,,,,,,,,,,,,,,,,,,,,,"",73,0,0,2,0,0,0,0,20,3,2,0,""
1984287,,,,,,,,,,,,,,,,,,,,,,,,,"",28,1,1,0,0,0,0,0,1,0,1,70,"DIGITAL ASSETS/CRYPTOCURRENCY (BITCOIN + ETHEREUM), AND PHYSICAL PRECIOUS METALS"
1984309,,,,,,,,,,,,,,,,,,,,,,,,,"",68,1,1,0,0,0,0,0,28,0,2,0,""
1964919,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,1,0,0,0,0,0,86,0,1,0,""
1984375,,,,,,,,,,,,,,,,,,,,,,,,,"",77,0,10,5,0,0,0,0,0,0,2,6,"OTHER IS COMPOSED OF NON U.S. BONDS AND REITS"
1981845,,,,,,,,,,,,,,,,,,,,,,,,,"",8,42,6,33,2,7,0,1,2,0,0,0,""
1984404,,,,,,,,,,,,,,,,,,,,,,,,,"",45,0,22,0,0,0,0,0,24,0,8,1,"PUBLICLY TRADED LIMITED PARTNERSHIPS AND UNIT INVESTMENT TRUSTS"
1984420,,,,,,,,,,,,,,,,,,,,,,,,,"",75,0,2,0,0,0,0,0,15,0,8,0,""
1981293,,,,,,,,,,,,,,,,,,,,,,,,,"",12,1,2,1,0,1,0,0,74,0,9,0,""
1984425,,,,,,,,,,,,,,,,,,,,,,,,,"",100,0,0,0,0,0,0,0,0,0,0,0,""
1984491,,,,,,,,,,,,,,,,,,,,,,,,,"",12,1,2,1,0,1,0,0,74,0,9,0,""
1983912,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1980047,,,,,,,,,,,,,,,,,,,,,,,,,"",58,0,0,0,0,0,0,0,40,0,2,0,""
1983191,,,,,,,,,,,,,,,,,,,,,,,,,"",90,0,8,0,0,0,0,0,0,0,2,0,""
1975837,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1983829,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1980810,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1980816,,,,,,,,,,,,,,,,,,,,,,,,,"",83,0,3,0,0,6,0,0,0,6,2,0,""
1980498,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,87,0,13,0,""
1980438,,,,,,,,,,,,,,,,,,,,,,,,,"",45,0,0,0,0,0,0,0,35,0,5,15,"STRUCTURED NOTES"
1980510,,,,,,,,,,,,,,,,,,,,,,,,,"",17,0,0,0,0,0,0,0,70,0,13,0,""
1979989,,,,,,,,,,,,,,,,,,,,,,,,,"",71,0,1,0,0,1,1,2,5,0,13,6,"STRUCTURED NOTES"
1980879,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,0,0,0,0,0,0,0,0,3,0,""
1980891,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,3,0,0,0,0,0,78,6,1,0,""
1975245,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1979796,22,26,3,3,1,0,1,1,0,0,1,1,2,1,0,0,11,10,56,54,3,4,0,0,"",,,,,,,,,,,,,""
1980910,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,3,0,0,0,0,0,78,6,1,0,""
1980911,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,1,1,0,0,0,0,56,0,30,0,""
1978300,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1977945,,,,,,,,,,,,,,,,,,,,,,,,,"",73,0,2,0,0,5,0,0,0,15,3,2,"PRIVATE FUND"
1983660,,,,,,,,,,,,,,,,,,,,,,,,,"",69,0,16,0,0,0,0,0,0,0,9,6,"ETF"
1983666,,,,,,,,,,,,,,,,,,,,,,,,,"",1,97,0,0,0,0,0,0,1,0,1,0,""
1984641,,,,,,,,,,,,,,,,,,,,,,,,,"",23,0,0,0,0,1,0,0,52,16,7,1,"VARIABLE LIFE"
1984520,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984645,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,0,10,0,10,0,0,30,0,10,0,""
1984668,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,0,0,0,0,0,0,82,0,3,0,""
1983459,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1979179,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984731,,,,,,,,,,,,,,,,,,,,,,,,,"",99,0,0,0,0,0,0,0,0,0,0,1,"INTEREST ACCRUALS, DIVIDEND ACCRUALS, DE MINIMIS OPTIONS AND BONDS"
1978800,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984768,,,,,,,,,,,,,,,,,,,,,,,,,"",65,1,1,1,0,1,0,0,23,0,8,0,""
1982752,,,,,,,,,,,,,,,,,,,,,,,,,"",51,0,9,10,0,11,15,0,1,0,3,0,""
1984786,,,,,,,,,,,,,,,,,,,,,,,,,"",23,0,0,0,0,1,0,0,70,0,6,0,""
1984817,,,,,,,,,,,,,,,,,,,,,,,,,"",22,0,1,0,0,1,0,0,65,0,11,0,""
1984769,,,,,,,,,,,,,,,,,,,,,,,,,"",46,0,2,4,0,0,0,0,24,20,4,0,""
1984839,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984746,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984400,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984885,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,97,0,3,0,""
1984493,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984940,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1982024,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,5,0,0,0,0,0,77,0,3,2,"DSTS, REITS, BDCS, OTHER ALTS"
1984954,,,,,,,,,,,,,,,,,,,,,,,,,"",9,0,1,2,0,0,0,0,82,0,6,0,""
1984243,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1980068,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984956,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,0,0,0,0,0,97,0,1,0,""
1981019,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,0,0,0,0,0,95,0,3,0,""
1984964,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,7,0,0,0,0,0,17,0,20,0,""
1985050,,,,,,,,,,,,,,,,,,,,,,,,,"",37,0,2,1,0,1,0,0,57,0,1,1,"OTHER IS ALTERNATIVE INVESTMENTS (BLACKSTONE REIT, BLACKSTONE PRIVATE CREDIT, OWL ROCK, ETC."
1976068,,,,,,,,,,,,,,,,,,,,,,,,,"",24,0,9,1,0,0,0,0,56,0,11,0,""
1975084,,,,,,,,,,,,,,,,,,,,,,,,,"",49,0,14,0,0,15,11,0,0,0,10,1,"STRUCTURED NOTES"
1975780,,,,,,,,,,,,,,,,,,,,,,,,,"",45,0,0,0,0,5,0,30,0,0,20,0,""
1976088,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1975976,,,,,,,,,,,,,,,,,,,,,,,,,"",31,4,1,0,0,7,0,0,47,0,6,4,"REITS, PRIVATE EQUITY, PRIVATE DEBT, LIMITED PARTNERSHIPS, VARIABLE ANNUITIES"
1976093,,,,,,,,,,,,,,,,,,,,,,,,,"",17,0,5,0,10,42,1,0,20,0,5,0,""
1976099,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1970944,,,,,,,,,,,,,,,,,,,,,,,,,"",30,0,0,5,0,40,5,5,0,0,15,0,""
1976114,,,,,,,,,,,,,,,,,,,,,,,,,"",49,1,1,1,0,1,0,0,41,1,8,0,""
1976092,,,,,,,,,,,,,,,,,,,,,,,,,"",98,0,0,0,0,0,0,0,0,0,2,0,""
1976153,,,,,,,,,,,,,,,,,,,,,,,,,"",0,23,0,0,0,0,0,0,0,9,0,68,"CRYPTOCURRENCY AND TOKENS"
1976163,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976172,,,,,,,,,,,,,,,,,,,,,,,,,"",20,0,5,0,0,1,0,0,37,0,23,15,"REAL ESTATE, ALTERNATIVE INVESTMENTS, VARIABLE ANNUITIES, PRIVATE LOANS, VENTURE CAPITAL, PRIVATE EQUITY"
1976221,,,,,,,,,,,,,,,,,,,,,,,,,"",36,0,19,1,0,1,0,0,39,0,4,0,""
1976232,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,62,0,0,20,0,0,0,0,18,0,""
1976242,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,0,0,0,0,0,96,0,1,0,""
1976251,,,,,,,,,,,,,,,,,,,,,,,,,"",90,0,0,0,0,0,0,0,8,0,2,0,""
1975809,,,,,,,,,,,,,,,,,,,,,,,,,"",28,6,11,1,0,0,0,0,45,0,9,0,""
1976273,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,25,15,0,2,0,0,0,0,2,0,""
1984553,,,,,,,,,,,,,,,,,,,,,,,,,"",72,0,0,0,0,1,0,0,27,0,0,0,""
1985058,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1983290,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1965714,,,,,,,,,,,,,,,,,,,,,,,,,"",82,0,10,0,0,0,0,0,7,0,1,0,""
1984738,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1981962,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1984854,46,47,0,0,5,5,3,3,0,0,20,19,3,4,1,1,2,2,0,0,4,3,15,16,"THESE SECURITIES INCLUDE NON-AGENCY ISSUED SECURITIZED DEBT INSTRUMENTS (I.E. COLLATERALIZED MORTGAGE BACK SECURITIES, ASSET BACKED SECURITIES AND COLLATERALIZED MORTGAGE OBLIGATIONS)",,,,,,,,,,,,,""
1985156,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,0,0,0,0,0,0,42,0,2,0,""
1981522,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,6,72,5,17,"INVESTMENTS IN PRIVATELY STRUCTURED OR ARRANGED DIRECT LOANS OR SECURITIES, COMMERCIAL MORTGAGE LOANS, OR NON-AGENCY RMBS, CMBS, ABS (EXCLUDING CLOS)."
1965567,,,,,,,,,,,,,,,,,,,,,,,,,"",16,0,2,10,0,1,0,0,71,0,0,0,""
1984038,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1985190,,,,,,,,,,,,,,,,,,,,,,,,,"",69,0,0,2,0,11,0,1,10,3,4,0,""
1985185,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,0,0,0,0,0,25,0,3,71,"PENSION AND PROFIT-SHARING PLANS"
1984884,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1984391,,,,,,,,,,,,,,,,,,,,,,,,,"",75,0,11,0,0,8,4,0,0,0,1,1,"FIXED INCOME ACCRUALS, ABS, NON-AGENCY CMBS, CMO, AND CLO."
1982189,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1981054,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,4,0,1,56,0,0,0,36,2,0,""
1971426,,,,,,,,,,,,,,,,,,,,,,,,,"",47,0,0,1,0,0,0,0,38,8,6,0,""
1985214,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,7,15,0,5,0,0,65,0,2,0,""
1975470,,,,,,,,,,,,,,,,,,,,,,,,,"",53,1,1,1,1,1,0,0,26,1,14,1,"ANNUITIES"
1983284,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1985279,,,,,,,,,,,,,,,,,,,,,,,,,"",33,0,1,0,0,0,0,0,65,0,0,1,"CERTIFICATE OF DEPOSIT & FIXED INTEREST RATE INVESTMENTS"
1985221,,,,,,,,,,,,,,,,,,,,,,,,,"",93,0,0,0,0,1,1,0,0,0,5,0,""
1984454,,,,,,,,,,,,,,,,,,,,,,,,,"",43,0,1,2,0,0,0,0,39,11,4,0,""
1985296,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1985309,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,4,7,0,1,0,0,19,0,10,0,""
1984830,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1978798,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976912,,,,,,,,,,,,,,,,,,,,,,,,,"",60,0,1,0,0,17,2,0,8,0,12,0,""
1976917,,,,,,,,,,,,,,,,,,,,,,,,,"",99,0,0,0,0,0,0,0,0,0,1,0,""
1976923,,,,,,,,,,,,,,,,,,,,,,,,,"",67,0,0,1,0,0,0,0,6,0,23,3,"REITS"
1940854,,,,,,,,,,,,,,,,,,,,,,,,,"",18,0,1,0,0,1,0,0,75,0,5,0,""
1976707,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,5,1,0,0,0,0,83,0,1,0,""
1976961,,,,,,,,,,,,,,,,,,,,,,,,,"",32,1,0,1,0,2,0,0,9,49,6,0,""
1973223,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,0,0,0,0,0,0,0,0,3,0,""
1976995,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,1,3,0,0,0,14,81,"LOANS"
1976997,1,1,0,0,2,1,3,3,0,0,52,56,2,2,0,0,0,0,0,0,1,1,40,37,"LOANS",,,,,,,,,,,,,""
1977010,,,,,,,,,,,,,,,,,,,,,,,,,"",14,0,6,0,0,0,0,5,50,0,25,0,""
1977014,,,,,,,,,,,,,,,,,,,,,,,,,"",69,0,1,8,0,0,0,0,11,0,10,0,""
1975953,,,,,,,,,,,,,,,,,,,,,,,,,"",87,0,0,0,0,3,2,0,0,0,8,0,""
1977028,0,0,0,0,3,3,0,0,0,0,71,68,26,28,0,0,0,0,0,0,0,0,0,0,"",,,,,,,,,,,,,""
1976816,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1977030,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976702,,,,,,,,,,,,,,,,,,,,,,,,,"",0,4,6,0,0,0,42,2,0,0,5,36,"BANKRUPTCY CLAIMS, BANK DEBT, ABS, CLO, WHOLE LOANS"
1977038,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,100,0,0,0,0,""
1977040,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976992,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1977070,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1977079,,,,,,,,,,,,,,,,,,,,,,,,,"",88,0,0,0,0,0,0,1,7,0,5,0,""
1976957,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,0,0,0,0,0,0,86,0,1,0,""
1973510,,,,,,,,,,,,,,,,,,,,,,,,,"",14,0,0,0,0,0,0,0,85,0,1,0,""
1976321,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1956314,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"NON-US BASED INSTRUMENTS"
1976363,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,1,4,0,3,0,0,38,0,14,0,""
1976367,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,2,3,0,1,0,0,15,0,9,0,""
1976378,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,2,3,0,1,0,0,15,0,9,0,""
1976401,,,,,,,,,,,,,,,,,,,,,,,,,"",37,0,1,1,0,7,2,0,4,40,7,1,"ASSETS INCLUDED IN CATEGORY XII OTHER ARE   STRUCTURED PRODUCTS"
1976410,,,,,,,,,,,,,,,,,,,,,,,,,"",37,0,28,0,0,0,0,0,32,0,3,0,""
1974452,,,,,,,,,,,,,,,,,,,,,,,,,"",92,0,1,0,0,1,0,0,1,0,5,0,""
1976397,,,,,,,,,,,,,,,,,,,,,,,,,"",17,2,4,0,0,0,0,0,76,0,1,0,""
1976415,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1975144,,,,,,,,,,,,,,,,,,,,,,,,,"",20,0,0,0,0,0,0,0,80,0,0,0,""
1976428,30,30,0,0,2,1,3,2,0,0,2,2,0,0,0,0,56,57,0,0,7,8,0,0,"",,,,,,,,,,,,,""
1976430,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,17,5,0,3,0,0,25,8,3,0,""
1976447,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,4,7,0,1,0,0,19,0,10,0,""
1976144,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,1,0,0,0,0,0,88,0,5,0,""
1974490,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976179,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976183,,,,,,,,,,,,,,,,,,,,,,,,,"",66,0,17,0,0,4,0,0,0,0,13,0,""
1976509,,,,,,,,,,,,,,,,,,,,,,,,,"",71,27,0,0,0,0,0,0,0,0,2,0,""
1973366,15,16,0,0,2,1,2,1,0,0,0,0,0,0,0,0,72,71,3,2,5,8,0,0,"",,,,,,,,,,,,,""
1976517,,,,,,,,,,,,,,,,,,,,,,,,,"",39,0,3,0,0,0,0,0,20,0,11,27,"PRIVATE FUNDS"
1976516,0,0,7,4,8,15,0,0,1,2,42,34,0,0,0,0,0,0,0,0,0,0,42,45,"PREFERRED SHARES, ASSET BACKED SECURITIES, PRIVATE EQUITY, AND PRIVATE LOANS.",,,,,,,,,,,,,""
1976473,,,,,,,,,,,,,,,,,,,,,,,,,"",77,2,6,2,0,2,0,0,1,0,7,3,"ANNUITIES"
1969615,,,,,,,,,,,,,,,,,,,,,,,,,"",17,1,0,1,1,1,0,0,81,0,1,0,""
1969834,,,,,,,,,,,,,,,,,,,,,,,,,"",100,0,0,0,0,0,0,0,0,0,0,0,""
1976542,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1975038,,,,,,,,,,,,,,,,,,,,,,,,,"",99,0,0,0,0,0,0,0,0,0,1,0,""
1976586,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976626,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976083,,,,,,,,,,,,,,,,,,,,,,,,,"",78,0,3,0,0,0,0,0,11,0,8,0,""
1976647,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976651,,,,,,,,,,,,,,,,,,,,,,,,,"",17,0,0,0,0,0,0,1,77,0,5,0,""
1976553,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976628,15,16,0,0,34,30,6,6,2,2,16,15,1,1,0,0,1,1,1,1,12,15,12,14,"ABS/LOANS/ABS/REPOS.",,,,,,,,,,,,,""
1976692,,,,,,,,,,,,,,,,,,,,,,,,,"",20,0,0,1,0,5,0,0,61,0,13,5,"ALL ASSET TYPES < 1%  COMBINED: POOLED INVESTMENT OTHER THAN INVESTMENT CO NON EXCHANGE TRADED EQUITY DERIVATIVES US GOVT/AGENCY BONDS SOVEREIGN BONDS US STATE & LOCAL BONDS NON EXCHANGE-TRADED EQUITY OTHER"
1976736,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,0,0,0,0,0,0,69,0,21,0,""
1976746,0,0,0,0,30,30,0,0,0,0,26,23,0,0,0,0,0,0,5,4,39,43,0,0,"",,,,,,,,,,,,,""
1976555,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,9,0,0,0,0,0,0,0,48,0,""
1976762,,,,,,,,,,,,,,,,,,,,,,,,,"",69,0,1,8,0,0,0,0,11,0,10,0,""
1976732,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1977118,,,,,,,,,,,,,,,,,,,,,,,,,"",32,0,0,0,0,0,0,0,66,0,2,0,""
1977088,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1977152,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1976598,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1977108,15,15,0,0,1,1,0,0,0,0,0,0,1,1,0,0,77,76,1,1,4,4,0,1,"STRUCTURED PRODUCTS, PENDING PURCHASE, PRECIOUS METALS, RIGHTS, UNITS.",,,,,,,,,,,,,""
1977167,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1975485,,,,,,,,,,,,,,,,,,,,,,,,,"",63,0,0,0,0,0,0,0,31,0,6,0,""
1977170,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,100,0,0,""
1977171,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1977210,,,,,,,,,,,,,,,,,,,,,,,,,"",87,0,1,0,0,0,0,0,0,0,13,0,""
1967860,,,,,,,,,,,,,,,,,,,,,,,,,"",54,24,2,1,0,0,0,0,16,0,4,0,""
1977268,,,,,,,,,,,,,,,,,,,,,,,,,"",90,0,0,0,0,0,0,2,0,0,8,0,""
1977269,20,22,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,68,78,0,0,"",,,,,,,,,,,,,""
1977277,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1977137,,,,,,,,,,,,,,,,,,,,,,,,,"",52,0,40,5,0,0,0,0,0,0,3,0,""
1978512,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1979103,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1978269,,,,,,,,,,,,,,,,,,,,,,,,,"",91,0,0,0,0,7,0,0,0,0,2,0,""
1969673,62,62,1,1,1,1,1,1,0,0,3,3,0,0,0,0,12,12,14,14,6,6,0,0,"",,,,,,,,,,,,,""
1978101,,,,,,,,,,,,,,,,,,,,,,,,,"",89,0,0,0,0,0,0,0,10,0,1,0,""
1979170,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"SPECIAL SITUATION PRIVATE LOAN"
1974049,,,,,,,,,,,,,,,,,,,,,,,,,"",51,0,6,0,1,24,8,0,0,1,3,6,"STRUCTURED PRODUCTS, COMMODITY, CRYPTOCURRENCY, PRIVATE CREDIT, PRIVATE EQUITY, WARRANT"
1978812,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1974934,,,,,,,,,,,,,,,,,,,,,,,,,"",19,0,2,2,0,3,0,0,69,0,4,1,"ALTERNATIVES, STRUCTURED PRODUCTS, CLOSED END INTERVAL FUNDS"
1973195,,,,,,,,,,,,,,,,,,,,,,,,,"",100,0,0,0,0,0,0,0,0,0,0,0,""
1974239,5,5,0,0,2,2,12,13,0,0,2,2,0,0,2,2,64,61,5,6,8,9,0,0,"",,,,,,,,,,,,,""
1942116,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"SOLELY MADE UP OF PRIVATE EQUITY AND INFRASTRUCTURE MANDATES UNDER ADVICE AND SINGLE INVESTOR COMMITMENTS."
1968584,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1966808,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"INSTITUTIONAL CREDIT FACILITY"
1970938,,,,,,,,,,,,,,,,,,,,,,,,,"",100,0,0,0,0,0,0,0,0,0,0,0,""
1974258,,,,,,,,,,,,,,,,,,,,,,,,,"",79,0,4,0,0,9,0,0,0,0,8,0,""
1959669,,,,,,,,,,,,,,,,,,,,,,,,,"",50,0,0,3,0,1,0,0,31,0,15,0,""
1968230,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,1,0,0,0,0,0,91,0,0,3,"CASH AND CASH EQUIVALENTS, POOLED INVESTMENT, US STATE AND LOCAL BONDS, INVESTMENT GRADE CORP BONDS"
1974854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,"",,,,,,,,,,,,,""
1971391,,,,,,,,,,,,,,,,,,,,,,,,,"",23,0,29,6,0,21,2,0,12,0,4,2,"CERTIFICATES OF DEPOSIT, MORTGAGE/ABS"
1974818,,,,,,,,,,,,,,,,,,,,,,,,,"",75,0,10,5,5,0,0,0,0,0,5,0,""
1974972,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1973214,,,,,,,,,,,,,,,,,,,,,,,,,"",43,0,26,1,0,12,0,0,0,0,4,14,"PRIVATE EQUITY INVESTMENTS"
1961374,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1974992,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,97,0,1,0,0,0,0,3,0,""
1951601,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1960639,,,,,,,,,,,,,,,,,,,,,,,,,"",79,0,0,7,0,0,0,0,9,0,5,0,""
1974997,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1975010,,,,,,,,,,,,,,,,,,,,,,,,,"",72,0,0,0,0,10,0,0,0,5,12,1,"ALTERNATIVE INVESTMENTS"
1977957,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,0,0,0,0,0,0,32,0,3,0,""
1980420,22,22,0,0,14,10,23,23,0,0,10,11,0,0,0,0,23,23,0,0,9,10,0,0,"",,,,,,,,,,,,,""
