"FilingID","ReferenceID","SubreferenceID","Website Address"
1989374,476869,297309,"HTTP:\\VANGUARDINVESTOR.UK.COM"
1989374,476874,297312,"HTTPS://GLOBAL.VANGUARD.COM"
1989374,476874,297313,"HTTP:\\VANGUARDINVESTOR.UK.COM"
1989374,476878,297316,"HTTP:\\VANGUARDINVESTOR.UK.COM"
1989374,476878,297316,"HTTPS://GLOBAL.VANGUARD.COM/"
1992223,360648,196994,"HTTPS://WWW.JAMESTOWN.DE/"
1977481,372803,226852,"HTTPS://APP.ALTA.EXCHANGE/INVEST/DKIFII"
1977481,18045,170777,"HTTPS://APP.ALTA.EXCHANGE/INVEST/DKIL"
1988131,314804,199199,"WWW.MERCURYCAPITALADVISORS.COM"
1988598,297786,140940,"HTTPS://PHOENIXINC.COM/"
1988598,297744,140905,"HTTPS://PHOENIXINC.COM/"
1988598,276668,129867,"HTTPS://PHOENIXINC.COM/"
1988598,297448,140711,"HTTPS://PHOENIXINC.COM/"
1988598,276683,129874,"HTTPS://PHOENIXINC.COM/"
1988598,276681,129873,"HTTPS://PHOENIXINC.COM/"
1988598,276680,129872,"HTTPS://PHOENIXINC.COM/"
1988598,276679,129871,"HTTPS://PHOENIXINC.COM/"
1988598,297726,140895,"HTTPS://PHOENIXINC.COM/"
1988598,276669,129868,"HTTPS://PHOENIXINC.COM/"
1988598,276670,129869,"HTTPS://PHOENIXINC.COM/"
1988598,276676,129870,"HTTPS://PHOENIXINC.COM/"
1988598,297414,140696,"HTTPS://PHOENIXINC.COM/"
1989915,377234,207216,"HTTPS://RBC.ARTIVEST.CO/FUNDS/"
1989915,231528,98474,"HTTPS://RBC.ARTIVEST.CO/FUNDS/"
1989915,187825,90656,"HTTPS://RBC.ARTIVEST.CO/FUNDS/"
1989915,287750,134231,"HTTPS://RBC.ARTIVEST.CO/FUNDS/"
1993092,45073,79233,"UBS.COM"
1993092,45072,79235,"UBS.COM"
1993092,181145,79237,"UBS.COM"
1993092,181142,79230,"UBS.COM"
1993092,181145,72940,"UBS.COM"
1993092,45072,22042,"LIQUIDITYDIRECT.COM"
1993092,45073,22043,"SUNGARD.COM"
1993092,45073,72952,"GLOBALLINK.COM"
1993092,45073,22047,"LIQUIDITYDIRECT.COM"
1993092,181142,69658,"UBS.COM"
1993092,181142,121806,"WWW.ICDPORTAL.COM"
1993092,45073,22045,"UBS.COM"
1993092,45073,22046,"UBS.COM"
1993092,181142,72509,"UBS.COM"
1993092,45072,22040,"UBS.COM"
1986741,375826,209034,"HTTPS://FIDANTE.COM/AU"
1977640,205025,97861,"WWW.SINGULARAM.CL"
1989632,66833,254152,"WWW.ASHMOREGROUP.COM"
1989632,283113,254151,"WWW.ASHMOREGROUP.COM"
1989632,66836,254153,"WWW.ASHMOREGROUP.COM"
1989632,210274,254154,"WWW.ASHMOREGROUP.COM"
1989632,170065,62712,"WWW.ASHMOREGROUP.COM"
1993198,314804,199199,"WWW.MERCURYCAPITALADVISORS.COM"
1991755,487083,305634,"HTTPS://PHOENIXINC.COM/"
1991755,487084,305635,"HTTPS://PHOENIXINC.COM/"
1991755,487082,305633,"HTTPS://PHOENIXINC.COM/"
1991755,487233,305715,"HTTPS://PHOENIXINC.COM/"
1991755,487096,305643,"HTTPS://PHOENIXINC.COM/"
1991755,487511,305949,"HTTPS://PHOENIXINC.COM/"
1991755,487085,305636,"HTTPS://PHOENIXINC.COM/"
1991755,487510,305948,"HTTPS://PHOENIXINC.COM/"
1991755,487086,305637,"HTTPS://PHOENIXINC.COM/"
1991755,487516,305954,"HTTPS://PHOENIXINC.COM/"
1991755,487079,305630,"HTTPS://PHOENIXINC.COM/"
1991755,487098,305645,"HTTPS://PHOENIXINC.COM/"
1991755,487099,305646,"HTTPS://PHOENIXINC.COM/"
1991755,487097,305644,"HTTPS://PHOENIXINC.COM/"
1991755,487100,305647,"HTTPS://PHOENIXINC.COM/"
1991755,487101,305648,"HTTPS://PHOENIXINC.COM/"
1991755,487102,305649,"HTTPS://PHOENIXINC.COM/"
1991755,487417,305803,"HTTPS://PHOENIXINC.COM/"
1991755,487081,305632,"HTTPS://PHOENIXINC.COM/"
1991755,487104,305651,"HTTPS://PHOENIXINC.COM/"
1991755,487105,305652,"HTTPS://PHOENIXINC.COM/"
1991755,487120,305667,"HTTPS://PHOENIXINC.COM/"
1991755,487121,305668,"HTTPS://PHOENIXINC.COM/"
1991755,487122,305669,"HTTPS://PHOENIXINC.COM/"
1991755,487109,305656,"HTTPS://PHOENIXINC.COM/"
1991755,487107,305654,"HTTPS://PHOENIXINC.COM/"
1991755,487108,305655,"HTTPS://PHOENIXINC.COM/"
1991755,487110,305657,"HTTPS://PHOENIXINC.COM/"
1991755,487113,305660,"HTTPS://PHOENIXINC.COM/"
1991755,487075,305626,"HTTPS://PHOENIXINC.COM/"
1991755,487103,305650,"HTTPS://PHOENIXINC.COM/"
1991755,487077,305628,"HTTPS://PHOENIXINC.COM/"
1991755,487078,305629,"HTTPS://PHOENIXINC.COM/"
1991755,487106,305653,"HTTPS://PHOENIXINC.COM/"
1991755,487234,305716,"HTTPS://PHOENIXINC.COM/"
1991755,487130,305676,"HTTPS://PHOENIXINC.COM/"
1991755,487129,305675,"HTTPS://PHOENIXINC.COM/"
1991755,487074,305625,"HTTPS://PHOENIXINC.COM/"
1991755,487235,305717,"HTTPS://PHOENIXINC.COM/"
1991755,487095,305642,"HTTPS://PHOENIXINC.COM/"
1991755,487093,305640,"HTTPS://PHOENIXINC.COM/"
1991755,487094,305641,"HTTPS://PHOENIXINC.COM/"
1991755,487118,305665,"HTTPS://PHOENIXINC.COM/"
1991755,487123,305670,"HTTPS://PHOENIXINC.COM/"
1991755,487116,305663,"HTTPS://PHOENIXINC.COM/"
1991755,487117,305664,"HTTPS://PHOENIXINC.COM/"
1991755,487508,305946,"HTTPS://PHOENIXINC.COM/"
1991755,487517,305955,"HTTPS://PHOENIXINC.COM/"
1991755,487114,305661,"HTTPS://PHOENIXINC.COM/"
1991755,487111,305658,"HTTPS://PHOENIXINC.COM/"
1991755,487112,305659,"HTTPS://PHOENIXINC.COM/"
1991755,487080,305631,"HTTPS://PHOENIXINC.COM/"
1991755,487125,305672,"HTTPS://PHOENIXINC.COM/"
1991755,487126,305673,"HTTPS://PHOENIXINC.COM/"
1991755,487128,305674,"HTTPS://PHOENIXINC.COM/"
1991755,487119,305666,"HTTPS://PHOENIXINC.COM/"
1991755,487115,305662,"HTTPS://PHOENIXINC.COM/"
1991755,487515,305953,"HTTPS://PHOENIXINC.COM/"
1991755,487513,305951,"HTTPS://PHOENIXINC.COM/"
1991755,487514,305952,"HTTPS://PHOENIXINC.COM/"
1989621,486331,304704,"WWW.ASHMOREGROUP.COM"
1989621,190725,253707,"WWW.ASHMOREGROUP.COM"
1989621,41031,253708,"WWW.ASHMOREGROUP.COM"
1989621,48391,253709,"WWW.ASHMOREGROUP.COM"
1989621,45778,253717,"WWW.ASHMOREGROUP.COM"
1989621,190722,253719,"WWW.ASHMOREGROUP.COM"
1989621,196444,253720,"WWW.ASHMOREGROUP.COM"
1989621,45779,253718,"WWW.ASHMOREGROUP.COM"
1989621,47088,33756,"WWW.ASHMOREGROUP.COM"
1989621,368337,200641,"WWW.ASHMOREGROUP.COM"
1988714,363508,199047,"HTTPS://VISTIA.COM/PROJECTS/"
1991755,487509,305947,"HTTPS://PHOENIXINC.COM/"
1991732,436462,260948,"HTTP:/USECACHE.COM"
1991732,426303,253599,"HTTP://WWW.USECACHE.COM"
1991732,373158,202275,"HTTP://WWW.USECACHE.COM"
1991732,426304,253601,"HTTP://WWW.USECACHE.COM"
1992601,355204,189654,"HTTPS://INVEST.BIGPATHCAPITAL.COM/"
1988629,235200,100860,"HTTPS://WWW.FPCGLLC.COM/"
1988629,235200,113481,"HTTPS://AXIUSPARTNERS.COM/"
