"FilingID","ReferenceID","Name of Partner, etc."
1988606,307537,"CAPRIA OPPORTUNITIES GP, LLC"
1988606,202169,"USF GP LLC"
1988606,224324,"CAPRIA MANAGER LLC"
1988606,304988,"CAPRIA OPPORTUNITIES GP LLC"
1988606,419396,"CAPRIA II GP LLC"
1987278,423562,"FORTITUDE GP I, LLC - GENERAL PARTNER"
1987278,423562,"FORTITUDE FAMILY OFFICE, LLC - MANAGER"
1987278,367366,"FORTITUDE GP I, LLC - GENERAL PARTNER"
1987278,367366,"FORTITUDE FAMILY OFFICE, LLC - MANAGER"
1975924,280087,"AUBREY GEMS PARTNERS GP LLC"
1975924,280087,"RAMONA BOWRY"
1975924,280087,"GREG FARRINGTON"
1975924,280087,"AUBREY CAPITAL MANAGERS LIMITED"
1988301,235889,"TWO SIGMA INVESTMENTS, LP"
1988301,275442,"TWO SIGMA PRINCIPALS, LLC"
1988301,30645,"IAN PILGRIM"
1988301,30645,"JAMES KEYES"
1988301,30645,"WARREN KEENS"
1988301,30711,"TWO SIGMA PRINCIPALS, LLC"
1988301,318268,"TWO SIGMA INVESTMENTS, LP"
1988301,234820,"TWO SIGMA INVESTMENTS, LP"
1988301,30685,"TWO SIGMA PRINCIPALS, LLC"
1988301,454452,"IAN PILGRIM"
1988301,454465,"TWO SIGMA PRINCIPALS, LLC"
1988301,288144,"TWO SIGMA INVESTMENTS, LP"
1988301,29474,"TWO SIGMA PRINCIPALS, LLC"
1988301,229216,"TWO SIGMA PRINCIPALS, LLC"
1988301,29960,"TWO SIGMA PRINCIPALS, LLC"
1988301,454452,"WARREN KEENS"
1988301,454452,"JAMES KEYES"
1988301,454433,"TWO SIGMA PRINCIPALS, LLC"
1988301,373239,"TWO SIGMA INVESTMENTS, LP"
1983843,196321,"CANTOR REALTY FUND III MANAGER, LLC"
1983843,467885,"CANTOR HUNT REAL ESTATE OPPORTUNITY PARTNERS GP, LLC"
1988301,30277,"TWO SIGMA INVESTMENTS, LP"
1988301,29418,"JAMES KEYES"
1988301,29418,"WARREN KEENS"
1988301,29418,"IAN PILGRIM"
1988301,29438,"WARREN KEENS"
1988301,29438,"IAN PILGRIM"
1988301,29438,"JAMES KEYES"
1988301,29955,"IAN PILGRIM"
1988301,29955,"JAMES KEYES"
1988301,29955,"WARREN KEENS"
1988301,29641,"IAN PILGRIM"
1988301,29641,"JAMES KEYES"
1988301,29641,"WARREN KEENS"
1988301,72485,"TWO SIGMA INVESTMENTS, LP"
1988301,61554,"TWO SIGMA PRINCIPALS, LLC"
1988301,30485,"TWO SIGMA INVESTMENTS, LP"
1988301,229218,"TWO SIGMA PRINCIPALS, LLC"
1988301,423664,"TWO SIGMA PRINCIPALS, LLC"
1988301,29487,"IAN PILGRIM"
1988301,29487,"JAMES KEYES"
1988301,29487,"WARREN KEENS"
1988301,30657,"TWO SIGMA INVESTMENTS, LP"
1988301,29971,"TWO SIGMA INVESTMENTS, LP"
1988301,29976,"TWO SIGMA PRINCIPALS, LLC"
1988301,229217,"IAN PILGRIM"
1988301,229217,"WARREN KEENS"
1988301,229217,"JAMES KEYES"
1988301,288146,"TWO SIGMA INVESTMENTS, LP"
1988301,319640,"TWO SIGMA INVESTMENTS, LP"
1988301,61559,"TWO SIGMA PRINCIPALS, LLC"
1988301,30656,"IAN PILGRIM"
1988301,30656,"JAMES KEYES"
1988301,30656,"WARREN KEENS"
1988301,30785,"TWO SIGMA PRINCIPALS, LLC"
1988302,453198,"TWO SIGMA REAL ESTATE GP, LP"
1988302,453264,"TWO SIGMA REAL ESTATE GP, LP"
1988302,453231,"TWO SIGMA REAL ESTATE GP, LP"
1987463,251015,"SERENGETI CARACAL GP, LLC"
1987463,309194,"SERENGETI ASSOCIATES LP"
1987463,235567,"SERENGETI CARACAL GP, LLC"
1987463,319363,"SERENGETI CARACAL GP, LLC"
1987463,56575,"SERENGETI ASSOCIATES LP"
1987463,215518,"SERENGETI CARACAL GP, LLC"
1987463,8024,"SERENGETI MM ASSOCIATES LLC"
1987463,279715,"SERENGETI CARACAL GP, LLC"
1987463,7936,"SERENGETI MM ASSOCIATES LLC"
1987463,279716,"SERENGETI CARACAL II GP, LLC"
1987463,248445,"SERENGETI CARACAL GP, LLC"
1987463,59940,"SERENGETI ASSOCIATES LP"
1987463,196622,"SERENGETI ASSOCIATES LP"
1987463,213381,"SERENGETI ASSOCIATES LP"
1987463,57879,"SERENGETI ASSOCIATES LP"
1987463,418731,"SERENGETI CARACAL GP LLC"
1987463,418728,"SERENGETI CARACAL GP LLC"
1987463,483980,"SERENGETI ROCHEFORT GP LLC"
1988220,311625,"STRUCK CRYPTO GP LLC"
1988220,177665,"STRUCK CAPITAL FUND GP LLC"
1988220,235718,"STRUCK CAPITAL FUND II GP LLC"
1987706,484820,"WMS PARTNERS, LLC"
1987706,36481,"WMS PARTNERS LLC"
1987706,36374,"WMS PARTNERS LLC"
1987706,36526,"WMS PARTNERS LLC"
1987706,36464,"WMS PARTNERS LLC"
1988328,6676,"TRUSTEE: STATE STREET BANK AND TRUST COMPANY"
1988328,363111,"CONSTANTINE KNOX"
1988328,363111,"NICHOLAS WILLIAMS"
1988328,363111,"HENRY KELLY"
1988328,363111,"LUIGI PASSAMONTI"
1988328,371447,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION"
1988328,363145,"CONSTANTINE KNOX"
1988328,363145,"HENRY KELLY"
1988328,363145,"LUIGI PASSAMONTI"
1988328,363145,"NICHOLAS WILLIAMS"
1988328,167213,"RBC GLOBAL ASSET MANAGEMENT (U.S.) INC."
1988328,436448,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION"
1988328,369802,"RBC GLOBAL ASSET MANAGEMENT (U.S.) INC."
1988328,370432,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION"
1988328,368077,"CONSTANTINE KNOX"
1988328,368077,"HENRY KELLY"
1988328,368077,"NICHOLAS WILLIAMS"
1988328,368077,"LUIGI PASSAMONTI"
1988328,371453,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION"
1988328,232774,"RBC GLOBAL ASSET MANAGEMENT (U.S.) INC."
1977805,197463,"PRISCILLA SHIRE - DIRECTOR"
1977805,272513,"MORA GODDARD - DIRECTOR"
1977805,272513,"KAREN PERKINS - DIRECTOR"
1977805,197463,"DIANNE FARJALLAH - DIRECTOR"
1977805,197463,"AOIFE KENNY - DIRECTOR"
1977805,217559,"FIRST EAGLE ALTERNATIVE CREDIT, LLC"
1977805,272508,"INTERTRUST FUND SERVICES (CAYMAN) LIMITED - TRUSTEE"
1977805,286116,"AOIFE KENNY - DIRECTOR"
1977805,286116,"JOHN FAWKES - DIRECTOR"
1977805,286116,"DIANNE FARJALLAH - DIRECTOR"
1977805,286056,"NADISH SEEBALUCK - DIRECTOR"
1977805,286056,"DAVID HOGAN - DIRECTOR"
1977805,272511,"MORA GODDARD - DIRECTOR"
1977805,272511,"KAREN PERKINS - DIRECTOR"
1977805,197471,"PRISCILLA SHIRE - DIRECTOR"
1977805,197471,"DIANNE FARJALLAH - DIRECTOR"
1977805,197471,"AOIFE KENNY - DIRECTOR"
1977805,286121,"AOIFE KENNY - DIRECTOR"
1977805,286121,"JOHN FAWKES - DIRECTOR"
1977805,286121,"DIANNE FARJALLAH - DIRECTOR"
1977805,286072,"KAREEM ROBINSON - DIRECTOR"
1977805,286072,"PAUL BELSON - DIRECTOR"
1977805,286072,"SANA TUGMAN - DIRECTOR"
1977805,286072,"TRACY-ANN LAMONT - DIRECTOR"
1977805,218821,"PAUL BELSON - DIRECTOR"
1977805,218821,"SANA TUGMAN - DIRECTOR"
1977805,218821,"KAREEM ROBINSON - DIRECTOR"
1977805,218821,"TRACY-ANN LAMONT - DIRECTOR"
1977805,251665,"U.S. BANK NATIONAL ASSOCIATION"
1977805,286153,"KAREEM J. ROBINSON - DIRECTOR"
1977805,286153,"PAUL BELSON - DIRECTOR"
1977805,286153,"TRACY-ANN LAMONT - DIRECTOR"
1977805,286153,"SANA TUGMAN - DIRECTOR"
1977805,251666,"U.S. BANK NATIONAL ASSOCIATION"
1977805,68792,"JOHN FAWKES - DIRECTOR"
1977805,68792,"DIANNE FARJALLAH - DIRECTOR"
1977805,68792,"AOIFE KENNY - DIRECTOR"
1977805,244639,"BRIAN MARGULIES"
1977805,244639,"ROBERT HICKEY"
1977805,244639,"ANDREW MULDERRY"
1977805,244639,"MEHDI MAHMUD"
1977805,197464,"TRACY-ANN LAMONT - DIRECTOR"
1977805,197464,"KAREEM ROBINSON - DIRECTOR"
1977805,197464,"PAUL BELSON - DIRECTOR"
1977805,197464,"SANA TUGMAN - DIRECTOR"
1977805,197468,"KAREEM ROBINSON - DIRECTOR"
1977805,197468,"TRACY-ANN LAMONT - DIRECTOR"
1977805,197468,"SANA TUGMAN - DIRECTOR"
1977805,197468,"PAUL BELSON - DIRECTOR"
1977805,251663,"DIANNE FARJALLAH - DIRECTOR"
1977805,251663,"AOIFE KENNY - DIRECTOR"
1977805,251663,"JOHN FAWKES - DIRECTOR"
1977805,436905,"FIRST EAGLE ALTERNATIVE CREDIT, LLC"
1977805,251808,"SANA TUGMAN - DIRECTOR"
1977805,251808,"PAUL BELSON - DIRECTOR"
1977805,251808,"TRACY-ANN LAMONT - DIRECTOR"
1977805,251808,"KAREEM ROBINSON - DIRECTOR"
1977805,217561,"FIRST EAGLE ALTERNATIVE CREDIT, LLC"
1977805,179045,"FIRST EAGLE DIRECT LENDING MANAGER III, LLC"
1977805,184886,"FIRST EAGLE DIRECT LENDING MANAGER III, LLC"
1977805,184888,"FIRST EAGLE CLO EQUITY FUND GP, LLC"
1977805,219104,"PRISCILLA SHIRE - DIRECTOR"
1977805,219104,"DIANNE FARJALLAH - DIRECTOR"
1977805,219104,"AOIFE KENNY - DIRECTOR"
1977805,251652,"U.S. BANK NATIONAL ASSOCIATION"
1977805,272515,"MORA GODDARD - DIRECTOR"
1977805,272515,"KAREN PERKINS - DIRECTOR"
1977805,216911,"TRACY-ANN LAMONT - DIRECTOR"
1977805,216911,"KAREEM ROBINSON - DIRECTOR"
1977805,216911,"SANA TUGMAN - DIRECTOR"
1977805,216911,"PAUL BELSON - DIRECTOR"
1977805,236158,"FIRST EAGLE ALTERNATIVE CREDIT, LLC"
1977805,216910,"DIANNE FARJALLAH - DIRECTOR"
1977805,216910,"JOHN FAWKES - DIRECTOR"
1977805,216910,"AOIFE KENNY - DIRECTOR"
1977805,251733,"INTERTRUST FUND SERVICES (CAYMAN) LIMITED - TRUSTEE"
1977805,286082,"FIRST EAGLE ALTERNATIVE CREDIT, LLC"
1977805,286107,"FIRST EAGLE DL V GP, S.A R.L."
1977805,251656,"AOIFE KENNY - DIRECTOR"
1977805,251656,"DIANNE FARJALLAH - DIRECTOR"
1977805,251656,"JOHN FAWKES - DIRECTOR"
1977805,179438,"FIRST EAGLE DIRECT LENDING MANAGER III, LLC"
1977805,251658,"U.S. BANK NATIONAL ASSOCIATION"
1977805,197467,"TRACY-ANN LAMONT - DIRECTOR"
1977805,197467,"KAREEM ROBINSON - DIRECTOR"
1977805,197467,"SANA TUGMAN - DIRECTOR"
1977805,197467,"PAUL BELSON - DIRECTOR"
1977805,197472,"PRISCILLA SHIRE - DIRECTOR"
1977805,197472,"AOIFE KENNY - DIRECTOR"
1977805,197472,"DIANNE FARJALLAH - DIRECTOR"
1977805,251659,"U.S. BANK NATIONAL ASSOCIATION"
1977805,216906,"AOIFE KENNY - DIRECTOR"
1977805,216906,"PRISCILLA SHIRE - DIRECTOR"
1977805,216906,"DIANNE FARJALLAH - DIRECTOR"
1977805,216913,"AOIFE KENNY - DIRECTOR"
1977805,216913,"DIANNE FARJALLAH - DIRECTOR"
1977805,216913,"JOHN FAWKES - DIRECTOR"
1977805,286088,"FIRST EAGLE ALTERNATIVE CREDIT, LLC"
1977805,216912,"KAREEM ROBINSON - DIRECTOR"
1977805,216912,"TRACY-ANN LAMONT - DIRECTOR"
1977805,216912,"SANA TUGMAN - DIRECTOR"
1977805,216912,"PAUL BELSON - DIRECTOR"
1977805,178928,"FIRST EAGLE DIRECT LENDING MANAGER III, LLC"
1977805,286081,"DIANNE FARJALLAH - DIRECTOR"
1977805,286081,"JOHN FAWKES - DIRECTOR"
1977805,286081,"AOIFE KENNY - DIRECTOR"
1977805,251806,"DAVID HOGAN - DIRECTOR"
1977805,251806,"NADISH SEEBALUCK - DIRECTOR"
1977805,251738,"JOHN FAWKES - DIRECTOR"
1977805,251738,"AOIFE KENNY - DIRECTOR"
1977805,251738,"DIANNE FARJALLAH - DIRECTOR"
1977805,59292,"AOIFE KENNY - DIRECTOR"
1977805,59292,"DIANNE FARJALLAH - DIRECTOR"
1977805,59292,"JOHN FAWKES - DIRECTOR"
1977805,68795,"AOIFE KENNY - DIRECTOR"
1977805,68795,"DIANNE FARJALLAH - DIRECTOR"
1977805,68795,"JOHN FAWKES - DIRECTOR"
1977805,371404,"FIRST EAGLE DCF MANAGER, LLC"
1977805,372951,"FEPCF FOUNDERS FUND GP LLC"
1977805,378170,"FIRST EAGLE PEI FUND GP, LLC"
1977805,216908,"AOIFE KENNY - DIRECTOR"
1977805,216908,"DIANNE FARJALLAH - DIRECTOR"
1977805,216908,"JOHN FAWKES - DIRECTOR"
1977805,251812,"U.S. BANK NATIONAL ASSOCIATION"
1977805,183953,"TRACY-ANN LAMONT - DIRECTOR"
1977805,183953,"KAREEM ROBINSON - DIRECTOR"
1977805,183953,"PAUL BELSON - DIRECTOR"
1977805,183953,"SANA TUGMAN - DIRECTOR"
1977805,217560,"FIRST EAGLE ALTERNATIVE CREDIT, LLC"
1977805,251668,"PAUL BELSON - DIRECTOR"
1977805,251668,"SANA TUGMAN - DIRECTOR"
1977805,251668,"KAREEM ROBINSON - DIRECTOR"
1977805,251668,"TRACY-ANN LAMONT - DIRECTOR"
1977805,317511,"DIANNE FARJALLAH - DIRECTOR"
1977805,317511,"JOHN FAWKES - DIRECTOR"
1977805,317511,"AOIFE KENNY - DIRECTOR"
1977805,218840,"TRACY-ANN LAMONT - DIRECTOR"
1977805,218840,"KAREEM ROBINSON - DIRECTOR"
1977805,218840,"SANA TUGMAN - DIRECTOR"
1977805,218840,"PAUL BELSON - DIRECTOR"
1977805,286137,"KAREEM J. ROBINSON - DIRECTOR"
1977805,286137,"TRACY-ANN LAMONT - DIRECTOR"
1977805,286137,"SANA TUGMAN - DIRECTOR"
1977805,286137,"PAUL BELSON - DIRECTOR"
1977805,286129,"NADISH SEEBALUCK - DIRECTOR"
1977805,286129,"DAVID HOGAN - DIRECTOR"
1988265,367833,"GRAYSCALE DYNAMIC INCOME GP LLC"
1988355,20392,"THE NORTHERN TRUST COMPANY"
1988355,246549,"THE NORTHERN TRUST COMPANY"
1988355,276728,"CARNE GLOBAL FUND MANAGERS (IRELAND) LIMITED"
1988355,20953,"CARNE GLOBAL FUND MANAGERS (IRELAND) LIMITED"
1988355,20308,"THE NORTHERN TRUST COMPANY"
1988355,20353,"THE NORTHERN TRUST COMPANY"
1988355,181226,"THE NORTHERN TRUST COMPANY"
1988355,229851,"THE NORTHERN TRUST COMPANY"
1988355,20959,"CARNE GLOBAL FUND MANAGERS (IRELAND) LIMITED"
1987896,284172,"LCG GP LLC"
1987896,231338,"LCG GP LLC"
1987896,231337,"LCG GP LLC"
1987896,284170,"LCG GP LLC"
1987896,372324,"LCG II GP LLC"
1987896,372320,"LCG II GP LLC"
1987896,457453,"LCG II GP LLC"
1988383,319187,"CATHAY CAPITAL III MASTER GP, LTD"
1988383,319194,"CATHAY CAPITAL IV MASTER GP, LTD."
1987656,420992,"DIRK STEINHOFF"
1987656,420992,"DAVID GRISCTI"
1987656,420992,"FRANK SUESS"
1987656,420993,"DIRK STEINHOFF"
1987656,420993,"DAVID GRISCTI"
1987656,420993,"FRANK SUESS"
1987656,420995,"DIRK STEINHOFF"
1987656,420995,"DAVID GRISCTI"
1987656,420995,"FRANK SUESS"
1989090,246165,"GOLDPOINT PARTNERS SELECT MANAGER III GENPAR, L.P."
1989090,362898,"APEF X GP, LLC"
1989090,246178,"SALI FUND PARTNERS, LLC"
1989090,246251,"MCF CO-INVESTMENT GP LP"
1989090,246247,"MCF CO-INVESTMENT GP LP"
1989090,246385,"PACIF II GP, LLC"
1989090,246385,"PACIF II CARRY, LLC"
1989090,426184,"MANAGER: DONALD J. PUGLISI"
1989090,426185,"MCF CO-INVESTMENT GP LP"
1989090,362892,"PACD MM, LLC"
1989090,246397,"PASCBF V CARRY, LLC"
1989090,246397,"PASCBF V GP, LLC"
1989090,246264,"MADISON CAPITAL FUNDING LLC"
1989090,303143,"WASHINGTON PIKE GP, LLC - SERIES B"
1989090,426187,"ARAF IV GP, LLC"
1989090,426193,"PACD MM, LLC"
1989090,246179,"SALI FUND PARTNERS, LLC"
1989090,246156,"GOLDPOINT  MEZZANINE PARTNERS IV GENPAR, LP"
1989090,246256,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,246250,"MCF CO-INVESTMENT GP LP"
1989090,246290,"PARAF II GP, LLC"
1989090,246275,"PASCCIF II GP, LLC"
1989090,398581,"MCF CO-INVESTMENT GP LP"
1989090,412983,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,246261,"DIRECTOR: KIRSTIE KRYPNER"
1989090,246261,"DIRECTOR: STEVEN MANNING"
1989090,246261,"DIRECTOR: DIANNE FARJALLAH"
1989090,246245,"MCF CO-INVESTMENT GP LP"
1989090,246267,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,246243,"MCF CO-INVESTMENT GP LP"
1989090,246161,"NYLCAP SELECT MANAGER II GENPAR, L.P."
1989090,246214,"GOLDPOINT PARTNERS CO-INVESTMENT V GENPAR, LP"
1989090,398507,"ASF VII GP, LLC"
1989090,246387,"PACIF III GP, LLC"
1989090,246387,"PACIF III CARRY, LLC"
1989090,246269,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,256841,"PACD MM, LLC"
1989090,246263,"MADISON AVENUE LOAN FUND GP LLC"
1989090,262795,"GOLDPOINT PARTNERS SELECT MANAGER III GENPAR GP, LLC"
1989090,482004,"APEF XI GP, LLC"
1989090,480994,"ASF VII GP, LLC"
1989090,256844,"MCF CO-INVESTMENT GP LP"
1989090,244774,"BMG PAPM GP, LLC"
1989090,246268,"MCF PD FUND GP LLC"
1989090,246396,"PASCBF V CARRY, LLC"
1989090,246396,"PASCBF V GP, LLC"
1989090,246270,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,246271,"GENERAL PARTNER: MCF SENIOR LOAN FUND 2019-I GP LLC"
1989090,246271,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,246391,"RIC I CARRY, LLC"
1989090,246391,"RIC I GP, LLC"
1989090,246373,"CUYAHOGA CAPITAL EMERGING BUYOUT PARTNERS MANAGEMENT GROUP LLC"
1989090,246259,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,246257,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,426192,"APOGEM CARDINAL CO-INVESTMENT FUND GP LLC"
1989090,246255,"MCF CO-INVESTMENT GP LP"
1989090,246400,"PASCPEF VIII GP, LLC"
1989090,246272,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,246209,"NEW YORK LIFE CAPITAL PARTNERS IV GENPAR, L.P."
1989090,398484,"PACD MM, LLC"
1989090,414129,"DIRECTOR: RACHEL WILLIAMS"
1989090,414129,"DIRECTOR: TANYA CAMPBELL"
1989090,413535,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,246296,"PASCPEF VI CARRY, LLC"
1989090,246296,"PASCPEF VI GP, LLC"
1989090,307735,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,246266,"LIBERTY MUTUAL GROUP ASSET MANAGEMENT INC."
1989090,246151,"NYLCAP MEZZANINE PARTNERS III GENPAR, LP"
1989090,246389,"PASCCIF GP, LLC"
1989090,246389,"PASCCIF CARRY, LLC"
1989090,307716,"INDEPENDENT MANAGER & SPECIAL MEMBER: ALBERT FIORAVANTI"
1989090,246388,"PACIF IV CARRY, LLC"
1989090,246388,"PACIF IV GP, LLC"
1989090,246284,"PAMMF GP, LLC"
1989090,301556,"RIC I CARRY, LLC"
1989090,301556,"RIC I GP, LLC"
1989090,246260,"DIRECTOR: DIANNE FARJALLAH"
1989090,246260,"DIRECTOR: KIRSTIE KRYPNER"
1989090,246260,"DIRECTOR: STEVEN MANNING"
1989090,398466,"AHF VI GENPAR LP"
1989090,362894,"APOGEM COINVESTMENT VII GENPAR, LP"
1989090,362668,"INDEPENDENT MANAGER & SPECIAL MEMBER: ALBERT FIORAVANTI"
1989090,362668,"DIRECTOR: SIAN HUISH"
1989090,362668,"DIRECTOR: JAMES QUINN"
1989090,362668,"DIRECTOR: JOHN FAWKES"
1989090,362668,"DIRECTOR: F. DAVID CARSWELL"
1989090,362513,"RLP FUND GP, LLC"
1989090,256840,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,256840,"GENERAL PARTNER: MCF SENIOR DEBT FUND-2020 GP LLC"
1989090,246175,"GOLDPOINT PARTNERS SELECT MANAGER V GENPAR, L.P."
1989090,482042,"BFO GP, LLC"
1989090,482060,"RLP FUND II GP, LLC"
1989090,480387,"MANAGER: DONALD J. PUGLISI"
1989090,362637,"MCF CO-INVESTMENT GP LP"
1989090,246375,"CUYAHOGA CAPITAL PARTNERS IV MANAGEMENT GROUP LLC"
1989090,246401,"PASCPEF IX GP, LLC"
1989090,246403,"PARAF CARRY, LLC"
1989090,246403,"PARAF GP, LLC"
1989090,246392,"RIC I CARRY, LLC"
1989090,246392,"RIC I GP, LLC"
1989090,246383,"PASF VI GP, LLC"
1989090,246273,"RLP FUND GP, LLC"
1989090,246281,"PACD MM, LLC"
1989090,246254,"MCF CO-INVESTMENT GP LP"
1989090,246246,"MCF CO-INVESTMENT GP LP"
1989090,303233,"PASF VI GP, LLC"
1989090,246177,"GOLDPOINT PRIVATE CREDIT GENPAR GP, LLC"
1989090,246380,"PASF V GP, LLC"
1989090,246380,"PASF V CARRY, LLC"
1989090,246213,"GOLDPOINT PARTNERS CO-INVESTMENT VI GENPAR, L.P."
1989090,246258,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,246172,"GOLDPOINT PARTNERS SELECT MANAGER IV GENPAR, L.P."
1989090,246248,"MCF CO-INVESTMENT GP LP"
1989090,246212,"GOLDPOINT PARTNERS CO-INVESTMENT V GENPAR, LP"
1989090,246249,"MCF CO-INVESTMENT GP LP"
1989090,246252,"MCF CO-INVESTMENT GP LP"
1989090,362703,"DIRECTOR: BEN DARLING"
1989090,362703,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,362703,"GP: MCF SCA FUND GP LLC"
1989090,362703,"DIRECTOR: JAMES MURRAY"
1989090,246157,"GOLDPOINT PARTNERS PRIVATE DEBT V GENPAR, LP"
1989090,246287,"WASHINGTON PIKE GP, LLC"
1989090,246394,"PASCBF IV GP, LLC"
1989090,246394,"PASCBF IV CARRY, LLC"
1989090,246155,"GOLDPOINT MEZZANINE PARTNERS IV GENPAR, LP"
1989090,362717,"SALI FUND PARTNERS SVW, LLC"
1989090,246390,"PASCCIF GP, LLC"
1989090,246390,"PASCCIF CARRY, LLC"
1989090,303206,"SAF GP, LLC"
1989090,246399,"PASCPEF VII CARRY, LLC"
1989090,246399,"PASCPEF VII GP, LLC"
1989090,412544,"DESIGNATED & INDEPENDENT MANAGER: ALBERT FIORAVANTI"
1989090,408714,"MANAGER: DONALD J. PUGLISI"
1989090,246253,"MCF CO-INVESTMENT GP LP"
1989090,398442,"AHF V GENPAR LP"
1989090,303089,"PARAF III GP, LLC"
1989158,373565,"TRACY-ANN LAMONT, DIRECTOR"
1989158,373536,"MORA GODDARD, DIRECTOR"
1989158,373536,"LUANA GUILFOYLE, DIRECTOR"
1989158,373565,"SANA TUGMAN, DIRECTOR"
1989158,373565,"PAUL BELSON, DIRECTOR"
1989158,373565,"KAREEM J. ROBINSON, DIRECTOR"
1989158,373541,"NILANI PERERA, DIRECTOR"
1989158,373541,"DIANNE FARALLAH, DIRECTOR"
1989158,373564,"TRACY-ANN LAMONT, DIRECTOR"
1989158,373564,"PAUL BELSON, DIRECTOR"
1989158,373564,"KAREEM J. ROBINSON, DIRECTOR"
1989158,373566,"MORA GODDARD, DIRECTOR"
1989158,373566,"LUANA GUILFOYLE, DIRECTOR"
1989158,373530,"LUANA GUILFOYLE, DIRECTOR"
1989158,373530,"MORA GODDARD, DIRECTOR"
1989158,295401,"WHITESTAR TACTICAL CREDIT OPPORTUNITIES II, GP, LLC"
1989158,293545,"NICHOLAS SWARTZ, DIRECTOR"
1989158,293545,"PAUL BELSON, DIRECTOR"
1989158,293545,"SARAH BOUCHER, DIRECTOR"
1989158,357167,"JOHN FAWKES, DIRECTOR"
1989158,357167,"DIANE FARJALLAH, DIRECTOR"
1989158,357167,"AOIFE KENNY, DIRECTOR"
1989158,357173,"JOHN FAWKES, DIRECTOR"
1989158,357173,"DIANE FARJALLAH, DIRECTOR"
1989158,357173,"AOIFE KENNY, DIRECTOR"
1989158,373557,"KAREEM J. ROBINSON, DIRECTOR"
1989158,373557,"PAUL BELSON, DIRECTOR"
1989158,373557,"SANA TUGMAN, DIRECTOR"
1989158,373562,"KAREEM J. ROBINSON, DIRECTOR"
1989158,373562,"TRACY-ANN LAMONT, DIRECTOR"
1989158,373562,"PAUL BELSON, DIRECTOR"
1989158,480528,"WHITESTAR TACTICAL CREDIT OPPORTUNITIES III, GP, LLC"
1989158,293598,"MÁIRÉAD LYONS, DIRECTOR"
1989158,293598,"ROLAND EBUDNA, DIRECTOR"
1989158,357150,"JOHN FAWKES, DIRECTOR"
1989158,357150,"DIANE FARJALLAH, DIRECTOR"
1989158,357150,"AOIFE KENNY, DIRECTOR"
1989158,357171,"JOHN FAWKES, DIRECTOR"
1989158,357171,"DIANE FARJALLAH, DIRECTOR"
1989158,357171,"AOIFE KENNY, DIRECTOR"
1989158,357165,"JOHN FAWKES, DIRECTOR"
1989158,357165,"DIANE FARJALLAH, DIRECTOR"
1989158,357165,"AOIFE KENNY, DIRECTOR"
1989158,293553,"PAUL BELSON, DIRECTOR"
1989158,293553,"NICHOLAS SWARTZ, DIRECTOR"
1989158,293553,"SARAH BOUCHER, DIRECTOR"
1989158,68304,"KAREN ELLERBE, DIRECTOR"
1989158,68304,"STEVEN MANNING, DIRECTOR"
1989158,68304,"DIANNE FARJALLAH, DIRECTOR"
1989507,43761,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
1989507,190134,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
1989507,367291,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
1989507,205427,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
1989507,244403,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
1989507,43760,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
1989507,190133,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
1989507,14573,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
1989507,266762,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
1989507,9760,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
1989507,367292,"BRANDYWINE GLOBAL INVESTMENT MANAGEMENT, LLC"
