"Filing ID","5K(3)(a)","5K(3)(b)","5K(3)(c) City","5K(3)(c) State","5K(3)(c) Country","5K(3)(d)","5K(3)(e)","5K(3)(f)","5K(3)(g)"
2011168,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",989136687
2011140,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","DENVER","CO","USA","N","8-16514","",357300509
2010843,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",269894974
2010026,"RATHBONE NOMINEES LIMITED","RATHBONE NOMINEES LIMITED","LIVERPOOL","","GBR","Y","","2138008CP8GAVUZRMK83",27692152097
2010026,"BANK OF NEW YORK MELLON","BANK OF NEW YORK MELLON","LONDON","","GBR","N","","HPFHU0OQ28E4N0NFVK49",14828219496
2010026,"ALLFUNDS BANK SAU LONDON BRANCH","ALLFUNDS BANK SAU LONDON BRANCH","LONDON","","GBR","N","","984500E58BAFB38SB455",20780799419
2012542,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",193200000
2007078,"CITIBANK N.A.","CITIBANK N.A.","NEW YORK","NY","USA","N","","",526575898
2012463,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","",97402293517
2012605,"THE BANK OF NEW YORK MELLON CORPORATION","THE BANK OF NEW YORK MELLON CORPORATION","NEW YORK","NY","USA","N","","",236502554
2012605,"BANK OF NEW YORK MELLON BANK, NA","BANK OF NEW YORK MELLON BANK, NA","NEW YORK","NY","USA","N","","",860414889
2009917,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",358866365
2012631,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",358866365
2012628,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",327396615
2012653,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",540880524
2012653,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1761732347
2005385,"FIDELITY","FIDELITY CLEARING AND CUSTODY SOLUTIONS","WESTLAKE","TX","USA","N","","",647837167
2005385,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",100000
2012718,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",152645023
2012718,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",53974641
2010081,"CITIBANK N.A.","CITIBANK N.A. HONG KONG BRANCH","HONG KONG","","HKG","N","","",1184377754
2010081,"JP MORGAN CHASE BANK, N.A.","JP MORGAN","NEW YORK","NY","USA","N","","",1365176327
2009536,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",182732610
2009864,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",159316353
2010372,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",6878120890
2010372,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",3393412570
2010079,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",770730886
2010426,"MTG, LLC","BETTERMENT SECURITIES","NEW YORK","NY","USA","Y","8-51906","",56368684129
2010134,"CHARLES SCHWAB & CO. INC.","CHARLES SCHWAB","WESTLAKE","TX","USA","N","","",39068786
2010105,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",320517032
2010470,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",296653523
2010493,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",695044861
2007826,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",462261616
2007826,"SEI INVESTMENTS DISTRIBUTION CO.","SEI INVESTMENTS DISTRIBUTION CO.","OAKS","PA","USA","N","8-27897","",75644431
2009721,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ROSEVILLE","CA","USA","N","8-16514","",2632924034
2009721,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",3073323100
2009721,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",2407314809
2010530,"THE BANK OF NEW YORK MELLON","BNY MELLON","NEW YORK","NY","USA","N","","",1216144600
2010530,"NORTHERN TRUST CORPORATION","NORTHERN TRUST","CHICAGO","IL","USA","N","","",1567400100
2010530,"STATE STREET BANK AND TRUST COMPANY","STATE STREET","BOSTON","MA","USA","N","","",390150600
2010375,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","","",1036646704
2010375,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","","",232524984
2010596,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",750623008
2010228,"J.P. MORGAN","J.P. MORGAN","NEW YORK","NY","USA","N","","7H6GLXDRUGQFU57RNE97",2519213102
2010228,"U.S. BANK NATIONAL ASSOCIATION","U.S. BANK NATIONAL ASSOCIATION","CINCINNATI","OH","USA","N","","6BYL5QZYBDK8S7L73M02",6166613516
2010228,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A.","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","549300R8IGRMSQWTWS69",8474688300
2010228,"CITI","CITI","NEW YORK","NY","USA","N","","6SHGI4ZSSLCXXQSBB395",2574269152
2007925,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",8700000000
2007925,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1210000000
2008078,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",6674671714
2008086,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",924561859
2008086,"WELLS FARGO CLEARING SERVICES, LLC","WELLS FARGO CLEARING SERVICES, LLC","ST. LOUIS","MO","USA","N","8-37180","",2041215480
2008091,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",207118458
2007791,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",590863428
2007791,"EMPOWER TRUST COMPANY LLC","EMPOWER TRUST COMPANY, LLC","GREENWOOD VILLAGE","CO","USA","N","","",210667293
2008100,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",108578000
2008100,"STATE STREET GLOBAL MARKETS, LLC","STATE STREET GLOBAL MARKETS, LLC","BOSTON","MA","USA","N","8-69862","",1262000
2008104,"BANK OF NEW YORK MELLON, N.A.","BANK OF NEW YORK MELLON, N.A.","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",265451745927
2008104,"SSB NEW YORK INSTITUTIONAL","SSB NEW YORK INSTITUTIONAL","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",125356280798
2008104,"JP MORGAN CHASE BANK N.A.","JP MORGAN CHASE BANK N.A.","NEW YORK","NY","USA","N","","7H6GLXDRUGQFU57RNE97",116662761538
2008104,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",140640011057
2007963,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",215947872
2007414,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","LOS GATOS","CA","USA","N","8-23292","",1184006333
2007414,"CHARLES SCHWAB CORPORATION","CHARLES SCHWAB","EL PASO","TX","USA","N","","",17380494
2008065,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",384303344
2008070,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",7706979241
2008070,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",2868842410
2008094,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",470476415
2001981,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",108578000
2001981,"STATE STREET GLOBAL MARKETS, LLC","STATE STREET GLOBAL MARKETS, LLC","BOSTON","MA","USA","N","8-69862","",1262000
2002662,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",246205042
1999901,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",101534281
2008111,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",10076305964
2008111,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",5638997930
2008111,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",3890663341
2008111,"MID ATLANTIC TRUST COMPANY","MID ATLANTIC TRUST COMPANY","PIERRE","SD","USA","Y","","",102789992
2008111,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",5246634728
2008111,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",1458322471
2008111,"FOLIO INVESTMENTS, INC.","GOLDMAN SACHS CUSTODY SOLUTIONS","MCLEAN","VA","USA","N","8-52009","",445560614
2008118,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",16491009061
2008118,"THE BANK OF NEW YORK MELLON CORPORATION","THE BANK OF NEW YORK MELLOW CORPORATION","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",4950819276
2008118,"NORTHERN TRUST CORPORATION","NORTHERN TRUST CORPORATION","CHICAGO","IL","USA","N","","549300GLF98S992BC502",3348086463
2009237,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1726638629
2008999,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",4700750970
2008999,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",680035923
2009268,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",386438991
2009273,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","Y","8-17668","",340775648
2009008,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",299590045
2008997,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","PHOENIX","AZ","USA","N","8-16514","",129216039
2008997,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",185957795
2009279,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1080141470
2009285,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",93135960
2009277,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","WESTLAKE","TX","USA","N","8-26740","",347000000
2013033,"STATE STREET BANK  AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","",696233225
2012997,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",144750085
2013064,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",104769763
2013068,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",385107407
2005614,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1828451008
2005614,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",239138014
2009431,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","LONDON","","GBR","Y","","571474TGEMMWANRLN572",1928109544
2009431,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","QUINCY","MA","USA","Y","","571474TGEMMWANRLN572",2887299740
2012222,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","PHOENIX","AZ","USA","N","8-16514","",158501193
2012222,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",19373611
2013114,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",357829340
2010108,"DRIVEWEALTH, LLC","DRIVEWEALTH, LLC","JERSEY CITY","NJ","USA","N","8-69161","",10851715
2010108,"GREEN PIER FINTECH LLC","GREEN PIER FINTECH LLC","BOSTON","MA","USA","N","8-70700","",0
2007700,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","EL PASO","TX","USA","N","8-16514","",10193834
2008226,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",195455232
2007982,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","EL PASO","TX","USA","N","8-16514","",102098844
2007982,"TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC","TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC","NEW YORK","NY","USA","N","8-44454","",1966695
2007982,"NATIONWIDE LIFE AND ANNUITY INSURANCE COMPANY","NATIONWIDE","COLUMBUS","OH","USA","N","","ICSX0W9TMO01JS5ZWX89",2951956
2007982,"THE LINCOLN NATIONAL LIFE INSURANCE COMPANY","LINCOLN LIFE","FORT WAYNE","IN","USA","N","","NJ1Z0LLF4RLDWG2WCN80",645926
2007982,"AMERICAN CENTURY INVESTMENT SERVICES, INC.","AMERICAN CENTURY INVESTMENT SERVICES INC.","KANSAS CITY","MO","USA","N","8-35220","",135834
2003928,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",269894974
2010300,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","","",35437091
2010300,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","","",244429493
2010308,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",734581159
2012728,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",202968016
2012728,"BROADRIDGE BUSINESS PROCESS OUTSOURCING, LLC","BROADRIDGE BUSINESS PROCESS OUTSOURCING, LLC","EDGEWOOD","NY","USA","N","8-53412","",46953906
2012740,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",397498623
2011895,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",115970982
2011895,"TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC","TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC","NEW YORK","NY","USA","N","8-44454","",445439766
2011895,"EMPOWER FINANCIAL SERVICES, INC.","EMPOWER FINANCIAL SERVICES, INC.","GREENWOOD VILLAGE","CO","USA","N","8-33854","",94843982
2011838,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",361798274
2012812,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",104769763
2009322,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",103962880
2012873,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",65542000
2011252,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",458746738
2011576,"SEI INVESTMENTS DISTRIBUTION CO.","SEI INVESTMENTS DISTRIBUTION CO.","OAKS","PA","USA","N","8-27897","",425552947
2012906,"US BANK","US BANK","CINCINNATI","OH","USA","N","","6BYL5QZYBDK8S7L73M02",9292651822
2012906,"JPMORGAN CHASE BANK NA","JPMORGAN CHASE","NEW YORK","NY","USA","N","","7H6GLXDRUGQFU57RNE97",8028602
2012906,"REGIONS BANK","REGIONS BANK","JACKSONVILLE","FL","USA","N","","EQTWLK1G7ODGC2MGLV11",431394743
2012906,"FIFTH THIRD BANK, N.A.","FIFTH THIRD BANK, N.A.","CINCINNATI","OH","USA","N","","QFROUN1UWUYU0DVIWD51",134152014
2012906,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK","SIOUX FALLS","SD","USA","N","","KB1H1DSPRFMYMCUFXT09",189811036
2012906,"BANK OF NEW YORK MELLON CORP","BONY MELLON","NEW YORK","NY","USA","N","","WFLLPEPC7FZXENRZV188",88135045
2012906,"AMERIS BANK","AMERIS BANK","ATLANTA","GA","USA","N","","IUGPUX5LWRZ3B6KIZ697",8189174
2012913,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",414086497
2012255,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",83007204
2012835,"ASSETMARK TRUST COMPANY","ASSETMARK TRUST COMPANY","CONCORD","CA","USA","N","","",376966249
2005792,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",190396156
2012823,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",285973416
2011287,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",566818202
2011287,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",730649382
2012835,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",71727197
1989745,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANSISCO","CA","USA","N","8-16514","",1089587130
2012837,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",78628000
2012837,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",224397000
2012842,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","OMAHA","NE","USA","N","8-16514","",256814136
2012842,"SEI","SEI","OAKS","PA","USA","N","","",14532552
2008544,"WELLS FARGO SECURITIES, LLC","WELLS FARGO SECURITIES, LLC","CHARLOTTE","NC","USA","Y","8-65876","",59639660
2008544,"BETA CAPITAL SECURITIES LLC","CREAND SECURITIES","MIAMI","FL","USA","Y","8-48481","",38566267
2008544,"UBS FINANCIAL SERVICES INC.","UBS FINANCIAL SERVICES INC.","WEEHAWKEN","NJ","USA","Y","8-16267","",69716232
2008544,"BANK LOMBARD ODIER & CO LTD","LOMBARD ODIER","GENEVA","","CHE","N","","4BY1ZWG5DYMF1HP5KL86",20953769
2008544,"JULIUS BAR GROUP AG","JULIUS BAR","ZURICH","","CHE","N","","5299007MF0604ZGJER92",71429910
2012942,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","OMAHA","NE","USA","N","8-16514","",256814136
2012942,"SEI","SEI","OAKS","PA","USA","N","","",14532552
2012951,"CHARLES SCHWAB CORPORATION","CHARLES SCHWAB","EL PASO","TX","USA","N","","",17380494
2011365,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",894602562
2012807,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",561117208
2012951,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","LOS GATOS","CA","USA","N","8-23292","",1184006333
2008452,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",269682931
2008452,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",259580199
2008452,"BOFA SECURITIES, INC.","BOFA SECURITIES, INC.","NEW YORK","NY","USA","N","8-69787","",82715119
2012992,"JEFFERIES LLC","JEFFERIES LLC","NEW YORK","NY","USA","N","8-15074","",110086867
2012484,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",9373800000
2013477,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",732141817
2004440,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",2313900277
2013487,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",93135960
2012396,"UBS FINANCIAL SERVICES INC.","UBS FINANCIAL SERVICES INC.","BEVERLY HILLS","CA","USA","N","8-16267","",2724614
2012396,"NATIONAL BANK INDEPENDENT NETWORK INC.","NBIN INC.","TORONTO","","CAN","N","","",9535176
2012422,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","NY","USA","Y","8-7221","8NAV47T0Y26Q87Y0QP81",1492803732904
2004155,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",2487692
2012484,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",3355900000
2012484,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",2214200000
2012484,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",12078900000
2008533,"THE VARIABLE ANNUITY LIFE INSURANCE COMPANY","THE VARIABLE ANNUITY LIFE INSURANCE COMPANY","HOUSTON","TX","USA","Y","","549300K1BVLH9IO4S405",10677821135
2008496,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",167645409
2008496,"SEI PRIVATE TRUST COMPANY","SEI PRIVATE TRUST COMPANY","OAKS","PA","USA","N","","",54683326
2008533,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",9663138333
2008533,"VALIC TRUST COMPANY INC.","VALIC TRUST COMPANY INC.","WILMINGTON","DE","USA","Y","","510396365",6031644241
2008339,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",178346288
2003556,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",21546025130
2003556,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",3226667076
2003556,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",5495654134
2003253,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",322165732
2008613,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",723418333
2008613,"ASCENSUS TRUST COMPANY","ASCENSUS TRUST COMPANY","DRESHER","PA","USA","N","","",119864502
2008616,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",385949930
2007149,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",840000000
2007149,"DUNHAM & ASSOCIATES INVESTMENT COUNSEL, INC.","DUNHAM & ASSOCIATES INVESTMENT COUNSEL, INC.","SAN DIEGO","CA","USA","N","8-28527","",81000000
2007149,"EMPOWER FINANCIAL SERVICES, INC.","EMPOWER FINANCIAL SERVICES, INC.","GREENWOOD VILLAGE","CO","USA","N","8-33854","",1000000
2007944,"CITIBANK-HONG KONG","CITIBANK (HONG KONG) LIMITED","HONG KONG","","HKG","N","","8KA1PQPA9THGG1BNCT31",2970896539
2007944,"J.P. MORGAN SECURITIES INC.","J.P. MORGAN SECURITIES INC.","NEW YORK","NY","USA","N","8-36950","7H6GLXDRUGQFU57RNE97",1369875752
2008688,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",727364000
2008688,"VANGUARD MARKETING CORPORATION","VANGUARD MARKETING CORPORATION","MALVERN","PA","USA","N","8-21570","",135823000
