"FilingID","ReferenceID","Name of Partner, etc."
1993992,487716,"SYDECAR"
1993992,487685,"SYDECAR"
1993992,487691,"SYDECAR"
1993992,487692,"SYDECAR"
1993992,487693,"SYDECAR"
1993992,487694,"SYDECAR"
1993992,487695,"SYDECAR"
1993992,487724,"SYDECAR"
1993992,487725,"SYDECAR"
1993992,487726,"SYDECAR"
1993992,487748,"SYDECAR"
1993992,487674,"SYDECAR"
1993992,487673,"SYDECAR"
1993992,487767,"SYDECAR"
1993992,487680,"SYDECAR"
2010424,487672,"RCV GLOBAL LLC"
2010424,487688,"SYDECAR"
2010424,487696,"SYDECAR"
2010424,487698,"SYDECAR"
2010424,487744,"SYDECAR"
2010424,487719,"SYDECAR"
2010424,487742,"SYDECAR"
2010424,487786,"SYDECAR"
2010424,487785,"SYDECAR"
2010424,487728,"SYDECAR"
2010424,487727,"SYDECAR"
2010424,487729,"SYDECAR"
2010424,487681,"SYDECAR"
2010424,487720,"SYDECAR"
2010424,487746,"SYDECAR"
2010424,487747,"SYDECAR"
2010424,487656,"SYDECAR"
2010424,487722,"SYDECAR"
2010424,487752,"SYDECAR"
2010424,487751,"SYDECAR"
2010424,487779,"SYDECAR"
2010424,487778,"SYDECAR"
2010424,487759,"SYDECAR"
2010424,487757,"SYDECAR"
2010424,487715,"SYDECAR"
2010424,487749,"SYDECAR"
2010424,487700,"SYDECAR"
2010424,487731,"SYDECAR"
2010424,487732,"SYDECAR"
2010424,487733,"SYDECAR"
2010424,487734,"SYDECAR"
2010424,487730,"SYDECAR"
2010424,487539,"SYDECAR"
2010424,487765,"SYDECAR"
2010424,487773,"SYDECAR"
2010424,487774,"SYDECAR"
2010424,487689,"RCV GLOBAL LLC"
2010424,487669,"SYDECAR"
2010424,487684,"SYDECAR"
2010424,487760,"SYDECAR"
2010424,487762,"SYDECAR"
2010424,487807,"SYDECAR"
2010424,487783,"SYDECAR"
2010424,487538,"RCV GLOBAL LLC"
2010424,487740,"SYDECAR"
2010424,487741,"SYDECAR"
2010424,487743,"SYDECAR"
2010424,487754,"SYDECAR"
2010424,487686,"SYDECAR"
2010424,487771,"SYDECAR"
2010424,487784,"SYDECAR"
2010424,487770,"SYDECAR"
2010424,487702,"SYDECAR"
2010424,487739,"SYDECAR"
2010424,487690,"SYDECAR"
2010424,487780,"SYDECAR"
2010424,487781,"SYDECAR"
2010424,487806,"SYDECAR"
2010424,487536,"RCV GLOBAL LLC"
2010424,487375,"RCV GLOBAL LLC"
2010424,487723,"SYDECAR"
2010424,487735,"SYDECAR"
2010424,487736,"SYDECAR"
2010424,487737,"SYDECAR"
2010424,487756,"SYDECAR"
2010424,487750,"SYDECAR"
2010424,487775,"SYDECAR"
2010424,487718,"SYDECAR"
2010424,487675,"SYDECAR"
2010424,487745,"SYDECAR"
2010424,487777,"SYDECAR"
2010424,487782,"SYDECAR"
2010424,487716,"SYDECAR"
2010424,487685,"SYDECAR"
2010424,487691,"SYDECAR"
2010424,487692,"SYDECAR"
2010424,487693,"SYDECAR"
2010424,487694,"SYDECAR"
2010424,487695,"SYDECAR"
2010424,487724,"SYDECAR"
2010424,487725,"SYDECAR"
2010424,487726,"SYDECAR"
2010424,487748,"SYDECAR"
2010424,487674,"SYDECAR"
2010424,487680,"SYDECAR"
2010424,487673,"SYDECAR"
2010424,487767,"SYDECAR"
2010424,487721,"SYDECAR"
2010424,487687,"SYDECAR"
2009787,487203,"ZAKARA BIOTECHNOLOGY FUND GP LLC, ZAKARA CAPITAL LLC"
2009787,487202,"ZAKARA BIOTECHNOLOGY FUND GP LLC, ZAKARA CAPITAL LLC, EKWUTOZIA NWABUZOR, JANET OKOGBAA"
2009787,487204,"ZAKARA BIOTECHNOLOGY FUND GP LLC, ZAKARA CAPITAL LLC, EKWUTOZIA NWABUZOR, JANET OKOGBAA"
2010192,491928,"CORE ELEVEN INVESTMENTS MANAGEMENT LLC"
2008256,476200,"EDGEWORTH CAPITAL PTY LTD"
2008256,468869,"EDGEWORTH CAPITAL PTY LTD"
2011225,191739,"HEWES GP, LLC"
2011856,171254,"BROADVAIL CAPITAL PARTNERS FUND I GP, L.P."
2011856,219050,"BROADVAIL GROWTH EQUITY FUND II GP, L.P."
2011856,89229,"BROADVAIL CAPITAL PARTNERS FUND I GP, L.P."
2011856,304102,"BROADVAIL FUND III SIDECAR I GP, L.P."
2011856,304074,"BROADVAIL GROWTH EQUITY FUND III GP, L.P."
2011856,476377,"BROADVAIL GROWTH EQUITY FUND IV GP, L.P."
2011856,476382,"BROADVAIL FUND IV SIDECAR I GP, L.P."
2011946,308736,"PROGRESSION FUND II GP, LLC"
2011744,492235,"GREYSTONE INDUSTRIAL PARTNERS GP I, LP"
2012335,492174,"COMPOUND CAPITAL HOLDINGS GP I, LLC"
2010950,425944,"ELECTRIC FEEL VENTURES GP I LLC"
2010950,425942,"ELECTRIC FEEL VENTURES GP I LLC"
2010950,284591,"ELECTRIC FEEL VENTURES GP I LLC"
2010950,284589,"ELECTRIC FEEL VENTURES GP I LLC"
2010950,425941,"ELECTRIC FEEL VENTURES GP I LLC"
2003452,487054,"MARIA DREYFUS"
2012046,185577,"DEVON PARK ASSOCIATES, L.P."
2012351,492223,"EVANTIC I GP LP"
2012351,492228,"EVANTIC I GP LP"
2012351,492229,"EVANTIC I GP LP"
2012025,492145,"IMAGINARY VENTURE CAPITAL PARTNERS IV GP, LLC"
2011553,246766,"CLAYMORE CAPITAL PARTNERS GP I-A, LLC"
2011553,246765,"CLAYMORE CAPITAL PARTNERS GP I, LLC"
2011553,292347,"CLAYMORE CAPITAL PARTNERS GP I, LLC"
2011292,420019,"NICK GAZE, GRANT JACKSON, RAZA KHAN"
2011292,420018,"NICK GAZE, GRANT JACKSON, RAZA KHAN"
2011292,420017,"CHEPSTOW CREDIT OPPORTUNITIES GP LTD"
2006922,490793,"ASPIRITY PARTNERS GP LIMITED"
2009112,176175,"RAGING CAPITAL MANAGEMENT, LLC"
2009112,302972,"RAGING CAPITAL MANAGEMENT, LLC"
2009112,379584,"RAGING CAPITAL MANAGEMENT, LLC"
2005771,491365,"JASON GRAY"
2005771,491364,"PIONEER FUND GP, LP"
2005771,491366,"JASON GRAY"
2005771,491367,"JASON GRAY"
2005771,491368,"JASON GRAY"
2005771,491369,"PIONEER FUND GP, LP"
2005771,491370,"JASON GRAY"
2005771,476545,"PIONEER FUND II GP, LP"
2005771,476540,"PIONEER FUND III GP, LP"
2005771,417829,"PEYTON DALTON"
2005771,417824,"PIONEER FUND II GP, LP"
2005771,417823,"PIONEER FUND II GP, LP"
2005771,417833,"PIONEER FUND II GP, LP"
2005771,417810,"PIONEER FUND II GP, LP"
2005771,417817,"PIONEER FUND II GP, LP"
2005771,417820,"PIONEER FUND II GP, LP"
2005771,417830,"PIONEER FUND II GP, LP"
2005771,483866,"PIONEER FUND III GP, LP"
2005771,476542,"PIONEER FUND III GP, LP"
2005771,417834,"PIONEER FUND III GP, LP"
2005771,417835,"PIONEER FUND III GP, LP"
2005771,417843,"PIONEER FUND III GP, LP"
2005771,417822,"PIONEER FUND II GP, LP"
2005771,362831,"PIONEER FUND II GP, LP"
2005771,261354,"PIONEER FUND II GP, LP"
2005771,261678,"PIONEER FUND II GP, LP"
2010031,362544,"COMPASS EUROPEAN INFRASTRUCTURE GP  S.A R.L."
2010031,285697,"UGEAP GENERAL PARTNER S.A R.L"
2010031,237419,"PEIF III GP (LUX) S.A R.L."
2010031,396641,"SGI GP (LUX) S.A R.L."
2010031,436478,"EDLF II GP S.A R.L."
2010031,284615,"INFRAMEWA CO-INVEST GP S.A R.L."
2010031,397306,"PEIF IV GP (LUX) S.A R.L."
2009806,491504,"GRAND VENTURES II GP, LLC"
2009806,491503,"GRAND VENTURES GP, LLC"
2008972,420095,"LEO III. GP GMBH"
2008972,420090,"LEO CARRY GMBH & CO. KG"
2010046,178808,"DERRICK BILDERBEEK, DYAN BILDERBEEK PADGETT"
2009244,427185,"REDWOOD CAPITAL PARTNERS LLC"
2010074,310901,"COUNTERWAVE CAPITAL PARTNERS GP LLC"
2010074,310616,"COUNTERWAVE CAPITAL PARTNERS GP LLC"
2004713,491257,"GRADIENT FUND V GP LLC"
2007979,368476,"SARAH VAN DEN BLINK"
2007979,368476,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,368476,"CLAUS STENBAEK"
2007979,368476,"KEYHAVEN SECONDARIES FUND I, GP, L.P."
2007979,458733,"KEOF IV GP LLP"
2007979,458733,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,458733,"CLAUS STENBAEK"
2007979,458733,"SARAH VAN DEN BLINK"
2007979,55957,"KEYHAVEN SECONDARIES FUND I, GP, L.P."
2007979,55957,"SARAH VAN DEN BLINK"
2007979,55957,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,55957,"CLAUS STENBAEK"
2007979,54663,"KEYHAVEN GROWTH PARTNERS GP L.P."
2007979,54663,"CLAUS STENBAEK"
2007979,54663,"SARAH VAN DEN BLINK"
2007979,54663,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,69336,"KSF I GP LIMITED"
2007979,69336,"CLAUS STENBAEK"
2007979,69336,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,69336,"SARAH VAN DEN BLINK"
2007979,19480,"SARAH VAN DEN BLINK"
2007979,19480,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,19480,"KEYHAVEN CAPITAL PARTNERS GP L.P."
2007979,19480,"CLAUS STENBAEK"
2007979,19471,"CLAUS STENBAEK"
2007979,19471,"KEYHAVEN CAPITAL PARTNERS III GP L.P."
2007979,19471,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,19471,"SARAH VAN DEN BLINK"
2007979,257853,"CLAUS STENBAEK"
2007979,257853,"KEYHAVEN SECONDARIES III GP L.P."
2007979,257853,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,257853,"SARAH VAN DEN BLINK"
2007979,355569,"SARAH VAN DEN BLINK"
2007979,355569,"KEYHAVEN CAPITAL PARTNERS LTD"
2007979,355569,"KEYHAVEN CAPITAL PARTNERS III GP L.P."
2007979,355569,"CLAUS STENBAEK"
2007979,355586,"CLAUS STENBAEK"
2007979,355586,"SARAH VAN DEN BLINK"
2007979,355586,"KEYHAVEN CAPITAL PARTNERS III GP L.P."
2007979,355586,"KEYHAVEN CAPITAL PARTNERS LTD"
2007979,69337,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,69337,"CLAUS STENBAEK"
2007979,69337,"SARAH VAN DEN BLINK"
2007979,69337,"KEYHAVEN GROWTH PARTNERS GP L.P."
2007979,170884,"SARAH VAN DEN BLINK"
2007979,170884,"KEYHAVEN CAPITAL PARTNERS IV GP L.P."
2007979,170884,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,170884,"CLAUS STENBAEK"
2007979,170886,"CLAUS STENBAEK"
2007979,170886,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,170886,"KEYHAVEN SECONDARIES II GP L.P."
2007979,170886,"SARAH VAN DEN BLINK"
2007979,296508,"KEYHAVEN CAPITAL PARTNERS III GP L.P."
2007979,296508,"CLAUS STENBAEK"
2007979,296508,"KEYHAVEN CAPITAL PARTNERS LTD"
2007979,296508,"SARAH VAN DEN BLINK"
2007979,186694,"SARAH VAN DEN BLINK"
2007979,186694,"KEYHAVEN GENERAL PARTNERS IV, GP, L.P"
2007979,186694,"CLAUS STENBAEK"
2007979,186694,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,19459,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2007979,19459,"KEYHAVEN CAPITAL PARTNERS II GP L.P."
2007979,19459,"CLAUS STENBAEK"
2007979,19459,"SARAH VAN DEN BLINK"
2007979,236251,"CLAUS STENBAEK"
2007979,236251,"SARAH VAN DEN BLINK"
2007979,236251,"KEYHAVEN SECONDARIES II (TOP UP) GP L.P."
2007979,236251,"KEYHAVEN CAPITAL PARTNERS LIMITED"
2006349,490736,"ALAIN MAURICE BERNARD GUERARD"
2006349,490736,"HOCK MENG TAN"
2006349,490736,"FOO CHEE KING JOHN"
2012360,73409,"VICTORIA SOUTH AMERICAN PARTNERS II LLC"
2012360,188629,"VICTORIA SOUTH AMERICAN PARTNERS II LLC"
2012360,52880,"VICTORIA SOUTH AMERICAN PARTNERS II LLC"
2012360,30148,"VICTORIA SOUTH AMERICAN PARTNERS II LLC"
2012360,52907,"VICTORIA SOUTH AMERICAN PARTNERS II LLC"
2012360,52921,"VICTORIA SOUTH AMERICAN PARTNERS II LLC"
2012360,62984,"VICTORIA SOUTH AMERICAN PARTNERS II LLC"
2012360,52775,"VICTORIA SOUTH AMERICAN PARTNERS II LLC"
2007831,287387,"FINTOP FUND III GP, LLC"
2007831,287048,"FINTOP FUND III GP, LLC"
2007831,245163,"FINTOP FUND II GP, LLC"
2007831,221448,"FINTOP FUND II GP, LLC"
2007831,194570,"FINTOP FUND I GP, LLC"
2007831,287663,"JAM FINTOP BANKTECH GP, LLC"
2007831,287720,"JAM FINTOP FRONTIER GP, LLC"
2007831,367001,"FINTOP SPV CARRY, LLC"
2005768,418570,"JASON GRAY"
2005768,418579,"JASON GRAY"
2005768,418581,"JASON GRAY"
2005768,362974,"PIONEER FUND GP, LP"
2005768,204275,"PIONEER FUND GP, LP"
2005768,417677,"JASON GRAY"
2005768,417684,"JASON GRAY"
2007521,491225,"BREAKWALL EQUITY SPV I GP, LLC"
2006427,490737,"DENMU GP I LIMITED"
2010286,488753,"G VISION CAPITAL LLC"
2010286,488754,"G VISION CAPITAL LLC"
2010286,488755,"G VISION CAPITAL LLC"
2010286,488755,"G VISION CAPITAL GP LLC"
2010286,488749,"G VISION CAPITAL LLC"
2006404,277964,"MS. MICHELLE ROSEMARIE O'MAHONEY"
2006404,277964,"MR. WINDSOR WILLIAM WOODS"
2006404,277964,"MR. RICHARD GRAHAM CATHERWOOD-SMITH"
2010714,269501,"SMOAK CAPITAL MANAGEMENT, LLC"
2008298,491241,"TYRELL LLC"
2008298,491234,"TYRELL LLC"
2008298,491236,"TYRELL LLC"
2008298,491237,"TYRELL LLC"
2008298,491240,"TYRELL LLC"
2008298,491239,"TYRELL LLC"
2008298,491238,"TYRELL LLC"
2008298,491235,"TYRELL LLC"
2002790,435236,"BEX CAPITAL"
2002790,435254,"BEX CAPITAL"
2002790,435255,"BEX CAPITAL"
2002790,435256,"BEX CAPITAL"
2008530,306937,"LCG ALTERNATIVE HOLDINGS, LLC"
2008530,201251,"LCG ALTERNATIVE HOLDINGS, LLC"
2008530,368996,"LCG2 INVESTMENTS MANAGER, LLC"
2006287,377733,"SHIPROCK CAPITAL GP LIMITED"
2008547,491251,"VISTARA GENERAL PARTNER V INC."
2008981,489981,"BHB FUND I GP, LLC"
2008981,488675,"CURIOSITY GROUP OPPORTUNITY ONE GP, LLC"
2008981,488634,"CURIOSITY GROUP OPPORTUNITY ONE GP, LLC"
1997137,488392,"TORO CANYON CAPITAL LLC"
1997137,488411,"TORO CANYON CAPITAL LLC"
1997137,488405,"TORO CANYON CAPITAL LLC"
1997137,488407,"TORO CANYON CAPITAL LLC"
1997137,488412,"TORO CANYON CAPITAL LLC"
2008784,32066,"CAPULA MANAGEMENT LIMITED"
2008784,32149,"CAPULA MANAGEMENT LIMITED"
2008784,269363,"CAPULA MANAGEMENT LIMITED"
2008784,280536,"CAPULA MANAGEMENT LIMITED"
2008784,269362,"CAPULA MANAGEMENT LIMITED"
2008784,252188,"CAPULA MANAGEMENT LIMITED"
2008394,317007,"EVOLUTION EQUITY PARTNERS SARL"
2008394,317006,"EVOLUTION EQUITY PARTNERS GP LLC"
2008394,317005,"EVOLUTION EQUITY PARTNERS III GP, LLC"
2008394,294375,"EVOLUTION EQUITY PARTNERS SARL"
2008394,294450,"EVOLUTION EQUITY PARTNERS II SARL"
2009714,211748,"TALANTON ADVISORS LLC"
2009714,491410,"TALANTON ADVISORS, LLC"
2007384,268752,"INHERENT ASPIRATION MM, LLC"
2007384,246679,"INHERENT CREDIT OPPORTUNITIES GP, LP"
2007384,193703,"GP: INHERENT ESG OPPORTUNITY GP, LLC"
2009458,491457,"CAESAR DJAVAHERIAN"
2009458,491457,"AYOKUNLE OMOJOLA"
2009458,491457,"TED STIEFEL"
2009458,491457,"KERRY KELLOGG"
2009458,491459,"TED STIEFEL"
2009458,491459,"CAESAR DJAVAHERIAN"
2009458,491459,"KERRY KELLOGG"
2009458,491459,"AYOKUNLE OMOJOLA"
2009458,491448,"AYOKUNLE OMOJOLA"
2009458,491448,"CAESAR DJAVAHERIAN"
2009458,491448,"KERRY KELLOGG"
2009458,491448,"TED STIEFEL"
2009458,491454,"TED STIEFEL"
2009458,491454,"AYOKUNLE OMOJOLA"
2009458,491454,"CAESAR DJAVAHERIAN"
2009458,491454,"KERRY KELLOGG"
2009458,491456,"AYOKUNLE OMOJOLA"
2009458,491456,"CAESAR DJAVAHERIAN"
2009458,491456,"TED STIEFEL"
2009458,491456,"KERRY KELLOGG"
2009458,491446,"CAESAR DJAVAHERIAN"
2009458,491446,"AYOKUNLE OMOJOLA"
2009458,491446,"KERRY KELLOGG"
2009458,491446,"TED STIEFEL"
2009458,491424,"CAESAR DJAVAHERIAN"
2009458,491424,"KERRY KELLOGG"
2009458,491424,"TED STIFEL"
2009458,491424,"AYOKUNLE OMOJOLA"
2009458,491451,"AYOKUNLE OMOJOLA"
2009458,491451,"KERRY KELLOGG"
2009458,491451,"CAESAR DJAVAHERIAN"
2009458,491451,"TED STIEFEL"
2010775,205220,"SP CAPITAL GP, LLC"
2010775,430425,"SP CAPITAL FUND GP, LLC"
2007044,491196,"SUNDANCE GROWTH FUND I GP LLC"
2007044,491085,"SUNDANCE GROWTH FUND I GP LLC"
2010833,491296,"2.0 VENTURES GP LLC"
2009797,384429,"ZHANG WEI"
2009797,384429,"YANG JIE"
2009797,385292,"ZHANG WEI"
2009797,385292,"YANG JIE"
2010325,18504,"PACIFIC ROAD CAPITAL MANAGEMENT GPII LIMITED"
2010290,242700,"STRONG SEED FUND II, LLC"
2010290,320788,"STRONG VENTURES, LLC"
2010290,320787,"STRONG VENTURES OF III GP, LLC"
2010290,46595,"STRONG VENTURES, LLC"
2010290,242694,"STRONG SEED FUND II, LLC"
2010290,256695,"STRONG SEED FUND II, LLC"
2010290,307539,"STRONG VENTURES IV, LLC"
2010290,218700,"STRONG SEED FUND III, LLC"
2010290,173656,"STRONG SEED FUND II, LLC"
2010290,379894,"STRONG VENTURES V GP, LLC"
2010290,307638,"STRONG VENTURES, LLC"
2010290,242688,"STRONG VENTURES MANAGEMENT, LLC"
2010290,307553,"STRONG SEED FUND II, LLC"
2010290,307547,"STRONG VENTURES, LLC"
2010290,307552,"STRONG VENTURES, LLC"
2010290,307640,"STRONG VENTURES, LLC"
2010747,487257,"COOLABAH CAPITAL INVESTMENTS (USA) INC."
2010747,487670,"COOLABAH CAPITAL INVESTMENTS (USA) INC."
2007996,491228,"GIP GP U PTE. LTD."
2006456,191625,"ICG MANAGER LIMITED"
2006456,191630,"ICG MANAGER LIMITED"
2006456,205919,"ICG MANAGER LIMITED"
2006456,269899,"ICG MANAGER LIMITED"
2006456,159014,"ICG EUROPE FUND VI GP LIMITED"
2006456,21306,"ICG EUROPE FUND V GP LIMITED"
2006456,191631,"ICG RECOVERY FUND 2008 GP LIMITED"
2006456,488330,"ICG CENTRE STREET PARTNERSHIP GP LIMITED"
2006456,488331,"ICG CENTRE STREET PARTNERSHIP GP LIMITED"
2006456,487703,"ICG MANAGER LIMITED"
2006456,310138,"ICG MANAGER LIMITED"
2006456,64806,"ICG MANAGER LIMITED"
2006456,64808,"ICG MANAGER LIMITED"
2006456,228145,"ICG MANAGER LIMITED"
2006456,64807,"ICG MANAGER LIMITED"
2006456,246554,"ICG MANAGER LIMITED"
2006456,159013,"ICG MANAGER LIMITED"
2006456,21224,"INTERMEDIATE CAPITAL GP 2003 LTD"
2006456,191632,"ICG EUROPEAN FUND 2006 B GP LIMITED"
2006456,228143,"ICG MANAGER LIMITED"
2006456,364766,"ICG MANAGER LIMITED"
2006456,421793,"ICG MANAGER LIMITED"
2006456,364768,"ICG MANAGER LIMITED"
2006456,487706,"ICG MANAGER LIMITED"
2006456,488329,"ICG CENTRE STREET PARTNERSHIP GP LIMITED"
2008089,491224,"ALLEGHANY ENERGY MANAGEMENT III, LLC"
2008089,435234,"ALLEGHANY ENERGY MANAGEMENT, LLC"
2008089,435235,"ALLEGHANY ENERGY MANAGEMENT II, LLC"
2011437,490760,"CRIT VENTURES INC."
2011437,490761,"CRIT VENTURES INC."
2011437,490762,"CRIT VENTURES INC."
2011437,490759,"CRIT VENTURES INC."
2011437,490790,"CRIT VENTURES INC."
2007186,491150,"ARMYN CAPITAL LLC"
2007186,491151,"ARMYN CAPITAL LLC"
2007186,491152,"ARMYN CAPITAL LLC"
2007186,491139,"ARMYN CAPITAL LLC"
2007186,491146,"ARMYN CAPITAL LLC"
2007186,491147,"ARMYN CAPITAL LLC"
2007186,491149,"ARMYN CAPITAL LLC"
2007186,491145,"ARMYN CAPITAL LLC"
2007186,491141,"ARMYN CAPITAL LLC"
2007186,491142,"ARMYN CAPITAL LLC"
2007186,491143,"ARMYN CAPITAL LLC"
2007186,491144,"ARMYN CAPITAL LLC"
2007186,491140,"ARMYN CAPITAL LLC"
2007186,491138,"ARMYN CAPITAL LLC"
2008560,275337,"FASTRA GP, LP"
2007207,313557,"FILTER CAPITAL INDIA ADVISORS LLP, MANAGER"
2007207,313557,"FILTER MANAGERS LLP, GENERAL PARTNER"
2007207,313557,"BEACON TRUSTEESHIP LIMITED, TRUSTEE"
2007207,313557,"NITIN NAYAR, PARTNER"
2007207,313557,"SUMIT SINHA, PARTNER"
2009240,52331,"POINT JUDITH CAPITAL PARTNERS III, LLC"
2009240,172502,"POINT JUDITH CAPITAL PARTNERS IV, LLC"
2009240,234036,"PJC PARTNERS V, LLC"
2009240,30012,"POINT JUDITH CAPITAL PARTNERS III, LLC (""PJCP III"")"
2009240,476917,"PJC PARTNERS VI, LLC"
2009320,283049,"DANIEL ARRUDA"
2009320,283049,"MAISA ARAUJO"
2009320,283049,"IN-DEPTH PARTNERS LLC"
2009320,249031,"LEGACY CAPITAL GESTORA DE RECURSOS LTDA."
2009378,422714,"MANAGING MEMBER - MGR CAPITAL MANAGEMENT LLC"
2009156,364045,"LOBSTER CAPITAL GP, LLC"
2009156,491350,"LOBSTER CAPITAL GP II, LLC"
2007992,171619,"TREVOR BOWEN"
2007992,171619,"IN KU LEE"
2007992,171619,"STEFAN FOSTER"
2007992,171619,"PADMINI SINGLA"
2007992,232374,"TREVOR BOWEN"
2007992,232374,"IN KU LEE"
2007992,232374,"PADMINI SINGLA"
2007992,232374,"STEFAN FOSTER"
2007992,232370,"IN KU LEE"
2007992,232370,"STEFAN FOSTER"
2007992,232370,"TREVOR BOWEN"
2007992,232370,"PADMINI SINGLA"
2007992,171358,"PAUL HIGGINS"
2007992,171358,"DANIEL SIERRA"
2007992,171358,"JOHN LALLY"
2007992,232372,"STEFAN FOSTER"
2007992,232372,"PADMINI SINGLA"
2007992,232372,"TREVOR BOWEN"
2007992,232372,"IN KU LEE"
2007992,214137,"ROMAIN AIGLON"
2007992,214137,"PETER COLLINS"
2007992,214137,"TREVOR BOWEN"
2007992,214137,"ROSHAN RAMLUGUN"
2007992,214129,"ROSHAN RAMLUGUN"
2007992,214129,"ROMAIN AIGLON"
2007992,214129,"PETER COLLINS"
2007992,214129,"TREVOR BOWEN"
2007992,214123,"ROMAIN AIGLON"
2007992,214123,"TREVOR BOWEN"
2007992,214123,"PETER COLLINS"
2007992,214123,"ROSHAN RAMLUGUN"
2007992,171614,"PADMINI SINGLA"
2007992,171614,"IN KU LEE"
2007992,171614,"STEFAN FOSTER"
2007992,171614,"TREVOR BOWEN"
2007992,171622,"PADMINI SINGLA"
2007992,171622,"STEFAN FOSTER"
2007992,171622,"IN KU LEE"
2007992,171622,"TREVOR BOWEN"
2007992,186937,"PAUL HIGGINS"
2007992,186937,"DANIEL SIERRA"
2007992,186937,"JOHN LALLY"
2007992,214130,"PETER COLLINS"
2007992,214130,"TREVOR BOWEN"
2007992,214130,"ROSHAN RAMLUGUN"
2007992,214130,"ROMAIN AIGLON"
2007992,214135,"TREVOR BOWEN"
2007992,214135,"PETER COLLINS"
2007992,214135,"ROSHAN RAMLUGUN"
2007992,214135,"ROMAIN AIGLON"
2007992,201858,"PADMINI SINGLA"
2007992,201858,"TREVOR BOWEN"
2007992,201858,"IN KU LEE"
2007992,201858,"STEFAN FOSTER"
2007992,214117,"ROMAIN AIGLON"
2007992,214117,"TREVOR BOWEN"
2007992,214117,"PETER COLLINS"
2007992,214117,"ROSHAN RAMLUGUN"
2007992,283457,"TREVOR BOWEN"
2007992,283457,"PETER COLLINS"
2007992,283457,"ROMAIN AIGLON"
2007992,283457,"ROSHAN RAMLUGUN"
2007992,360058,"MARIE O'CONNOR"
2007992,360058,"ALISON MANLEY"
2007992,360058,"KAMAHN LEE-BARRON"
2007992,360013,"ALISON MANLEY"
2007992,360013,"KAMAHN LEE-BARRON"
2007992,360013,"MARIE O'CONNOR"
2007992,214118,"PETER COLLINS"
2007992,214118,"TREVOR BOWEN"
2007992,214118,"ROSHAN RAMLUGUN"
2007992,214118,"ROMAIN AIGLON"
2007992,214132,"ROMAIN AIGLON"
2007992,214132,"TREVOR BOWEN"
2007992,214132,"PETER COLLINS"
2007992,214132,"ROSHAN RAMLUGUN"
2007992,214136,"ROMAIN AIGLON"
2007992,214136,"PETER COLLINS"
2007992,214136,"ROSHAN RAMLUGUN"
2007992,214136,"TREVOR BOWEN"
2007992,214124,"TREVOR BOWEN"
2007992,214124,"ROSHAN RAMLUGUN"
2007992,214124,"PETER COLLINS"
2007992,214124,"ROMAIN AIGLON"
2007992,214138,"THOMAS TOLLEY"
2007992,214138,"JIM CLEARY"
2007992,214138,"FRANK KENNY"
2007992,214138,"KEVIN MURPHY"
2007992,66474,"PAUL HIGGINS"
2007992,66474,"DANIEL SIERRA"
2007992,66474,"JOHN LALLY"
2007992,360046,"ALISON MANLEY"
2007992,360046,"KAMAHN LEE-BARRON"
2007992,360046,"MARIE O'CONNOR"
2011776,360713,"E12 VENTURE CAPITAL, LLC"
2008814,491301,"AFCP SPV I GP LLC"
1996021,487790,"RBI ADVISORS, LLC"
1996021,487791,"RBI ADVISORS, LLC"
1996021,487787,"RBI ADVISORS, LLC"
2010659,447636,"CAPITAL FOUR AIFM A/S"
2010659,447637,"CAPITAL FOUR AIFM A/S"
2006801,490776,"WILBE CAPITAL LLP"
2006801,490777,"WILBE CAPITAL II GP LP"
2004860,444969,"ALDARON PARTNERS OS GP LLC"
2007592,372214,"GUAVA CAPITAL FUND GP I LLC"
2007697,366753,"BP ASSET MANAGEMENT INC."
2006344,490760,"CRIT VENTURES INC."
2006344,490761,"CRIT VENTURES INC."
2006344,490762,"CRIT VENTURES INC."
2006344,490759,"CRIT VENTURES INC."
2006344,490790,"CRIT VENTURES INC."
2007641,491193,"DALE TIONGSON"
2007771,452432,"CRASH BOAT CAPITAL, LLC"
2006657,228617,"JUNIPER BISHOPS MANAGER, LLC"
2006657,253952,"JIA PARTIE MANAGER, LLC"
2006657,228612,"JUNIPER BISHOPS MANAGER, LLC"
1999682,488504,"AGSO II GP LLC"
1999682,488496,"ATLAS GROVE SPECIAL OPPORTUNITIES I GP LLC"
1999682,489834,"AGSO II GP LLC"
2005001,367257,"REGEN VENTURES MANAGEMENT PTY LTD"
2005001,367257,"REGEN VENTURES TRUSCO PTY LTD"
2005001,312689,"REGEN VENTURES TRUSCO PTY LTD"
