"FilingID","Accountant Name","Street 1","Street 2","City","State","Country","Postal Code","Registered PCAOB","PCAOB Number","PCAOB Inspection","Audit","Examination","Report","Unqualified Opinion"
2010372,"PLANTE MORAN","10 SOUTH RIVERSIDE PLAZA 9TH FLOOR","","CHICAGO","IL","United States","60606-3770","Y",166,"Y","N","Y","N",""
2010372,"EISNERAMPER","100 N. 18TH ST","","PHILADELPHIA","PA","United States","19103","Y",274,"Y","Y","N","N","Yes"
2010372,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103-3984","Y",34,"Y","Y","N","N","Yes"
2010372,"ERNST & YOUNG LLP","ONE MANHATTAN WEST","395 - 9TH AVENUE","NEW YORK","NY","United States","10001","Y",42,"Y","Y","N","N","Yes"
2010426,"PRICEWATERHOUSECOOPERS LLP","300 MADISON AVENUE","","NEW YORK","NY","United States","10017","Y",238,"Y","N","Y","Y","Yes"
2010596,"LILLING & COMPANY LLP","TWO SEAVIEW BOULEVARD","","PORT WASHINGTON","NY","United States","11050","Y",3480,"Y","N","Y","N",""
2008086,"KEITER CPA","4401 DOMINION BOULEVARD","","GLEN ALLEN","VA","United States","23060","Y",80,"Y","N","Y","N",""
2001981,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE, SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2008100,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE, SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2008104,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","Y","Y","N","Yes"
2008104,"PRICEWATERHOUSECOOPERS AG","BIRCHSTRASSE 160","","ZURICH","","Switzerland","8050","Y",1358,"Y","Y","N","N","Yes"
2008104,"DELOITTE & TOUCHE LLP","60 NEXUS WAY, 8TH FLOOR","CAMANA BAY, PO BOX 1787","GRAND CAYMAN","","Cayman Islands","KY1-1109","Y",1096,"Y","Y","N","N","Yes"
2008104,"DELOITTE IRELAND","EARLSFORT TERRACE","","DUBLIN","","Ireland","2","Y",1193,"Y","Y","N","N","Yes"
2008104,"PRICEWATERHOUSECOOPERS, SOCIETE COOPERATIVE","2, RUE GERHARD MERCATOR","B.P. 1443","LUXEMBOURG","","Luxembourg","L-1014","Y",1328,"Y","Y","N","N","Yes"
2008104,"DELOITTE AUDIT SARL","20, BOULEVARD DE KOCKELSCHEUER","","LUXEMBOURG","","Luxembourg","L-1821","Y",1287,"Y","Y","N","N","Yes"
2008104,"PRICEWATERHOUSECOOPERS LTD.","P.O. BOX HM 1171","","HAMILTON","","Bermuda","HM EX","Y",1403,"Y","Y","N","N","Yes"
2008104,"PRICEWATERHOUSECOOPERS","18 FORUM LANE, CAMANA BAY","P.O. BOX 258","GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
2008106,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","Y","Y","N","Yes"
2008106,"DELOITTE & TOUCHE LLP","60 NEXUS WAY, 8TH FLOOR","CAMANA BAY, PO BOX 1787","GRAND CAYMAN","","Cayman Islands","KY1-1109","Y",1096,"Y","Y","N","N","Yes"
2008106,"DELOITTE AUDIT SARL","20, BOULEVARD DE KOCKELSCHEUER","","LUXEMBOURG","","Luxembourg","L-1821","Y",1287,"Y","Y","N","N","Yes"
2008111,"FORVIS","2700 POST OAK BLVD","SUITE 1500","HOUSTON","TX","United States","77056","Y",686,"Y","N","Y","Y","Yes"
1999859,"MOSS ADAMS LLP","999 THIRD AVENUE","SUITE 2800","SEATTLE","WA","United States","98104","Y",659,"Y","Y","N","N","Yes"
1999859,"DELOITTE & TOUCHE LLP","925 4TH AVENUE","SUITE 3300","SEATTLE","WA","United States","98104","Y",34,"Y","Y","N","Y","Yes"
1999859,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2008118,"ERNST & YOUNG","200 CLARENDON ST","","BOSTON","MA","United States","02116","Y",42,"Y","Y","N","N","Yes"
2008999,"SPICER JEFFERIES LLP","4601 DTC BLVD STE 700,","","DENVER","CO","United States","80237","Y",349,"Y","N","Y","N",""
2009279,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
2013033,"ERNST & YOUNG, LLP","20O CLARENDON STREET","","BOSTON","MA","United States","02116","Y",42,"Y","Y","N","N","Not Yet Received"
2009431,"TAIT & WELLER & BAKER LLP","1818 MARKET STREET","SUITE 2400","PHILADELPHIA","PA","United States","19103","Y",445,"Y","Y","Y","N","Yes"
2009431,"ERNST & YOUNG LTD","62 FORUM LANE","CAMANA BAY","GRAND CAYMAN","","Cayman Islands","KY1-1106","Y",1655,"Y","Y","N","Y","Yes"
2010308,"LUTZ & COMPANY, P.C.","13616 CALIFORNIA STREET","SUITE #300","OMAHA","NE","United States","68154-5336","Y",3624,"Y","N","Y","N",""
2009322,"BROWN EDWARDS","3906 ELECTRIC RD","","ROANOKE","VA","United States","24018","N",,"","N","Y","N",""
2012813,"KPMG LLP","10 SOUTH BROADWAY","SUITE 900","SAINT LOUIS","MO","United States","63102-1736","Y",185,"Y","N","Y","Y","Yes"
2011252,"TANNER LLC","3300 N. TRIUMPH BLVD","SUITE 410","LEHI","UT","United States","84043","Y",270,"Y","Y","N","N","No"
2007944,"ERNST & YOUNG LTD.","62 FORUM LANE, CAYMAN BAY","P.O. BOX 510","GRAND CAYMAN","","Cayman Islands","","Y",1655,"Y","Y","N","N","Yes"
2011287,"CAVANAUGH NELSON PLC","999 WATERSIDE DRIVE","SUITE 2250","NORFOLK","VA","United States","23510","N",,"","N","Y","N",""
2012885,"PLANTE & MORAN, PLLC","10 S. RIVERSIDE PLAZA","9TH FLOOR","CHICAGO","IL","United States","60606-3770","Y",166,"Y","Y","N","N","Yes"
1997532,"ERNST & YOUNG LTD","62 FORUM LANE CAMANA BAY P.O. BOX 510","","GEORGE TOWN","","Cayman Islands","KY11106","Y",1655,"Y","Y","N","N","Yes"
2012422,"PRICEWATERHOUSE COOPERS LLP","300 MADISON AVENUE","","NEW YORK","NY","United States","10017-6204","Y",238,"Y","N","Y","Y","Yes"
2010100,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","SUITE 500","BOSTON","MA","United States","02210","Y",238,"Y","Y","Y","Y","Yes"
2008496,"CITRIN COOPERMAN & COMPANY, LLP","50 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10020","Y",2468,"Y","N","Y","N",""
2008533,"PRICEWATERHOUSECOOPERS LLP","909 POYDRAS STREET","SUITE 3100","NEW ORLEANS","LA","United States","70112","Y",238,"Y","N","Y","Y","Yes"
2007944,"ERNST & YOUNG LLP","200 CLARENDON","","BOSTON","MA","United States","02116","Y",42,"Y","Y","N","N","Yes"
2008688,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2008600,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10112","Y",34,"Y","Y","Y","N","Yes"
2009576,"ERNST & YOUNG LLP","ONE MANHATTAN WEST","395 - 9TH AVENUE","NEW YORK","NY","United States","10001","Y",42,"Y","Y","N","N","Yes"
2009576,"PLANTE MORAN","10 SOUTH RIVERSIDE PLAZA 9TH FLOOR","","CHICAGO","IL","United States","60606-3770","Y",166,"Y","N","Y","N",""
2009576,"EISNERAMPER","100 N. 18TH ST","","PHILADELPHIA","PA","United States","19103","Y",274,"Y","Y","N","N","Yes"
2009576,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103-3984","Y",34,"Y","Y","N","N","Yes"
2009695,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10112","Y",34,"Y","N","Y","N",""
2010004,"DELOITTE & TOUCHE LLP","111 S. WACKER DRIVE","","CHICAGO","IL","United States","60606-4301","Y",34,"Y","Y","N","N","Yes"
2012755,"WOLF & COMPANY, P.C.","99 HIGH STREET","","BOSTON","MA","United States","02110","Y",392,"Y","N","Y","N",""
2007469,"FGMK, LLC","2801 LAKESIDE DRIVE","3RD FLOOR","BANNOCKBURN","IL","United States","60015","Y",3968,"Y","N","Y","N",""
2007501,"FORVIS","200 EAST MAIN STREET, SUITE 700","","FORT WAYNE","IN","United States","46802-1900","Y",686,"Y","N","Y","N",""
2012709,"WITHUMSMITH+BROWN, PC","1411 BROADWAY","23RD FLOOR","NEW YORK","NY","United States","10018","Y",100,"Y","Y","N","N","Yes"
2012314,"KPMG LLP","200 EAST RANDOLPH DRIVE","","CHICAGO","IL","United States","60601-5212","Y",185,"Y","Y","N","N","Not Yet Received"
2012314,"PLANTE MORAN, PLLC","10 S. RIVERSIDE PLAZA","9TH FLOOR","CHICAGO","IL","United States","60606","Y",166,"Y","N","Y","N",""
2012755,"EAGLESTONE TAX AND ACCOUNTING SERVICES, LLC","1101 WOOTON PARKWAY","","ROCKVILLE","MD","United States","20852","N",,"N","N","N","N",""
2012860,"LARRY LIBERFARB, P.C.","11 VANDERBILT AVE.","SUITE 220","NORWOOD","MA","United States","02062","N",,"N","N","Y","N",""
2012819,"PRICEWATERHOUSECOOPERS, LLP","6 CARDINAL WAY","SUITE 1100","ST. LOUIS","MO","United States","63102","Y",238,"Y","N","Y","Y","Yes"
2012543,"PRICEWATERHOUSECOOPERS","300 MADISON AVENUE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
2012249,"GRANT THORNTON LLP","700 MILAM ST.","SUITE 300","HOUSTON","TX","United States","77002","Y",248,"Y","Y","N","N","Yes"
2012373,"PRICEWATERHOUSECOOPERS LLP","18 YORK STREET","SUITE 2500","TORONTO","","Canada","M5J0B2","Y",238,"Y","Y","Y","N","Not Yet Received"
2007565,"PKF O'CONNOR DAVIES, LLP","665 FIFTH AVENUE","","NEW YORK","NY","United States","10022","Y",127,"Y","Y","N","N","Not Yet Received"
2006235,"DELOITTE & TOUCHE LLP","1601 WEWATTA ST","SUITE 400","DENVER","CO","United States","80202-6479","Y",34,"Y","N","Y","Y","Yes"
2007583,"KPMG LLP","10 SOUTH BROADWAY","SUITE 900","SAINT LOUIS","MO","United States","63102-1736","Y",185,"Y","N","Y","Y","Yes"
2007438,"KEITER, STEPHENS, HURST, GARY & SHREAVES, P.C.","4401 DOMINION BOULEVARD","","GLEN ALLEN","VA","United States","23060","Y",80,"Y","N","Y","N",""
2007682,"FORVIS","2700 POST OAK BLVD","SUITE 1500","HOUSTON","TX","United States","77056","Y",686,"Y","N","Y","Y","Yes"
2007691,"EIDE BAILLY LLP","200 E. 10TH ST.","STE. 500","SIOUX FALLS","SD","United States","57117-5125","Y",286,"Y","N","N","Y","Yes"
2003833,"DELOITTE & TOUCHE LP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10112","Y",34,"Y","Y","N","N","Yes"
2009571,"ASHLAND PARTNERS & CO LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","Y","Yes"
2009437,"PLANTE & MORAN, PLLC","3000 TOWN CENTER","SUITE 100","SOUTHFIELD","MI","United States","48075","Y",166,"Y","N","Y","N",""
2009607,"COHEN AND COMPANY CPA","1350 EUCLID AVE","STE 800","CLEVELAND","OH","United States","44115-1877","Y",925,"Y","N","Y","N",""
2009641,"PLANTE & MORAN, PLLC","3000 TOWN CENTER","SUITE 100","SOUTHFIELD","MI","United States","48075","Y",166,"Y","N","Y","N",""
2000153,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10112-4399","Y",34,"Y","N","Y","N",""
2008741,"ERNST & YOUNG","HARCOURT CENTRE","HARCOURT STREET","DUBLIN","","Ireland","","Y",1411,"Y","Y","N","N","Not Yet Received"
1996100,"BDO USA, P.C.","421 FAYETTEVILLE STREET","","RALEIGH","NC","United States","27601","Y",243,"Y","Y","N","N","Yes"
1996100,"COHEN & COMPANY, LTD.","1350 EUCLID AVENUE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","N","Y","N",""
2007267,"PRICEWATERHOUSECOOPERS LLP","300 MADISON AVENUE","24TH FLOOR","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
2007267,"ERNST & YOUNG","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
2005842,"ADKF","9601 MCALLISTER FWY","SUITE 800","SAN ANTONIO","TX","United States","78216","Y",297,"Y","N","Y","N",""
2005842,"HBK CPAS AND CONSULTANTS (HBK)","100 PINEWOOD LANE","SUITE 201","WARRENDALE","PA","United States","15086","Y",2206,"Y","N","Y","N",""
2007272,"PRICEWATERHOUSECOOPERS, LLP","405 HOWARD ST","SUITE 600","SAN FRANCISCO","CA","United States","94105","Y",238,"Y","Y","N","N","Yes"
2008863,"ARMANINO LLP","6 CITYPLACE DRIVE","SUITE 900","ST. LOUIS","MO","United States","63141","Y",32,"Y","N","Y","N",""
2008735,"PLANTE & MORAN, PLLC","10 SOUTH RIVERSIDE PLAZA","9TH FLOOR","CHICAGO","IL","United States","60606","Y",166,"Y","N","Y","Y","Yes"
2008754,"ERNST & YOUNG CHARTERED ACCOUNTANTS","EY BUILDING, HARCOURT CENTRE HARCOURT ST","DUBLIN 2","DUBLIN","","Ireland","21044","Y",1411,"Y","Y","N","N","Yes"
2008754,"ERNST & YOUNG LTD","62 FORUM LN, CAMANA BAY, PO BOX 510","","GRAND CAYMAN","","Cayman Islands","","Y",1655,"Y","Y","N","N","Yes"
2010513,"HOLLAND, BROMLEY, BARNHILL & BRETT LLP","530 STEPHENSON AVENUE","#200","SAVANNAH","GA","United States","31405","N",,"","N","Y","N",""
2006382,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","N","N","Y","Yes"
2006382,"KPMG LLP","BNY MELLON CENTER","500 GRANT STREET","PITTSBURGH","PA","United States","15219","Y",185,"Y","N","N","Y","Yes"
2005909,"LALLY & CO., LLC","5700 CORPORATE DRIVE, SUITE 800","","PITTSBURGH","PA","United States","15237-5851","Y",3578,"Y","Y","N","N","Yes"
2005909,"SR SNODGRASS","2100 CORPORATE DRIVE SUITE 400","","WEXFORD","PA","United States","15090","Y",74,"Y","N","Y","N",""
2009675,"COHEN & COMPANY, LTD.","1350 EUCLID AVENUE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","N","Y","N",""
2010864,"ELLIOTT DAVIS, LLC","629 MARKET STREET, SUITE 100","","CHATTANOOGA","TN","United States","37402","Y",149,"Y","N","Y","N",""
2010864,"MARGOLIN, WINER & EVENS LLP","ONE PENN PLAZA","SUITE 3000","NEW YORK","NY","United States","10119","Y",332,"Y","Y","N","N","Yes"
2010593,"PRICEWATERHOUSECOOPERS","300 MADISON AVENUE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","Y","N","Yes"
2008545,"HBK","100 PINEWOOD LN, SUITE 201","","WARRENDALE","PA","United States","15086","Y",2206,"Y","N","Y","N",""
2010931,"AGL CPA GROUP","1870 BUFORD HIGHWAY","SUITE 100","ATLANTA","GA","United States","30097","Y",3488,"Y","Y","N","N","Yes"
2010946,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DR.","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2010946,"KEITER, STEPHENS, HURST, GARY & SHREAVES, P.C.","4401 DOMINION BOULEVARD","","GLEN ALLEN","VA","United States","23060","Y",80,"Y","Y","N","N","Not Yet Received"
2008915,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR., SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2008995,"PRICEWATERHOUSECOOPERS LLP","1100 WALNUT STREET","SUITE 1300","KANSAS CITY","MO","United States","64106","Y",238,"Y","Y","N","N","Yes"
2008995,"PRICEWATERHOUSECOOPERS LLP","TWO COMMERCE SQUARE, 2001 MARKET STREET","SUITE 1800","PHILADELPHIA","PA","United States","19103","Y",238,"Y","Y","N","N","Yes"
2008995,"PRICEWATERHOUSECOOPERS, SOCIETE COOPERATIVE","2, RUE GERHARD MERCATOR","","LUXEMBOURG","","Luxembourg","L-1014","Y",1328,"Y","Y","N","N","Yes"
2008995,"PRICEWATERHOUSECOOPERS","PWC TOWER, 18 YORK STREET","SUITE 2500","TORONTO","","Canada","M5J 0B2","Y",271,"Y","Y","N","N","Yes"
2008995,"PRICEWATERHOUSECOOPERS","18 FORUM LANE","P.O.BOX 258","CAMANA BAY, GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
2008995,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","SUITE 500","BOSTON","MA","United States","02210","Y",238,"Y","Y","N","N","Yes"
2009672,"ERNST & YOUNG LLP","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
2009709,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2009101,"ADEPTUS PARTNERS LLC","244 W 54TH STREET","9TH FLOOR","NEW YORK","NY","United States","10019","Y",3686,"Y","N","Y","N",""
2006621,"AGL CPA GROUP, LLC","1870 BUFORD HIGHWAY","SUITE 100","DULUTH","GA","United States","30097","Y",3488,"Y","N","Y","N",""
2009786,"WEAVER AND TIDWELL, L.L.P.","ONE EMBARCADERO CENTER, SUITE 2410","","HOUSTON","TX","United States","94111","Y",410,"Y","Y","N","N","Not Yet Received"
2005717,"ASHLAND PARTNERS & COMPANY LLP","3515 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
2010903,"DEMARCO, SCIACCOTTA, WILKENS, & DUNLEAVY","20646 ABBEY WOODS CT N","SUITE 201","FRANKFORT","IL","United States","60423","Y",5376,"Y","N","Y","N",""
2007493,"KPMG LLP","1601 MARKET STREET","","PHILADELPHIA","PA","United States","19103-7240","Y",185,"Y","Y","N","N","Yes"
2008594,"ERNST & YOUNG LLP","560 MISSION STREET","SUITE 1600","SAN FRANCICSO","CA","United States","94105","Y",42,"Y","Y","N","N","Yes"
2008594,"FRANK, RIMERMAN & CO. LLP","1801 PAGE MILL RD","#100","PALO ALTO","CA","United States","94304","Y",1596,"Y","Y","N","N","Yes"
2009243,"ERNST WINTTER & ASSOCIATES LLP","675 YGNACIO VALLEY ROAD","SUITE A200","WALNUT CREEK","CA","United States","94596","Y",3438,"Y","N","Y","N",""
2010131,"HILL, BARTH & KING, LLC","4099 TAMIAMI TRAIL N","SUITE 200","NAPLES","FL","United States","34103","Y",2206,"N","N","Y","N",""
2009425,"3783ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","STE. 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2010124,"DANNIBLE & MCKEE, LLP","FINANCIAL PLAZA","221 S. WARREN ST.","SYRACUSE","NY","United States","13202-2687","Y",528,"Y","N","Y","N",""
2010124,"MEISEL TUTEUR & LEWIS","101 EISENHOWER PKWY","","ROSELAND","NJ","United States","07068","Y",3861,"Y","Y","N","N","Yes"
2010163,"THE BONADIO GROUP","100 CORPORATE PKWY","SUITE 200","AMHERST","NY","United States","14226","Y",1884,"Y","N","Y","N",""
2009974,"DELOITTE & TOUCHE, LLP","100 SOUTH 4TH STREET","SUITE 300","ST. LOUIS","MO","United States","63102","Y",34,"Y","N","Y","Y","Yes"
2010101,"ERNST & YOUNG LLP","560 MISSION STREET","SUITE 1600","SAN FRANCISCO","CA","United States","94105","Y",42,"Y","Y","N","N","Yes"
2010240,"CITRIN COOPERMAN","30 BRAINTREE HILL OFFICE","PARK SUITE 300","BRAINTREE","MA","United States","02184","Y",2468,"Y","N","Y","N",""
2010247,"ERNST & YOUNG LLP","14O1 MCKINNEY ST.","SUITE 2400","HOUSTON","TX","United States","77010","Y",1000,"Y","N","Y","N",""
2009409,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2009417,"ASHLAND PARTNERS & CO LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","Y","Yes"
2009036,"CLARK SCHAEFER HACKETT & CO","4449 EASTON WAY","#400","COLUMBUS","OH","United States","43219","Y",539,"N","N","Y","N",""
2009036,"ARY ROEPCKE MULCHAEY, P.C.","TWO MIRANOVA PLACE","SUITE 600","COLUMBUS","OH","United States","43215","Y",160,"Y","N","Y","N",""
2009440,"COHEN & COMPANY, LTD.","1835 MARKET STREET","3RD FLOOR","PHILADELPHIA","PA","United States","10112","Y",925,"Y","Y","N","N","Yes"
2009441,"WIPFLI LLP","150 S 5HT ST","UNIT 2000","MINNEAPOLIS","MN","United States","55402","Y",344,"Y","N","Y","N",""
2008220,"FORVIS","1801 CALIFORNIA ST.","","DENVER","CO","United States","80202","Y",686,"Y","Y","Y","N","Yes"
2010370,"KEITER, STEPHENS, HURST, GARY & SHREAVES, P.C.","4401 DOMINION BOULEVARD","","GLEN ALLEN","VA","United States","23060","Y",80,"Y","Y","N","N","Yes"
2010320,"MICHAEL COGLIANESE CPA, P.C.","300 N. STATE ST.","SUITE 5720","CHICAGO","IL","United States","60654","Y",3874,"Y","N","Y","N",""
2008952,"FRANK, RIMERMAN + CO. LLP","1801 PAGE MILL ROAD","","PALO ALTO","CA","United States","94304","Y",1596,"Y","Y","N","N","Yes"
2010454,"GEFFEN MESHER & COMPANY, P.C.","888 SW 5TH AVENUE, SUITE 800","","PORTLAND","OR","United States","97204","Y",3912,"Y","Y","N","N","Not Yet Received"
2010472,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR.","STE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2010418,"PRICEWATERHOUSECOOPERS LLP","1100 WALNUT STREET, STE. 1300","","KANSAS CITY","MO","United States","64106","Y",238,"Y","Y","N","N","Yes"
2010418,"PRICEWATERHOUSECOOPERS","18 FORUM LANE, CAMANA BAY","P.O. BOX 258","GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
2010567,"SIANA CARR O'CONNOR & LYNAM, LLP","1500 E. LANCASTER AVE","SUITE 202","PAOLI","PA","United States","19301","Y",3705,"Y","N","Y","N",""
2010480,"PLANTE & MORAN, PLLC","10 SOUTH RIVERSIDE PLAZA","9TH FLOOR","CHICAGO","IL","United States","60606","Y",166,"Y","N","Y","N",""
2007663,"KAUFMAN, ROSSIN & CO., A PROFESSIONAL ASSOCIATION","3310 MARY STREET","SUITE 501","MIAMI","FL","United States","33133","Y",137,"Y","Y","N","N","Yes"
2010548,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
2010575,"ANDERS MINKLER HUBER & HELM LLP","800 MARKET STREET","SUITE 500 I","ST. LOUIS","MO","United States","63101","Y",2100,"Y","N","Y","N",""
2010365,"BAKER TILLY, VIRCHOW KRAUSE, LLP","205 MICHIGAN AVE","","CHICAGO","IL","United States","60601","Y",23,"Y","N","Y","N",""
2010582,"FORVIS","1801 CALIFORNIA STREET","SUITE 2900","DENVER","CO","United States","80202","Y",686,"Y","N","Y","N",""
2011800,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","","BOSTON","MA","United States","02210","Y",238,"Y","N","Y","Y","Yes"
2011801,"ERNST & YOUNG","HARCOURT CENTRE","HARCOURT STREET","DUBLIN","","Ireland","","Y",1411,"Y","Y","N","N","Not Yet Received"
2009810,"ADEPTUS PARTNERS, LLC","733 ROUTE 35 N","SUITE A","OCEAN","NJ","United States","07712","Y",3686,"Y","N","Y","N",""
2011867,"GRANT THORNTON","757 THIRD AVE","","NEW YORK","NY","United States","10017","Y",248,"Y","Y","N","N","Yes"
2011867,"KPMG","1 HARBOURMASTER PLACE","ISFSC","DUBLIN 1","","Ireland","","Y",1116,"Y","Y","N","N","Yes"
2011265,"CITRIN COOPERMAN","30 BRAINTREE HILL OFFICE","PARK SUITE 300","BRAINTREE","MA","United States","02184","Y",2468,"Y","N","Y","N",""
2011521,"DELOITTE IRELAND","EARLSFORT TERRACE","","DUBLIN","","Ireland","2","Y",1193,"Y","Y","N","N","Yes"
2011521,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","Y","Y","N","Yes"
2011521,"PRICEWATERHOUSECOOPERS AG","BIRCHSTRASSE 160","","ZURICH","","Switzerland","8050","Y",1358,"Y","Y","N","N","Yes"
2011521,"DELOITTE & TOUCHE LLP","60 NEXUS WAY, 8TH FLOOR","CAMANA BAY, PO BOX 1787","GRAND CAYMAN","","Cayman Islands","KY1-1109","Y",1096,"Y","Y","N","N","Yes"
2011521,"PRICEWATERHOUSECOOPERS, SOCIETE COOPERATIVE","2, RUE GERHARD MERCATOR","B.P. 1443","LUXEMBOURG","","Luxembourg","L-1014","Y",1328,"Y","Y","N","N","Yes"
2011521,"DELOITTE AUDIT SARL","20, BOULEVARD DE KOCKELSCHEUER","","LUXEMBOURG","","Luxembourg","L-1821","Y",1287,"Y","Y","N","N","Yes"
2011521,"PRICEWATERHOUSECOOPERS LTD.","P.O. BOX HM 1171","","HAMILTON","","Bermuda","HM EX","Y",1403,"Y","Y","N","N","Yes"
2011521,"PRICEWATERHOUSECOOPERS","18 FORUM LANE, CAMANA BAY","P.O. BOX 258","GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
2011604,"RSM US LLP","30 SOUTH WACKER DRIVE, SUITE 3300","","CHICAGO","IL","United States","60606","Y",49,"Y","N","Y","Y","Yes"
2011733,"ARMANINO LLP","44 MONTGOMERY ST.","SUITE 900","SAN FRANCISCO","CA","United States","94104","Y",32,"Y","N","Y","N",""
2010928,"CROWE HORWATH LLP","ONE MID AMERICA PLAZA","","OAK BROOK TERRACE","IL","United States","60181-4450","Y",173,"Y","N","Y","N",""
2011486,"MP P.C.","ONE MONARCH PLACE, SUITE 900","","SPRINGFIELD","MA","United States","01144","N",,"Y","N","Y","N",""
2009955,"HAYNIE & COMPANY","1221 WEST MINERAL AVENUE","SUITE 202","LITTLETON","CO","United States","80120","Y",457,"Y","N","Y","N",""
2010731,"BAKER TILLY US, LLP","66 HUDSON BOULEVARD E","SUITE 2200","NEW YORK","NY","United States","10001","Y",23,"Y","Y","Y","N","Not Yet Received"
2011999,"PRICEWATERHOUSECOOPERS LLP","300 MADISON AVENUE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
2010521,"KPMG","SIX CRICKET SQUARE","","GRAND CAYMAN","","Cayman Islands","","Y",1323,"Y","Y","N","N","Yes"
2012092,"KPMG","SIX CRICKET SQUARE","","GRAND CAYMAN","","Cayman Islands","","Y",1323,"Y","Y","N","N","Yes"
2012051,"COHEN & CO LTD","1350 EUCLID AVE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","Y","N","N","Not Yet Received"
