"FilingID","Accountant Name","Street 1","Street 2","City","State","Country","Postal Code","Registered PCAOB","PCAOB Number","PCAOB Inspection","Audit","Examination","Report","Unqualified Opinion"
1997115,"PRICEWATERHOUSECOOPERS, SOCIÉTÉ COOPÉRATIVE","2 RUE GERHARD MERCATOR","","LUXEMBOURG CITY","","Luxembourg","B.P.1443 L1","Y",1328,"Y","Y","N","N","Yes"
1997115,"PRICEWATERHOUSECOOPERS (CAYMAN ISLANDS)","18 FORUM LANE, CAMANA BAY","PO BOX 258","GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
1997143,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR.","STE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1998316,"PRICEWATERHOUSECOOPERS LLP","ONE NORTH WACKER","","CHICAGO","IL","United States","60606","Y",238,"Y","Y","N","Y","Yes"
1998150,"ROSEN KUSLANSKY, CPA, P.C.","7 PENN PLAZA","SUITE 1700","NEW YORK","NY","United States","10001","Y",3032,"Y","Y","N","N","Not Yet Received"
1998150,"EISNERAMPER LLP","733 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","Y","N","N","Not Yet Received"
1998224,"CITRIN COOPERMAN & COMPANY LLP","50 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10020","Y",2468,"Y","N","Y","N",""
1998218,"COHEN & COMPANY, LTD.","342 N. WATER ST.","SUITE 830","MILWAUKEE","WI","United States","53202","Y",925,"Y","N","Y","Y","Yes"
1998316,"PRICEWATERHOUSECOOPERS","18 FORUM LANE, CAMANA BAY, P.O. BOX 258","","GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
1998360,"ERNST & YOUNG LLP","220 SOUTH SIXTH STREET","SUITE 1400","MINNEAPOLIS","MN","United States","55402","Y",42,"Y","Y","N","N","Yes"
1998445,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR, SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1999493,"ERNST & YOUNG LTD.","SUITE 6401","62 FORUM LANE, CAMANA BAY","PO BOX 510","","Cayman Islands","KY1-1106","Y",1655,"Y","Y","N","N","Yes"
1998477,"ASSURANCE DIMENSIONS","4920 W CYPRESS ST","","TAMPA","FL","United States","33607","N",,"","N","Y","N",""
1999281,"ERNST AND YOUNG, LLP","ONE COMMERCE SQUARE, SUITE 700","2005 MARKET STREET","PHILADELPHIA","PA","United States","19103","Y",42,"Y","N","Y","N",""
1995933,"SPICER JEFFRIES LLP","4601 DTC BOULEVARD, SUITE 700","","DENVER","CO","United States","80237","Y",349,"Y","Y","Y","Y","Not Yet Received"
1999053,"EISNER AMPER LLP","750 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","Y","Y","N","Yes"
1999355,"COHEN & COMPANY","1350 EUCLID AVE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","N","Y","N",""
1998695,"LILLING & COMPANY LLP","TWO SEAVIEW BOULEVARD","","PORT WASHINGTON","NY","United States","11050","Y",3480,"Y","N","Y","N",""
1999493,"ERNST & YOUNG LLP","55 IVAN ALLEN JR. BLVD","SUITE 1000","ATLANTA","GA","United States","30308","Y",42,"Y","Y","N","N","Yes"
1999493,"PRICE WATERHOUSE COOPERS","18 FORUM LANE","CAMANA BAY, P.O. BOX 258","GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
1999493,"PRICE WATERHOUSE COOPERS","ONE SPENCER DOCK","NORTH WALL QUAY","DUBLIN 1","","Ireland","","Y",1366,"Y","Y","N","N","Yes"
1999493,"ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA","PRAIA DE BOTAFOGO, 370","","RIO DE JANEIRO","","Brazil","","Y",1448,"Y","N","N","Y","Yes"
1999493,"WITHUMSMITH+BROWN, PC","200 JEFFERSON PARK","SUITE 400","WHIPPANY","NJ","United States","07981","Y",100,"Y","Y","N","N","Yes"
1998626,"WALTER & SHUFFAIN, P.C.","ONE INTERNATIONAL PLACE,","SUITE 1010","BOSTON","MA","United States","02110","Y",5439,"N","N","Y","N",""
1995994,"BPM, LLP","ONE CALIFORNIA STREET","SUITE 2500","SAN FRANCISCO","CA","United States","94111","Y",207,"Y","N","Y","N",""
1995671,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1995938,"PRICEWATERHOUSE COOPERS LLP","300 MADISON AVENUE","","NEW YORK","NY","United States","10017-6204","Y",238,"Y","N","Y","Y","Yes"
1995680,"ERNST & YOUNG","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
1996047,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1998517,"O'CONNOR DAVIES","665 FIFTH AVENUE","","NEW YORK","NY","United States","10022","Y",127,"Y","N","Y","N",""
1998517,"COHNREZNICK LLP","1212 AVENUE OF THE AMERICAS","","NEW YORK","NY","United States","10036","Y",596,"Y","Y","N","N","Yes"
1997564,"MOSS ADAMS LLP","999 THIRD AVENUE STE 2800","","SEATTLE","WA","United States","98104","Y",659,"Y","Y","Y","N","Yes"
1988225,"SEMPLE, MARCHAL & COOPER, LLP","3101 NORTH CENTRAL AVENUE","SUITE 1600","PHOENIX","AZ","United States","85012","Y",178,"Y","N","Y","Y","No"
1994798,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","N","Y","N",""
1993401,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2000740,"MEADOWS URQUHART ACREE & COOK LLP","1802 BAYBERRY COURT","SUITE 102","RICHMOND","VA","United States","23226","Y",3688,"Y","Y","N","N","Not Yet Received"
1999240,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","","BOSTON","MA","United States","02210","Y",238,"Y","Y","N","Y","Yes"
1999240,"BELFINT LYONS & SHUMAN","1011 CENTRE ROAD","SUITE 310","WILMINGTON","DE","United States","19805","N",,"","Y","N","Y","Yes"
1999004,"PRICEWATERHOUSECOOPERS JAPAN LLC","1-1-1","OTEMACHI, CHIYODA-KU","TOKYO","","Japan","100-0004","Y",2743,"Y","Y","N","N","No"
1999004,"ERNST & YOUNG SHINNIHON LLC","1-1-2","YURAKU-CHO, CHIYODA-KU","TOKYO","","Japan","100-0006","Y",789,"Y","N","N","Y","No"
2000240,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BLVD","","BOSTON","MA","United States","02210","Y",238,"Y","Y","Y","N","Yes"
2000740,"CROWE LP","488 MADISON AVE., SUITE 1200","","NEW YORK","NY","United States","10022","Y",173,"Y","N","Y","N",""
2000743,"KPMG LLP","100 NORTH TAMPA STREET","#1700","TAMPA","FL","United States","33602-5145","Y",185,"Y","N","Y","Y","Yes"
2000754,"PRICEWATERHOUSECOOPERS LLP","300 MADISON AVENUE","","NEW YORK","NY","United States","10017","Y",238,"Y","N","Y","Y","Yes"
2000247,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",392,"Y","N","Y","N",""
1999430,"PRICEWATERHOUSECOOPERS LLP","18 FORUM LANE","CAMANA BAY","GRAND CAYMAN","","Cayman Islands","","Y",1266,"Y","Y","N","N","Yes"
1999430,"KPMG","P.O. BOX 493 CENTURY YARD, CRICKET SQUARE","","GRAND CAYMAN","","Cayman Islands","","Y",1323,"Y","Y","N","N","Yes"
2000723,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","","BOSTON","MA","United States","02210","Y",238,"Y","N","Y","Y","Yes"
2000761,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDORD","OR","United States","97504","Y",3783,"Y","N","Y","Y","Yes"
2000781,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE, SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1998409,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER CENTER","","NEW YORK","NY","United States","10112","Y",34,"Y","N","N","Y","Yes"
1998423,"ERNST & YOUNG LLP","200 CLARENDON STREET","","BOSTON","MA","United States","02116","Y",42,"Y","Y","N","N","Yes"
1998423,"ERNST & YOUNG LTD.","62 FORUM LANE, CAYMAN BAY","","GRAND CAYMAN","","Cayman Islands","","Y",1655,"Y","Y","N","N","Yes"
1998423,"DELOITTE AUDIT SOCIÉTÉ À RESPONSABILITÉ LIMITÉE","20 BOULEVARD DE KOCKELSCHEUER","L-1821","LUXEMBOURG","","Luxembourg","","Y",1287,"Y","Y","N","N","Yes"
1998421,"ERNST & YOUNG LLP","200 CLARENDON","","BOSTON","MA","United States","02116","Y",42,"Y","Y","N","N","Yes"
1998421,"ERNST & YOUNG LTD.","62 FORUM LANE, CAYMAN BAY","P.O. BOX 510","GRAND CAYMAN","","Cayman Islands","","Y",1655,"Y","Y","N","N","Yes"
1998419,"DELOITTE AND TOUCHE, LLP","200 BERKELEY STREET","","BOSTON","MA","United States","02116-5022","Y",34,"Y","Y","N","N","Yes"
1998419,"DELOITTE AND TOUCHE","ONE CAPITAL PLACE","PO BOX 1787","GRAND CAYMAN","","Cayman Islands","KYI-1109","Y",1096,"Y","Y","N","N","Yes"
1998693,"WEAVER & TIDWELL","2300 NORTH FIELD STREET","","DALLAS","TX","United States","75201","Y",410,"Y","Y","N","N","Yes"
1997574,"ASA & ASSOCIATES LLP","AUROBINDO TOWER, 81/1","THIRD FLOOR,  ADCHINI, AUROBINDO MARG","NEW DELHI","","India","110017","Y",3083,"Y","N","Y","N",""
1996856,"ASA & ASSOCIATES LLP","AUROBINDO TOWER, 81/1","THIRD FLOOR,  ADCHINI, AUROBINDO MARG","NEW DELHI","","India","110017","Y",3083,"Y","N","Y","N",""
1999558,"PRICEWATERHOUSECOOPERS LLP","300 MADISON AVENUE","24TH FLOOR","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
1999558,"ERNST & YOUNG","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
2000932,"COHEN FUND AUDIT SERVICES","1350 EUCLID AVENUE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","N","Y","N",""
2001017,"BONADIO & CO., LLP","171 SULLY'S TRAIL","SUITE 201","PITTSFORD","NY","United States","14534","Y",1884,"Y","N","Y","N",""
2000838,"PRICEWATERHOUSECOOPERS LLP","45 SOUTH SEVENTH STREET","SUITE 3400","MINNEAPOLIS","MN","United States","55402","Y",238,"Y","N","Y","Y","Yes"
1998765,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","Y","N","N","Yes"
1998771,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","Y","Y","N","Yes"
1998787,"HAYNIE & COMPANY","1785 WEST 2320 SOUTH","","SALT LAKE CITY","UT","United States","84119","Y",457,"Y","N","Y","N",""
1998815,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","Y","Y","N","Yes"
1998815,"PRICEWATERHOUSECOOPERS AG","BIRCHSTRASSE 160","","ZURICH","","Switzerland","8050","Y",1358,"Y","Y","N","N","Yes"
1998815,"DELOITTE AUDIT SARL","20, BOULEVARD DE KOCKELSCHEUER","","LUXEMBOURG","","Luxembourg","L-1821","Y",1287,"Y","Y","N","N","Yes"
1998946,"KPMG LLP","777 DUNSMUIR STREET","PO BOX 10426","VANCOUVER, BC","","Canada","V7Y 1K3","Y",85,"Y","N","Y","Y","Yes"
1995744,"BAKER TILLY","2500 DALLAS PARKWAY","SUITE300","PLANO","TX","United States","75093","Y",23,"Y","N","Y","N",""
1995955,"ERNST AND YOUNG","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
1995955,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10112","Y",34,"Y","Y","N","N","Yes"
1998815,"DELOITTE & TOUCHE LLP","60 NEXUS WAY, 8TH FLOOR","CAMANA BAY, PO BOX 1787","GRAND CAYMAN","","Cayman Islands","KY1-1109","Y",1096,"Y","Y","N","N","Yes"
1998815,"DELOITTE IRELAND","EARLSFORT TERRACE","","DUBLIN","","Ireland","2","Y",1193,"Y","Y","N","N","Yes"
1998815,"PRICEWATERHOUSECOOPERS, SOCIÉTÉ COOPÉRATIVE","2, RUE GERHARD MERCATOR","B.P. 1443","LUXEMBOURG","","Luxembourg","L-1014","Y",1328,"Y","Y","N","N","Yes"
1998815,"PRICEWATERHOUSECOOPERS LTD.","P.O. BOX HM 1171","","HAMILTON","","Bermuda","HM EX","Y",1403,"Y","Y","N","N","Yes"
1998815,"PRICEWATERHOUSECOOPERS","18 FORUM LANE, CAMANA BAY","P.O. BOX 258","GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
1998714,"ERNST & YOUNG LLP","220 SOUTH SIXTH STREET SUITE 1400","","MINNEAPOLIS","MN","United States","55402","Y",42,"Y","Y","N","N","Yes"
1987286,"PRICEWATERHOUSECOOPERS, LLP","PRICEWATERHOUSECOOPERS CENTER","300 MADISON AVENUE","NEW YORK","NY","United States","10017","Y",238,"Y","N","Y","Y","Yes"
1986543,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154-0102","Y",185,"Y","Y","N","N","Yes"
1986543,"KPMG AZSA LLC","OTEMACHI FINANCIAL CITY SOUTH TOWER","1-9-7 OTEMACHI","CHIYODA-KU, TOKYO","","Japan","100-8172","Y",1009,"Y","Y","N","Y","Not Yet Received"
1986543,"KPMG LLP","15 CANADA SQUARE","","LONDON","","United Kingdom","E14 5GL","Y",1118,"Y","Y","N","Y","Not Yet Received"
1987286,"PRICEWATERHOUSECOOPERS LLP","THREE EMBARCADERO CENTER","","SAN FRANCISCO","CA","United States","94111-4004","Y",238,"Y","Y","N","N","Yes"
1995954,"ERNST & YOUNG LLP","55 IVAN ALLEN JR BLVD","SUITE 1000","ALTANTA","GA","United States","30308","Y",42,"Y","N","N","Y","Yes"
1995973,"WIPFLI, LLC","235 PEACHTREE STREET","SUITE 1800","ATLANTA","GA","United States","30303","Y",344,"Y","N","N","Y","Yes"
1996015,"BAKER TILLY US, LLP","2500 DALLAS PARKWAY, SUITE 300","","PLANO","TX","United States","75093","Y",23,"Y","N","Y","N",""
1996015,"SPICER JEFFRIES LLP","5251 S. QUEBEC ST., SUITE 200","","GREENWOOD VILLAGE","CO","United States","80111","Y",349,"Y","Y","N","N","Yes"
1996015,"FRANK, RIMERMAN + CO, LLP","60 SOUTH MARKET STREET","SUITE 500","SAN JOSE","CA","United States","95113","Y",1596,"Y","Y","N","N","Yes"
1996010,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154-0102","Y",185,"Y","Y","N","N","Not Yet Received"
1995560,"COHEN & CO.","1350 EUCLID AVENUE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","Y","Y","N","Yes"
1996080,"SPICER JEFFRIES LLP","4601 DTC BLVD, SUITE 700","","DENVER","CO","United States","80237","Y",349,"Y","Y","N","Y","Yes"
1993342,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1993342,"KPMG LLP","1 HARBOURMASTER PLACE","IFSC","DUBLIN 1","","Ireland","D01 F6F5","Y",1116,"Y","Y","N","N","Yes"
1993342,"KPMG LLP","SIX, CRICKET SQUARE","","GEORGE TOWN","","Cayman Islands","KY1-1106","Y",1323,"Y","Y","N","N","Yes"
1993342,"ERNST & YOUNG LLP","ONE MANHATTAN WEST","","NEW YORK","NY","United States","10001","Y",42,"Y","Y","N","N","Yes"
1993342,"ERNST & YOUNG LTD.","62 FORUM LANE","CAMANA BAY","GEORGE TOWN","","Cayman Islands","","Y",1655,"Y","Y","N","N","Yes"
1993342,"ERNST & YOUNG CHARTERED ACCOUNTANTS","HARCOURT CENTRE","HARCOURT STREET","DUBLIN","","Ireland","DUBLIN D2","Y",1411,"Y","Y","N","N","Yes"
2000750,"PRICEWATERHOUSECOOPERS LLP","400 BELLEMEADE ST","SUITE 402","GREENSBORO","NC","United States","27401","Y",238,"Y","Y","N","N","Yes"
2001072,"ASSURANCE DIMENSIONS, INC.","4920 WEST CYPRESS STREET","SUITE 102","TAMPA","FL","United States","33607","Y",5036,"Y","N","Y","N",""
1999777,"EISNERAMPER LLP","750 3RD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","Y","N","N","Yes"
2001093,"EISNERAMPER, LLP","ONE CALIFORNIA","SUITE 1700","SAN FRANCISCO","CA","United States","94111","Y",274,"Y","N","Y","N",""
2001093,"WEAVER AND TIDWELL, LLP","1230 ROSECRANS AVENUE","SUITE 510","MANHATTAN BEACH","CA","United States","90266","Y",410,"Y","Y","N","N","Yes"
2001093,"MARCUM LLP","777 S FIGUEROA ST","29TH FLOOR","LOS ANGELES","CA","United States","90017","Y",688,"Y","Y","N","N","Yes"
2000491,"DEMARCO SCIACCOTTA WILKENS & DUNLEAVY, LLP","20646 ABBEY WOODS CT N","SUITE 201","FRANKFORT","IL","United States","60423","Y",5376,"Y","N","Y","N",""
2000492,"MOSS ADAMS, LLP","999 3RD AVE","SUITE 2800","SEATTLE","WA","United States","98104-4019","Y",659,"Y","Y","N","N","Yes"
2000576,"DELOITTE & TOUCHE LLP","200 BERKELEY STREET","","BOSTON","MA","United States","02116","Y",34,"Y","Y","N","N","Yes"
2000552,"DELOITTE & TOUCHE LLP","ONE CAPITAL PLACE","136 SHEDDEN ROAD, P.O. BOX 1787","GEORGE TOWN","","Cayman Islands","KY1-1109","Y",34,"Y","Y","N","N","Yes"
2000552,"GRANT THORNTON LLP","13-18 CITY QUAY","","DUBLIN 2","","Ireland","D02 ED70","Y",1402,"Y","Y","N","N","Yes"
1996627,"KPMG LLP","200 E RANDOLPH ST","#5500","CHICAGO","IL","United States","60601","Y",185,"Y","Y","Y","N","Yes"
1997784,"ERNST & YOUNG LLP","155 NORTH WACKER DRIVE","","CHICAGO","IL","United States","60606-1787","Y",42,"Y","N","Y","N",""
1997784,"ERNST & YOUNG LLP","155 NORTH WACKER DRIVE","","CHICAGO","IL","United States","60606-1787","Y",42,"Y","N","N","Y","Yes"
1997840,"WEAVER & TIDWELL, LLP","24 GREENWAY PLAZA","SUITE 1800","COLORADO SPRINGS","CO","United States","77046","Y",410,"Y","Y","N","N","Not Yet Received"
2000618,"SEMPLE, MARCHAL & COOPER, LLP","3101 NORTH CENTRAL AVENUE","SUITE 1600","PHOENIX","AZ","United States","85012","Y",178,"Y","N","Y","N",""
1984213,"PRICEWATERHOUSECOOPERS LLP","45 S. 7TH STREET","SUITE 3400","MINNEAPOLIS","MN","United States","55402","Y",238,"Y","N","Y","Y","Yes"
1988621,"KPMG LLP","345 PARK AVE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1988618,"RSM US LLP","30 SOUTH WACKER DR","STE 3300","CHICAGO","IL","United States","60606","Y",49,"Y","N","Y","Y","Yes"
1988618,"KPMG LLP","677 WASHINGTON BLVD","","STAMFORD","CT","United States","06901","Y",185,"Y","Y","N","N","Yes"
1990565,"WIPFLI LLP","100 TRI-STATE INTERNATIONAL","SUITE 300","LINCOLNSHIRE","IL","United States","60069","Y",344,"Y","N","Y","N",""
1988032,"PRICEWATERHOUSECOOPERS LLP","300 MADISON AVE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
2000738,"KPMG LLP","100 NORTH TAMPA STREET","SUITE 1700","TAMPA","FL","United States","33602-5145","Y",185,"Y","N","Y","Y","Yes"
2000188,"ANDREWS HOOPER PAVLIK PLC","43252 WOODWARD AVENUE, SUITE 150","","BLOOMFIELD HILLS","MI","United States","48302","Y",1426,"Y","N","Y","N",""
2000777,"KPMG LLP","345  PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","N","Y","Y","Yes"
1997882,"DCPA","2121 AVENUE OF THE STARS","SUITE 800","CENTURY CITY","CA","United States","90067","Y",6567,"Y","N","Y","N",""
1998303,"BAKER NEWMAN & NOYES, LLC","280 FORE STREET","","PORTLAND","ME","United States","04101","Y",231,"Y","N","Y","N",""
1998303,"EISNERAMPER LLC","733 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","Y","N","N","Yes"
1998223,"HILL, BARTH & KING LLC","100 PINEWOOD LANE","SUITE 201","WARRENDALE","PA","United States","15086","Y",2206,"Y","N","Y","N",""
1988956,"KPMG LLP","1000 WALNUT","SUITE 1000","KANSAS","MO","United States","64106","Y",185,"Y","Y","N","N","No"
1996127,"KPMG LLP","PO BOX 493","","345 PARK AVENUE","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
2000918,"RICHEY, MAY & CO.,LLP","9605 S KINGSTON CT.","SUITE 200","ENGLEWOOD","CO","United States","80112","Y",673,"Y","Y","N","N","Yes"
2000952,"COHEN & COMPANY, LTD","1350 EUCLID AVENUE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","Y","N","N","Yes"
2000952,"FORVIS, LLP","201 N ILLINOIS STREET","SUITE 700","INDIANAPOLIS","IN","United States","46204","Y",686,"Y","Y","N","N","Yes"
2000952,"CHERRY BEKAERT LLP","200 SOUTH 10TH STREET","SUITE 900","RICHMOND","VA","United States","23219","Y",677,"Y","Y","N","N","Yes"
2000768,"ERNST & YOUNG LLP","8484 WESTPARK DR","","MCLEAN","VA","United States","22102","Y",42,"Y","N","Y","Y","Yes"
2000992,"ERNST & YOUNG S.A.","35E AVENUE JOHN F. KENNEDY","","LUXEMBOURG","","Luxembourg","L-1855","Y",1367,"Y","Y","N","Y","Yes"
2000992,"GRANT THORNTON","757 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",248,"Y","Y","Y","N","Yes"
2000992,"PRICEWATERHOUSE COOPERS","300 MADISON AVENUE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
2000992,"ERNST & YOUNG LLP","ONE MANHATTAN WEST","","NEW YORK","NY","United States","10001","Y",42,"Y","Y","N","N","Yes"
2000992,"ERNST & YOUNG LIMITED","62 FORUM LANE","","CAMANA BAY","","Cayman Islands","","Y",1655,"Y","Y","N","N","Yes"
2000997,"FRANK, RIMERMAN + CO. LLP","1801 PAGE MILL ROAD","","PALO ALTO","CA","United States","94304","Y",1596,"Y","Y","N","N","Yes"
1997555,"CHERRY BEKAERT, LLP","222 SECOND AVENUE SOUTH","SUITE 1240","NASHVILLE","TN","United States","37201","Y",677,"Y","Y","N","N","Not Yet Received"
2000062,"ERNST & YOUNG, LLP","4131 PARKALAKE AVENUE","SUITE 500","RALEIGH","NC","United States","27612-2389","Y",42,"Y","Y","Y","N","Yes"
1990545,"COHNREZNICK LLP","14675 DALLAS PKWY","SUITE 150","DALLAS","TX","United States","75254","Y",596,"Y","N","Y","N",""
1997913,"KPMG, LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Not Yet Received"
1998415,"WALTER & SHUFFAIN, P. C.","ONE INTERNATIONAL PLACE","","BOSTON","MA","United States","02110","Y",5439,"N","N","Y","N",""
1998489,"PRICEWATERHOUSECOOPERS,LLP","300 MADISON AVE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Not Yet Received"
1996339,"MCM CPAS & ADVISORS","2600 MEIDINGER TOWER","462 S 4TH STREET","LOUISVILLE","KY","United States","40202","Y",2276,"Y","N","Y","N",""
1998261,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DR, SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2000905,"GRANT THORNTON","1717 MAIN STREET","SUITE 1800","DALLAS","TX","United States","75201","Y",248,"Y","N","N","Y","Yes"
2000905,"ERNST & YOUNG LLP","2323 VICTORY AVENUE","SUITE 2000","DALLAS","TX","United States","75219","Y",42,"Y","Y","N","N","Yes"
2000905,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2000358,"PRICEWATERHOUSECOOPERS","18 FORUM LANE","","GEORGE TOWN","","Cayman Islands","","Y",1266,"Y","Y","N","N","Yes"
2000358,"DELOITTE IRELAND LLP","29 EARLSFORT TERRACE","","DUBLIN 2","","Ireland","","Y",1193,"Y","Y","N","N","Yes"
2000925,"SPICER JEFFRIES LLP","4601 DTC BOULEVARD","SUITE 700","DENVER","CO","United States","80237","Y",349,"Y","Y","N","N","Yes"
2000831,"ASA & ASSOCIATES LLP","AUROBINDO TOWER, 81/1","THIRD FLOOR,  ADCHINI, AUROBINDO MARG","NEW DELHI","","India","110017","Y",3083,"Y","N","Y","N",""
1992320,"LIEBMAN GOLDBERG & HYMOWITZ LLP","595 STEWART AVENUE","SUITE 420","GARDEN CITY","NY","United States","11530","Y",473,"Y","Y","Y","N","Not Yet Received"
1998099,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","Y","Y","Not Yet Received"
1998099,"PRICEWATERHOUSECOOPERS LLP","ONE SPENCER DOCK","NORTH WALL QUAY","DUBLIN","","Ireland","","Y",1366,"Y","Y","N","N","Not Yet Received"
1998099,"KPMG LLP","SIX CRICKET SQUARE","","GEORGE TOWN","","Cayman Islands","KY1-1106","Y",1323,"Y","Y","N","N","Not Yet Received"
1998099,"PRICEWATERHOUSECOOPERS LLP","18 FORUM LANE","CAMANA BAY","GEORGE TOWN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Not Yet Received"
1998099,"PRICEWATERHOUSECOOPERS, SOCIETE COOPERATIVE","2 RUE GERHARD MERCATOR","","LUXEMBOURG L-1014","","Luxembourg","","Y",1328,"Y","Y","N","N","Not Yet Received"
2000778,"SPICER JEFFERS","4601 DTC BLVD","SUITE 700","DENVER","CO","United States","80237","Y",349,"Y","Y","Y","N","Not Yet Received"
2000835,"WOLF & COMPANY, P.C.","255 STATE ST","","BOSTON","MA","United States","02109-2618","Y",392,"Y","N","Y","N",""
1999389,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1999077,"COHNREZNICK LLP","21700 OXNARD STREET","","WOODLAND HILLS","CA","United States","91367","Y",596,"Y","Y","Y","N","Yes"
2000852,"EIDE BAILY LLP","US BANCORP CENTER, 800 NICOLLET MALL","SUITE 1300","MINNEAPOLIS","MN","United States","55402","Y",286,"Y","N","Y","Y","Yes"
2000284,"FRANK RIMERMAN & CO LLP","60 SOUTH MARKET STREET","SUITE 500","SAN JOSE","CA","United States","95113","Y",1596,"Y","Y","N","N","Yes"
2000404,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10281-1414","Y",34,"Y","Y","Y","N","Not Yet Received"
2000817,"EDELSTEIN & COMPANY, LLP","160 FEDERAL ST","9TH FLOOR","BOSTON","MA","United States","02110","Y",3376,"Y","N","Y","N",""
2000817,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BLVD","","BOSTON","MA","United States","02210","Y",238,"Y","Y","N","N","Yes"
