"FilingID","CIK"
1995994,1534881
1995994,1503245
1995994,1670849
1995994,1698385
1996022,1454027
1996047,1722641
1995740,1702082
1995623,1512287
1998409,1027817
1998498,1966572
1998648,1456098
1995032,1956824
1998423,1358504
1998659,1862282
1998421,1270238
1998465,1962449
1998765,1374182
1998765,1173486
1998771,1579407
1998779,1654470
1998787,1890183
1998809,1297700
1998815,917129
1998815,936516
1998815,1086363
1998714,1080380
1999618,1426196
2000738,1084208
2000738,724743
1992107,1697850
1992060,1923100
2000777,315030
2000777,91154
1966964,2038971
1999849,1356524
2000918,1668256
2000972,1845268
2000992,861177
2000992,1132716
2000992,903954
2000905,1373866
2000905,1409839
2000905,1456738
2000905,1694228
2000905,1553893
2000905,1567130
2000905,1638219
2000905,1653874
2000905,1669929
2000905,1684511
2000905,1707382
2000905,1735428
2000905,1772386
2000905,1805401
2000905,1853582
2000905,1891814
2000905,1896228
2000905,1959905
2000905,2011845
2000905,2011057
2000905,2057254
2001067,1991301
1999447,1819697
1975025,1080628
1990156,1592579
1996715,1681113
1996130,1665979
