"FilingID","Website"
2003452,"https://www.linkedin.com/company/ardinall-investment-management/"
2003452,"https://www.bloomberg.com/profile/company/1648200D:US"
2010950,"https://www.instagram.com/efventures/"
2010950,"https://www.electricfeelent.com/ventures"
2012351,"https://www.evanticcapital.com/"
2012025,"HTTPS://WWW.IMAGINARY.CO"
2012025,"https://www.linkedin.com/company/imaginary/about/"
2012025,"https://www.instagram.com/imaginary/"
2011553,"https://www.linkedin.com/company/claymorecapitalpartners"
2011553,"http://www.claymorecapital.net"
2011553,"https://www.claymorecapitalpartners.com"
2011292,"https://www.chepstowcap.com"
2011292,"https://www.linkedin.com/company/chepstow-lane-llp/"
2009112,"HTTPS://WWW.RAGINGCAPITAL.COM"
2005771,"https://www.crunchbase.com/organization/pioneer-fund"
2005771,"https://www.linkedin.com/company/pioneerfund/"
2005771,"HTTP://WWW.PIONEERFUND.VC"
2005771,"HTTPS://ANGEL.CO/PIONEERFUND"
2005771,"HTTPS://FACEBOOK.COM/YCPIONEERFUND"
2010031,"http://www.dws.lu"
2010031,"http://TWITTER.COM/DWS_GROUP"
2010031,"https://LinkedIn.com/company/DWSGroup"
2010031,"http://www.db.com"
2009806,"http://www.grandvcp.com"
2009806,"https://medium.com/grand-ventures"
2009806,"https://twitter.com/grandvcp"
2009806,"https://www.linkedin.com/company/grand-ventures-fund-i/about/"
2008972,"https://dubag.eu/"
2008972,"https://www.linkedin.com/company/dubag-group/"
2010046,"https://www.armatuscapital.com/"
2009244,"https://www.redwoodprtnrs.com/"
2009244,"https://www.linkedin.com/company/redwood-capital-partners-llc/"
2004713,"https://www.gradient.com/"
2007979,"HTTP://WWW.KEYHAVENCAPITAL.COM/"
2007979,"HTTPS://WWW.LINKEDIN.COM/COMPANY/KEYHAVEN-CAPITAL/"
2006349,"https://www.valverde.com.sg/"
2012360,"HTTPS://WWW.LINKEDIN.COM/COMPANY/VICTORIA-CAPITAL-PARTNERS/"
2012360,"HTTP://WWW.VICTORIACP.COM/"
2007831,"HTTPS://WWW.FINTOPCAPITAL.COM"
2007831,"https://www.instagram.com/fintopcap/"
2005768,"HTTP://WWW.PIONEERFUND.VC"
2005768,"HTTPS://ANGEL.CO/PIONEERFUND"
2005768,"HTTPS://FACEBOOK.COM/YCPIONEERFUND"
2005768,"HTTPS://WWW.CRUNCHBASE.COM/ORGANIZATION/PIONEER-FUND"
2005768,"https://www.linkedin.com/company/pioneerfund/"
2007521,"https://www.breakwallequity.com/"
2007521,"https://www.linkedin.com/company/breakwallequity"
2006427,"https://denmu.com/"
2006427,"https://www.linkedin.com/company/denmu/"
2006427,"https://x.com/DENMU_HQ"
2010286,"https://gvisioncap.com/"
2006404,"https://www.lanternventures.com/"
2010714,"https://www.smoakcapital.com/"
2010714,"https://twitter.com/dsmoak98"
2008530,"HTTP://LEONCAPITALGROUP.COM/"
2008530,"https://www.linkedin.com/company/leon-capital-group/"
2002790,"https://www.bexcapital.com/"
2006287,"https://shiprock.co.uk/"
2006287,"https://www.linkedin.com/company/shiprockcapital/"
2008547,"https://x.com/VistaraGrowth"
2008547,"https://www.linkedin.com/company/vistaragrowth/"
2008547,"https://vistaragrowth.com/"
2008981,"https://www.linkedin.com/company/byers-capital"
2008098,"http://www.capulaglobal.com"
2008784,"http://www.capulaglobal.com"
2008394,"https://evolutionequity.com/"
2008394,"https://www.linkedin.com/company/evolution-equity-partners/mycompany/"
2006441,"https://twitter.com/icgplc"
2006441,"https://www.icgam.com/"
2006441,"https://vimeo.com/intermediatecapitalgroup"
2006441,"https://www.linkedin.com/company/icg-plc/"
2006441,"https://www.instagram.com/icgplc/"
2009714,"http://www.talantonllc.com"
2009714,"https://www.talantonllc.com"
2007384,"HTTPS://WWW.INHERENTGROUP.COM"
2009458,"https://www.linkedin.com/company/refractventures/?viewAsMember=true"
2009458,"https://www.refract.vc/"
2010775,"HTTPS://WWW.SPCAPPARTNERS.COM"
2007044,"https://www.sundancegrowth.com/"
2007044,"https://www.linkedin.com/company/sundance-growth"
2010833,"https://www.linkedin.com/company/2point0ventures/"
2010833,"https://www.linkedin.com/company/2point0ventures/"
2009797,"https://www.stonevc.com/"
2010325,"HTTP://WWW.PACROAD.COM"
2010290,"HTTP://WWW.STRONGVC.COM"
2010747,"https://www.coolabahcapital.com"
2007996,"https://www.pentagreen.com/"
2007996,"https://www.linkedin.com/company/pentagreen"
2006456,"https://twitter.com/icgplc"
2006456,"https://www.linkedin.com/company/icg-plc/"
2006456,"https://vimeo.com/intermediatecapitalgroup"
2006456,"https://www.icgam.com/"
2006456,"https://www.instagram.com/icgplc/"
2008089,"https://www.shenandoahenergy.com"
2011437,"https://crit.vc"
2007186,"http://www.armyn.capital"
2007186,"https://www.linkedin.com/company/armynltd/posts/?feedView=all&viewAsMember=true"
2007207,"https://in.linkedin.com/company/filter-capital"
2007207,"https://www.filtercapital.com"
2009240,"HTTP://WWW.PJC.VC"
2009240,"https://www.linkedin.com/company/pjcvc/"
2009320,"http://www.in-depthpartners.com"
2009320,"http://www.linkedin.com/company/in-depth-partners-llc/"
2009378,"https://marathonmp.com"
2009378,"https://www.linkedin.com/company/marathon-management-partners/"
2010302,"https://hornikcapital.com/"
2009156,"http://Lobstercap.com"
2009156,"https://www.linkedin.com/company/90588607/"
2007992,"https://www.tmf-group.com/en/services/fund/tmf-fund-management-ireland-limited/"
2007992,"https://www.linkedin.com/company/tmffundmanagement/"
2011776,"https://www.e12.ventures/"
2008814,"https://ashlandforest.com/"
2010659,"https://www.capital-four.com/"
2010659,"https://www.linkedin.com/company/capital-four-management/?"
2004860,"https://aldaronpartners.com/"
2007592,"https://guavacapital.com"
2006344,"https://crit.vc"
2006657,"https://junipercapital.com/"
2006657,"https://www.linkedin.com/company/juniper-capital-real-estate/"
1999682,"https://www.atlasgrove.partners/"
1999682,"https://www.linkedin.com/company/atlasgrovepartners/"
2005001,"https://regen.vc/"
2005001,"https://twitter.com/regenventures"
2005001,"https://au.linkedin.com/company/regen-ventures"
2005001,"https://www.crunchbase.com/organization/regen-ventures"
2005001,"https://medium.com/regen-ventures"
2005001,"https://regenventures.substack.com/?r=u6nkj"
2008939,"https://www.intrinsiccapitalpartners.com/"
2008939,"https://www.linkedin.com/company/intrinsic-capital-partners/"
2005665,"https://highlandrimcap.com/"
2005665,"https://www.linkedin.com/company/highland-rim-capital/"
