"Filing ID","5K(1)(a)(i)MID","5K(1)(a)(i)EOY","5K(1)(a)(ii)MID","5K(1)(a)(ii)EOY","5K(1)(a)(iii)MID","5K(1)(a)(iii)EOY","5K(1)(a)(iv)MID","5K(1)(a)(iv)EOY","5K(1)(a)(v)MID","5K(1)(a)(v)EOY","5K(1)(a)vi)MID","5K(1)(a)vi)EOY","5K(1)(a)(vii)MID","5K(1)(a)(vii)EOY","5K(1)(a)(viii)MID","5K(1)(a)(viii)EOY","5K(1)(a)(ix)MID","5K(1)(a)(ix)EOY","5K(1)(a)(x)MID","5K(1)(a)(x)EOY","5K(1)(a)(xi)MID","5K(1)(a)(xi)EOY","5K(1)(a)(xii)MID","5K(1)(a)(xii)EOY","5K(1)(a)(xii) Description","5K(1)(b)(i)","5K(1)(b)(ii)","5K(1)(b)(iii)","5K(1)(b)(iv)","5K(1)(b)(v)","5K(1)(b)(vi)","5K(1)(b)(vii)","5K(1)(b)(viii)","5K(1)(b)(ix)","5K(1)(b)(x)","5K(1)(b)(xi)","5K(1)(b)(xii)","5K(1)(b)(xii) Description"
1928053,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,7,3,0,2,0,0,32,45,5,0,""
1918910,,,,,,,,,,,,,,,,,,,,,,,,,"",92,0,3,0,0,1,0,2,1,0,1,0,""
1928066,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,15,0,0,0,0,0,20,0,4,2,"ALTERNATIVES"
1928096,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,2,0,0,0,0,0,83,0,7,2,"NON-LIQUID ALTS, HEDGE FUNDS, FEE ANNUITIES, PRIVATE EQUITY, PRIVATE CREDIT, REIT"
1925898,,,,,,,,,,,,,,,,,,,,,,,,,"",76,0,7,12,0,3,0,0,0,0,2,0,""
1928059,29,29,0,0,4,5,1,1,0,0,3,3,0,0,0,0,58,57,0,0,3,3,2,2,"LIMITED PARTNERSHIPS, EQUITY BACKED UNITS, CMO, MBS.",,,,,,,,,,,,,""
1928146,,,,,,,,,,,,,,,,,,,,,,,,,"",56,3,0,0,0,0,0,0,39,0,2,0,""
1926424,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1928119,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925030,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,0,0,0,0,0,0,40,0,10,10,"PRIVATE DEBT & EQUITY FUNDS"
1928161,,,,,,,,,,,,,,,,,,,,,,,,,"",58,0,8,3,0,0,0,0,9,9,5,8,"CERTIFICATES OF DEPOSITS"
1926043,,,,,,,,,,,,,,,,,,,,,,,,,"",74,0,10,0,0,12,0,0,0,0,3,1,"PRIVATE EQUITY"
1930599,0,0,0,0,12,12,14,15,0,0,6,6,0,0,0,0,68,66,0,0,0,0,0,0,"",,,,,,,,,,,,,""
1930609,34,35,0,0,15,16,6,5,1,1,22,23,8,8,0,0,10,10,0,0,3,3,0,0,"",,,,,,,,,,,,,""
1928307,,,,,,,,,,,,,,,,,,,,,,,,,"",47,0,1,1,0,0,1,0,46,0,3,2,"STRUCTURED PRODUCTS, ANNUITIES"
1927103,,,,,,,,,,,,,,,,,,,,,,,,,"",67,0,1,0,0,6,0,0,11,0,15,0,""
1930529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,"INTERESTS IN REAL PROPERTY AND LIQUIDATING TRUSTS; FEE EARNING AUM PER STRATEGIC ADVISORY SERVICES AGREEMENT WITH RELYING ADVISOR",,,,,,,,,,,,,""
1920414,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,1,15,0,8,0,0,14,0,6,0,""
1909330,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,40,0,0,6,0,0,0,0,54,0,""
1925524,,,,,,,,,,,,,,,,,,,,,,,,,"",67,5,9,7,0,7,1,0,0,0,4,0,""
1926075,,,,,,,,,,,,,,,,,,,,,,,,,"",16,0,2,0,0,0,0,0,77,0,5,0,""
1923141,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1930653,,,,,,,,,,,,,,,,,,,,,,,,,"",32,0,5,2,0,8,0,0,45,0,8,0,""
1925943,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1927427,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1927877,,,,,,,,,,,,,,,,,,,,,,,,,"",86,0,8,0,0,1,0,0,0,0,5,0,""
1927917,,,,,,,,,,,,,,,,,,,,,,,,,"",54,0,5,0,0,1,0,0,37,0,3,0,""
1924289,,,,,,,,,,,,,,,,,,,,,,,,,"",85,0,0,0,0,0,0,0,0,0,15,0,""
1924694,,,,,,,,,,,,,,,,,,,,,,,,,"",43,1,6,5,0,1,0,0,25,10,6,3,"DIRECT INVESTMENTS"
1927939,,,,,,,,,,,,,,,,,,,,,,,,,"",50,0,0,0,0,2,0,0,38,0,8,2,"VARIABLE ANNUITY (VA)"
1925178,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,1,0,0,0,0,0,85,0,2,0,""
1926218,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,96,0,4,0,""
1925150,,,,,,,,,,,,,,,,,,,,,,,,,"",10,15,10,5,0,10,0,0,10,20,20,0,""
1923451,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1928006,,,,,,,,,,,,,,,,,,,,,,,,,"",94,0,1,0,0,3,0,0,0,0,1,1,"SENIOR LIVING PRIVATE PLACEMENT SECURITIES."
1927153,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,4,4,0,0,0,0,72,0,15,1,"VARIABLE ANNUITIES"
1925257,,,,,,,,,,,,,,,,,,,,,,,,,"",60,0,17,8,0,8,0,0,3,0,5,0,""
1928060,,,,,,,,,,,,,,,,,,,,,,,,,"",46,0,0,3,0,3,0,0,34,0,14,0,""
1928071,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1928107,,,,,,,,,,,,,,,,,,,,,,,,,"",1,97,0,0,0,0,0,0,0,1,1,0,""
1928115,,,,,,,,,,,,,,,,,,,,,,,,,"",18,0,18,0,0,2,0,0,54,0,8,0,""
1928041,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,1,0,0,1,0,0,75,0,8,0,""
1925423,,,,,,,,,,,,,,,,,,,,,,,,,"",50,0,0,0,0,0,0,0,49,0,1,0,""
1922487,,,,,,,,,,,,,,,,,,,,,,,,,"",9,0,5,1,0,5,0,0,72,0,7,1,"ANNUITIES"
1925620,,,,,,,,,,,,,,,,,,,,,,,,,"",9,0,5,1,0,5,0,0,72,0,7,1,"ANNUITIES"
1920038,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925601,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,0,0,0,0,0,0,41,0,3,0,""
1920995,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,2,0,0,0,0,0,86,0,2,0,""
1925088,,,,,,,,,,,,,,,,,,,,,,,,,"",28,0,0,0,0,0,0,0,70,0,2,0,""
1925578,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,9,0,0,0,0,0,91,0,0,0,""
1925246,,,,,,,,,,,,,,,,,,,,,,,,,"",7,0,15,1,0,10,0,1,51,10,5,0,""
1925616,,,,,,,,,,,,,,,,,,,,,,,,,"",82,1,4,1,0,1,0,1,3,4,6,0,""
1924159,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,100,0,0,0,0,0,0,""
1925638,,,,,,,,,,,,,,,,,,,,,,,,,"",21,3,0,0,0,0,0,0,62,0,14,0,""
1912396,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925100,33,35,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,45,46,7,7,4,4,"REAL ESTATE INVESTMENTS, ART, ILLIQUID ASSETS.",,,,,,,,,,,,,""
1925642,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,14,1,0,1,0,0,69,0,2,0,""
1923726,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1923502,,,,,,,,,,,,,,,,,,,,,,,,,"",38,0,1,2,0,5,1,1,46,0,6,0,""
1925661,,,,,,,,,,,,,,,,,,,,,,,,,"",55,0,13,0,0,0,0,0,26,0,6,0,""
1921379,,,,,,,,,,,,,,,,,,,,,,,,,"",7,0,2,1,0,3,0,0,82,0,5,0,""
1924429,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,0,0,0,0,0,99,0,1,0,""
1911874,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925671,,,,,,,,,,,,,,,,,,,,,,,,,"",74,0,10,0,0,12,0,0,0,0,3,1,"PRIVATE EQUITY"
1921833,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1923627,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1914680,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,10,21,0,12,2,0,0,53,1,0,""
1921576,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,18,7,0,1,1,1,19,3,10,0,""
1924956,,,,,,,,,,,,,,,,,,,,,,,,,"",52,0,19,6,0,1,0,0,18,0,4,0,""
1922572,,,,,,,,,,,,,,,,,,,,,,,,,"",68,0,0,0,0,0,0,0,26,0,6,0,""
1924789,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,0,0,0,0,1,0,26,0,7,1,"MIXED ASSET CATEGORIES ALL LESS THAN 1%: POOLED INVESTMENT OTHER THAN INVESTMENT COMPANY OR BDC, INVESTMENT GRAD CORPORATE BONDS, U.S. GOVERNMENT/AGENCY BONDS."
1924611,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1924194,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,0,4,0,0,0,0,60,0,19,3,"UNASSIGNED"
1912915,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1924573,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,0,0,0,0,0,3,89,5,0,""
1924987,78,79,0,0,2,3,0,0,0,0,14,12,0,0,0,0,0,0,0,0,2,2,4,4,"MID-YEAR PERIOD IS AS OF 06/30/2023 AND END OF YEAR PERIOD IS AS OF 12/31/2023. OTHER ASSET TYPE IN (XII) INCLUDES SECURITIZED ISSUES AND BANK LOANS.",,,,,,,,,,,,,""
1924985,,,,,,,,,,,,,,,,,,,,,,,,,"",46,0,0,3,0,3,0,0,34,0,14,0,""
1925038,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,0,0,0,0,0,0,55,30,11,0,""
1925062,,,,,,,,,,,,,,,,,,,,,,,,,"",14,0,2,2,0,0,0,0,71,2,8,0,""
1923879,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,1,11,0,6,0,0,59,0,1,1,"STRUCTURED NOTES"
1925044,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1924634,,,,,,,,,,,,,,,,,,,,,,,,,"",9,22,3,0,0,0,0,0,51,0,15,0,""
1923241,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925122,,,,,,,,,,,,,,,,,,,,,,,,,"",0,5,0,0,0,0,0,0,0,76,0,19,"DEBT TRUST"
1924103,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,4,0,0,0,0,0,93,0,2,0,""
1924810,,,,,,,,,,,,,,,,,,,,,,,,,"",13,1,2,1,0,1,1,0,79,0,2,0,""
1924907,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1923193,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,1,5,0,9,0,0,20,0,8,1,"LIMITED PARTNERSHIP, PRIVATE FUNDS, GNMA/FNMA BOND POOLS PRINCIPAL PAYDOWNS"
1925466,,,,,,,,,,,,,,,,,,,,,,,,,"",100,0,0,0,0,0,0,0,0,0,0,0,""
1925631,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925894,,,,,,,,,,,,,,,,,,,,,,,,,"",50,0,0,0,0,0,0,0,49,0,1,0,""
1922318,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925903,,,,,,,,,,,,,,,,,,,,,,,,,"",58,0,0,17,0,9,1,0,9,0,5,1,"ALTERNATIVE INVESTMENTS AND ANNUITIES"
1924706,,,,,,,,,,,,,,,,,,,,,,,,,"",54,0,7,0,0,1,0,0,33,0,6,0,""
1923112,,,,,,,,,,,,,,,,,,,,,,,,,"",7,0,0,1,0,0,0,0,80,5,7,0,""
1925935,19,19,2,1,1,1,2,2,0,0,1,1,0,0,0,0,60,61,0,0,8,15,7,1,"ANNUITIES AND REAL ESTATE",,,,,,,,,,,,,""
1925882,,,,,,,,,,,,,,,,,,,,,,,,,"",84,0,5,0,0,3,1,0,0,0,7,0,""
1925948,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925990,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1924622,,,,,,,,,,,,,,,,,,,,,,,,,"",8,0,7,0,0,2,1,0,74,0,8,0,""
1926002,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1926023,,,,,,,,,,,,,,,,,,,,,,,,,"",29,0,4,1,0,1,0,0,29,30,5,1,"FIXED ANNUITIES"
1919024,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1926027,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1926039,,,,,,,,,,,,,,,,,,,,,,,,,"",27,0,0,0,0,2,0,0,45,25,0,1,"DIRECT EQUITY INVESTMENTS INTO PRIVATELY HELD OPERATING BUSINESSES."
1924563,,,,,,,,,,,,,,,,,,,,,,,,,"",55,0,0,0,0,32,2,0,4,0,7,0,""
1925158,20,22,0,0,4,4,0,0,45,45,16,16,6,6,0,0,1,1,0,0,8,6,0,0,"",,,,,,,,,,,,,""
1924665,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,1,0,0,0,0,0,92,0,4,0,""
1924877,,,,,,,,,,,,,,,,,,,,,,,,,"",62,5,0,1,0,0,0,0,4,1,23,4,"PRIVATE PLACEMENTS, OTHER ALTERNATIVE INVESTMENTS, AND MUTUAL FUNDS"
1924274,,,,,,,,,,,,,,,,,,,,,,,,,"",27,0,6,5,0,0,0,0,53,2,4,0,""
1925083,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,4,3,0,7,1,0,0,0,2,83,"COMMON STOCKS, MUTUAL FUNDS, PRIVATE INVESTMENTS, INVESTMENT FUNDS, PREFERRED STOCKS, ASSET-BACKED SECURITIES, MORTGAGE-BACKED SECURITIES, CLOS, TRUST PREFERRED SECURITIES, PROMISSORY NOTES"
1923134,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1922798,,,,,,,,,,,,,,,,,,,,,,,,,"",26,0,14,0,0,0,0,0,59,0,1,0,""
1921447,,,,,,,,,,,,,,,,,,,,,,,,,"",98,0,0,0,0,0,0,0,0,0,2,0,""
1925047,,,,,,,,,,,,,,,,,,,,,,,,,"",6,1,5,1,0,1,1,0,83,1,3,0,""
1925307,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,45,0,53,0,2,0,""
1925297,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1920857,,,,,,,,,,,,,,,,,,,,,,,,,"",43,0,0,0,0,1,0,0,44,0,8,4,"ANNUITIES, REITS"
1922460,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1922366,,,,,,,,,,,,,,,,,,,,,,,,,"",94,0,0,0,0,0,0,0,4,0,3,0,""
1921934,,,,,,,,,,,,,,,,,,,,,,,,,"",42,0,2,4,0,1,0,0,13,20,19,0,""
1921970,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,1,1,0,1,0,0,83,0,8,0,""
1920093,,,,,,,,,,,,,,,,,,,,,,,,,"",11,0,0,0,0,1,0,0,74,7,7,0,""
1922361,,,,,,,,,,,,,,,,,,,,,,,,,"",95,0,1,1,0,0,0,0,0,0,3,0,""
1922288,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,0,0,0,0,0,1,27,0,2,0,""
1923824,,,,,,,,,,,,,,,,,,,,,,,,,"",31,0,35,0,0,0,0,0,29,0,5,0,""
1924728,,,,,,,,,,,,,,,,,,,,,,,,,"",76,1,1,0,0,0,0,0,6,0,16,0,""
1922290,,,,,,,,,,,,,,,,,,,,,,,,,"",98,0,0,0,0,0,0,0,0,0,2,0,""
1920417,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925367,,,,,,,,,,,,,,,,,,,,,,,,,"",74,24,1,0,0,0,0,0,0,0,0,0,""
1925375,,,,,,,,,,,,,,,,,,,,,,,,,"",2,1,0,0,0,0,0,0,95,1,1,0,""
1907057,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,71,0,3,26,"PRIVATE EQUITY PARTNERSHIPS, VENTURE CAPITAL PARTNERSHIPS"
1925407,,,,,,,,,,,,,,,,,,,,,,,,,"",20,0,0,0,0,0,0,0,40,0,0,40,"STRUCTURED NOTES."
1925408,,,,,,,,,,,,,,,,,,,,,,,,,"",79,0,3,0,0,0,0,0,11,0,6,1,"ANNUITIES"
1925412,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,1,0,0,0,0,0,19,1,19,0,""
1925437,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1923767,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,4,0,0,0,0,0,93,0,1,0,""
1925313,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1922991,,,,,,,,,,,,,,,,,,,,,,,,,"",11,0,0,0,0,0,0,0,75,0,14,0,""
1925487,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925467,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,0,0,0,0,0,16,53,5,25,"OTHER INVESTMENT ADVISORS."
1921373,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,1,1,0,6,0,0,75,0,3,0,""
1919999,,,,,,,,,,,,,,,,,,,,,,,,,"",89,0,0,0,0,0,0,1,0,0,10,0,""
1922198,,,,,,,,,,,,,,,,,,,,,,,,,"",71,0,4,0,0,3,0,1,0,0,9,12,"ASSET BACKED SECURITIES AND ACCRUED INCOME"
1922501,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1922521,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1922523,,,,,,,,,,,,,,,,,,,,,,,,,"",58,1,8,1,0,4,1,0,21,2,7,0,""
1922244,,,,,,,,,,,,,,,,,,,,,,,,,"",23,0,0,21,0,23,31,0,0,0,2,0,""
1922530,,,,,,,,,,,,,,,,,,,,,,,,,"",50,0,0,0,0,2,0,0,38,0,8,2,"VARIABLE ANNUITY (VA)"
1922540,44,45,6,7,2,2,4,4,0,0,2,2,1,1,0,0,26,25,1,1,5,5,9,8,"VARIABLE ANNUITIES, STRUCTURED PRODUCTS/ALTERNATIVE INVESTMENTS, RETIREMENT PLAN ASSETS",,,,,,,,,,,,,""
1921569,,,,,,,,,,,,,,,,,,,,,,,,,"",8,0,3,1,0,1,0,0,84,0,3,0,""
1922551,31,34,10,10,2,2,2,2,0,0,1,1,1,1,0,0,37,37,1,1,6,5,9,8,"VARIABLE ANNUITIES, STRUCTURED PRODUCTS/ALTERNATIVE INVESTMENTS",,,,,,,,,,,,,""
1922569,,,,,,,,,,,,,,,,,,,,,,,,,"",3,1,3,2,1,3,0,0,83,1,5,0,""
1922597,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,99,0,0,0,0,0,0,""
1922612,,,,,,,,,,,,,,,,,,,,,,,,,"",0,1,0,0,0,0,0,0,0,0,11,86,"OTHER ASSET TYPES ARE GENERALLY STRUCTURED PRODUCTS, ALTERNATIVES, LOANS AND DELISTED SECURITIES"
1920992,,,,,,,,,,,,,,,,,,,,,,,,,"",73,0,0,0,0,3,0,0,13,0,11,0,""
1921523,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,0,0,0,0,0,97,0,1,0,""
1922601,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,0,0,0,0,0,97,1,1,0,""
1922633,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1922643,,,,,,,,,,,,,,,,,,,,,,,,,"",24,0,1,0,0,2,0,0,70,5,4,0,""
1919278,,,,,,,,,,,,,,,,,,,,,,,,,"",95,0,0,0,0,0,0,0,0,0,5,0,""
1920508,65,65,0,0,11,11,8,8,1,1,7,7,1,1,0,1,0,0,0,1,7,6,0,0,"",,,,,,,,,,,,,""
1922654,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925500,24,26,0,0,8,7,1,1,1,1,6,5,10,9,0,1,0,0,0,0,10,11,41,39,"THE ""OTHER"" CATEGORY INCLUDES ASSET BACKED SECURITIES, COLLATERALIZED MORTGAGE OBLIGATON - NON AGENCY, LOANS, STABLE VALUE WRAP CONTRACTS, CATASTROPHE BONDS AND REAL ESTATE.",,,,,,,,,,,,,""
1921886,,,,,,,,,,,,,,,,,,,,,,,,,"",95,0,0,0,0,0,0,0,0,0,5,0,""
1917880,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"MEMBERSHIP INTERESTS IN A SERIES OF A LLC EVIDENCING FRACTIONAL UNDIVIDED INTERESTS IN POOLS OF INCOME SHARE AGREEMENTS AND INCOME BASED REPAYMENT LOANS."
1924616,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1924031,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,2,5,0,0,0,0,74,2,6,0,""
1925557,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1917816,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1923004,,,,,,,,,,,,,,,,,,,,,,,,,"",11,0,2,1,0,0,0,0,84,0,2,0,""
1923002,,,,,,,,,,,,,,,,,,,,,,,,,"",46,6,6,0,0,3,0,0,33,0,6,0,""
1921109,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925581,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1925591,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1926160,,,,,,,,,,,,,,,,,,,,,,,,,"",17,20,1,0,0,1,0,0,0,0,16,45,"STRUCTURED NOTES"
1926169,,,,,,,,,,,,,,,,,,,,,,,,,"",55,0,0,0,0,0,37,0,1,0,7,0,""
1922389,,,,,,,,,,,,,,,,,,,,,,,,,"",95,0,0,0,0,0,0,0,0,0,5,0,""
1922386,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"LITIGATION FINANCE"
1922689,,,,,,,,,,,,,,,,,,,,,,,,,"",50,0,0,0,0,2,0,0,38,0,8,2,"VARIABLE ANNUITY (VA)"
1922713,,,,,,,,,,,,,,,,,,,,,,,,,"",60,0,3,0,0,0,0,0,31,0,5,1,"POOLED INVESTMENT OTHER THAN INVESTMENT COMPANY OR BDC, U.S. STATE AND LOCAL BONDS, INVESTMENT GRADE CORPORATE BONDS, NON EXCHANGE-TRADED EQUITY, UNASSIGNED, DERIVATIVES"
1922636,,,,,,,,,,,,,,,,,,,,,,,,,"",32,0,3,31,0,1,0,0,12,6,12,3,"PRIVATELY HELD ASSETS, OIL AND GAS INTERESTS, OTHER NON-MARKETABLE SECURITIES"
1920564,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,0,0,0,0,0,79,13,5,0,""
1919822,,,,,,,,,,,,,,,,,,,,,,,,,"",78,0,1,1,0,10,0,2,5,0,3,0,""
1922772,,,,,,,,,,,,,,,,,,,,,,,,,"",36,0,1,1,1,0,0,0,47,1,10,3,"UNASSIGNED"
1922808,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,4,0,0,0,0,92,0,2,0,""
1912994,,,,,,,,,,,,,,,,,,,,,,,,,"",45,0,5,5,0,3,0,0,22,0,14,6,"ALTERNATIVE INVESTMENTS AND ANNUITIES"
1922830,,,,,,,,,,,,,,,,,,,,,,,,,"",34,0,0,0,0,2,1,0,51,0,7,0,""
1922863,6,6,0,0,18,17,21,22,0,0,14,14,33,32,0,0,2,2,0,0,4,5,2,2,"ASSET BACKED SECURITIES, COLLATERALIZED LOAN OBLIGATIONS (CLOS), COLLATERALIZED MORTGAGES, COMMERCIAL MORTGAGE BACKED SECURITIES (CMBS), LOAN PARTICIPATIONS",,,,,,,,,,,,,""
1922862,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1922864,5,4,0,0,5,4,42,52,0,0,11,11,17,16,8,6,0,0,6,6,2,1,0,0,"",,,,,,,,,,,,,""
1922846,,,,,,,,,,,,,,,,,,,,,,,,,"",95,0,0,0,0,0,0,0,1,0,4,0,""
1922871,,,,,,,,,,,,,,,,,,,,,,,,,"",48,0,2,0,0,0,0,0,48,0,2,0,""
1922877,,,,,,,,,,,,,,,,,,,,,,,,,"",24,0,1,0,0,2,0,0,70,5,4,0,""
1922886,,,,,,,,,,,,,,,,,,,,,,,,,"",39,0,0,4,0,1,0,0,45,3,8,0,""
1921598,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1922186,,,,,,,,,,,,,,,,,,,,,,,,,"",95,0,0,0,0,0,0,0,0,0,5,0,""
1924656,,,,,,,,,,,,,,,,,,,,,,,,,"",74,0,2,1,0,9,0,0,0,0,13,1,"REAL ESTATE AND LAND"
1924659,,,,,,,,,,,,,,,,,,,,,,,,,"",35,0,0,0,0,0,0,0,57,0,8,0,""
1922091,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1924707,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1924745,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1924799,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1924788,,,,,,,,,,,,,,,,,,,,,,,,,"",22,0,4,0,0,0,0,0,64,0,8,2,"ASSET TYPE 'OTHER' INCLUDES DIGITAL ASSETS - BITCOIN, ETHER, AND OTHER DIGITAL ASSETS"
1924883,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,1,0,0,0,0,0,92,3,3,0,""
1921708,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,100,0,""
1926180,19,19,2,1,1,1,2,2,0,0,1,1,0,0,0,0,60,61,0,0,8,15,7,1,"ANNUITIES AND REAL ESTATE",,,,,,,,,,,,,""
1919110,,,,,,,,,,,,,,,,,,,,,,,,,"",15,1,1,4,0,3,0,0,71,1,4,1,"VARIABLE ANNUITIES & REITS"
1924278,,,,,,,,,,,,,,,,,,,,,,,,,"",57,0,5,5,0,30,0,0,0,0,3,0,""
1925622,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,0,0,0,0,0,8,6,0,15,0,""
1925803,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1926289,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
