"FilingID","ReferenceID","Filing/Relying Adviser"
1998269,322948,"FC BSL XVIII MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    322948            9364
1998269,288456,"FC BSL X MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288456            9607
1998269,322946,"FC BSL XVII MANAGEMENT LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     322946            9808
1998269,314392,"FLF III-IV MA-CRPTF ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               314392            9911
1998269,366186,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IVA LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            366186            9913
1998269,364116,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             364116            9927
1998269,366184,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             366184            9927
1998269,366185,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             366185            9927
1998269,366187,"FORTRESS REAL ESTATE OPPORTUNITIES ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             366187            9927
1998269,322949,"FC BSL CLO MANAGER IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      322949            9993
1998269,436445,"FORTRESS CREDIT OPPORTUNITIES VI ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  436445           10367
1998269,370457,"FORTRESS CREDIT OPPORTUNITIES VI ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  370457           10367
1998269,370462,"FORTRESS CREDIT OPPORTUNITIES VI ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  370462           10367
1998269,370461,"FORTRESS CREDIT OPPORTUNITIES VI ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  370461           10367
1998269,370463,"FORTRESS CREDIT OPPORTUNITIES VI ADVISORS LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  370463           10367
1998269,376049,"FC BSL CLO MANAGER III LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     376049           10826
1998269,370465,"FORTRESS LENDING ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               370465           10873
1998269,370469,"FORTRESS LENDING ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               370469           10873
1998269,370464,"FORTRESS LENDING ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               370464           10873
1998269,370466,"FORTRESS LENDING ADVISORS IV LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               370466           10873
1998269,468845,"FC BSL CLO MANAGER V LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       468845           11031
1998269,468843,"FC BSL CLO MANAGER V LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       468843           11031
1998269,468846,"FC BSL CLO MANAGER V LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       468846           11031
1998269,485905,"FORTRESS LEGAL ASSETS ADVISORS II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          485905           11032
1998269,485908,"FORTRESS LEGAL ASSETS ADVISORS II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          485908           11032
1998269,485907,"FORTRESS LEGAL ASSETS ADVISORS II LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          485907           11032
1998269,372100,"FORTRESS MULTI-MANAGER ADVISORS LP"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             372100           11197
1998269,372103,"FORTRESS MULTI-MANAGER ADVISORS LP"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             372103           11197
1998269,468840,"FORTRESS MULTI-MANAGER ADVISORS LP"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             468840           11197
1998269,428146,"FORTRESS REDCO CO-INVESTMENT GP LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            428146           11649
1998269,35768,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          35768
1998269,36946,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36946
1998269,36955,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36955
1998269,36935,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36935
1998269,36854,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36854
1998269,288468,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288468
1998269,288474,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288474
1998269,288475,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288475
1998269,36733,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36733
1998269,36744,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36744
1998269,37002,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          37002
1998269,35772,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          35772
1998269,36868,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36868
1998269,36971,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36971
1998269,35780,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          35780
1998269,36709,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36709
1998269,36967,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36967
1998269,36928,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36928
1998269,36881,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36881
1998269,36963,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36963
1998269,35776,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          35776
1998269,37128,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          37128
1998269,37137,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          37137
1998269,36980,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36980
1998269,35774,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          35774
1998269,37145,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          37145
1998269,37163,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          37163
1998269,36863,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36863
1998269,35760,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          35760
1998269,288466,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288466
1998269,288463,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288463
1998269,288462,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288462
1998269,288470,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288470
1998269,288473,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288473
1998269,60810,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          60810
1998269,288472,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288472
1998269,288469,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288469
1998269,288465,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        288465
1998269,36896,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36896
1998269,37055,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          37055
1998269,36892,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36892
1998269,36943,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          36943
1998269,37139,"FIG LLC"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          37139
