"FilingID","CIK"
1948318,1670849
1948318,1698385
1969315,1578177
1942723,1092524
1942723,853784
1934978,1256909
1953860,1126269
1927131,1846208
1958557,2033312
1955391,1635967
1963492,1580212
1970389,1132217
1951875,1162870
1939291,1640680
1958744,2023262
1965728,1568787
1954032,2011891
1969435,1909372
1972428,1132217
1948775,1844640
1934974,1657064
1948810,1657064
1947208,1803229
1948877,728612
1948877,65106
1942239,1900584
1948194,2001152
1949023,1629539
1949010,1606134
1949057,315030
1949057,91154
1949539,1639943
1944232,1801112
1935246,1670139
1943039,1725297
1939992,1965362
1934705,1255435
1942651,354923
1937613,2006918
1923659,1574010
1945304,1759803
1949664,1759792
1953357,944317
1944721,1822480
1944721,1813898
1944721,1813899
1944721,2024305
1944589,1128213
1952785,1625800
1927058,1086318
1959709,2054579
1959024,1591750
1961179,1330463
1955506,1955091
1955233,1801792
1950928,1317829
1934127,1311759
1961273,1844892
1957337,840770
1961123,814375
1961280,1071061
1948882,1766292
1930364,1597878
1928826,1382303
1946486,1849517
1952088,1542166
1952110,1792635
1949419,1116247
1955655,1133521
1961227,1963352
1961622,1682501
1924310,1919344
1945423,1738828
1959242,1731878
1932797,1598697
1955085,1054554
1967465,1801172
1936680,1696615
1966105,1846711
1966817,1455468
1954361,1727342
1951069,1975764
1956765,1673954
1949152,1705655
1950899,1055951
1968279,2056245
1958831,1594417
1965605,1803425
1943683,1764807
1963087,1468395
1937927,1318601
1946026,1817145
1968376,1990195
1955440,1993325
1955040,1862664
1932834,1481714
1966775,1730909
1964276,883965
1952684,85564
1952684,1280493
1934724,1602844
1943650,1624904
1959695,1729545
1939376,1779442
1968196,1633716
1943599,1344114
1942972,1666789
1938789,1535775
1967260,1598013
1945311,860645
1945311,796597
1968536,1799006
1968537,1592178
1968563,1352860
1926693,1602224
1962424,1729303
1967064,1482012
1958780,1520683
1917831,1595509
1945940,1099281
1945940,1031661
1945940,1089107
1962142,1483467
1960597,1320769
1959870,1032814
1957230,1352187
1964510,1427119
1934073,1732811
1942096,1650135
1955835,1731447
1936100,1107261
1965160,1811907
1968592,1764766
1957876,1535301
1946041,1569147
1936343,1067532
1965536,1177206
1965536,1599761
1965536,1599758
1965536,1599755
1965536,1655268
1965536,1767766
1965536,1940378
1959447,1531809
1957155,1480532
1942540,1913243
1937929,168678
1927049,1766918
1952959,1085936
1965816,1763958
1952411,1213968
1964320,1103245
1967747,1358706
1960795,1021642
1937277,1918707
1941490,1559789
1962102,1467902
1957760,1512779
1968554,1894921
1930714,1038001
1960067,1224696
1965971,2052538
1955960,1484256
1968982,1845943
1948881,1733173
1945845,882928
1961294,1037792
1937915,1447578
1941374,1696628
1956127,1726586
1934438,1592393
1965953,1965649
1959995,1848433
1959995,1062993
1948261,1609074
1941697,1680843
1948892,1750086
1967928,1696731
1962276,1608034
1946453,1540306
1965406,728100
1957135,1845302
1964480,2028372
1952536,1901865
1969185,1794198
1945967,2029590
1954202,1727573
1969199,1729854
1966232,196465
1957721,1856155
1960131,1387304
1942515,1657970
1942515,1097278
1945632,1313816
1956379,1678279
1963680,1467369
1946225,1816427
1954292,1729866
1948507,1510669
1918305,1903055
1946954,1643351
1953230,2022908
1963787,2055357
1969288,1360025
1969290,1997245
1949580,1645721
1947113,1893767
1939752,1690010
1927960,1974277
1943449,1665633
1944419,1021223
1953280,881432
1942438,1513227
1959062,1404780
1947029,1631208
1954476,1109228
1950473,2031590
1955816,1403169
1945890,1671623
1958714,1702511
1972537,1538383
1972546,1938514
1972561,1722641
1972570,1599511
1939970,1051487
1928554,1093276
1972552,1819815
1972624,1653253
1961461,1844873
1972676,1800217
1971488,1900481
1972685,1701714
1972689,1642160
1973535,1484205
1940492,1580862
1950059,1964116
1941709,1914644
1973412,1673962
1931269,908758
1941857,1592643
1969886,884548
1937146,1809187
1964232,1394096
1954925,1649451
1966187,1106565
1973444,1482689
1973444,1986810
1936023,1543170
1973511,1784093
1958378,1303042
1957424,1438574
1952846,1426749
1967997,1873495
1953789,2011555
1946549,1783286
1973812,1833140
1973818,1659189
1965038,819535
1973862,1964460
1943730,1703149
1973918,1531987
1966025,1376501
1955757,1697715
1939941,1650259
1970481,1434165
1971705,1222993
1970744,1727699
1965380,1108969
1959861,312603
1946924,1858353
1951077,1615982
1961894,1334952
1967703,1665976
1971863,816788
1962379,1831193
1974071,1106565
1964297,1542383
1964803,1894749
1972966,1056593
1971410,1802984
1957280,1281924
1957280,1535566
1957280,1708018
1955502,1425851
1970058,1086619
1946896,1535464
1960168,1962086
1970826,1907666
1974199,939219
1966351,1554961
1971241,1308377
1944610,354204
1973464,1726808
1972376,1328575
1947809,1629097
1959985,1593387
1973438,1962105
1962537,1753032
1936826,1632844
1961454,1822947
1967207,1432529
1948876,1006378
1971248,2059681
1968440,1043187
1972924,1508195
1963886,1736852
1923712,898417
1957340,3520
1949267,1569656
1949267,1566801
1952191,874779
1921500,1759485
1965690,200724
1965690,1466384
1968002,1384058
1965796,1085601
1954836,1425852
1967674,1512586
1971723,1698478
1948559,1602905
1968318,1912339
1972070,700145
1966004,1739728
1952216,1055567
1967129,1535630
1968418,925208
1968418,2010942
1928309,200217
1956717,922127
1971236,1613158
1938894,1703301
1949433,1914515
1946909,1754737
1960128,1535639
1956603,1512888
1961823,1796409
1931511,1646639
1961364,949471
1974546,1818557
1966087,1655183
1936174,1404730
1974474,1137429
1953646,1086364
1959295,1944830
1962441,1621735
1973470,1536444
1953647,1374182
1953647,1173486
1952556,919185
1955845,1731069
1939182,872573
1940651,939222
1966674,1640762
1953600,1811242
1937436,1676292
1953194,1697013
1955541,1539503
1950350,1812870
1963312,1736669
1939408,1882466
1966496,1496894
1956253,947529
1965936,1424717
1960877,1290668
1967386,1818345
1955358,1476993
1963859,1346543
1951182,1856103
1931915,1872934
1957405,1765387
1942311,1167711
1938250,1484205
1952143,1951167
1965972,1778784
1971167,2008171
1940046,1645889
1971198,1478215
1971198,1146203
1956302,1133639
1969116,1801934
1971277,1658535
1971216,158044
1962020,1412741
1950889,1134152
1950889,1003574
1961320,1939202
1962622,1336488
1971328,947529
1948040,1932180
1951275,1697868
1963549,1840945
1949059,1741675
1932809,1900481
1950942,1511037
1939293,1423296
1964735,937522
1964735,741914
1970876,1766564
1960149,1507115
1956889,1777015
1946275,1315421
1953072,1299351
1952406,1843578
1963327,923116
1955458,1505183
1943028,1541536
1959284,1866936
1967212,1279030
1959562,1926446
1935408,923093
1959549,1616654
1969913,1725910
1941825,1453885
1966388,1600151
1970464,1646247
1969080,121874
1951897,1766520
1967358,1575239
1971646,1831187
1949440,1728686
1959418,1317195
1968348,926106
1958506,1245862
1962579,1301743
1944550,1632105
1971771,1055963
1955076,1470944
1949638,1540656
1965430,1312988
1952131,1590729
1923348,1694435
1959558,1797884
1940921,887793
1955721,1993404
1935405,1659851
1939355,821197
1944718,765443
1972905,1106832
1952648,1536230
1925801,1964068
1952741,1662918
1952758,1508195
1951744,1084683
1952829,1895362
1947015,1596906
1932324,1802278
1943180,1842440
1936036,756950
1942366,196331
1941092,1842096
1948920,1632096
1949315,938772
1949281,1179124
1959073,1602730
1944459,1833780
1963753,1308016
1943458,1819307
1943458,1442351
1943458,1435030
1943458,1841995
1943458,1845507
1943458,1823720
1943458,1882225
1943458,1881587
1943458,1982686
1943458,1982739
1943458,1982710
1943458,1982709
1957940,1779463
1960959,1906526
1932893,2031885
1951752,1806630
1929198,842782
1946136,1979884
1948527,1994461
1965118,1722084
1965124,1573485
1965334,1787073
1937947,1672311
1951820,1909316
1963231,1825611
1942893,1350879
1959867,1549738
1936848,1555486
1966040,1555486
1967812,1950962
1968710,1608179
1957345,1632866
1969408,1949033
1943917,1842362
1946459,1632512
1948102,1053292
1957291,1056108
1957198,814285
1957198,1062592
1957120,1720254
1964895,1792283
1965774,1330325
1942914,2046033
1953404,1912584
1945136,1387761
1946071,1453072
1957805,1100710
1938916,1406672
1956537,1756695
1969760,1387458
1963471,1353570
1963472,2016322
1963074,2059327
1939689,1816307
1933256,1319691
1933256,1267884
1949271,1531987
1952859,1339161
1952966,1846002
1966094,1478215
1966094,1146203
1942865,1323255
1961008,945625
1962413,1961738
1949187,1759236
1954608,1767329
1945250,1306923
1941445,1172779
1955675,1590531
1967895,1730565
1954867,920440
1961154,1820593
1970110,1856042
1946187,740272
1968601,1142495
1960219,315030
1960219,91154
1958250,1820450
1943656,2051560
1969320,1803255
1945561,1946391
1953239,1957970
1951380,1593324
1942298,1700574
1946094,1604867
1922515,1581641
1950205,1635663
1944671,1406995
1959783,1773195
1970327,1690010
1929932,37846
1970349,1665633
1946112,1377581
1963611,1697267
1944015,1014315
1960195,1231756
1967377,1595077
1949316,62039
1966110,1781942
1954984,1494127
1963169,1587982
1955582,1675884
1942666,1325447
1969178,1352526
1954773,1092838
1967545,1484540
1941728,1647363
1952842,1641447
1970754,2040084
1964724,1739953
1957197,1705447
1970008,1631084
1964478,1595932
1939076,1966036
1945122,1710666
1966221,1960749
1962623,1804785
1932568,932859
1970903,1831187
1957673,882119
1969296,1356954
1958703,196429
1968729,821103
1971992,1631943
1955975,1452689
1953606,2050231
1956615,1708237
1950888,1512848
1960317,709428
1960145,1841544
1970522,82282
1959799,1727827
1968790,944733
1943994,1534242
1971752,1598304
1943285,1606720
1938427,2011783
1970500,1610521
1955119,1986209
1951278,1694886
1969104,1556785
1953417,1533195
1953417,1705579
1956827,1802224
1957777,1569137
1938000,1844314
1967836,1582692
1967836,1582693
1967836,1680092
1967836,1680093
1967836,1582694
1967836,1582695
1967836,1680094
1967836,1680095
1967836,1583004
1967836,1583003
1967836,1583002
1967836,1582995
1967836,1762515
1967836,1804936
1967836,1804937
1967836,1888436
1972264,1727827
1953441,1503174
1960766,1910156
1967821,1665979
1960460,156953
1966186,761908
1966186,1502149
1962490,1397424
1954960,1489859
1972316,1256909
1957954,1578745
1951084,1353098
1961501,1569608
1968237,1802655
1956973,1908165
1953000,1546572
1964592,1824600
1964351,51762
1960749,1972331
1970555,1736225
1972395,1068837
1952366,1544554
1925511,1738720
1968839,1420562
1931094,1649107
1936384,1795594
1967964,1776588
1949610,1664226
1949610,1664228
1950313,1650150
1962442,1663224
1952737,1821406
1949953,1965923
1955964,1245521
1955983,1729094
1952050,1731579
1935608,1963863
1945698,1766909
1955693,1549230
1956506,1775530
1956592,1897835
1942501,1712686
1950424,1766791
1956740,1907874
1946711,1715740
1947092,1511001
1941719,28601
1952315,2007175
1956921,1321993
1962945,1662449
1929137,1937021
1963049,1834011
1957545,897378
1958262,1964309
1944445,1802324
1942559,1033427
1952414,1034549
1938331,1739043
1958452,1807283
1958519,1787125
1960215,6282
1948930,1512173
1946792,1992519
1930857,949012
1950130,2016777
1923952,1120927
1951188,1704107
1929071,936941
1929071,1790831
1929071,1790829
1929071,1790752
1951252,945631
1962177,1747888
1962361,1455845
1961056,786671
1950366,1568211
1950072,1599084
1946027,1146222
1960998,1731216
1947195,1799544
1962858,716851
1948994,1843358
1964976,1839826
1950668,1983670
1940625,1811491
1951880,938077
1943048,1949824
1951814,1411784
1948792,1952532
1927296,1906676
1952155,1849497
1938685,1755933
1950929,2030667
1952478,2021232
1936208,1276853
1950458,131720
1948772,1834802
1954999,1941545
1938346,1730817
1949804,1964298
1955163,1518235
1955483,1489416
1955533,1512024
1941406,1763454
1949471,1818044
1924277,1729049
1949657,2055178
1937748,1745945
1942417,1085146
1944316,1569119
1959560,1853635
1961966,1908607
1961991,1992748
1940237,99947
1940154,1134687
1943256,1769770
1940678,16453
1948532,1597850
1952629,1730578
1933058,1910344
1962555,2011542
1960966,1385925
1938284,1513126
1942479,1776821
1959083,1388847
1962794,1919344
1962825,1513125
1960741,1080523
1924048,1366838
1933110,1569118
1946296,867926
1947849,20502
1947849,2042811
1950031,1889322
1938711,1457320
1948505,1536186
1950235,1723925
1939520,1817648
1950476,884589
1934934,1908944
1939275,1512024
1938172,1913221
1949799,1509973
1947607,90108
1932945,1644329
1930146,1585550
1950342,1088928
1947869,1910398
1938184,1692820
1951002,1245521
1951334,1716180
1943862,1697767
1949325,1620191
1934856,1688774
1946976,1539436
1947627,1542324
1958307,1844480
1947967,1820879
1955784,1353318
1957491,1862682
1932008,1728826
1943768,2054827
1958573,1849518
1945054,1740642
1958620,712011
1938453,1352272
1938850,2031979
1946829,1831187
1958039,1419999
1955695,1542266
1955695,1545451
1932600,1442056
1964037,728612
1964037,65106
1942427,1801467
1962941,1343916
1964047,1418660
1950737,1963212
1955987,1738726
1955703,2055235
1961864,1800158
1963575,1575151
1958807,1852930
1956295,1738728
1964184,1998414
1944435,1915836
1938983,1482611
1949365,1967966
1939366,1459270
1959804,1064418
1960116,1333709
1964479,1528214
1951606,1659727
1957737,1033505
1922682,1230788
1940107,1320616
1942295,932000
1927690,1913043
1961401,1086131
1963190,1845867
1950090,1801982
1949592,1843832
1962404,1696899
1964801,1962713
1958140,2058173
1949957,1829347
1959221,1752035
1972813,1513779
1967133,1490429
1960019,1957559
1972871,1490429
1969882,1631014
1972903,1856219
1938193,1888088
1951888,1845268
1938021,764611
1962893,1569763
1946619,1455270
1960551,1802326
1960548,1803236
1965256,1730812
1964533,1840256
1939279,1696438
1966587,1949877
1958407,1788497
1942218,1554871
1955549,1466125
1954752,80164150
1926269,53417
1955530,1549520
1958582,1652327
1940102,1743937
1963338,883677
1942381,1559771
1951309,1742043
1969662,331996
1951305,1542162
1961439,1427448
1961309,1009012
1951763,1063571
1961771,1389218
1956706,1504941
1960251,1659189
1966509,1276460
1946789,1329375
1944393,20430
1969241,2009530
1963901,1050417
1953786,1493215
1930747,1845793
1931680,2041943
1953794,1037389
1932493,1568621
1957167,1576053
1954222,1593800
1959725,1692038
1947073,1510387
1926519,1910482
1963185,1541495
1964092,1388142
1959559,1926456
1956049,1782124
1971440,1845251
1970417,1694079
1946470,1604350
1957928,1598176
1952468,1629984
1951636,1840455
1951748,1776090
1963543,884541
1960349,926079
1969522,1539994
1970009,1697398
1956667,1383838
1956667,1738336
1956667,1392302
1964173,1644956
1933498,1748930
1951066,71110
1943879,1907884
1958149,1767306
1968481,1661762
1966113,1999925
1958441,1362941
1923582,1492133
1971370,1697953
1971713,1645889
1960602,1910154
1948232,1512805
1961130,1059187
1933451,905567
1962532,1832158
1957474,1469336
1925024,1279891
1951843,1772954
1938187,1462335
1966870,137227
1963098,1966351
1957426,1513703
1949492,1055966
1961853,1834438
1950947,1164772
1945572,1599511
1962373,1661140
1950515,1056973
1962251,1778253
1967685,1102578
1954184,194339
1932913,946754
1955677,1527781
1964097,2010185
1970812,1730573
1957907,1635999
1955011,1791786
1967959,1535588
1966015,1179124
1967657,1661245
1953655,1559921
1973056,1764386
1970212,1729300
1960374,1911615
1953690,917129
1953690,936516
1953690,1086363
1962152,1399706
1960140,1638022
1971600,1095952
1936066,1735057
1969973,1562855
1930036,1688282
1970034,1796874
1946057,1273087
1968303,791490
1973808,1852307
1960436,1479847
1964372,731201
1972192,1802533
1960605,1866872
1974791,1913545
1957762,1322853
1974562,1056516
1954123,922940
1953551,1080818
1974359,1280043
1971519,1566601
1954531,1449853
1954534,1525556
1954535,1462606
1954537,1682654
1966172,2030780
1970172,1577989
1950549,2003615
1948999,1511550
1951311,1987321
1957185,1890183
1957357,1882132
1924431,1697740
1951804,1535058
1951539,1855967
1950180,1633911
1949133,1631408
1942642,1177244
1952830,1388028
1946545,2056441
1958100,1772715
1936846,2009743
1959076,2059649
1943754,842766
1956589,1549230
1960287,1681681
1959685,1050477
1959092,85816
1948961,277871
1970643,1541496
1960101,1571857
1945432,1523557
1969060,1542108
1957657,1427277
1949996,1764049
1972173,1723397
1928465,1512991
1971521,2031775
1949628,1802961
1964575,1727599
1956019,1722641
1972191,1112520
1972103,2058475
1967822,1801523
1960400,1142941
1961385,1281084
1943719,1541055
1945502,860662
1968714,1082339
1952825,1537607
1939136,14252
1972166,1539639
1972289,2040084
1952133,1373442
1962365,1787893
1972213,1964460
1963960,1569688
1954157,1427351
1963842,1058854
1957028,1559969
1925020,1109448
1967183,799646
1967183,709306
1967183,779252
1943820,1111259
1963263,51762
1963336,769993
1963336,734700
1963336,42352
1963336,1958244
1971586,1575662
1962482,1508097
1962939,1824864
1952090,1563982
1944506,1936845
1940501,2053150
1934748,2009591
1933316,1666239
1948919,1695426
1950173,878029
1950173,1294571
1950173,1449651
1942974,1815123
1935041,1730945
1930091,1365559
1936641,1840486
1940506,1835730
1945235,1585859
1936743,1951586
1952065,1951586
1946464,1819919
1949295,1378434
1951672,318475
1952285,1817494
1946499,1289107
1933900,1899941
1947727,1598379
1945089,1767611
1939170,1437108
1943476,2049179
1946553,1800234
1949767,1696136
1929563,1687156
1952472,1895362
1951972,1694285
1950068,1510912
1929018,1837320
1951006,1844480
1951531,1904825
1951014,2056910
1929319,1801876
1954862,1504492
1942611,1774207
1940137,1802893
1946167,1802387
1953798,1844911
1934331,1893893
1929234,1765387
1957384,1784450
1957470,2001900
1940197,2059828
1951852,63396
1956444,1312908
1928636,1386060
1944175,1665697
1948987,1726752
1932791,860486
1936812,1957878
1940175,1742315
1943372,1711360
1949896,1631353
1956237,1865158
1951096,2056676
1940026,1940869
1958032,2056441
1935197,1710785
1964003,1834011
1948777,1844640
1959866,1973209
1948244,1801868
1938058,1574674
1927098,1172469
1941316,2050555
1964040,1895612
1936703,1364615
1964162,1542280
1952046,1974915
1960826,1206792
1964225,1616026
1940204,1461287
1959202,1075444
1960113,1766157
1956645,1894302
1961406,1872130
1958296,1741426
1958608,1965710
1962405,946626
1956307,1034642
1928583,2053786
1960274,1731358
1958696,1583751
1927756,1508024
1959963,1909798
1964623,1909798
1924215,1446114
1963811,1568787
1951789,1388409
1954511,1633024
1946378,1351069
1961751,1565432
1945068,1781079
1942170,1367441
1964749,1297376
1964749,1076557
1963701,1434323
1933277,1527641
1964790,1725297
1964094,1810089
1964817,1799544
1964531,1808179
1964531,1990465
1964531,2007479
1955220,1727605
1939683,1701132
1964616,1621889
1964621,1043187
1934744,1798172
1953517,936753
1956068,1259671
1926745,1907528
1937801,1803058
1956347,1908585
1942473,1731717
1953356,1803804
1956486,1972750
1956588,1502892
1956588,1589190
1935145,1393389
1949898,1766328
1944604,1831332
1947285,1427008
1951205,2009521
1950160,1886506
1947252,1772715
1964579,1506071
1966046,1844250
1945093,1844427
1945648,1759578
1950692,1780330
1938833,1621646
1950106,924192
1941474,1143565
1949377,1835407
1966275,1964775
1924732,1765594
1956443,1085146
1925263,1831542
1962335,1596076
1966408,1230193
1965482,1903059
1949978,1844495
1949344,1755723
1964425,1165830
1958896,1322613
1944627,1535658
1959845,1826394
1924351,1722512
1952270,2045870
1943652,2056245
1954978,1108831
1947629,1837343
1967750,1569064
1956003,1794198
1961471,936944
1961471,1579217
1930527,1436789
1940680,1632078
1935507,1441888
1960958,1399348
1951926,1799006
1959668,1166152
1949128,1862864
1968523,1510162
1968523,1120213
1944266,1948817
1968634,1729677
1945597,1467517
1942293,1785144
1945990,1802474
1947714,1710951
1951777,700529
1958252,811447
1956749,1728201
1964512,1860998
1956301,1784448
1957134,1390202
1958373,1008895
1950329,1329883
1962957,1569866
1968902,728216
1968902,108634
1960310,1755535
1964323,215674
1936773,1761044
1958675,1360025
1952777,1477872
1934284,1460304
1963373,1633227
1959534,1729323
1957215,1890241
1946204,1706766
1958426,1418342
1953698,1767989
1931379,1802244
1968599,1569100
1950926,949623
1968892,1730765
1941527,1724204
1966355,1873893
1926264,1730889
1930025,1964535
1969357,1751581
1962126,1705399
1969361,788704
1955002,1844278
1936368,1825071
1936368,1785361
1936368,1807185
1936368,1753656
1936368,1609363
1936368,1857315
1971036,1920405
1921074,1484904
1964756,1846138
1965785,1389839
1963557,2062730
1938811,1716983
1955133,1277372
1971851,765443
1945388,144368
1952140,1770073
1951714,1963536
1930453,1964171
1953041,1811491
1945186,1891892
1948188,1537770
