"FilingID","CIK"
2003603,1510669
2007061,1278960
2007061,1059381
2007570,1586767
2007965,1846175
2007385,1105907
2011804,1583751
2012177,1971725
2012189,1906802
2012186,73520
2012186,1424367
2007673,2011736
2011642,715113
2010947,2044679
2008508,1786241
2012270,1641866
2011296,1731444
2012293,872359
2012011,861177
2012011,1132716
2012011,903954
2011683,1909851
2007985,1846208
2008049,1143565
2008067,1774744
2007946,855702
2008088,1779153
2007762,1512948
2003075,1512024
2005165,1635211
2005165,1652242
2005165,1682437
2005165,1709463
2005165,1728168
2005165,1734644
2005165,1760774
2005165,1760775
2005165,2077292
2005165,2077294
2005165,2077293
2005165,2077295
2008376,1360798
2007013,1055966
2009839,938772
2009886,1078635
2007527,1785199
2010253,1785199
2008062,1765690
2009144,2036662
2005943,1592178
2007949,1358504
2008436,1085146
2006949,1834438
2008448,1650393
2008001,1034882
2010283,1548916
2004531,1166564
1981452,1929977
2010678,1914558
2008632,1633516
2006746,1542383
2008435,1512780
1992872,1592828
2008689,1763350
2008694,1082491
2008745,1678953
2008818,1695490
2006910,1869164
2008822,1734493
2008832,1767989
2008721,1278960
2008721,1059381
2008868,1849561
2008916,1808748
2005763,1089707
2009016,1578242
2008728,1697814
2007175,1633019
2006843,1679031
2007480,1926446
2007455,1910168
2007538,2023168
2004096,1641866
2005340,1320616
1998586,949623
2007692,1214717
2006999,1273087
2005836,1907898
2009743,1915315
2009687,1142495
2010768,1409728
2007619,1665337
2005889,1566531
2007954,1432529
2002754,1737089
2006293,1257391
2009060,1591307
2011244,1387615
2011274,1633516
2011279,1537014
2008013,2010235
1998987,801109007
2008006,1040197
2008463,1644956
2008210,806097
2009070,1427430
2010121,1847661
2011059,1736225
2011284,1020317
2011344,1020317
2011346,1020317
2011376,1962755
2010110,1911056
2011382,949918
2011136,1273087
2009531,2071834
2008295,1802816
2008323,1913608
2008279,1591097
2008445,1730033
2006386,1690010
2008602,1631353
2008539,1596053
2009392,1531809
2006626,2056245
2009327,1642575
2009361,1549275
2009363,1143565
1984993,1591750
2008456,2032561
2006515,1138486
2009446,949623
2008628,1393944
2009516,2021232
2009523,2071834
1993802,312272
1993802,1333978
2010664,902584
2005691,1766972
2009509,1317784
2009247,1316617
2009560,1616628
2011508,1802091
2011511,1325091
2011530,1325091
1996142,1939237
2009386,1810089
2010345,1729516
2011700,1730765
2011729,1723502
2011750,1005607
2010311,2058475
2011348,1908386
2011799,1447946
2010296,1542143
2011821,1005607
2011842,1860257
2011285,1542108
2009398,1062993
2009737,1913043
2009801,2000341
2009546,2055235
2009807,1882132
2008951,1845254
2009902,1899753
2009967,1992825
2009982,1900099
2009987,1800465
2009911,1875525
2010402,1523665
2010258,1513126
2010125,1766246
2007443,1161822
2007314,1388409
2007291,1616654
2007515,1616654
2007518,1706013
2007561,1695490
2007575,1680112
2003343,1922875
2007585,1680112
2007586,866780
2001461,2053738
2007164,1695932
2005333,1230788
2007628,1104659
1998923,2020817
2006763,946754
2007677,1475150
2005409,1903059
2007732,1007444
2007773,1080628
2007779,1345576
2007787,1633901
2002282,2051471
2007827,1510387
2007848,2044495
2007911,887777
2005958,317929
2007789,1822531
2007961,1432529
2007969,1062244
2007969,1074034
2008793,1706836
1996981,1341748
2008469,1748271
2008857,2020817
2008848,1951283
2008846,1584728
2006417,1316507
2003490,1949727
2008935,86172
2008935,858401
2008922,1642575
2008776,1172779
2008954,1539747
2008968,1049767
2008966,1882466
2008965,948905
2008965,94403
2006893,1329883
2008421,1314404
2009000,1766005
2008407,1877090
2007957,1992825
2009017,1082491
