"FilingID","Country/Authority"
1936201,"Canada - Manitoba Securities Commission"
1936201,"Canada - British Columbia Securities Commission"
1936201,"Canada - Alberta Securities Commission"
1936201,"Canada - Saskatchewan Financial Services Commission"
1936201,"Canada - Quebec, Financial Markets Authority"
1936201,"Netherlands - The Netherlands Authority for the Financial Markets"
1936201,"Canada - New Brunswick Securities Commission"
1936201,"Canada - Prince Edward Island, Securities Office"
1936201,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1936201,"Dubai - Dubai Financial Services Authority"
1936201,"Canada - Ontario Securities Commission"
1949440,"Australia - Australian Securities and Investments Commission"
1966680,"Hong Kong - Securities and Futures Commission"
1966680,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1968100,"Singapore - Monetary Authority of Singapore"
1954723,"Canada - Ontario Securities Commission"
1971068,"Canada - Nunavut, Registrar of Securities"
1971068,"Canada - New Brunswick Securities Commission"
1971068,"Canada - Ontario Securities Commission"
1971068,"Canada - Prince Edward Island, Securities Office"
1971068,"Canada - Quebec, Financial Markets Authority"
1971068,"Canada - Saskatchewan Financial Services Commission"
1971068,"Canada - Yukon Territories, Registrar of Securities"
1971068,"Canada - Nova Scotia Securities Commission"
1971068,"Canada - Alberta Securities Commission"
1971068,"Canada - British Columbia Securities Commission"
1971068,"Canada - Manitoba Securities Commission"
1971068,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1971068,"Canada - Northwest Territories, Office of the Registrar of Securities"
1966772,"Singapore - Monetary Authority of Singapore"
1951664,"United Kingdom - Financial Conduct Authority"
1951664,"India - Securities and Exchange Board of India"
1951664,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1951664,"Other: ITALY - CONSOB"
1951664,"Switzerland - Swiss Financial Market Supervisory Authority"
1950318,"Bermuda - Bermuda Monetary Authority"
1952805,"Canada - British Columbia Securities Commission"
1952805,"Canada - Ontario Securities Commission"
1952805,"Canada - Quebec, Financial Markets Authority"
1952805,"China, People's Republic of - China Securities Regulatory Commission "
1952805,"Sweden - Swedish Financial Supervisory Authority"
1952805,"Norway - The Banking, Insurance and Securities Commission"
1952805,"Australia - Australian Securities and Investments Commission"
1952805,"Denmark - Danish Financial Supervisory Authority"
1952805,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1960754,"Canada - Ontario Securities Commission"
1960233,"Canada - Saskatchewan Financial Services Commission"
1960233,"Canada - Alberta Securities Commission"
1960233,"Canada - British Columbia Securities Commission"
1960233,"Canada - Manitoba Securities Commission"
1960233,"Canada - Nova Scotia Securities Commission"
1960233,"Canada - Ontario Securities Commission"
1960233,"Canada - Quebec, Financial Markets Authority"
1960233,"Canada - New Brunswick Securities Commission"
1960233,"Canada - Prince Edward Island, Securities Office"
1960233,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1966299,"Canada - Ontario Securities Commission"
1966299,"Canada - British Columbia Securities Commission"
1942666,"India - Securities and Exchange Board of India"
1966677,"India - Securities and Exchange Board of India"
1965628,"Other: UNITED KINGDOM - NATIONAL PRIVATE PLACEMENT REGIME"
1930704,"United Kingdom - Financial Conduct Authority"
1930704,"Belgium - Banking, Finance and Insurance Commission"
1930704,"Denmark - Danish Financial Supervisory Authority"
1930704,"Switzerland - Swiss Financial Market Supervisory Authority"
1930704,"Finland - Financial Supervision Authority"
1930704,"Italy - National Stock Exchange Commission"
1970802,"Israel - Israel Securities Authority"
1942901,"Canada - Alberta Securities Commission"
1942901,"Canada - Manitoba Securities Commission"
1942901,"Canada - Ontario Securities Commission"
1942901,"Canada - New Brunswick Securities Commission"
1942901,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1942901,"Canada - Northwest Territories, Office of the Registrar of Securities"
1942901,"Canada - Nova Scotia Securities Commission"
1942901,"Canada - Nunavut, Registrar of Securities"
1942901,"Canada - Prince Edward Island, Securities Office"
1942901,"Canada - Quebec, Financial Markets Authority"
1942901,"Canada - Saskatchewan Financial Services Commission"
1942901,"Canada - Yukon Territories, Registrar of Securities"
1942901,"Canada - British Columbia Securities Commission"
1941684,"Ireland -  Central Bank of Ireland"
1964208,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1941753,"Hong Kong - Securities and Futures Commission"
1962282,"Ireland -  Central Bank of Ireland"
1960759,"United Kingdom - Financial Conduct Authority"
1943055,"Cayman Islands - Cayman Islands Monetary Authority"
1943055,"United Kingdom - Financial Conduct Authority"
1969799,"United Kingdom - Financial Conduct Authority"
1969799,"Germany - German Federal Financial Supervisory Agency"
1969799,"Sweden - Swedish Financial Supervisory Authority"
1969799,"Finland - Financial Supervision Authority"
1969799,"Denmark - Danish Financial Supervisory Authority"
1969799,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1968969,"Canada - British Columbia Securities Commission"
1968969,"Canada - Manitoba Securities Commission"
1968969,"Canada - New Brunswick Securities Commission"
1968969,"Canada - Nova Scotia Securities Commission"
1968969,"Canada - Alberta Securities Commission"
1968969,"Canada - Saskatchewan Financial Services Commission"
1968969,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1968969,"Canada - Quebec, Financial Markets Authority"
1968969,"Canada - Ontario Securities Commission"
1962993,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1962993,"Netherlands - The Netherlands Authority for the Financial Markets"
1962993,"United Kingdom - Financial Conduct Authority"
1962993,"Sweden - Swedish Financial Supervisory Authority"
1962993,"Germany - German Federal Financial Supervisory Agency"
1962993,"Denmark - Danish Financial Supervisory Authority"
1962993,"Finland - Financial Supervision Authority"
1962993,"Norway - The Banking, Insurance and Securities Commission"
1965887,"Cayman Islands - Cayman Islands Monetary Authority"
1965781,"United Kingdom - Financial Conduct Authority"
1965781,"Canada - Ontario Securities Commission"
1965781,"Canada - British Columbia Securities Commission"
1965781,"Canada - Quebec, Financial Markets Authority"
1965781,"Canada - New Brunswick Securities Commission"
1955076,"Canada - Ontario Securities Commission"
1956166,"United Kingdom - Financial Conduct Authority"
1965346,"India - Securities and Exchange Board of India"
1965346,"Australia - Australian Securities and Investments Commission"
1968945,"China, People's Republic of - China Securities Regulatory Commission "
1942573,"Cayman Islands - Cayman Islands Monetary Authority"
1953376,"Other: THE DUTCH AUTHORITY FOR FINANCIAL MARKETS (AFM)"
1963450,"United Kingdom - Financial Conduct Authority"
1959798,"United Kingdom - Financial Conduct Authority"
1939076,"Australia - Australian Securities and Investments Commission"
1932568,"Canada - Ontario Securities Commission"
1932568,"Canada - Alberta Securities Commission"
1932568,"Canada - British Columbia Securities Commission"
1932568,"Canada - Manitoba Securities Commission"
1932568,"Canada - Nova Scotia Securities Commission"
1932568,"Canada - Quebec, Financial Markets Authority"
1932568,"Ireland -  Central Bank of Ireland"
1963135,"Switzerland - Swiss Financial Market Supervisory Authority"
1957468,"United Kingdom - Financial Conduct Authority"
1962097,"Denmark - Danish Financial Supervisory Authority"
1959215,"United Kingdom - Financial Conduct Authority"
1944809,"China, People's Republic of - China Securities Regulatory Commission "
1970042,"Singapore - Monetary Authority of Singapore"
1945943,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1930934,"Bahamas - Securities Commission of the Bahamas"
1924638,"Hong Kong - Securities and Futures Commission"
1968174,"Other: QATAR FINANCIAL CENTER REGULATORY AUTHORITY"
1961658,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1961658,"Hong Kong - Securities and Futures Commission"
1951555,"Singapore - Monetary Authority of Singapore"
1954335,"United Kingdom - Financial Conduct Authority"
1933112,"Australia - Australian Securities and Investments Commission"
1964494,"Canada - Quebec, Financial Markets Authority"
1964494,"Canada - Ontario Securities Commission"
1945200,"India - Securities and Exchange Board of India"
1966028,"United Kingdom - Financial Conduct Authority"
1961956,"United Kingdom - Financial Conduct Authority"
1964682,"Canada - British Columbia Securities Commission"
1964682,"Canada - Ontario Securities Commission"
1964682,"Canada - Quebec, Financial Markets Authority"
1964682,"Canada - Saskatchewan Financial Services Commission"
1964682,"Canada - Nova Scotia Securities Commission"
1964682,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1964682,"Canada - New Brunswick Securities Commission"
1964682,"Canada - Alberta Securities Commission"
1947541,"Australia - Australian Securities and Investments Commission"
1940559,"Canada - Alberta Securities Commission"
1940559,"Canada - New Brunswick Securities Commission"
1940559,"Canada - Nova Scotia Securities Commission"
1940559,"Canada - Manitoba Securities Commission"
1940559,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1940559,"Canada - Prince Edward Island, Securities Office"
1940559,"Canada - Nunavut, Registrar of Securities"
1940559,"Canada - Ontario Securities Commission"
1940559,"Canada - Saskatchewan Financial Services Commission"
1940559,"Canada - British Columbia Securities Commission"
1940559,"Canada - Quebec, Financial Markets Authority"
1940559,"Canada - Northwest Territories, Office of the Registrar of Securities"
1940559,"Canada - Yukon Territories, Registrar of Securities"
1927768,"China, People's Republic of - China Securities Regulatory Commission "
1970000,"Canada - Ontario Securities Commission"
1954196,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1959683,"United Kingdom - Financial Conduct Authority"
1953860,"Other: SEE SCHEDULE D, PAGE 5"
1966106,"United Kingdom - Financial Conduct Authority"
1963492,"Canada - Ontario Securities Commission"
1972398,"India - Securities and Exchange Board of India"
1972398,"Australia - Australian Securities and Investments Commission"
1972399,"India - Securities and Exchange Board of India"
1941337,"Cayman Islands - Cayman Islands Monetary Authority"
1953956,"United Kingdom - Financial Conduct Authority"
1954711,"United Kingdom - Financial Conduct Authority"
1932797,"United Kingdom - Prudential Regulation Authority"
1932797,"United Kingdom - Financial Conduct Authority"
1955865,"United Kingdom - Financial Conduct Authority"
1968225,"United Kingdom - Financial Conduct Authority"
1951598,"Hong Kong - Securities and Futures Commission"
1951606,"India - Securities and Exchange Board of India"
1951606,"Mauritius, Republic of - Financial Services Commission"
1949470,"Bermuda - Bermuda Monetary Authority"
1949470,"Ireland -  Central Bank of Ireland"
1949470,"United Kingdom - Financial Conduct Authority"
1967888,"United Kingdom - Financial Conduct Authority"
1963577,"Jersey - Jersey Financial Services Commission"
1957400,"Denmark - Danish Financial Supervisory Authority"
1957400,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1957400,"Norway - The Banking, Insurance and Securities Commission"
1957400,"Sweden - Swedish Financial Supervisory Authority"
1957400,"United Kingdom - Financial Conduct Authority"
1957400,"Netherlands - The Netherlands Authority for the Financial Markets"
1957400,"Finland - Financial Supervision Authority"
1957400,"Germany - German Federal Financial Supervisory Agency"
1941313,"Hong Kong - Securities and Futures Commission"
1942851,"Singapore - Monetary Authority of Singapore"
1969182,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1950875,"United Kingdom - Financial Conduct Authority"
1951875,"India - Securities and Exchange Board of India"
1971453,"United Kingdom - Financial Conduct Authority"
1971453,"Switzerland - Swiss Financial Market Supervisory Authority"
1971453,"Denmark - Danish Financial Supervisory Authority"
1971453,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1971453,"Sweden - Swedish Financial Supervisory Authority"
1971453,"Netherlands - The Netherlands Authority for the Financial Markets"
1971453,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1971453,"Norway - The Banking, Insurance and Securities Commission"
1971453,"Canada - Ontario Securities Commission"
1971453,"Finland - Financial Supervision Authority"
1971453,"Germany - German Federal Financial Supervisory Agency"
1965728,"Canada - Ontario Securities Commission"
1968200,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1968200,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1959542,"Singapore - Monetary Authority of Singapore"
1962724,"Cayman Islands - Cayman Islands Monetary Authority"
1956144,"Canada - Ontario Securities Commission"
1956085,"United Kingdom - Financial Conduct Authority"
1963531,"United Kingdom - Financial Conduct Authority"
1961671,"Canada - British Columbia Securities Commission"
1961671,"Canada - Nova Scotia Securities Commission"
1961671,"Canada - Alberta Securities Commission"
1961671,"Canada - Quebec, Financial Markets Authority"
1961671,"Canada - Ontario Securities Commission"
1961671,"Other: IRELAND - IRISH FINANCIAL SERVICES REGULATORY AUTHORITY"
1931465,"Guernsey - Guernsey Financial Services Commission"
1959374,"Other: MALTA - MALTA FINANCIAL SERVICES AUTHORITY"
1944284,"Switzerland - Swiss Financial Market Supervisory Authority"
1961471,"Ireland -  Central Bank of Ireland"
1969406,"Dubai - Dubai Financial Services Authority"
1960511,"Canada - Ontario Securities Commission"
1942787,"Hong Kong - Securities and Futures Commission"
1972964,"Canada - Ontario Securities Commission"
1971047,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1960511,"Israel - Israel Securities Authority"
1960511,"Canada - Quebec, Financial Markets Authority"
1972036,"Canada - Ontario Securities Commission"
1923975,"United Kingdom - Financial Conduct Authority"
1972965,"Switzerland - Swiss Financial Market Supervisory Authority"
1968092,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1927220,"Australia - Australian Securities and Investments Commission"
1968712,"Ireland -  Central Bank of Ireland"
1964146,"Singapore - Monetary Authority of Singapore"
1964207,"Switzerland - Swiss Financial Market Supervisory Authority"
1964207,"Jersey - Jersey Financial Services Commission"
1945747,"Japan - Financial Services Agency"
1945747,"India - Securities and Exchange Board of India"
1968587,"Canada - Ontario Securities Commission"
1968587,"Other: CANADA - NOVA SCOTIA SECURITIES COMMISSION"
1968587,"Other: CANADA - SASKATCHEWAN SECURITIES COMMISSION"
1968587,"Other: CANADA - BRITISH COLUMBIA SECURITIES COMMISSION"
1973110,"United Kingdom - Financial Conduct Authority"
1968255,"Bermuda - Bermuda Monetary Authority"
1966739,"Switzerland - Swiss Financial Market Supervisory Authority"
1933332,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1942602,"Ireland -  Central Bank of Ireland"
1969394,"Germany - German Federal Financial Supervisory Agency"
1969394,"Norway - The Banking, Insurance and Securities Commission"
1969394,"United Kingdom - Financial Conduct Authority"
1969394,"Denmark - Danish Financial Supervisory Authority"
1969394,"Ireland -  Central Bank of Ireland"
1962587,"Mauritius, Republic of - Financial Services Commission"
1945238,"Ireland -  Central Bank of Ireland"
1945238,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1945238,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1968287,"Canada - Ontario Securities Commission"
1953800,"Canada - Alberta Securities Commission"
1953800,"Canada - British Columbia Securities Commission"
1953800,"Canada - Ontario Securities Commission"
1953800,"Canada - Quebec, Financial Markets Authority"
1952535,"Canada - Quebec, Financial Markets Authority"
1952535,"United Kingdom - Financial Conduct Authority"
1952535,"Netherlands - The Netherlands Authority for the Financial Markets"
1952535,"Canada - Ontario Securities Commission"
1952535,"Iceland - Financial Supervisory Authority"
1952535,"Denmark - Danish Financial Supervisory Authority"
1952535,"Finland - Financial Supervision Authority"
1956566,"India - Securities and Exchange Board of India"
1962378,"Singapore - Monetary Authority of Singapore"
1947068,"Ireland -  Central Bank of Ireland"
1947068,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1952517,"Canada - Ontario Securities Commission"
1952517,"Canada - Quebec, Financial Markets Authority"
1952517,"Canada - Manitoba Securities Commission"
1952517,"Canada - British Columbia Securities Commission"
1974519,"Ireland -  Central Bank of Ireland"
1955446,"Ireland -  Central Bank of Ireland"
1959762,"Japan - Financial Services Agency"
1959762,"Other: KANTO FINANCIAL BUREAU"
1959762,"Other: SECURITIES AND EXCHANGE SURVEILLANCE COMMISSION"
1939914,"Dubai - Dubai Financial Services Authority"
1939914,"South Africa - Financial Services Board"
1939914,"United Kingdom - Financial Conduct Authority"
1939914,"Other: COLOMBIA - FINANCIAL SUPERINTENDENCE OF COLOMBIA"
1939914,"Finland - Financial Supervision Authority"
1939914,"Denmark - Danish Financial Supervisory Authority"
1959774,"Australia - Australian Securities and Investments Commission"
1959774,"Singapore - Monetary Authority of Singapore"
1959774,"Hong Kong - Securities and Futures Commission"
1959774,"Other: SECURITIES INDUSTRY COUNCIL SINGAPORE"
1959755,"Canada - Ontario Securities Commission"
1959755,"Canada - British Columbia Securities Commission"
1959755,"Canada - Alberta Securities Commission"
1959755,"India - Securities and Exchange Board of India"
1959755,"Canada - Manitoba Securities Commission"
1959755,"Ireland -  Central Bank of Ireland"
1959755,"Canada - Nova Scotia Securities Commission"
1959755,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1959755,"Canada - Quebec, Financial Markets Authority"
1959755,"Bahamas - Securities Commission of the Bahamas"
1959755,"Canada - New Brunswick Securities Commission"
1959755,"Canada - Prince Edward Island, Securities Office"
1959755,"Canada - Saskatchewan Financial Services Commission"
1959755,"Australia - Australian Securities and Investments Commission"
1959332,"United Kingdom - Financial Conduct Authority"
1959332,"Other: SOUTH AFRICA - FINANCIAL SERVICES CONDUCT AUTHORITY"
1974558,"Canada - Saskatchewan Financial Services Commission"
1974558,"Canada - Alberta Securities Commission"
1974558,"Canada - British Columbia Securities Commission"
1974558,"Canada - Manitoba Securities Commission"
1974558,"Canada - Nova Scotia Securities Commission"
1974558,"Canada - Ontario Securities Commission"
1974558,"Canada - Quebec, Financial Markets Authority"
1967950,"United Kingdom - Financial Conduct Authority"
1974558,"Canada - New Brunswick Securities Commission"
1974558,"Canada - Prince Edward Island, Securities Office"
1974558,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1921183,"United Kingdom - Financial Conduct Authority"
1973479,"United Kingdom - Financial Conduct Authority"
1946645,"Switzerland - Swiss Financial Market Supervisory Authority"
1953653,"Ireland -  Central Bank of Ireland"
1974644,"Canada - Saskatchewan Financial Services Commission"
1974644,"Canada - Alberta Securities Commission"
1974644,"Canada - British Columbia Securities Commission"
1974644,"Canada - Manitoba Securities Commission"
1974644,"Canada - Nova Scotia Securities Commission"
1974644,"Canada - Ontario Securities Commission"
1974644,"Canada - Quebec, Financial Markets Authority"
1974644,"Canada - New Brunswick Securities Commission"
1974644,"Canada - Prince Edward Island, Securities Office"
1974644,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1950137,"Bermuda - Bermuda Monetary Authority"
1953669,"Switzerland - Swiss Financial Market Supervisory Authority"
1953669,"Liechtenstein - Financial Market Authority"
1974663,"United Kingdom - Financial Conduct Authority"
1974665,"Hong Kong - Securities and Futures Commission"
1974665,"India - Securities and Exchange Board of India"
1974665,"Singapore - Monetary Authority of Singapore"
1942567,"United Kingdom - Financial Conduct Authority"
1968145,"United Kingdom - Financial Conduct Authority"
1950325,"Ireland -  Central Bank of Ireland"
1949105,"Netherlands - The Netherlands Authority for the Financial Markets"
1949105,"United Kingdom - Financial Conduct Authority"
1949105,"Germany - German Federal Financial Supervisory Agency"
1949105,"Denmark - Danish Financial Supervisory Authority"
1949105,"Other: DUBAI FINANCIAL SERVICES AUTHORITY"
1942790,"Hong Kong - Securities and Futures Commission"
1966728,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1966728,"Australia - Australian Securities and Investments Commission"
1963115,"Canada - Ontario Securities Commission"
1972324,"Canada - Ontario Securities Commission"
1938827,"India - Securities and Exchange Board of India"
1938827,"China, People's Republic of - China Securities Regulatory Commission "
1960089,"United Kingdom - Financial Conduct Authority"
1960089,"Sweden - Swedish Financial Supervisory Authority"
1960089,"Netherlands - The Netherlands Authority for the Financial Markets"
1960089,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1969441,"United Kingdom - Financial Conduct Authority"
1942325,"Ireland -  Central Bank of Ireland"
1953684,"Other: AUSTRIA / FINANCIAL MARKET SUPERVISION AUSTRIA"
1953684,"Germany - German Federal Financial Supervisory Agency"
1953684,"Other: ITALY / THE COMMISSIONE NAZIONALE PER LE SOCIETÀ E LA BORSA (CONSOB)"
1953684,"Sweden - Swedish Financial Supervisory Authority"
1953684,"Other: FRANCE / AUTORITÉ DE CONTRÔLE PRUDENTIEL ET DE RÉSOLUTION (ACPR) AT THE BANQUE DE FRANCE"
1953684,"Spain - National Commission of Securities Markets"
1953684,"Other: NETHERLANDS / AFM"
1938495,"Hong Kong - Securities and Futures Commission"
1950480,"United Kingdom - Financial Conduct Authority"
1966874,"United Kingdom - Financial Conduct Authority"
1963571,"Canada - Saskatchewan Financial Services Commission"
1963571,"Canada - British Columbia Securities Commission"
1963571,"Canada - Manitoba Securities Commission"
1963571,"Canada - Alberta Securities Commission"
1963571,"Canada - Quebec, Financial Markets Authority"
1963571,"Canada - New Brunswick Securities Commission"
1963571,"Canada - Nova Scotia Securities Commission"
1963571,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1963571,"Canada - Prince Edward Island, Securities Office"
1963571,"Canada - Ontario Securities Commission"
1948960,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1945130,"Australia - Australian Securities and Investments Commission"
1974850,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1954528,"Other: CHILE - RISK CLASSIFICATION COMMITTEE"
1954528,"Dubai - Dubai Financial Services Authority"
1971166,"United Kingdom - Financial Conduct Authority"
1972511,"United Kingdom - Financial Conduct Authority"
1960063,"United Kingdom - Financial Conduct Authority"
1960063,"Denmark - Danish Financial Supervisory Authority"
1950979,"Canada - Saskatchewan Financial Services Commission"
1946603,"Singapore - Monetary Authority of Singapore"
1950979,"Canada - Ontario Securities Commission"
1950979,"Canada - Manitoba Securities Commission"
1950979,"Canada - New Brunswick Securities Commission"
1950979,"Canada - Quebec, Financial Markets Authority"
1950979,"Canada - Alberta Securities Commission"
1950979,"Canada - British Columbia Securities Commission"
1950979,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1950979,"Canada - Nova Scotia Securities Commission"
1950979,"Canada - Prince Edward Island, Securities Office"
1970183,"Cayman Islands - Cayman Islands Monetary Authority"
1968083,"India - Securities and Exchange Board of India"
1956245,"Canada - Ontario Securities Commission"
1969383,"United Kingdom - Financial Conduct Authority"
1969383,"Netherlands - The Netherlands Authority for the Financial Markets"
1964252,"Canada - Ontario Securities Commission"
1961820,"Canada - Ontario Securities Commission"
1961820,"Canada - Quebec, Financial Markets Authority"
1961820,"Canada - Alberta Securities Commission"
1961820,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1963589,"Ireland -  Central Bank of Ireland"
1950165,"Brazil - Securities and Exchange Commission"
1962926,"United Kingdom - Financial Conduct Authority"
1971810,"United Kingdom - Financial Conduct Authority"
1941083,"Switzerland - Swiss Financial Market Supervisory Authority"
1940492,"United Kingdom - Financial Conduct Authority"
1940492,"Australia - Australian Securities and Investments Commission"
1953681,"United Kingdom - Financial Conduct Authority"
1953681,"Canada - Ontario Securities Commission"
1953681,"Netherlands - The Netherlands Authority for the Financial Markets"
1966015,"Canada - Ontario Securities Commission"
1966870,"Cyprus, Republic of - Cyprus Securities and Exchange Commission"
1949492,"Ireland -  Central Bank of Ireland"
1942154,"India - Securities and Exchange Board of India"
1955169,"United Kingdom - Financial Conduct Authority"
1936925,"Other: KOREA-FINANCIAL SERVICES COMMISSION"
1953647,"Ireland -  Central Bank of Ireland"
1966015,"Canada - Quebec, Financial Markets Authority"
1966015,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1966015,"Canada - British Columbia Securities Commission"
1953655,"China, People's Republic of - China Securities Regulatory Commission "
1953655,"China, People's Republic of - China Securities Regulatory Commission "
1953655,"China, People's Republic of - China Securities Regulatory Commission "
1953655,"Singapore - Monetary Authority of Singapore"
1953655,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1953655,"India - Securities and Exchange Board of India"
1953655,"China, People's Republic of - China Securities Regulatory Commission "
1964006,"United Kingdom - Financial Conduct Authority"
1962443,"Brazil - Securities and Exchange Commission"
1962443,"Canada - Quebec, Financial Markets Authority"
1962443,"Canada - Ontario Securities Commission"
1943599,"United Kingdom - Financial Conduct Authority"
1964270,"Canada - Quebec, Financial Markets Authority"
1964270,"Canada - Ontario Securities Commission"
1932913,"Belgium - Banking, Finance and Insurance Commission"
1932913,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1946885,"Brazil - Securities and Exchange Commission"
1942517,"Australia - Australian Securities and Investments Commission"
1949806,"Ireland -  Central Bank of Ireland"
1965368,"Canada - Alberta Securities Commission"
1965368,"Canada - British Columbia Securities Commission"
1965368,"Canada - Manitoba Securities Commission"
1965368,"Canada - New Brunswick Securities Commission"
1965368,"Canada - Nova Scotia Securities Commission"
1965368,"Canada - Prince Edward Island, Securities Office"
1965368,"Canada - Quebec, Financial Markets Authority"
1965368,"Canada - Saskatchewan Financial Services Commission"
1965368,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1965368,"Canada - Ontario Securities Commission"
1937146,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1973444,"Canada - British Columbia Securities Commission"
1973444,"Canada - Ontario Securities Commission"
1974092,"United Kingdom - Financial Conduct Authority"
1974092,"Germany - German Federal Financial Supervisory Agency"
1974092,"Belgium - Banking, Finance and Insurance Commission"
1953690,"Canada - Yukon Territories, Registrar of Securities"
1953690,"Canada - Manitoba Securities Commission"
1953690,"Canada - New Brunswick Securities Commission"
1953690,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1953690,"Canada - Northwest Territories, Office of the Registrar of Securities"
1953690,"Canada - Nova Scotia Securities Commission"
1953690,"Ireland -  Central Bank of Ireland"
1953690,"Canada - Alberta Securities Commission"
1953690,"Canada - British Columbia Securities Commission"
1953690,"Canada - Nunavut, Registrar of Securities"
1953690,"Canada - Ontario Securities Commission"
1953690,"Canada - Prince Edward Island, Securities Office"
1953690,"Canada - Quebec, Financial Markets Authority"
1953690,"Canada - Saskatchewan Financial Services Commission"
1953690,"United Kingdom - Financial Conduct Authority"
1953690,"United Kingdom - Financial Conduct Authority"
1963749,"Cayman Islands - Cayman Islands Monetary Authority"
1956938,"United Kingdom - Financial Conduct Authority"
1945940,"India - Securities and Exchange Board of India"
1945940,"Ireland -  Central Bank of Ireland"
1959557,"Ireland -  Central Bank of Ireland"
1956141,"United Kingdom - Financial Conduct Authority"
1965536,"India - Securities and Exchange Board of India"
1965536,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1943666,"Singapore - Monetary Authority of Singapore"
1957175,"United Kingdom - Financial Conduct Authority"
1957102,"Canada - Ontario Securities Commission"
1957398,"Canada - Ontario Securities Commission"
1957398,"Canada - Quebec, Financial Markets Authority"
1957398,"Canada - Saskatchewan Financial Services Commission"
1957398,"Canada - New Brunswick Securities Commission"
1957398,"Canada - British Columbia Securities Commission"
1946057,"Japan - Financial Services Agency"
1946057,"Singapore - Monetary Authority of Singapore"
1946057,"Hong Kong - Securities and Futures Commission"
1946057,"United Kingdom - Financial Conduct Authority"
1946057,"Australia - Australian Securities and Investments Commission"
1946057,"India - Securities and Exchange Board of India"
1946057,"Switzerland - Swiss Financial Market Supervisory Authority"
1946057,"Mauritius, Republic of - Financial Services Commission"
1946057,"Dubai - Dubai Financial Services Authority"
1946057,"France - Financial Markets Authority"
1946057,"Jersey - Jersey Financial Services Commission"
1946057,"Canada - British Columbia Securities Commission"
1946057,"Canada - Ontario Securities Commission"
1946057,"Canada - Alberta Securities Commission"
1946057,"Other: MONACO - LA COMMISSION DE CONTRÔLE DES ACTIVITÉS FINANCIÈRES"
1951966,"India - Securities and Exchange Board of India"
1961902,"Ireland -  Central Bank of Ireland"
1961902,"United Kingdom - Financial Conduct Authority"
1961902,"Sweden - Swedish Financial Supervisory Authority"
1960899,"United Kingdom - Financial Conduct Authority"
1944106,"Australia - Australian Securities and Investments Commission"
1944106,"Other: COLOMBIA - FINANCE SUPERINTENDENCE OF COLOMBIA"
1964483,"India - Securities and Exchange Board of India"
1956721,"South Africa - Financial Services Board"
1956721,"United Kingdom - Financial Conduct Authority"
1956721,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
