"FilingID","Country/Authority"
1911721,"Other: INTERNATIONAL FINANCIAL SERVICES CENTRES AUTHORITY (IFSCA)GIFT CITY, GANDHINAGAR, GUJARAT"
1913768,"United Kingdom - Financial Conduct Authority"
1913768,"Netherlands - The Netherlands Authority for the Financial Markets"
1924131,"China, People's Republic of - China Securities Regulatory Commission "
1924131,"Hong Kong - Securities and Futures Commission"
1924131,"Ireland -  Central Bank of Ireland"
1924131,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1927901,"Singapore - Monetary Authority of Singapore"
1920620,"Other: ALTERNATIVE INVESTMENT FUND MANAGERS DIRECTIVE (AIFMD)"
1927940,"Canada - British Columbia Securities Commission"
1927940,"Canada - Ontario Securities Commission"
1927940,"Canada - Alberta Securities Commission"
1927940,"Canada - Quebec, Financial Markets Authority"
1927940,"Ireland -  Central Bank of Ireland"
1927940,"Canada - New Brunswick Securities Commission"
1927940,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1927940,"Canada - Manitoba Securities Commission"
1927940,"Canada - Nova Scotia Securities Commission"
1927940,"Canada - Saskatchewan Financial Services Commission"
1922090,"United Kingdom - Financial Conduct Authority"
1922458,"Other: HONG KONG- MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
1922458,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1922458,"Other: SOUTH KOREA - FOR REPRESENTATIVE OFFICE APPROVED BY MINISTRY OF STRATEGY AND FINANCE"
1922458,"Hong Kong - Securities and Futures Commission"
1925140,"Singapore - Monetary Authority of Singapore"
1931854,"India - Securities and Exchange Board of India"
1933951,"Other: MONACO - COMMISSION DE CONTROLE DES ACTIVITES FINANCIERES"
1928880,"United Kingdom - Financial Conduct Authority"
1934087,"India - Securities and Exchange Board of India"
1930510,"Canada - Manitoba Securities Commission"
1930510,"Canada - Alberta Securities Commission"
1930510,"Australia - Australian Securities and Investments Commission"
1930510,"Canada - Ontario Securities Commission"
1930510,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1930510,"Canada - Saskatchewan Financial Services Commission"
1930510,"Canada - British Columbia Securities Commission"
1930510,"Canada - Quebec, Financial Markets Authority"
1926070,"Other: SUSEP - BRAZILIAN INSURANCE REGULATOR - BRAZIL"
1926070,"Brazil - Securities and Exchange Commission"
1926024,"Other: FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1926024,"Ireland -  Central Bank of Ireland"
1930610,"United Kingdom - Financial Conduct Authority"
1930610,"Ireland -  Central Bank of Ireland"
1930671,"India - Securities and Exchange Board of India"
1928886,"Hong Kong - Securities and Futures Commission"
1918060,"Cayman Islands - Cayman Islands Monetary Authority"
1930915,"Canada - British Columbia Securities Commission"
1930915,"Canada - Nova Scotia Securities Commission"
1930915,"Canada - Ontario Securities Commission"
1930915,"Canada - Quebec, Financial Markets Authority"
1929151,"Canada - Nunavut, Registrar of Securities"
1929151,"Canada - New Brunswick Securities Commission"
1929151,"Canada - Ontario Securities Commission"
1929151,"Canada - Prince Edward Island, Securities Office"
1929151,"Canada - Quebec, Financial Markets Authority"
1929151,"Canada - Saskatchewan Financial Services Commission"
1929151,"Canada - Yukon Territories, Registrar of Securities"
1929151,"Canada - Nova Scotia Securities Commission"
1929151,"Canada - Alberta Securities Commission"
1929151,"Canada - British Columbia Securities Commission"
1929151,"Canada - Manitoba Securities Commission"
1929151,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1929151,"Canada - Northwest Territories, Office of the Registrar of Securities"
1931248,"Canada - Ontario Securities Commission"
1931291,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1931291,"Hong Kong - Securities and Futures Commission"
1931291,"Australia - Australian Securities and Investments Commission"
1930303,"United Kingdom - Financial Conduct Authority"
1931580,"Switzerland - Swiss Financial Market Supervisory Authority"
1932034,"Australia - Australian Securities and Investments Commission"
1922191,"Singapore - Monetary Authority of Singapore"
1922191,"India - Securities and Exchange Board of India"
1922567,"Ireland -  Central Bank of Ireland"
1922573,"United Kingdom - Financial Conduct Authority"
1922573,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1922581,"India - Securities and Exchange Board of India"
1922581,"United Arab Emirates - Securities and Commodities Authority"
1922581,"Mexico - National Commission for Banking and Securities"
1922581,"Egypt - Capital Market Authority"
1922581,"Spain - National Commission of Securities Markets"
1919521,"United Kingdom - Financial Conduct Authority"
1922714,"Canada - New Brunswick Securities Commission"
1922714,"Canada - Ontario Securities Commission"
1922714,"Canada - British Columbia Securities Commission"
1922714,"Canada - Manitoba Securities Commission"
1922714,"Canada - Alberta Securities Commission"
1922714,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1922714,"Canada - Nova Scotia Securities Commission"
1922714,"Canada - Prince Edward Island, Securities Office"
1922714,"Canada - Quebec, Financial Markets Authority"
1922714,"Canada - Saskatchewan Financial Services Commission"
1911743,"United Kingdom - Financial Conduct Authority"
1922473,"Singapore - Monetary Authority of Singapore"
1922473,"India - Securities and Exchange Board of India"
1922565,"India - Securities and Exchange Board of India"
1922592,"Hong Kong - Securities and Futures Commission"
1922592,"China, People's Republic of - China Securities Regulatory Commission "
1922592,"India - Securities and Exchange Board of India"
1922592,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1922592,"China, People's Republic of - China Securities Regulatory Commission "
1906092,"United Kingdom - Financial Conduct Authority"
1924201,"Thailand - Securities and Exchange Commission"
1924766,"United Kingdom - Financial Conduct Authority"
