"FilingID","ReferenceID","Private Fund Name","Fund ID"
1941023,377818,"OAKLEY CAPITAL GUINNESS B1 SCSP",805-2922832165
1941023,377818,"OAKLEY CAPITAL GUINNESS B2 SCSP",805-6286863521
1941023,377818,"OAKLEY CAPITAL GUINNESS V-C SCSP",805-9637219138
1941023,377750,"OAKLEY CAPITAL ORIGIN II-C SCSP",805-1977684672
1941023,377818,"OAKLEY CAPITAL GUINNESS A SCSP",805-4428255504
1941023,377717,"OAKLEY TOURING VENTURE B1 SCSP",805-4299511889
1941023,253613,"OAKLEY CAPITAL ORIGIN B SCSP",805-2195018524
1941023,232198,"OAKLEY CAPITAL IV-A SCSP",805-2115602014
1941023,232198,"OAKLEY CAPITAL IV-B SCSP",805-7069195771
1941023,199567,"OAKLEY CAPITAL PRIVATE EQUITY III-A L.P.",805-5165963284
1941023,199567,"OAKLEY CAPITAL PRIVATE EQUITY III-B L.P.",805-4676957984
1941023,199567,"OAKLEY CAPITAL PRIVATE EQUITY III-C L.P.",805-7215875337
1941023,355560,"OAKLEY CAPITAL V-A SCSP",805-3221856850
1941023,355560,"OAKLEY CAPITAL V-B1 SCSP",805-9680138851
1941023,355560,"OAKLEY CAPITAL V-B2 SCSP",805-9660513851
1941023,355560,"OAKLEY CAPITAL V-C SCSP",805-8068684097
1941023,253613,"OAKLEY CAPITAL ORIGIN A SCSP",805-8199331386
1941023,199559,"OAKLEY CAPITAL PRIVATE EQUITY II-A L.P.",805-9792614112
1941023,199559,"OAKLEY CAPITAL PRIVATE EQUITY II-B L.P.",805-2476128362
1941023,199559,"OAKLEY CAPITAL PRIVATE EQUITY II-C L.P.",805-5426393929
1941023,477314,"OAKLEY CAPITAL VI-B1 SCSP",805-9696826820
1966973,34231,"PALATINE PRIVATE EQUITY FEEDER LP",805-3989396331
1966973,172542,"PALATINE PRIVATE EQUITY FEEDER III LP",805-2943398439
1961424,39155,"NGN BIOMED 2B",805-2992861344
1956769,426003,"LANIAKEA SPECIAL OPPORTUNITIES FUND LLC",805-3406118163
1936497,428186,"PRIMAS GLOBAL CREDIT FUND",805-4795829928
1936497,428186,"PRIMAS CREDIT US FEEDER FUND",805-6680900178
1951422,280955,"ANDURAND CLIMATE AND ENERGY TRANSITION FUND LTD",805-4571189369
1951422,280955,"ANDURAND CLIMATE AND ENERGY TRANSITION FUND LP",805-4077789982
1951422,313530,"ANDURAND COMMODITIES FUND LP",805-3277477704
1951422,313530,"ANDURAND COMMODITIES FUND LTD",805-5367376639
1951422,313531,"ANDURAND COMMODITIES DISCRETIONARY FUND LP",805-3585669936
1951422,313531,"ANDURAND COMMODITIES DISCRETIONARY FUND LTD",805-6714914335
1951422,313531,"ANDURAND COMMODITIES DISCRETIONARY ENHANCED FUND LP",805-7018503601
1951422,313531,"ANDURAND COMMODITIES DISCRETIONARY ENHANCED FUND LTD",805-5936668356
1959938,59759,"RESOLUTE I FEEDER, L.P.",805-4862357795
1964866,309711,"LATTICE II (BVI) L.P.",805-9324843875
1964866,478185,"LATTICE III (BVI) L.P.",805-3682346423
1941369,21657,"EDGEBOROUGH PARTNERS II LP",805-4344903739
1941369,49147,"EDGEBOROUGH PARTNERS II LP",805-4344903739
1941369,173746,"EDGEBOROUGH PARTNERS III LP",805-8126575207
1944531,270525,"ATALO CAPITAL ONSHORE FUND LP",805-6927428954
1947146,211448,"ESDF VI, LP",805-5526977959
1947146,65759,"ESDF V, LP",805-1572979588
1954630,190808,"CORRIENTE OFFSHORE PARTNERS II, LTD.",805-8073044567
1954630,190808,"CORRIENTE PARTNERS II, LP",805-7892347802
1959331,56824,"ATREVIDA MULTI-STRATEGY CHARTER FUND LP",805-2288913431
1944531,270525,"ATALO CAPITAL OFFSHORE FUND LTD.",805-8828933065
1952058,204571,"MMA PAN ASIA OFFSHORE FUND I, LTD",805-7290574545
1961724,320428,"RS7 CONTINUATION FUND PV, L.P.",805-5121563287
1963270,312659,"BCP BLITZ (CAYMAN FEEDER) LP",805-2292961074
1961613,358951,"COE HOME CARE HOLDINGS LLC",805-6850274772
1961613,359148,"CHARTER OAK CGA ACQUISITION LLC",805-9870313106
1957251,366840,"MEDIT CAPITAL ONSHORE FUND LP",805-9512231451
1957251,366840,"MEDIT CAPITAL OFFSHORE FUND LTD",805-2242168820
1964338,62966,"SAND SPRING CAPITAL III LTD.",805-2275938577
1964338,36142,"GALLEON SPECIAL OPPORTUNITIES PARTNERS, LP (GALLEON ASIA CROSSOVER PORTFOLIO)",805-7564842104
1964338,36142,"GALLEON SPECIAL OPPORTUNITIES FUND, LTD. (CLASS B SHARES)",805-7097070978
1964338,36173,"GALLEON OFFSHORE, SPC LTD. (GALLEON TECHNOLOGY SEGREGATED PORTFOLIO)",805-3798095530
1964338,36173,"GALLEON PARTNERS, SPC L.P. (GALLEON TECHNOLOGY PORTFOLIO)",805-7199586403
1964338,36053,"GALLEON SPECIAL OPPORTUNITIES PARTNERS, LP (GALLEON CROSSOVER PORTFOLIO)",805-3333615038
1964338,36053,"GALLEON SPECIAL OPPORTUNITIES FUND, LTD. (CLASS A SHARES)",805-7097070978
1964338,62966,"SAND SPRING CAPITAL III LLC",805-2567428198
1918155,195293,"LEXINGTON INVESTMENT PARTNERS LP",805-4347543371
1918155,195293,"LEXINGTON INVESTMENT PARTNERS LTD.",805-3273389655
1953434,312317,"PROTAGONIST US LP",805-4191363046
1950973,313332,"ALPINE FLAGSHIP ONSHORE FUND",805-8707275335
1950973,313332,"ALPINE FLAGSHIP OFFSHORE FUND",805-5423309119
1963384,35863,"PRAX CAPITAL CHINA GROWTH FUND III (TE), L.P.",805-8120202445
1963384,35863,"PRAX CAPITAL CHINA GROWTH FUND III (UST), L.P.",805-9450354083
1955842,90230,"THUNDERBIRD PARTICIPATION LP",805-3724472141
1955842,90230,"THUNDERBIRD OFFSHORE FUND LIMITED",805-8174250948
1955842,90230,"THUNDERBIRD ONSHORE FUND LLC",805-5846466586
1956095,229048,"GCF I (USD FEEDER) LP",805-5467752449
1956095,257550,"NWEOF FEEDER FUND I LP",805-4754710163
1956095,257550,"NWEOF DELAWARE FEEDER FUND I LP",805-9798710262
1956095,476562,"NORTH WALL ASSET BACKED  OPPORTUNITIES FEEDER FUND I LP",805-2465267591
1957744,23687,"MENTA GLOBAL, LP",805-7665822517
1949546,36622,"PARI WASHINGTON INDIA FUND, LTD.",805-5363019368
1962880,23768,"ABAX UPLAND FUND, LLC",805-3245431333
1962880,23768,"ABAX ARHAT FUND",805-4580953597
1939296,252508,"PRIVATE EQUITY OPPORTUNITIES A FEEDER LP",805-3156817929
1939296,355251,"PRIVATE EQUITY OPPORTUNITIES III FEEDER LP",805-7033625446
1939296,295957,"PEO II A FEEDER LP",805-9840434450
1939296,295957,"PEO II B FEEDER LP",805-4148687604
1966549,60954,"FFAV, LLC",805-5384335518
1952607,296172,"PANTHEON SECONDARY OPPORTUNITY FUND FEEDER (LUX) SCSP",805-6129679957
1952607,357935,"PANTHEON SECONDARY OPPORTUNITY FUND II FEEDER (US), L.P.",805-2286174891
1952607,255890,"PANTHEON GLOBAL CO-INVESTMENT OPPORTUNITIES FUND V FEEDER (LUXEMBOURG) SCSP",805-1733738651
1952607,296138,"PGIF IV FEEDER (US), L.P.",805-9909696376
1952607,296138,"PGIF IV FEEDER (LUXEMBOURG) SCSP",805-2144563824
1952607,255762,"PANTHEON PRIVATE DEBT PSD II USD FEEDER (DELAWARE) LP",805-5333422493
1952607,296172,"PANTHEON SECONDARY OPPORTUNITY FUND FEEDER (US), L.P.",805-5423539816
1952607,255762,"PANTHEON PRIVATE DEBT PSD II USD FEEDER (LUXEMBOURG) SCSP",805-5281416564
1952607,255760,"PANTHEON GLOBAL SECONDARY FUND VI FEEDER (LUXEMBOURG) SCSP",805-2452822723
1952607,296274,"PANTHEON GLOBAL SECONDARY FUND VII FEEDER (US) LP",805-4092110691
1952607,255762,"PANTHEON PRIVATE DEBT PCO III USD FEEDER (DELAWARE) LP",805-3874976661
1952607,255762,"PANTHEON PRIVATE DEBT PSD III USD FEEDER (DELAWARE) LP",805-2592897042
1952607,357935,"PANTHEON SECONDARY OPPORTUNITY FUND II FEEDER (LUX) SCSP",805-4616872557
1952607,255762,"PANTHEON PRIVATE DEBT PCO II USD FEEDER (DELAWARE) LP",805-7004365399
1952607,255890,"PANTHEON GLOBAL CO-INVESTMENT OPPORTUNITIES FUND V FEEDER (US), L.P.",805-7442421831
1952607,255762,"PPDP COF CO-INVESTMENT II FEEDER (DELAWARE) LP",805-9153512719
1952607,255760,"PANTHEON GLOBAL SECONDARY FUND VI FEEDER (US), L.P.",805-8923213103
1952607,454178,"PANTHEON GLOBAL CO-INVESMTENT OPPORTUNITIES FUND VI FEEDER (LUXEMBOURG) SCSP",805-2593028825
1968075,480325,"HS GROUP SPONSOR FUND III LTD.",805-4805653735
1968075,66483,"HS GROUP SPONSOR FUND LTD.",805-1232440314
1968075,216149,"HS GROUP SPONSOR FUND II (US) LTD.",805-4538009448
1968075,216149,"HS GROUP SPONSOR II FUND LTD.",805-5760433473
1968075,480325,"HS GROUP SPONSOR FUND III (US) LP",805-5433778983
1962918,477109,"PERSISTENT EDGE GLOBAL MULTI-STRATEGY ONSHORE FUND LTD.",805-9818532373
1962918,477109,"PERSISTENT EDGE GLOBAL MULTI-STRATEGY OFFSHORE FUND LTD.",805-2630523406
1962918,73482,"PERSISTENT EDGE ASIA PARTNERS, LTD.",805-7614635170
1962918,73482,"PERSISTENT EDGE ASIA PARTNERS, LP",805-5288157807
1962918,73529,"PERSISTENT EDGE CHINA PARTNERS, LTD.",805-4242459509
1962918,73578,"PERSISTENT EDGE GLOBAL PARTNERS, LTD.",805-6502680622
1963102,355283,"MAKERS WEB3 I LP",805-2669267785
1962892,280542,"ANGLEPOINT US FUND",805-8781060197
1962892,280542,"ANGLEPOINT GLOBAL FUND",805-2973009381
1952600,248678,"GHC AIH FUND",805-2152044560
1952600,248678,"AIHC (US FEEDER) FUND",805-7853731315
1946615,57981,"SEA CREST FEEDER FUND LIMITED",805-1762144430
1950631,248230,"HCEP ONSHORE FUND",805-7619768996
1950631,248230,"HCEP OFFSHORE FUND",805-2915345108
1950631,454327,"HCEP LONG ONLY ONSHORE FUND",805-2077813307
1950631,454327,"HCEP LONG ONLY OFFSHORE FUND",805-9737844662
1966691,48903,"AMANSA FEEDER LTD",805-7002053775
1966691,48903,"AMANSA FUND LP",805-3387530020
1939861,281200,"HCHP OFFSHORE FUND",805-5787315857
1939861,281200,"HCHP ONSHORE FUND",805-2498918624
1953833,425949,"PENFUND PRIME U.S. FEEDER LP",805-9075533209
1953833,425929,"PENFUND PRIME RATED U.S. FEEDER LP",805-4660448439
1953833,425951,"PENFUND PRIME SLP BLOCKER LP",805-6946014414
1942863,317508,"VESTED 2022 03 33582, A SERIES OF VESTED MASTER, LLC",805-7016257076
1951901,367989,"VIDIA CLIMATE FUND I FEEDER GMBH & CO. KG",805-9346866224
1965306,279464,"GOLDEN EAGLE HYPERGROWTH FUND, LP",805-1219515098
1965306,279464,"GOLDEN EAGLE HYPERGROWTH FUND OFFSHORE, LTD",805-4459367276
1961398,476394,"MAKRANA INDIA OPPORTUNITIES FUND",805-4119380218
1961398,476394,"MAKRANA INDIA OPPORTUNITUES (US) FUND",805-9302218497
1968909,314211,"MXI2 SPECIAL OPPORTUNITIES LTD.",805-7993547721
1966665,247107,"CHIRATAE VENTURES INTERNATIONAL FUND IV LLC",805-7167071433
1958145,63509,"SKALE ONSHORE FUND, LTD.",805-3894022411
1938708,266954,"CEVINE CAPITAL MANAGEMENT SFF CO-INVESTMENT FEEDER LIMITED PARTNERSHIP",805-9953771387
1938708,266879,"CEVINE CAPITAL MANAGEMENT SFF FEEDER LIMITED PARTNERSHIP",805-5323354575
1962923,305815,"GATEWAY VII AIV 4 (HICKSON), LP",805-1181421890
1962923,305815,"GATEWAY VII AIV 3 (HICKSON), LP",805-2757738098
1962923,305815,"GATEWAY VII AIV 1 (HICKSON), LP",805-7156969579
1962923,305815,"GATEWAY VII-TE GP (SINGAPORE) PTE. LTD.",805-1391146046
1962923,305815,"GATEWAY VII AIV 2 (HICKSON), LP",805-9062879426
1950722,4138,"KHRONOS LIQUID OPPORTUNITIES FUND LTD.",805-3890585756
1950722,4138,"KHRONOS GROUP LLC - LIQUID OPPORTUNITIES FUND (US) SERIES",805-9047827982
1950722,48957,"KHRONOS CREDIT OPPORTUNITIES FUND (US) LP",805-1413335832
1950722,48957,"KHRONOS CREDIT OPPORTUNITIES FUND (CAYMAN) LP",805-5972651507
1969582,175787,"GATEWAY IV CO-INVESTMENT (CENTURION)-FEEDER, L.P.",805-3508180456
1969582,201719,"GATEWAY V CO-INVESTMENT (CENTURION II)-FEEDER, L.P.",805-5320279388
1969582,224069,"GAW SEPARATE ACCOUNT (AQUA), L.P.",805-9722746109
1969582,188315,"GATEWAY V AIV 6 (MAXIMUS), L.P.",805-6847363004
1969582,39912,"GATEWAY REAL ESTATE FUND III-TE, L.P.",805-9416136354
1969582,39912,"GATEWAY REAL ESTATE FUND III-FEEDER, L.P.",805-5997651623
1969582,52820,"GATEWAY REAL ESTATE FUND IV-TE, L.P.",805-2120166537
1969582,60971,"GATEWAY REAL ESTATE FUND IV-FEEDER, L.P.",805-1125120189
1969582,188315,"GATEWAY REAL ESTATE FUND V-TE, L.P.",805-7391559602
1969582,188315,"GATEWAY V AIV 1 (MAXIMUS), L.P.",805-3843015966
1969582,188315,"GATEWAY V AIV 2 (MAXIMUS), L.P.",805-8387183135
1969582,188315,"GATEWAY V AIV 3 (MAXIMUS), L.P.",805-7672874350
1969582,188315,"GATEWAY V AIV 4 (MAXIMUS), L.P.",805-9429996093
1969582,188315,"GATEWAY REAL ESTATE FUND V-TE2, L.P.",805-5494607173
1969582,188315,"GATEWAY V AIV 5 (MAXIMUS), L.P.",805-6480115467
1967368,316453,"CMRF FEEDER SCA SICAV-RAIF",805-7955244852
1968162,363082,"KREOS CAPITAL VII (FEEDER) LP",805-5597290097
1967689,277291,"NSSK III FEEDER L.P.",805-3600872434
1951885,189229,"SPECIAL OPPORTUNITIES G LP",805-5546341733
1963914,315200,"RADAR OFFSHORE FUND LTD.",805-8893497145
1963914,315200,"RADAR ONSHORE FUND LP",805-4981782515
1955193,37784,"GÁVEA FUND US LP",805-4355956517
1955193,37784,"GÁVEA FUND LTD",805-5873792409
1956879,194037,"IVP EXECUTIVE FUND XVI, LLC",805-5598344159
1956886,247207,"IVP EXECUTIVE FUND XVII, LLC",805-4016273721
1956918,314500,"IVP EXECUTIVE FUND XVIII, LLC",805-4831416473
1962086,292849,"ZAMA CAPITAL FUND LP - UK SERIES",805-9027793069
1943574,438389,"EUROPE HH MN CAV-CAL OFFSHORE LP",805-6479921637
1943574,438389,"EUROPE HH MN CAV-CAL ONSHORE LP",805-6916929740
1943574,361982,"CALIBRATE FUND LIMITED",805-4346308569
1949946,280789,"HARTMANN DIGITAL ASSETS FUND, LTD.",805-8569558608
1950704,364736,"APIS GLOBAL GROWTH FUND III (EUR FEEDER) SCSP",805-2598190341
1945658,246473,"HIGHWEST GLOBAL FUND, LP",805-3864436456
1945658,246473,"HIGHWEST GLOBAL OFFSHORE FUND, LTD",805-1312293509
1956355,177932,"SOMAR PARTNERS LP",805-8491091968
1956355,177932,"SOMAR GLOBAL LTD.",805-8105135074
1934566,425379,"ALPHEMY INTERNATIONAL FUND LP",805-5295779208
1934566,425379,"ALPHEMY U.S. FUND LP",805-9920894384
1934566,425381,"ALPHEMY MIP US SP, A SEGREGATED PORTFOLIO OF ALPHEMY MIP SPC",805-5791672626
1945076,44794,"TARGET PARTNERS EXECUTIVE FUND II GMBH & CO. KG",805-3672596410
1961983,250957,"GCF IV FEEDER SCSP",805-1548087866
1961983,250957,"AVEDON GROWTH CAPITAL FUND IV COOPERATIEF U.A.",805-1034267391
1944732,475669,"ASYMMETRIC HV FUND I, L.P.",805-4012924831
1944732,309637,"ASYMMETRIC TECHNOLOGIES, LP",805-8728162787
1944732,309637,"ASYMMETRIC TECHNOLOGIES OFFSHORE, LP",805-4596236888
1948843,57672,"ACCELERATE-IT VENTURES FUND I (CAYMAN), L.P.",805-7452107230
1957639,181429,"PSC CREDIT OPPORTUNITIES III (USD) FEEDER, LP INC.",805-3588226690
1957639,291838,"PSC CREDIT OPPORTUNITIES IV (USD) FEEDER, SCSP",805-3535071573
1957639,376345,"PARK SQUARE CAPITAL PARTNERS IV (USD) FEEDER, SCSP",805-2011906379
1942632,177341,"BIOINNOVATION CAPITAL I FEEDER LIMITED PARTNERSHIP",805-5713339533
1967879,177313,"KREOS CAPITAL V (FEEDER) L.P.",805-1758295898
1959063,470807,"DELTROIT DIRECTIONAL OPPORTUNITIES FEEDER FUND LIMITED",805-5329775871
1959063,470807,"DELTROIT DIRECTIONAL OPPORTUNITIES FEEDER FUND, LP",805-8518769911
1959063,248471,"AYRES ARGENTINA FUND LIMITED",805-5423338382
1959063,307666,"COLEMAN MULTI-STRATEGY FUND SPC",805-5773364907
1959063,248472,"AYRES RECOVERY FUND LIMITED",805-2494374088
1959063,248469,"SVELLAND GLOBAL TRADING FUND",805-5929479917
1959063,248469,"SVELLAND GLOBAL TRADING PARTNERS, LP",805-5201375482
1959063,470736,"ADF CREDIT OPPORTUNITITES FUND LIMITED",805-5749157769
1937315,426197,"VG-24, A SERIES OF VERDURE VENTURE PARTNERS LLC",805-1597684594
1941198,365141,"LIGHTSHIFT UNITED LP",805-6984701989
1944658,210945,"HAYFIN SOF II USD FEEDER LP",805-7965962906
1944658,210945,"HAYFIN SOF II ERISA FEEDER LP",805-5158827812
1944658,210929,"HAYFIN DLF II FEEDER LP",805-2000363550
1944658,379111,"HAYFIN TACTICAL SOLUTIONS FUND (FEEDER) LP",805-8334389018
1944658,379111,"HAYFIN TACTICAL SOLUTIONS FUND (US PARALLEL) LP",805-5523522770
1944658,338097,"HAYFIN MARITIME (FEEDER) LP",805-4137107094
1954034,278257,"HSI FUND I GS LP",805-5504842690
1954034,278257,"HSI FUND I F&F LP",805-3201780954
1961762,172814,"AQS MENA FUND LIMITED",805-5122258986
1961762,172814,"AQS MENA FUND LLC",805-5039804577
1969688,67545,"CMEA VENTURES VII (CAYMAN), L.P.",805-5091899272
1967125,76304,"CAPMAN ENDOWMENT BUYOUT X KY",805-1122136768
1962086,194280,"ZAMA CAPITAL FUND LP",805-2901422155
1962086,292852,"ZAMA CAPITAL FUND LP -SPAC INVESTMENT 1 SERIES",805-8352170404
1959615,221808,"INFRAVIA EUROPEAN FUND III SCSP",805-8282048147
1959615,217654,"INFRAVIA EUROPEAN FUND IV FPCI",805-2511007434
1959615,217654,"INFRAVIA EUROPEAN FUND IV SCSP",805-9989477866
1959615,283795,"INFRAVIA EUROPEAN FUND V SCSP",805-3836730269
1959615,283795,"INFRAVIA EUROPEAN FUND V FPCI",805-7611253121
1959615,320414,"BLUE BONNET CO-INVESTMENT VEHICLE SCSP",805-3375996694
1959615,475613,"INFRAVIA EUROPEAN FUND VI SCSP",805-6109916930
1959615,475613,"INFRAVIA EUROPEAN FUND VI FPCI",805-4883293600
1921080,268113,"STILLBROOK CAPITAL CHINA OPPORTUNITY OFFSHORE FUND",805-6856597301
1921080,268113,"STILLBROOK CAPITAL CHINA OPPORTUNITY U.S. FUND",805-7967059184
1963977,319163,"GREENWOODS CHINA ALPHA FUND",805-9931167674
1963977,288467,"GREENWOODS HARMONY (US) FUND",805-3764689640
1963977,288467,"GREENWOODS HARMONY FUND",805-2864109210
1963977,288488,"GREENWOODS BALANCED (US) FUND",805-6018422978
1963977,288488,"GREENWOODS BALANCED FUND",805-7930165800
1963977,248540,"GREENWOODS FOCUSED OPPORTUNITIES FUND",805-2239400998
1958151,41622,"PRIVATE EQUITY INTERMEDIATE CAYMAN L.P.",805-3402040799
1958151,60744,"PRIVATE EQUITY INTERMEDIATE CAYMAN L.P.",805-3402040799
1949714,370039,"REGAL RESOURCES LONG SHORT (OFFSHORE) FUND",805-8285837209
1949714,370039,"REGAL RESOURCES LONG SHORT (OFFSHORE) US FEEDER FUND",805-2513942194
1968117,193990,"OVATA EQUITY STRATEGIES US FEEDER FUND",805-7252994385
1968117,193990,"OVATA EQUITY STRATEGIES FEEDER FUND",805-3192568223
1942809,235391,"MONTAGU VI (US) LP",805-6396530106
1963017,355980,"ICG7F",805-9930896779
1953576,281186,"MONTAGU+ (FEEDER) SCSP",805-6815414613
1956511,343993,"EXETER DFL SPV FEEDER, L.P.",805-2860546147
1963987,479520,"VALUEQUEST CAPITAL LIMITED",805-9850160509
1971066,319895,"MONOLITH FEEDER FUND",805-3712538096
1921082,316618,"KEYSTONE US FUND",805-3291406884
1921082,316618,"KEYSTONE FUND",805-9690106123
1937821,300168,"AMUNDSEN DIVERSIFIED FEEDER FUND ICAV",805-1837157404
1949686,281476,"ZAABA PAN ASIA FUND",805-6052711673
