"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
1983571,437978,"ROCKWOOD RESIDENTIAL CREDIT PARTNERS GP, LLC","",
2005960,355053,"DELIBERATE CAPITAL","802-120048",311806
2000746,369758,"DAVID SMITH","",
2000746,369756,"DAVID SMITH","",
2000746,369761,"DAVID SMITH","",
2000746,369760,"DAVID SMITH","",
2000746,369752,"ARIA GROWTH PARTNERS LP","802-122408",315978
2000746,369762,"DAVID SMITH","",
2001954,184496,"FIRST SENTIER INVESTORS","801-108194",283669
2001954,184496,"FIRST SENTIER INVESTORS","801-108195",283670
2004768,195766,"SANLAM INVESTMENTS EAST AFRICA LIMITED","802-75279",163250
2007047,362513,"OA PRIVATE CAPITAL","801-107115",282516
2007047,246273,"OA PRIVATE CAPITAL","801-107115",282516
2007047,246179,"NEW YORK LIFE INVESTMENT MANAGEMENT LLC","801-57396",109591
2007047,482060,"OA PRIVATE CAPITAL","801-107115",282516
1987753,486052,"CONFIDENTIAL TREATMENT","",
2003636,4862,"ALKEON CAPITAL MANAGEMENT, LLC","801-60773",118059
1978331,486238,"ACASTA PARTNERS UK LLP","",334955
1955144,456148,"ACASTA PARTNERS US LLC","",335005
2001042,313287,"ARTISAN PARTNERS LIMITED PARTNERSHIP","801-70101",150114
2001042,398527,"UBS FINANCIAL SERVICES INC.","801-7163",8174
2001042,398531,"UBS FINANCIAL SERVICES INC.","801-7163",8174
2002313,184495,"FIRST SENTIER INVESTORS","801-108196",175193
2002313,184495,"FIRST SENTIER INVESTORS","801-108194",283669
1998800,488284,"MIRABELLA FINANCIAL SERVICES LLP","802-75591",160328
1998800,488449,"MIRABELLA FINANCIAL SERVICES LLP","802-75591",160328
1998800,488453,"MIRABELLA FINANCIAL SERVICES LLP","802-75591",160328
1998800,488451,"MIRABELLA FINANCIAL SERVICES LLP","802-75591",160328
1998800,312433,"MIRABELLA FINANCIAL SERVICES LLP","802-75591",160328
1998800,193685,"MIRABELLA FINANCIAL SERVICES LLP","802-75591",160328
1998800,247608,"MIRABELLA FINANCIAL SERVICES LLP","802-75591",160328
2003037,379346,"RESOLUTE PARTNERS GROUP","801-114830",300326
2003037,311199,"CORIENT IA LLC","801-127886",326262
2003037,358008,"CORIENT IA LLC","801-127886",326262
2003037,480838,"CORIENT IA LLC","801-127886",326262
2003037,480842,"CORIENT IA LLC","801-127886",326262
2002712,309194,"HAYMAN CAPITAL MANAGEMENT LP","802-123611",146896
2002712,251015,"SECFI ADVISORY LIMITED","802-118596",306961
2002712,57879,"SECFI ADVISORY LIMITED","802-118596",306961
2002712,59940,"SECFI LIMITED","802-113798",289793
2002712,8024,"SECFI ADVISORY LIMITED","802-118596",306961
2002712,7936,"SECFI ADVISORY LIMITED","802-118596",306961
2002712,319363,"SECFI ADVISORY LIMITED","801-126017",306961
2002712,215518,"SECFI ADVISORY LIMITED","802-118596",306961
2002712,279716,"COLZEN CAPITAL","",296864
2002712,215518,"COLZEN CAPITAL","",296864
2002712,251015,"COLZEN CAPITAL","",296864
2002712,279716,"SECFI ADVISORY LIMITED","801-126017",306961
2002712,279715,"SECFI ADVISORY LIMITED","801-126017",306961
2002712,213381,"SECFI ADVISORY LIMITED","802-118596",306961
2002712,235567,"SECFI ADVISORY LIMITED","802-118596",306961
2004567,435308,"MADISON AVENUE SOLUTIONS, LLC","801-118936",307461
2004567,230266,"MADISON AVENUE SOLUTIONS, LLC","801-118936",307461
2004567,230267,"MADISON AVENUE SOLUTIONS, LLC","801-118936",307461
2004567,280786,"MADISON AVENUE SOLUTIONS, LLC","801-118936",307461
2004567,215944,"MADISON AVENUE SOLUTIONS, LLC","801-118936",307461
2004567,197034,"KEEL POINT, LLC","801-62249",127902
2004567,215953,"MADISON AVENUE SOLUTIONS, LLC","801-118936",307461
2004567,314585,"WILLIAM BLAIR & COMPANY L.L.C.","801-688",1252
2004567,314586,"WILLIAM BLAIR & COMPANY L.L.C.","801-688",1252
2004567,368430,"MADISON AVENUE SOLUTIONS, LLC","801-118936",307461
2004567,368432,"MADISON AVENUE SOLUTIONS, LLC","801-118936",307461
2004567,368431,"MADISON AVENUE SOLUTIONS, LLC","801-118936",307461
2004411,211025,"RUSSELL INVESTMENTS","801-60335",329
2004411,208555,"RUSSELL INVESTMENTS","801-60335",329
2004411,179168,"BEUTEL, GOODMAN & COMPANY LTD.","801-64420",135829
2004411,208563,"RUSSELL INVESTMENTS","801-60335",329
2004411,208563,"SCOUT INVESTMENTS, INC.","801-60188",111787
2004411,208550,"RUSSELL INVESTMENTS","801-60335",329
2004411,246969,"BERENBERG ASSET MANAGEMENT LLC","801-79887",171274
2004411,246969,"KOPERNIK GLOBAL INVESTORS, LLC","801-78514",168625
2004411,179199,"LORD, ABBETT & CO. LLC","801-6997",110391
2004411,246969,"FIRST SENTIER INVESTORS","801-73006",160034
2004411,179168,"RUSSELL INVESTMENTS","801-60335",329
2004411,179199,"BOSTON PARTNERS","801-61786",124982
2004411,179170,"PACIFIC INVESTMENT MANAGEMENT COMPANY LLC","801-48187",104559
2004411,179173,"WELLINGTON MANAGEMENT COMPANY LLP","801-15908",106595
2004411,179164,"OAKTREE CAPITAL MANAGEMENT, L.P.","801-48923",106793
2004411,179165,"BARINGS LLC","801-241",106006
2004411,179164,"REDWHEEL","801-77698",166517
2004411,246969,"MAN INVESTMENTS AUSTRALIA LIMITED","801-121284",313907
2004411,179165,"HERMES INVESTMENT MANAGEMENT LIMITED","801-71218",153104
2004411,305709,"RUSSELL INVESTMENTS","801-60335",329
2004411,179199,"DEPRINCE, RACE & ZOLLO, INC.","801-48779",112099
2004411,179165,"RUSSELL INVESTMENTS","801-60335",329
2004411,211021,"RUSSELL INVESTMENTS","801-60335",329
2004411,179168,"COHO PARTNERS, LTD.","801-60111",111335
2004411,305709,"INTERMEDE INVESTMENT PARTNERS LIMITED","801-110745",175312
2004411,179199,"BAMCO, INC.","801-29080",110789
2004411,208555,"PZENA INVESTMENT MANAGEMENT LLC","801-50838",106847
2004411,208555,"SANDERS CAPITAL, LLC","801-70661",151480
2004411,179158,"RREEF AMERICA L.L.C.","801-55209",109596
2004411,179167,"SCOUT INVESTMENTS, INC.","801-60188",111787
2004411,208555,"INTERMEDE INVESTMENT PARTNERS LIMITED","801-110745",175312
2004411,179157,"PINESTONE ASSET MANAGEMENT INC.","801-122764",317431
2004411,305726,"RBC GLOBAL ASSET MANAGEMENT (U.S.) INC.","801-20303",107173
2004411,305726,"BLACKROCK FINANCIAL MANAGEMENT, INC","801-48433",107105
2004411,208555,"PINESTONE ASSET MANAGEMENT INC.","801-122764",317431
2004411,50243,"MARATHON ASSET MANAGEMENT, L.P.","801-61792",124613
2004411,202608,"RUSSELL INVESTMENTS","801-60335",329
2004411,305726,"RUSSELL INVESTMENTS","801-60335",329
2004411,179157,"WELLINGTON MANAGEMENT COMPANY LLP","801-15908",106595
2004411,422755,"CARNE GLOBAL FUND MANAGERS (LUXEMBOURG) S.A.","802-121583",304919
2004411,208557,"OAKTREE CAPITAL MANAGEMENT, L.P.","801-48923",106793
2004411,305726,"CALVERT RESEARCH AND MANAGEMENT","801-108378",285127
2004411,305709,"PINESTONE ASSET MANAGEMENT INC.","801-122764",317431
2004411,179164,"NUMERIC INVESTORS LLC","801-63276",131684
2004411,179164,"PZENA INVESTMENT MANAGEMENT LLC","801-50838",106847
2004411,179167,"RBC GLOBAL ASSET MANAGEMENT (UK) LIMITED","801-78436",168551
2004411,179164,"SANDS CAPITAL MANAGEMENT, LLC","801-64820",137610
2004411,211022,"OAKTREE CAPITAL MANAGEMENT, L.P.","801-48923",106793
2004411,179157,"RUSSELL INVESTMENTS","801-60335",329
2004411,179199,"COPELAND CAPITAL MANAGEMENT, LLC","801-68586",135822
2004411,211021,"DEPRINCE, RACE & ZOLLO, INC.","801-48779",112099
2004411,179164,"AXIOM INVESTORS","801-56651",109605
2004411,179199,"ANCORA ADVISORS LLC","801-61770",124674
2004411,179170,"RUSSELL INVESTMENTS","801-60335",329
2004411,179171,"COHEN & STEERS CAPITAL MANAGEMENT INC.","801-27721",106266
2004411,179171,"NUVEEN ASSET MANAGEMENT, LLC","801-71957",155584
2004411,179171,"RUSSELL INVESTMENTS","801-60335",329
2004411,208562,"GLG LLC","801-65571",138802
2004411,179173,"PZENA INVESTMENT MANAGEMENT LLC","801-50838",106847
2004411,50243,"RUSSELL INVESTMENTS","801-60335",329
2004411,179167,"RUSSELL INVESTMENTS","801-60335",329
2004411,211024,"RUSSELL INVESTMENTS","801-60335",329
2004411,179157,"SANDERS CAPITAL, LLC","801-70661",151480
2004411,211024,"COHEN & STEERS CAPITAL MANAGEMENT INC.","801-27721",106266
2004411,208550,"CALAMOS ADVISORS LLC","801-29688",105758
2004411,305709,"PZENA INVESTMENT MANAGEMENT LLC","801-50838",106847
2004411,246969,"RUSSELL INVESTMENTS","801-60335",329
2004411,246969,"BOSTON PARTNERS","801-61786",124982
2004411,179199,"RUSSELL INVESTMENTS","801-60335",329
2004411,179199,"CALAMOS ADVISORS LLC","801-29688",105758
2004411,246969,"COHEN & STEERS CAPITAL MANAGEMENT INC.","801-27721",106266
2004411,208560,"PACIFIC INVESTMENT MANAGEMENT COMPANY LLC","801-48187",104559
2004411,179167,"SCHRODER INVESTMENT MANAGEMENT NORTH AMERICA LTD","801-37163",106585
2004411,179168,"JACOBS LEVY EQUITY MANAGEMENT","801-28257",107022
2004411,246969,"IMPAX ASSET MANAGEMENT, LTD.","801-67631",143247
2004411,208561,"RUSSELL INVESTMENTS","801-60335",329
2004411,179167,"METLIFE INVESTMENT MANAGEMENT, LLC","801-67314",142463
2004411,208563,"METLIFE INVESTMENT MANAGEMENT, LLC","801-67314",142463
2004411,179160,"SCOUT INVESTMENTS, INC.","801-60188",111787
2004411,305725,"RUSSELL INVESTMENTS","801-60335",329
2004411,208560,"COHEN & STEERS CAPITAL MANAGEMENT INC.","801-27721",106266
2004411,179199,"PENN CAPITAL MANAGEMENT COMPANY, LLC","801-31452",105081
2004411,208561,"SCOUT INVESTMENTS, INC.","801-60188",111787
2004411,17131,"RUSSELL INVESTMENTS","801-60335",329
2004411,208557,"RUSSELL INVESTMENTS","801-60335",329
2004411,208560,"FIRST SENTIER INVESTORS","801-73006",160034
2004411,246969,"MIROVA US","801-114631",300152
2004411,208562,"RUSSELL INVESTMENTS","801-60335",329
2004411,179173,"RUSSELL INVESTMENTS","801-60335",329
2004411,50243,"BOSTON PARTNERS","801-61786",124982
2004411,179164,"RUSSELL INVESTMENTS","801-60335",329
2004411,211024,"FIRST SENTIER INVESTORS","801-73006",160034
2004411,305709,"SANDERS CAPITAL, LLC","801-70661",151480
2004411,179171,"FIRST SENTIER INVESTORS","801-73006",160034
2004411,211021,"CALAMOS ADVISORS LLC","801-29688",105758
2004411,179168,"SUSTAINABLE GROWTH ADVISERS, LP","801-62151",127447
2004411,179170,"NEWTON INVESTMENT MANAGEMENT NORTH AMERICA","801-120501",312937
2004411,202601,"RUSSELL INVESTMENTS","801-60335",329
2004411,211022,"RUSSELL INVESTMENTS","801-60335",329
2004411,179173,"INTERMEDE INVESTMENT PARTNERS LIMITED","801-110745",175312
2004411,208550,"DEPRINCE, RACE & ZOLLO, INC.","801-48779",112099
2004411,179158,"COHEN & STEERS CAPITAL MANAGEMENT INC.","801-27721",106266
2004411,246969,"OAKTREE CAPITAL MANAGEMENT, L.P.","801-48923",106793
2004411,179160,"RUSSELL INVESTMENTS","801-60335",329
2004411,179168,"MAR VISTA INVESTMENT PARTNERS, LLC","801-68369",144906
2004411,179173,"NUMERIC INVESTORS LLC","801-63276",131684
2004411,179199,"JACOBS LEVY EQUITY MANAGEMENT","801-28257",107022
2004411,179199,"RANGER INVESTMENT MANAGEMENT,L.P.","801-62397",124414
2004411,208562,"BARINGS LLC","801-241",106006
2004411,179158,"RUSSELL INVESTMENTS","801-60335",329
2004411,208560,"RUSSELL INVESTMENTS","801-60335",329
2004411,179160,"METLIFE INVESTMENT MANAGEMENT, LLC","801-67314",142463
2004411,208561,"PGIM, INC.","801-22808",105676
2004411,179164,"BARROW HANLEY GLOBAL INVESTORS","801-31237",105519
2004411,211025,"BARINGS LLC","801-241",106006
2004411,245244,"RUSSELL INVESTMENTS","801-60335",329
2003491,488777,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,488759,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310594,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310587,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310737,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310664,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310674,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310558,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310663,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,488775,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,488778,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,488785,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364912,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364914,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364915,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364906,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310604,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310564,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310803,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310568,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310754,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310829,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310683,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310660,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310601,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310649,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310732,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310776,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310827,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310592,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310662,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310682,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310609,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310658,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310777,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310804,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310730,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310671,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310661,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310656,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310831,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310771,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310733,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310816,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310749,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310778,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310808,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310596,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310686,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310685,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364910,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310731,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310813,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310620,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310728,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422137,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422165,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422140,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422156,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422147,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422161,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422143,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422163,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422141,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422138,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422139,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422155,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422144,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422154,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422145,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422146,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,422162,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310571,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310826,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310825,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310670,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310673,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310575,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310677,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310598,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310720,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310727,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310765,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310623,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310659,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310775,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364911,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310830,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,310657,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364862,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364919,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364920,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364851,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364913,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364918,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364917,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364859,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364856,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364857,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364853,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,364861,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,488781,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003491,488784,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1998446,216173,"A&M CAPITAL ADVISORS EUROPE, LLP","",
2001374,483343,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
2001374,483336,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
2001374,483331,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
2001374,254109,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
2001374,254110,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
2001374,289873,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
2001374,289929,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
2001374,289940,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
2001374,358311,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
2001374,235635,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
2001374,235597,"SOUND POINT CAPITAL MANAGEMENT, LP","801-72515",157479
1998547,51139,"GOSHEN ROCK CAPITAL, LLC","801-120776",313546
2001376,310182,"EISLER CAPITAL (UK) LTD.","802-110716",282988
2001376,310182,"EISLER CAPITAL (MT) LTD","802-128938",327295
2001376,310182,"EISLER CAPITAL  (DIFC)  LTD","802-131330",333240
2001376,310182,"EISLER CAPITAL (JERSEY) LTD","802-129183",328685
2002307,184496,"FIRST SENTIER INVESTORS","801-108194",283669
2002307,184496,"FIRST SENTIER INVESTORS","801-108195",283670
2003850,61060,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,11481,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,11483,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,11507,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,14478,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,70219,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,11472,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,11487,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,11451,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,11437,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,70221,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,10258,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,11457,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,237094,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,70222,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,70223,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,14481,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,171669,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,49511,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,60720,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,171670,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,187481,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
2003850,11497,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
