FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1958833,"","Y","","","","","","","","",2024
1958834,"","Y","","","","","","","","",2024
1958837,"","Y","","","","","","","","",2024
1958838,"","Y","","","","","","","","",2024
1958840,"","Y","","","","","","","","",2024
1958841,"","Y","","","","","","","","",2024
1958844,"","Y","","","","","","","","",2024
1958845,"","Y","","","","","","","","",2024
1958847,"","Y","","","","","","","","",2024
1958848,"","Y","","","","","","","","",2024
1958850,"","","","","Y","","","","","",
1958851,"","Y","","","","","","","","",2024
1958852,"","Y","","","","","","","","",2024
1958855,"","Y","","","","","","","","",2024
1958860,"","","","","","Y","","","","",2024
1958861,"","Y","","","","","","","","",2024
1958862,"","","Y","","","","","","","",
1958869,"","Y","","","","","","","","",2024
1958872,"","","Y","","","","","","","",
1958877,"","Y","","","","","","","","",2024
1958878,"","","","","","Y","","","","",2024
1958879,"","Y","","","","","","","","",2024
1958880,"","","Y","","","","","","","",
1958881,"","Y","","","","","","","","",2024
1958885,"","Y","","","","","","","","",2024
1958886,"","Y","","","","","","","","",2024
1958888,"","Y","","","","","","","","",2024
1958890,"","Y","","","","","","","","",2024
1958891,"","","Y","","","","","","","",
1958892,"","Y","","","","","","","","",2024
1958895,"","Y","","","","","","","","",2024
1958896,"","Y","","","","","","","","",2024
1958898,"","","","","","Y","","","","",2024
1958899,"","","","","","Y","","","","",2024
1958900,"","Y","","","","","","","","",2024
1958902,"","Y","","","","","","","","",2024
1958903,"Y","","","","","","","","","",
1958905,"","Y","","","","","","","","",2024
1958906,"","","","","","Y","","","","",2024
1958907,"","","","","","Y","","","","",2024
1958908,"","","Y","","","","","","","",
1958909,"","Y","","","","","","","","",2024
1958911,"","","Y","","","","","","","",
1958913,"","","","","Y","","","","","",
1958916,"","Y","","","","","","","","",2024
1958921,"","","","","","Y","","","","",2024
1958923,"","","","","","Y","","","","",2024
1958924,"","","Y","","","","","","","",
1958926,"","Y","","","","","","","","",2024
1958928,"","","Y","","","","","","","",
1958936,"Y","","","","","","","","","",
1958937,"","Y","","","","","","","","",2024
1958938,"","","","","","Y","","","","",2024
1958943,"","Y","","","","","","","","",2024
1958949,"","","","","","Y","","","","",2024
1958951,"","Y","","","","","","","","",2024
1958953,"","","","","","Y","","","","",2024
1958954,"","","","","","Y","","","","",2024
1958956,"","","","","","Y","","","","",2024
1958957,"","Y","","","","","","","","",2024
1958961,"","","Y","","","","","","","",
1958962,"","","","","","Y","","","","",2024
1958964,"","Y","","","","","","","","",2024
1958965,"","","","","","Y","","","","",2024
1958968,"","","","","","Y","","","","",2024
1958969,"","Y","","","","","","","","",2024
1958970,"","Y","","","","","","","","",2024
1958971,"","Y","","","","","","","","",2024
1958972,"","","Y","","","","","","","",
1958975,"","Y","","","","","","","","",2024
1958978,"","","","","","Y","","","","",2024
1958979,"","","Y","","","","","","","",
1958982,"","","","","Y","","","","","",
1958984,"","Y","","","","","","","","",2024
1958987,"","Y","","","","","","","","",2024
1958990,"","Y","","","","","","","","",2024
1958991,"","","","","","Y","","","","",2024
1958992,"","Y","","","","","","","","",2024
1958996,"","","","","","Y","","","","",2024
1958997,"","Y","","","","","","","","",2024
1958998,"","Y","","","","","","","","",2024
1959002,"","Y","","","","","","","","",2024
1959003,"","Y","","","","","","","","",2024
1959004,"","","","","","Y","","","","",2024
1959009,"","","","","","Y","","","","",2024
1959012,"","Y","","","","","","","","",2024
1959014,"","Y","","","","","","","","",2024
1959015,"","Y","","","","","","","","",2024
1959018,"","Y","","","","","","","","",2024
1959019,"","Y","","","","","","","","",2024
1959022,"","Y","","","","","","","","",2024
1959023,"","Y","","","","","","","","",2024
1959024,"","Y","","","","","","","","",2024
1959025,"","Y","","","","","","","","",2024
1959026,"","Y","","","","","","","","",2024
1959028,"","Y","","","","","","","","",2024
1959035,"","Y","","","","","","","","",2024
1959038,"","Y","","","","","","","","",2024
1959039,"","Y","","","","","","","","",2024
1959040,"","Y","","","","","","","","",2024
1959043,"","Y","","","","","","","","",2024
1959046,"","Y","","","","","","","","",2024
1959048,"","Y","","","","","","","","",2024
1959050,"","Y","","","","","","","","",2024
1959052,"","Y","","","","","","","","",2024
1959054,"","Y","","","","","","","","",2024
1959055,"","Y","","","","","","","","",2024
1959057,"","Y","","","","","","","","",2024
1959058,"","Y","","","","","","","","",2024
1959059,"","Y","","","","","","","","",2024
1959062,"","Y","","","","","","","","",2024
1959063,"","","","","","Y","","","","",2024
1959065,"","Y","","","","","","","","",2024
1959068,"","Y","","","","","","","","",2024
1959069,"","","","","","Y","","","","",2024
1959071,"","Y","","","","","","","","",2024
1959072,"","","Y","","","","","","","",
1959073,"","","Y","","","","","","","",
1959076,"","","Y","","","","","","","",
1959077,"","","Y","","","","","","","",
1959079,"","Y","","","","","","","","",2024
1959080,"","Y","","","","","","","","",2024
1959082,"","Y","","","","","","","","",2024
1959083,"","Y","","","","","","","","",2024
1959084,"","Y","","","","","","","","",2024
1959087,"","Y","","","","","","","","",2024
1959089,"","","Y","","","","","","","",
1959090,"","Y","","","","","","","","",2024
1959091,"","","Y","","","","","","","",
1959092,"","Y","","","","","","","","",2024
1959098,"","Y","","","","","","","","",2024
1959101,"","Y","","","","","","","","",2024
1959102,"","","Y","","","","","","","",
1959105,"","","","","","Y","","","","",2024
1959108,"","","","","","Y","","","","",2024
1959115,"","","Y","","","","","","","",
1959116,"","","","","","Y","","","","",2024
1959117,"","Y","","","","","","","","",2024
1959119,"","","","","","Y","","","","",2024
1959120,"","Y","","","","","","","","",2024
1959123,"","Y","","","","","","","","",2024
1959124,"","","","","","Y","","","","",2024
1959127,"","Y","","","","","","","","",2024
1959140,"","","","","","Y","","","","",2024
1959141,"","Y","","","","","","","","",2024
1959144,"","Y","","","","","","","","",2024
1959148,"","","","","","Y","","","","",2024
1959150,"","Y","","","","","","","","",2024
1959158,"","Y","","","","","","","","",2024
1959159,"","Y","","","","","","","","",2024
1959166,"","Y","","","","","","","","",2024
1959168,"","","","","","Y","","","","",2024
1959170,"","Y","","","","","","","","",2024
1959173,"","Y","","","","","","","","",2024
1959174,"","","","","","Y","","","","",2024
1959175,"","Y","","","","","","","","",2024
1959181,"","Y","","","","","","","","",2024
1959182,"","Y","","","","","","","","",2024
1959184,"","","","","","Y","","","","",2024
1959185,"","","","","","Y","","","","",2024
1959186,"","","","","","Y","","","","",2024
1959187,"","","","","","Y","","","","",2024
1959189,"","Y","","","","","","","","",2024
1959190,"","","","","","Y","","","","",2024
1959193,"","Y","","","","","","","","",2024
1959195,"","Y","","","","","","","","",2024
1959196,"","","","","","Y","","","","",2024
1959202,"","Y","","","","","","","","",2024
1959204,"","Y","","","","","","","","",2024
1959205,"","","","","","Y","","","","",2024
1959206,"","Y","","","","","","","","",2024
1959207,"","Y","","","","","","","","",2024
1959209,"","Y","","","","","","","","",2024
1959210,"","Y","","","","","","","","",2024
1959211,"","","","","","Y","","","","",2024
1959214,"","Y","","","","","","","","",2024
1959215,"","Y","","","","","","","","",2024
1959216,"","Y","","","","","","","","",2024
1959221,"","Y","","","","","","","","",2024
1959223,"","Y","","","","","","","","",2024
1959225,"","Y","","","","","","","","",2024
1959228,"","Y","","","","","","","","",2024
1959229,"","","Y","","","","","","","",
1959231,"","Y","","","","","","","","",2024
1959232,"","Y","","","","","","","","",2024
1959233,"","","","","","Y","","","","",2024
1959236,"","Y","","","","","","","","",2024
1959238,"","","","","","Y","","","","",2024
1959242,"","Y","","","","","","","","",2024
1959244,"","Y","","","","","","","","",2024
1959257,"","Y","","","","","","","","",2024
1959258,"","Y","","","","","","","","",2024
1959260,"","","","","","Y","","","","",2024
1959262,"","Y","","","","","","","","",2024
1959264,"","Y","","","","","","","","",2024
1959268,"","Y","","","","","","","","",2024
1959269,"","","","","","Y","","","","",2024
1959272,"","Y","","","","","","","","",2024
1959273,"","Y","","","","","","","","",2024
1959274,"","","","","","Y","","","","",2024
1959275,"","Y","","","","","","","","",2024
1959276,"","Y","","","","","","","","",2024
1959281,"","Y","","","","","","","","",2024
1959284,"","Y","","","","","","","","",2024
1959294,"","","","","Y","Y","","","","",2024
1959295,"","Y","","","","","","","","",2024
1959296,"","","","","","Y","","","","",2024
1959297,"","Y","","","","","","","","",2024
1959298,"","","","","","Y","","","","",2024
1959300,"","","","","","Y","","","","",2024
1959301,"","","","","","Y","","","","",2024
1959302,"","","Y","","","","","","","",
1959303,"","","","","","Y","","","","",2024
1959305,"","","","","","Y","","","","",2024
1959306,"","","","","","Y","","","","",2024
1959307,"","","","","","Y","","","","",2024
1959310,"","","","","","Y","","","","",2024
1959311,"","Y","","","","","","","","",2024
1959312,"","","","","","Y","","","","",2024
1959313,"","","","","","Y","","","","",2024
1959314,"","Y","","","","","","","","",2024
1959317,"","","","","","Y","","","","",2024
1959319,"","","","","","Y","","","","",2024
1959320,"","","Y","","","","","","","",
1959321,"","","","","","Y","","","","",2024
1959322,"","","Y","","","","","","","",
1959323,"","Y","","","","","","","","",2024
1959324,"","","","","","Y","","","","",2024
1959326,"","Y","","","","","","","","",2024
1959328,"","","","","","","","Y","","Y",
1959331,"","","","","","Y","","","","",2024
1959332,"","Y","","","","","","","","",2024
1959337,"","","","","","Y","","","","",2024
1959341,"","Y","","","","","","","","",2024
1959342,"","","","","","Y","","","","",2024
1959343,"","Y","","","","","","","","",2024
1959346,"","Y","","","","","","","","",2024
1959347,"","Y","","","","","","","","",2024
1959350,"","","","","","Y","","","","",2024
1959351,"","","","","","Y","","","","",2024
1959352,"","Y","","","","","","","","",2024
1959354,"","","Y","","","","","","","",
1959355,"","","","","","Y","","","","",2024
1959356,"","","Y","","","","","","","",
1959357,"","Y","","","","","","","","",2024
1959358,"","Y","","","","","","","","",2024
1959362,"","Y","","","","","","","","",2024
1959371,"","Y","","","","","","","","",2024
1959373,"","Y","","","","","","","","",2024
1959374,"","Y","","","","","","","","",2024
1959375,"","Y","","","","","","","","",2024
1959376,"","Y","","","","","","","","",2024
1959377,"","","","","","Y","","","","",2024
1959379,"","","","","","Y","","","","",2024
1959380,"","Y","","","","","","","","",2024
1959384,"","","","","","Y","","","","",2024
1959387,"","","","","","Y","","","","",2024
1959388,"","Y","","","","","","","","",2024
1959392,"","Y","","","","","","","","",2024
1959394,"","Y","","","","","","","","",2024
1959395,"","Y","","","","","","","","",2024
1959397,"","Y","","","","","","","","",2024
1959398,"Y","Y","","","","","","","","",2024
1959401,"","","","","","Y","","","","",2024
1959402,"","Y","","","","","","","","",2024
1959404,"","Y","","","","","","","","",2024
1959405,"","Y","","","","","","","","",2024
1959410,"","Y","","","","","","","","",2024
1959411,"","Y","","","","","","","","",2024
1959412,"","Y","","","","","","","","",2024
1959413,"","Y","","","","","","","","",2024
1959414,"","Y","","","","","","","","",2024
1959416,"","Y","","","","","","","","",2024
1959417,"","","Y","","","","","","","",
1959418,"","Y","","","","","","","","",2024
1959419,"","Y","","","","","","","","",2024
1959421,"","Y","","","","","","","","",2024
1959423,"","Y","","","","","","","","",2024
1959424,"","Y","","","","","","","","",2024
1959426,"","Y","","","","","","","","",2024
1959427,"","","","","","Y","","","","",2024
1959428,"","Y","","","","","","","","",2024
1959433,"","Y","","","","","","","","",2024
1959436,"","Y","","","","","","","","",2024
1959438,"","Y","","","","","","","","",2024
1959439,"","Y","","","","","","","","",2024
1959442,"","","","","","Y","","","","",2024
1959443,"","Y","","","","","","","","",2024
1959444,"","Y","","","","","","","","",2024
1959447,"","Y","","","","","","","","",2024
1959448,"","Y","","","","","","","","",2024
1959450,"","Y","","","","","","","","",2024
1959451,"","Y","","","","","","","","",2024
1959452,"","","","","","Y","","","","",2024
1959453,"","Y","","","","","","","","",2024
1959454,"","","","","","Y","","","","",2024
1959460,"","Y","","","","","","","","",2024
1959462,"","","","","","","","","","Y",
1959466,"","Y","","","","","","","","",2024
1959467,"","Y","","","","","","","","",2024
1959468,"","","","","","Y","","","","",2024
1959469,"","Y","","","","","","","","",2024
1959472,"","","","","","Y","","","","",2024
1959476,"","","Y","","","","","","","",
1959479,"","","","","","Y","","","","",2024
1959481,"","Y","","","","","","","","",2024
1959482,"","","Y","","","","","","","",
1959483,"","Y","","","","","","","","",2024
1959484,"","Y","","","","","","","","",2024
1959485,"","Y","","","","","","","","",2024
1959486,"","Y","","","","","","","","",2024
1959489,"","","","","","Y","","","","",2024
1959491,"","Y","","","","","","","","",2024
1959493,"","","","","","Y","","","","",2024
1959494,"","Y","","","","","","","","",2024
1959495,"","Y","","","","","","","","",2024
1959496,"","Y","","","","","","","","",2024
1959497,"","Y","","","","","","","","",2024
1959498,"","Y","","","","","","","","",2024
1959499,"","Y","","","","","","","","",2024
1959500,"","Y","","","","","","","","",2024
1959502,"","","Y","","","","","","","",
1959503,"","","","","","Y","","","","",2024
1959504,"","","","","","Y","","","","",2024
1959505,"","Y","","","","","","","","",2024
1959506,"","Y","","","","","","","","",2024
1959507,"","","Y","","","","","","","",
1959511,"","Y","","","","","","","","",2024
1959512,"","Y","","","","","","","","",2024
1959513,"","Y","","","","","","","","",2024
1959514,"","Y","","","","","","","","",2024
1959516,"","","","","","Y","","","","",2024
1959517,"","Y","","","","","","","","",2024
1959521,"","","","","","Y","","","","",2024
1959522,"","Y","","","","","","","","",2024
1959523,"","","Y","","","","","","","",
1959524,"","Y","","","","","","","","",2024
1959525,"","Y","","","","","","","","",2024
1959526,"","Y","","","","","","","","",2024
1959529,"","Y","","","","","","","","",2024
1959530,"","Y","","","","","","","","",2024
1959533,"","Y","","","","","","","","",2024
1959534,"","Y","","","","","","","","",2024
1959535,"","Y","","","","","","","","",2024
1959536,"","","","","Y","","","","","",
1959537,"","Y","","","","","","","","",2024
1959538,"","Y","","","","","","","","",2024
1959539,"","Y","","","","","","","","",2024
1959540,"","","Y","","","","","","","",
1959541,"","Y","","","","","","","","",2024
1959542,"","Y","","","","","","","","",2024
1959543,"","Y","","","","","","","","",2024
1959544,"","Y","","","","","","","","",2024
1959547,"","","","","","Y","","","","",2024
1959549,"","Y","","","","","","","","",2024
1959550,"","Y","","","","","","","","",2024
1959553,"","","","","","Y","","","","",2024
1959554,"","Y","","","","","","","","",2024
1959555,"","Y","","","","","","","","",2024
1959557,"","Y","","","","","","","","",2024
1959558,"","Y","","","","","","","","",2024
1959559,"","Y","","","","","","","","",2024
1959560,"","Y","","","","","","","","",2024
1959562,"","Y","","","","","","","","",2024
1959563,"","Y","","","","","","","","",2024
1959564,"","Y","","","","","","","","",2024
1959565,"","Y","","","","","","","","",2024
1959568,"","Y","","","","","","","","",2024
1959569,"","Y","","","","","","","","",2024
1959570,"","Y","","","","","","","","",2024
1959571,"","","","","","Y","","","","",2024
1959573,"","Y","","","","","","","","",2024
1959574,"","Y","","","","","","","","",2024
1959575,"Y","Y","","","","","","","","",2024
1959576,"","","","","","Y","","","","",2024
1959577,"","Y","","","","","","","","",2024
1959578,"","Y","","","","","","","","",2024
1959579,"","Y","","","","","","","","",2024
1959580,"","Y","","","","","","","","",2024
1959583,"","","Y","","","","","","","",
1959586,"","Y","","","","","","","","",2024
1959588,"","Y","","","","","","","","",2024
1959589,"","Y","","","","","","","","",2024
1959590,"","Y","","","","","","","","",2024
1959594,"","Y","","","","","","","","",2024
1959596,"","","Y","","","","","","","",
1959597,"","","","","","Y","","","","",2024
1959598,"","","","","","Y","","","","",2024
1959600,"","Y","","","","","","","","",2024
1959603,"","Y","","","","","","","","",2024
1959605,"","Y","","","","","","","","",2024
1959606,"","Y","","","","","","","","",2024
1959607,"","Y","","","","","","","","",2024
1959608,"","Y","","","","","","","","",2024
1959609,"","Y","","","","","","","","",2024
1959610,"","Y","","","","","","","","",2024
1959611,"","Y","","","","","","","","",2024
1959612,"","Y","","","","","","","","",2024
1959613,"","","Y","","","","","","","",
1959615,"","","","","","Y","","","","",2024
1959617,"","Y","","","","","","","","",2024
1959618,"","","","","","Y","","","","",2024
1959619,"","Y","","","","","","","","",2024
1959620,"","","Y","","","","","","","",
1959621,"","Y","","","","","","","","",2024
1959622,"","Y","","","","","","","","",2024
1959623,"","Y","","","","","","","","",2024
1959624,"","Y","","","","","","","","",2024
1959628,"","Y","","","","","","","","",2024
1959629,"","Y","","","","","","","","",2024
1959631,"","Y","","","","","","","","",2024
1959634,"","Y","","","","","","","","",2024
1959636,"","Y","","","","","","","","",2024
1959637,"","","","","","Y","","","","",2024
1959638,"","","","","","Y","","","","",2024
1959645,"","","","","","Y","","","","",2024
1959646,"","Y","","","","","","","","",2024
1959650,"","","","","","","","","","Y",
1959651,"","","","","","","Y","","","",
1959653,"","Y","","","","","","","","",2024
1959654,"","Y","","","","","","","","",2024
1959656,"","Y","","","","","","","","",2024
1959657,"","Y","","","","","","","","",2024
1959658,"","Y","","","","","","","","",2024
1959659,"","","","","","Y","","","","",2024
1959662,"","Y","","","","","","","","",2024
1959665,"","Y","","","","","","","","",2024
1959666,"","Y","","","","","","","","",2024
1959667,"","","","","","Y","","","","",2024
1959668,"","Y","","","","","","","","",2024
1959670,"","","","","","Y","","","","",2024
1959671,"","","Y","","","","","","","",
1959673,"","","Y","","","","","","","",
1959675,"","Y","","","","","","","","",2024
1959676,"","Y","","","","","","","","",2024
1959677,"","Y","","","","","","","","",2024
1959679,"","Y","","","","","","","","",2024
1959680,"","Y","","","","","","","","",2024
1959681,"","","Y","","","","","","","",
1959683,"","Y","","","","","","","","",2024
1959685,"","Y","","","","","","","","",2024
1959688,"","Y","","","","","","","","",2024
1959689,"","Y","","","","","","","","",2024
1959690,"","","","","","Y","","","","",2024
1959692,"","Y","","","","","","","","",2024
1959695,"","Y","","","","","","","","",2024
1959699,"","Y","","","","","","","","",2024
1959702,"","Y","","","","","","","","",2024
1959703,"","Y","","","","","","","","",2024
1959705,"","","Y","","","","","","","",
1959706,"","Y","","","","","","","","",2024
1959707,"","Y","","","","","","","","",2024
1959709,"","","Y","","","","","","","",
1959714,"","Y","","","","","","","","",2024
1959716,"","Y","","","","","","","","",2024
1959718,"","Y","","","","","","","","",2024
1959719,"","","Y","","","","","","","",
1959721,"","Y","","","","","","","","",2024
1959725,"","Y","","","","","","","","",2024
1959726,"","","Y","","","","","","","",
1959727,"","","Y","","","","","","","",
1959728,"","","","","","Y","","","","",2024
1959730,"","Y","","","","","","","","",2024
1959731,"","Y","","","","","","","","",2024
1959733,"","Y","","","","","","","","",2024
1959739,"","Y","","","","","","","","",2024
1959740,"","","","","","Y","","","","",2024
1959742,"","Y","","","","","","","","",2024
1959743,"","Y","","","","","","","","",2024
1959746,"","","Y","","","","","","","",
1959748,"","","","","","Y","","","","",2024
1959749,"","Y","","","","","","","","",2024
1959751,"","","","","","Y","","","","",2024
1959752,"","Y","","","","","","","","",2024
1959753,"","","","","","Y","","","","",2024
1959755,"","Y","","","","","","","","",2024
1959757,"","Y","","","","","","","","",2024
1959760,"","Y","","","","","","","","",2024
1959761,"","","Y","","","","","","","",
1959762,"","Y","","","","","","","","",2024
1959763,"","","Y","","","","","","","",
1959764,"","Y","","","","","","","","",2024
1959766,"","Y","","","","","","","","",2024
1959767,"","","Y","","","","","","","",
1959768,"","Y","","","","","","","","",2024
1959769,"","","","","","Y","","","","",2024
1959770,"","Y","","","","","","","","",2024
1959774,"","Y","","","","","","","","",2024
1959775,"","","","","","Y","","","","",2024
1959776,"","Y","","","","","","","","",2024
1959777,"","Y","","","","","","","","",2024
1959778,"","Y","","","","","","","","",2024
1959781,"","Y","","","","","","","","",2024
1959782,"","","","","","Y","","","","",2024
1959783,"","Y","","","","","","","","",2024
1959787,"","Y","","","","","","","","",2024
1959789,"","Y","","","","","","","","",2024
1959792,"","","Y","","","","","","","",
1959794,"","Y","","","","","","","","",2024
1959798,"","Y","","","","","","","","",2024
1959799,"","Y","","","","","","","","",2024
1959801,"","","","","","Y","","","","",2024
1959802,"","Y","","","","","","","","",2024
1959804,"","Y","","","","","","","","",2024
1959805,"","","","","","Y","","","","",2024
1959806,"","","","","","Y","","","","",2024
1959809,"","Y","","","","","","","","",2024
1959810,"","Y","","","","","","","","",2024
1959811,"","Y","","","","","","","","",2024
1959812,"","Y","","","","","","","","",2024
1959815,"","","","","","Y","","","","",2024
1959816,"","Y","","","","","","","","",2024
1959817,"","","","","","Y","","","","",2024
1959818,"","Y","","","","","","","","",2024
1959819,"","Y","","","","","","","","",2024
1959820,"","Y","","","","","","","","",2024
1959821,"","","","","","Y","","","","",2024
1959822,"","Y","","","","","","","","",2024
1959823,"","","Y","","","","","","","",
1959824,"","Y","","","","","","","","",2024
1959826,"","Y","","","","","","","","",2024
1959827,"","","Y","","","","","","","",
1959830,"","","","","","Y","","","","",2024
1959831,"","Y","","","","","","","","",2024
1959832,"","Y","","","","","","","","",2024
1959833,"","Y","","","","","","","","",2024
1959836,"","","Y","","","","","","","",
1959838,"","Y","","","","","","","","",2024
1959839,"Y","","","","","","","","","",
1959840,"","","","","","Y","","","","",2024
1959841,"","Y","","","","","","","","",2024
1959842,"","Y","","","","","","","","",2024
1959843,"","","Y","","","","","","","",
1959845,"","Y","","","","","","","","",2024
1959848,"","","Y","","","","","","","",
1959850,"","Y","","","","","","","","",2024
1959851,"","","","","","Y","","","","",2024
1959853,"","","Y","","","","","","","",
1959854,"","Y","","","","","","","","",2024
1959855,"","Y","","","","","","","","",2024
1959859,"","","Y","","","","","","","",
1959860,"","Y","","","","","","","","",2024
1959861,"","Y","","","","","","","","",2024
1959862,"","Y","","","","","","","","",2024
1959863,"","Y","","","","","","","","",2024
1959864,"","Y","","","","","","","","",2024
1959865,"","Y","","","","","","","","",2024
1959866,"","Y","","","","","","","","",2024
1959867,"","Y","","","","","","","","",2024
1959868,"","Y","","","","","","","","",2024
1959870,"","Y","","","","","","","","",2024
1959871,"","Y","","","","","","","","",2024
1959872,"","Y","","","","","","","","",2024
1959873,"","Y","","","","","","","","",2024
1959874,"","Y","","","","","","","","",2024
1959876,"","Y","","","","","","","","",2024
1959877,"","","","","","Y","","","","",2024
1959878,"","Y","","","","","","","","",2024
1959879,"","Y","","","","","","","","",2024
1959881,"","","Y","","","","","","","",
1959882,"","Y","","","","","","","","",2024
1959884,"","","","","","Y","","","","",2024
1959885,"","Y","","","","","","","","",2024
1959887,"","Y","","","","","","","","",2024
1959889,"","Y","","","","","","","","",2024
1959892,"","Y","","","","","","","","",2024
1959893,"","Y","","","","","","","","",2024
1959894,"","Y","","","","","","","","",2024
1959896,"","","Y","","","","","","","",
1959899,"","","","","","Y","","Y","","",2024
1959901,"","Y","","","","","","","","",2024
1959903,"","","","","","Y","","","","",2024
1959906,"","Y","","","","","","","","",2024
1959907,"","","","","","Y","","","","",2024
1959908,"","Y","","","","","","","","",2024
1959911,"","Y","","","","","","","","",2024
1959914,"","Y","","","","","","","","",2024
1959916,"","Y","","","","","","","","",2024
1959917,"","","Y","","","","","","","",
1959919,"","Y","","","","","","","","",2024
1959923,"","Y","","","","","","","","",2024
1959924,"","Y","","","","","","","","",2024
1959925,"","","Y","","","","","","","",
1959926,"","","","","","Y","","","","",2024
1959929,"","Y","","","","","","","","",2024
1959930,"","Y","","","","","","","","",2024
1959931,"","Y","","","","","","","","",2024
1959934,"","Y","","","","","","","","",2024
1959935,"","","Y","","","","","","","",
1959936,"","Y","","","","","","","","",2024
1959938,"","","","","","Y","","","","",2024
1959943,"","","Y","","","","","","","",
1959944,"","","Y","","","","","","","",
1959945,"","Y","","","","","","","","",2024
1959947,"","Y","","","","","","","","",2025
1959949,"","Y","","","","","","","","",2024
1959952,"","","Y","","","","","","","",
1959953,"","Y","","","","","","","","",2024
1959955,"","Y","","","","","","","","",2024
1959956,"","","Y","","","","","","","",
1959957,"","","","","","Y","","","","",2024
1959959,"","Y","","","","","","","","",2024
1959963,"","Y","","","","","","","","",2024
1959967,"","","","","","Y","","","","",2024
1959969,"","","","","","Y","","","","",2024
1959972,"","Y","","","","","","","","",2024
1959973,"","Y","","","","","","","","",2024
1959974,"","","","","","Y","","Y","","",2024
1959979,"","Y","","","","","","","","",2024
1959980,"","Y","","","","","","","","",2024
1959981,"","Y","","","","","","","","",2024
1959982,"","Y","","","","","","","","",2024
1959985,"","Y","","","","","","","","",2024
1959986,"","Y","","","","","","","","",2024
1959987,"Y","","","","","","","","Y","Y",
1959988,"","Y","","","","","","","","",2024
1959989,"","","","","","Y","","","","",2024
1959990,"","Y","","","","","","","","",2024
1959991,"","Y","","","","","","","","",2024
1959994,"","Y","","","","","","","","",2024
1959995,"","Y","","","","","","","","",2024
1959997,"","","","","","Y","","","","",2024
1959999,"","Y","","","","","","","","",2024
1960001,"","Y","","","","","","","","",2024
1960002,"","Y","","","","","","","","",2024
1960003,"","","","","","Y","","","","",2024
1960005,"","Y","","","","","","","","",2024
1960006,"","","Y","","","","","","","",
1960009,"","Y","","","","","","","","",2024
1960010,"","Y","","","","","","","","",2024
1960011,"","Y","","","","","","","","",2024
1960017,"","","","","","","","Y","","",
1960019,"","Y","","","","","","","","",2024
1960021,"","Y","","","","","","","","",2024
1960022,"","Y","","","","","","","","",2024
1960024,"","","","","","Y","","","","",2024
1960025,"","","","","","Y","","","","",2024
1960026,"","Y","","","","","","","","",2024
1960027,"","Y","","","","","","","","",2024
1960028,"","Y","","","","","","","","",2024
1960029,"Y","","","","","","","","","",
1960030,"","","","","","Y","","","","",2024
1960031,"","Y","","","","","","","","",2024
1960038,"","","","","","Y","","","","",2024
1960039,"","Y","","","","","","","","",2024
1960040,"","","","","","Y","","","","",2024
1960041,"","","","","Y","","","","","",
1960042,"","Y","","","","","","","","",2024
1960043,"","","","","","Y","","","","",2024
1960048,"","Y","","","","","","","","",2024
1960049,"","Y","","","","","","","","",2024
1960050,"","Y","","","","","","","","",2024
1960051,"","","Y","","","","","","","",
1960052,"","","","","","Y","","","","",2024
1960055,"","Y","","","","","","","","",2024
1960056,"","","","","","Y","","","","",2024
1960057,"","Y","","","","","","","","",2024
1960060,"","Y","","","","","","","","",2024
1960063,"","Y","","","","","","","","",2024
1960065,"","Y","","","","","","","","",2024
1960067,"","Y","","","","","","","","",2024
1960068,"","","","","","Y","","","","",2024
1960070,"","","","","","Y","","","","",2024
1960071,"","Y","","","","","","","","",2024
1960074,"","Y","","","","","","","","",2024
1960075,"Y","Y","","","","","","","","",2024
1960076,"","Y","","","","","","","","",2024
1960078,"","Y","","","","","","","","",2024
1960081,"","Y","","","","","","","","",2024
1960083,"","Y","","","","","","","","",2024
1960084,"","","","","","Y","","","","",2024
1960086,"","Y","","","","","","","","",2024
1960087,"","Y","","","","","","","","",2024
1960089,"","Y","","","","","","","","",2024
1960090,"","Y","","","","","","","","",2024
1960091,"","Y","","","","","","","","",2024
1960092,"","","","","","Y","","","","",2024
1960095,"","Y","","","","","","","","",2024
1960098,"","Y","","","","","","","","",2024
1960101,"","Y","","","","","","","","",2024
1960103,"","Y","","","","","","","","",2024
1960104,"","Y","","","","","","","","",2024
1960105,"","Y","","","","","","","","",2024
1960107,"","","","","","Y","","","","",2024
1960108,"","Y","","","","","","","","",2024
1960110,"","","","","","Y","","","","",2024
1960113,"","Y","","","","","","","","",2024
1960114,"","Y","","","","","","","","",2024
1960116,"","Y","","","","","","","","",2024
1960117,"","Y","","","","","","","","",2024
1960120,"","","Y","","","","","","","",
1960122,"","Y","","","","","","","","",2024
1960124,"","Y","","","","","","","","",2024
1960128,"","Y","","","","","","","","",2024
1960129,"","Y","","","","","","","","",2024
1960130,"","Y","","","","","","","","",2024
1960131,"","Y","","","","","","","","",2024
1960133,"","Y","","","","","","","","",2024
1960134,"","Y","","","","","","","","",2024
