"FilingID","Country/Authority"
1956521,"United Kingdom - Financial Conduct Authority"
1946683,"United Kingdom - Financial Conduct Authority"
1950028,"Germany - German Federal Financial Supervisory Agency"
1950028,"United Kingdom - Financial Conduct Authority"
1952637,"United Kingdom - Financial Conduct Authority"
1938773,"United Kingdom - Financial Conduct Authority"
1942682,"Hong Kong - Securities and Futures Commission"
1954655,"Hong Kong - Securities and Futures Commission"
1935178,"Hong Kong - Securities and Futures Commission"
1938507,"Hong Kong - Securities and Futures Commission"
1942799,"Norway - The Banking, Insurance and Securities Commission"
1936501,"Hong Kong - Securities and Futures Commission"
1953581,"Spain - National Commission of Securities Markets"
1950618,"Cayman Islands - Cayman Islands Monetary Authority"
1958123,"Hong Kong - Securities and Futures Commission"
1961717,"Hong Kong - Securities and Futures Commission"
1945161,"United Kingdom - Financial Conduct Authority"
1946001,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1955063,"Brazil - Securities and Exchange Commission"
1955586,"Canada - Alberta Securities Commission"
1955586,"Canada - New Brunswick Securities Commission"
1955586,"Canada - Ontario Securities Commission"
1955586,"Canada - British Columbia Securities Commission"
1955586,"Canada - Quebec, Financial Markets Authority"
1947636,"Cayman Islands - Cayman Islands Monetary Authority"
1948940,"Singapore - Monetary Authority of Singapore"
1955994,"Cayman Islands - Cayman Islands Monetary Authority"
1951607,"Other: GIBRALTAR FINANCIAL SERVICES COMMISSION"
1949843,"United Kingdom - Financial Conduct Authority"
1949845,"United Kingdom - Financial Conduct Authority"
1963257,"Other: GERMANY - BUNDESANSTALT FÜR FINANZDIENSLEISTUNGSAUFSICHT (BAFIN)"
1952600,"Hong Kong - Securities and Futures Commission"
1953878,"Singapore - Monetary Authority of Singapore"
1960565,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950678,"Switzerland - Swiss Financial Market Supervisory Authority"
1930636,"Spain - National Commission of Securities Markets"
1966875,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1935463,"Other: ROLL OF LICENSED MANAGEMENT COMPANIES (SOCIETA DI GESTIONE DEL RISPARMIO) KEPT BY THE BANK OF ITALY"
1951529,"United Kingdom - Financial Conduct Authority"
1968464,"United Kingdom - Financial Conduct Authority"
1960024,"United Kingdom - Financial Conduct Authority"
1952607,"Ireland -  Central Bank of Ireland"
1952607,"United Kingdom - Financial Conduct Authority"
1952607,"Switzerland - Swiss Financial Market Supervisory Authority"
1937155,"Hong Kong - Securities and Futures Commission"
1962918,"Hong Kong - Securities and Futures Commission"
1962892,"Hong Kong - Securities and Futures Commission"
1968410,"Cayman Islands - Cayman Islands Monetary Authority"
1946615,"Singapore - Monetary Authority of Singapore"
1955942,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950631,"Hong Kong - Securities and Futures Commission"
1955910,"United Kingdom - Financial Conduct Authority"
1969536,"Guernsey - Guernsey Financial Services Commission"
1966691,"Singapore - Monetary Authority of Singapore"
1966691,"India - Securities and Exchange Board of India"
1966691,"Cayman Islands - Cayman Islands Monetary Authority"
1939861,"Hong Kong - Securities and Futures Commission"
1934560,"United Kingdom - Financial Conduct Authority"
1969924,"Cayman Islands - Cayman Islands Monetary Authority"
1939859,"Singapore - Monetary Authority of Singapore"
1946601,"Hong Kong - Securities and Futures Commission"
1960524,"Cayman Islands - Cayman Islands Monetary Authority"
1952588,"Other: CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1935193,"Japan - Financial Services Agency"
1952552,"France - Financial Markets Authority"
1942301,"Cayman Islands - Cayman Islands Monetary Authority"
1953484,"Cayman Islands - Cayman Islands Monetary Authority"
1944268,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1938557,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1938557,"Italy - National Stock Exchange Commission"
1938557,"Other: BANK OF ITALY"
1948836,"Mauritius, Republic of - Financial Services Commission"
1949961,"Australia - Australian Securities and Investments Commission"
1949961,"Other: BANK OF ITALY"
1949961,"United Kingdom - Financial Conduct Authority"
1949961,"United Kingdom - Prudential Regulation Authority"
1949961,"Other: BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1949961,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1949961,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1949961,"Denmark - Danish Financial Supervisory Authority"
1949961,"Germany - German Federal Financial Supervisory Agency"
1949961,"Canada - British Columbia Securities Commission"
1949961,"Canada - Ontario Securities Commission"
1949961,"Canada - Quebec, Financial Markets Authority"
1949961,"Canada - Alberta Securities Commission"
1965240,"Ireland -  Central Bank of Ireland"
1964050,"Singapore - Monetary Authority of Singapore"
1960547,"Malaysia - Securities Commission"
1966813,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1953730,"Ireland -  Central Bank of Ireland"
1941013,"Cayman Islands - Cayman Islands Monetary Authority"
1937229,"Cayman Islands - Cayman Islands Monetary Authority"
1966689,"Hong Kong - Securities and Futures Commission"
1948811,"Singapore - Monetary Authority of Singapore"
1957098,"Denmark - Danish Financial Supervisory Authority"
1968139,"Cayman Islands - Cayman Islands Monetary Authority"
1959307,"Hong Kong - Securities and Futures Commission"
1960496,"Hong Kong - Securities and Futures Commission"
1921077,"Hong Kong - Securities and Futures Commission"
1931258,"United Kingdom - Financial Conduct Authority"
1961580,"Switzerland - Swiss Financial Market Supervisory Authority"
1953120,"United Kingdom - Financial Conduct Authority"
1953765,"United Kingdom - Financial Conduct Authority"
1972697,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1944500,"Singapore - Monetary Authority of Singapore"
1972467,"Mauritius, Republic of - Financial Services Commission"
1970010,"Cayman Islands - Cayman Islands Monetary Authority"
1932184,"United Kingdom - Financial Conduct Authority"
1957806,"France - Financial Markets Authority"
1954315,"United Kingdom - Financial Conduct Authority"
1966730,"United Kingdom - Financial Conduct Authority"
1960520,"Guernsey - Guernsey Financial Services Commission"
1964406,"United Kingdom - Financial Conduct Authority"
1954995,"United Kingdom - Financial Conduct Authority"
1967185,"United Kingdom - Financial Conduct Authority"
1951901,"Germany - German Federal Financial Supervisory Agency"
1925603,"United Kingdom - Financial Conduct Authority"
1925603,"Canada - Quebec, Financial Markets Authority"
1925603,"Canada - Ontario Securities Commission"
1961398,"Singapore - Monetary Authority of Singapore"
1961398,"India - Securities and Exchange Board of India"
1952564,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1939868,"Cayman Islands - Cayman Islands Monetary Authority"
1963009,"United Kingdom - Financial Conduct Authority"
1968400,"France - Financial Markets Authority"
1965218,"Cayman Islands - Cayman Islands Monetary Authority"
1951408,"Sweden - Swedish Financial Supervisory Authority"
1967344,"United Kingdom - Financial Conduct Authority"
1968053,"Cayman Islands - Cayman Islands Monetary Authority"
1951691,"Australia - Australian Securities and Investments Commission"
1954858,"Germany - German Federal Financial Supervisory Agency"
1954757,"United Kingdom - Financial Conduct Authority"
1958907,"Cayman Islands - Cayman Islands Monetary Authority"
1955145,"Germany - German Federal Financial Supervisory Agency"
1959387,"United Kingdom - Financial Conduct Authority"
1959387,"Ireland -  Central Bank of Ireland"
1956338,"United Kingdom - Financial Conduct Authority"
1971179,"Mauritius, Republic of - Financial Services Commission"
1949291,"Singapore - Monetary Authority of Singapore"
1943052,"Cyprus, Republic of - Cyprus Securities and Exchange Commission"
1966792,"Other: CONSOB - ITALY"
1966792,"Other: BANK OF ITALY"
1935891,"India - Securities and Exchange Board of India"
1935891,"United Kingdom - Financial Conduct Authority"
1952076,"United Kingdom - Financial Conduct Authority"
1955836,"Netherlands - The Netherlands Authority for the Financial Markets"
1966665,"Mauritius, Republic of - Financial Services Commission"
1967091,"Cayman Islands - Cayman Islands Monetary Authority"
1967015,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1959306,"Hong Kong - Securities and Futures Commission"
1954649,"Singapore - Monetary Authority of Singapore"
1954649,"United Kingdom - Financial Conduct Authority"
1942080,"Hong Kong - Securities and Futures Commission"
1963988,"Other: UNITED ARAB EMIRATES - DUBAI FINANCIAL SERVICES AUTHORITY"
1954702,"Cayman Islands - Cayman Islands Monetary Authority"
1954886,"Netherlands - The Netherlands Authority for the Financial Markets"
1958174,"Finland - Financial Supervision Authority"
1963137,"Guernsey - Guernsey Financial Services Commission"
1959190,"Ireland -  Central Bank of Ireland"
1959190,"Canada - Quebec, Financial Markets Authority"
1963071,"Cayman Islands - Cayman Islands Monetary Authority"
1938542,"United Kingdom - Financial Conduct Authority"
1956467,"Other: GIBRALTAR- THE GIBRALTAR FINANCIAL SERVICES COMMISSION"
1953221,"Brazil - Securities and Exchange Commission"
1945216,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1939516,"Brazil - Securities and Exchange Commission"
1955731,"Australia - Australian Securities and Investments Commission"
1968044,"Cayman Islands - Cayman Islands Monetary Authority"
1939331,"Singapore - Monetary Authority of Singapore"
1964275,"Switzerland - Swiss Financial Market Supervisory Authority"
1930330,"United Kingdom - Financial Conduct Authority"
1934713,"Mauritius, Republic of - Financial Services Commission"
1933475,"United Kingdom - Financial Conduct Authority"
1934742,"Spain - National Commission of Securities Markets"
1934742,"Other: COMISION NACIONAL DEL MERCADO DE VALORES (CNMV)"
1966973,"United Kingdom - Financial Conduct Authority"
1935556,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1957639,"United Kingdom - Financial Conduct Authority"
1925217,"United Kingdom - Financial Conduct Authority"
1961685,"France - Financial Markets Authority"
1954739,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1936388,"Bahamas - Securities Commission of the Bahamas"
1948340,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1971947,"United Kingdom - Financial Conduct Authority"
1936497,"Hong Kong - Securities and Futures Commission"
1951422,"Other: MALTA - MALTESE FINANCIAL SERVICES AUTHORITY"
1967413,"Mauritius, Republic of - Financial Services Commission"
1953572,"Hong Kong - Securities and Futures Commission"
1943126,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1954734,"Other: KENYA - CAPITAL MARKETS AUTHORITY"
1954734,"Other: KENYA - RETIREMENT BENEFITS AUTHORITY"
1954734,"Other: UGANDA - CAPITAL MARKETS AUTHORITY"
1954734,"Other: UGANDA RETIREMENT BENEFITS REGULATORY AUTHORITY"
1954734,"Other: CAPITAL MARKETS & SECURITIES AUTHORITY"
1948809,"Mauritius, Republic of - Financial Services Commission"
1948818,"Mauritius, Republic of - Financial Services Commission"
1965261,"Other: SOUTH AFRICA - FINANCIAL SECTOR CONDUCT AUTHORITY"
1967658,"United Kingdom - Financial Conduct Authority"
1952253,"Canada - Ontario Securities Commission"
1967879,"Jersey - Jersey Financial Services Commission"
1959063,"United Kingdom - Financial Conduct Authority"
1946614,"Cayman Islands - Cayman Islands Monetary Authority"
1951566,"Cayman Islands - Cayman Islands Monetary Authority"
1949714,"Singapore - Monetary Authority of Singapore"
1968117,"Hong Kong - Securities and Futures Commission"
1962023,"France - Financial Markets Authority"
1962960,"Other: CAYMAN ISLANDS MONETARY AUTHORITY"
1953576,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1935206,"Hong Kong - Securities and Futures Commission"
1963987,"Mauritius, Republic of - Financial Services Commission"
1941323,"Dubai - Dubai Financial Services Authority"
1966640,"Cayman Islands - Cayman Islands Monetary Authority"
1941320,"Other: MONACO FINANCIAL ACTIVITIES SUPERVISORY COMMISSION"
1971066,"Hong Kong - Securities and Futures Commission"
1921082,"Singapore - Monetary Authority of Singapore"
1958878,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1958878,"Other: SOUTH KOREA - MINISTRY OF SMES AND STARTUPS"
1967954,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1936903,"Other: NATIONAL PRIVATE PLACEMENT REGIME (UK)"
1968156,"Mauritius, Republic of - Financial Services Commission"
1959312,"Netherlands - The Netherlands Authority for the Financial Markets"
1936741,"Other: CAYMAN ISLANDS / THE CAYMAN ISLANDS MONETARY AUTHORITY"
1967835,"Australia - Australian Securities and Investments Commission"
1967191,"United Kingdom - Financial Conduct Authority"
1954250,"United Kingdom - Financial Conduct Authority"
1958326,"United Kingdom - Financial Conduct Authority"
1970330,"Spain - National Commission of Securities Markets"
1971044,"Singapore - Monetary Authority of Singapore"
1969236,"Sweden - Swedish Financial Supervisory Authority"
1969929,"Japan - Financial Services Agency"
1962272,"Spain - National Commission of Securities Markets"
1967987,"United Kingdom - Financial Conduct Authority"
1939296,"United Kingdom - Financial Conduct Authority"
1957438,"Spain - National Commission of Securities Markets"
1951833,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1962984,"Mauritius, Republic of - Financial Services Commission"
1933566,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1967914,"Cayman Islands - Cayman Islands Monetary Authority"
1968325,"Jersey - Jersey Financial Services Commission"
