"FilingID","CIK"
1938320,2022257
1952043,197499
1962096,1828838
1962096,1836591
1962096,1828231
1962096,1829105
1962096,1828818
1947721,1698017
1950931,1901332
1958785,1896108
1950306,1908066
1942804,1760131
1958319,1601068
1947591,1401388
1928892,1569356
1953435,1897455
1953435,1897505
1953435,1897466
1953435,1897507
1951785,1349397
1932668,1885104
1964614,1691438
1953092,1891746
1951290,1588273
1950261,2011524
1957006,2014044
1945063,301397
1970673,1673808
1961665,1681662
1956092,2000390
1967351,802106570
1963902,1591986
1945683,1836854
1948947,1750585
1959650,2001557
1960611,1878329
1954469,1879072
1958653,1383517
1958653,1536505
1958653,1656227
1958653,1389485
1958653,1439942
1958653,1689599
1958701,1383517
1958701,1536505
1958701,1656227
1958701,1389485
1958701,1439942
1958701,1689599
1957905,1812145
1945841,1745907
1920690,1504103
1920690,1504104
1920690,1512632
1920690,1504105
1920690,1537403
1920690,1537404
1920690,1537385
1920690,1565683
1920690,1565685
1920690,1565684
1920690,1636722
1920690,1636725
1920690,1636726
1920690,1290910
1920690,1290911
1920690,1664141
1920690,1726182
1920690,1797276
1920690,1797277
1920690,1797278
1920690,1797743
1920690,1797742
1920690,1799117
1920690,1797745
1920690,1799116
1920690,1838683
1920690,1838684
1920690,1838685
1920690,1970507
1920690,1970492
1920690,1973717
1920690,1943608
1920690,1943566
1920690,1943569
1972986,1691417
1972852,1796627
1972852,1867190
1972852,1731865
1972852,1731870
1972852,1731871
1972852,1772765
1972852,1772758
1972852,1807676
1972852,1867202
1972852,1867201
1972852,1867200
1972852,1867189
1972852,1921391
1972852,1946063
1972852,1957202
1972852,1921567
1972852,1889171
1972852,1921392
1972852,1945432
1972852,1943226
1972852,1971289
1972852,1971293
1972852,1921054
1972852,1958930
1972852,1961402
1972852,1921390
1972852,1990538
1972852,1984538
1972852,1996212
1972852,1922046
1972852,2052966
1972852,2037016
1972852,2037017
1972852,2025729
1972852,2025724
1972852,2025727
1972852,2025728
1972852,2017891
1959196,2002641
1960017,1822005
1960017,1821958
1946768,1510677
1943886,1762924
1938937,1876823
1927866,1634119
1939799,1667948
1953069,334322
1951607,1978122
1951918,2009885
1956146,1689717
1954666,1633603
1968510,1948185
1956341,1652206
1968577,1993282
1965335,1989865
1950517,1777234
1947338,1590891
1961928,1603837
1962337,1803307
1964641,1859628
1970100,333324
1935863,1905615
1935879,1560009
1947987,1420192
1966693,802118533
1947264,1728333
1972023,1499344
1950301,1985137
1951573,1627436
1951573,1745666
1965967,1901957
1964709,1978599
1952889,1802821
1965504,1795216
1952154,1949187
1958860,1763689
1930823,1597423
1965360,1713390
1933247,1961676
1933247,1995694
1933247,2024704
1933247,2020206
1933247,2037475
1933247,2037480
1933247,2039230
1968894,2022408
1968144,1620943
1972424,1949229
1971919,1858558
1959553,1400240
1957268,1832325
1962437,1453155
1971335,2032405
1971302,1437638
1970195,1592843
1944911,1805814
1971679,1807000
1971679,1829010
1971679,2015655
1971679,2015654
1953686,1388401
1968210,1803125
1967647,1616824
1949043,1623367
1951571,1978112
1952422,1755027
1956390,1785487
1956390,1843268
1950465,2046327
1952581,80274488
1959489,1279207
1961495,1650903
1970575,1436668
1970575,1585052
1970575,1800516
1964426,2041209
1937874,922898
1949354,1695320
1964736,1320654
1961480,1738126
1956936,1814121
1952139,1587953
1952139,1776250
1952139,1776251
1952139,1776297
1952139,1429493
1952139,1429543
1952139,1429596
1952139,1591048
1952139,1594676
1952139,1594746
1952139,1594678
1952139,1594675
1952139,1776249
1952139,1888109
1952139,1888149
1952139,1888127
1952139,1888146
1952139,1671010
1952139,1671011
1952139,1671012
1952139,1671020
1952139,1671022
1949576,1488654
1971760,1707224
1970860,175357
1928476,1697875
1974838,311837
1957145,1510589
1958150,1762304
1959319,1782974
1954158,2038499
1958370,2014706
1951569,1554179
1970699,1816311
1970699,2037764
1970699,1817040
1970699,1831508
1970699,1862749
1970699,1875785
1970699,1943055
1970699,1869080
1920961,1549850
1920961,1549851
1920961,1549852
1920961,1605747
1920961,1605705
1920961,1605714
1920961,1723598
1920961,1723605
1920961,1723611
1920961,1943569
1920961,1943566
1920961,1943608
1974140,1737260
1963817,1543818
1974195,1737260
1955688,1630691
1970074,1854177
1962081,1736119
1968675,1825035
1947935,1546790
1967654,1954403
1964795,1449722
1968131,1512754
1969790,1843527
1939430,1982492
1971473,1979242
1955444,1554538
1955444,1593996
1955444,1677697
1955444,1753523
1955444,1719942
1955444,1753524
1955444,1753525
1955444,1558075
1955444,1777501
1955444,1816895
1955444,1896473
1955444,1866946
1955444,1907567
1955444,1907591
1955444,1907604
1955444,2041979
1957388,1731494
1956460,1729829
1968324,1587863
1971065,1578258
