FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
2001489,"","","Y","","","","","","","",
2001490,"","","","","","Y","","","","",2025
2001496,"","","Y","","","","","","","",
2001497,"","","Y","","","","","","","",
2001500,"","","","","","","Y","","","",
2001506,"","","Y","","","","","","","",
2001507,"","","Y","","","","","","","",
2001511,"","","Y","","","","","","","",
2001513,"","","Y","","","","","","","",
2001514,"","","Y","","","","","","","",
2001515,"","","","","","Y","","","","",2025
2001516,"","","Y","","","","","","","",
2001517,"","","Y","","","","","","","",
2001518,"","","Y","","","","","","","",
2001525,"Y","","","","","","","","","",
2001529,"","","Y","","","","","","","",
2001531,"","","Y","","","","","","","",
2001533,"","","Y","","","","","","","",
2001535,"","","Y","","","","","","","",
2001536,"","","Y","","","","","","","",
2001537,"","","Y","","","","","","","",
2001540,"","","Y","","","","","","","",
2001544,"","","Y","","","","","","","",
2001545,"","","Y","","","","","","","",
2001546,"","","","","Y","","","","","",
2001547,"","","Y","","","","","","","",
2001549,"","","Y","","","","","","","",
2001551,"","","Y","","","","","","","",
2001552,"","","Y","","","","","","","",
2001553,"","","Y","","","","","","","",
2001555,"","","Y","","","","","","","",
2001556,"","","Y","","","","","","","",
2001558,"","","Y","","","","","","","",
2001560,"","","Y","","","","","","","",
2001564,"","","Y","","","","","","","",
2001566,"Y","","","","","","","","","",
2001567,"","","Y","","","","","","","",
2001568,"Y","","","","","","","","","",
2001571,"","","Y","","","","","","","",
2001572,"","","Y","","","","","","","",
2001573,"","","Y","","","","","","","",
2001575,"","","Y","","","","","","","",
2001577,"","","Y","","","","","","","",
2001579,"","","Y","","","","","","","",
2001584,"","","Y","","","","","","","",
2001585,"","","Y","","","","","","","",
2001586,"","","Y","","","","","","","",
2001587,"","","Y","","","","","","","",
2001589,"","","Y","","","","","","","",
2001591,"","","Y","","","","","","","",
2001593,"","","Y","","","","","","","",
2001594,"","","Y","","","","","","","",
2001595,"","","Y","","","","","","","",
2001596,"","","Y","","","","","","","",
2001599,"","","Y","","","","","","","",
2001601,"","","Y","","","","","","","",
2001602,"","","Y","","","","","","","",
2001603,"","","Y","","","","","","","",
2001604,"","","Y","","","","","","","",
2001607,"","","Y","","","","","","","",
2001610,"","","Y","","","","","","","",
2001612,"","","Y","","","","","","","",
2001613,"","","Y","","","","","","","",
2001614,"Y","","","","","","","","","Y",
2001616,"","","Y","","","","","","","",
2001618,"","","Y","","","","","","","",
2001619,"","","Y","","","","","","","",
2001622,"","","Y","","","","","","","",
2001628,"","","Y","","","","","","","",
2001629,"","","Y","","","","","","","",
2001633,"","","Y","","","","","","","",
2001634,"","","Y","","","","","","","",
2001635,"","","Y","","","","","","","",
2001636,"","","","","Y","","","","","",
2001640,"","","","","Y","","","Y","","",
2001641,"","","Y","","","","","","","",
2001644,"","","Y","","","","","","","",
2001646,"","","Y","","","","","","","",
2001648,"","","Y","","","","","","","",
2001649,"","","Y","","","","","","","",
2001652,"","","Y","","","","","","","",
2001657,"","","Y","","","","","","","",
2001658,"","","Y","","","","","","","",
2001660,"Y","","","","","","","","","",
2001664,"","","Y","","","","","","","",
2001666,"","","Y","","","","","","","",
2001667,"","","Y","","","","","","","",
2001668,"","","Y","","","","","","","",
2001670,"Y","","","","","","","","","",
2001672,"","","Y","","","","","","","",
2001674,"","","Y","","","","","","","",
2001676,"","","Y","","","","","","","",
2001678,"","","","","","","Y","","","",
2001679,"","","Y","","","","","","","",
2001683,"","","Y","","","","","","","",
2001684,"","","Y","","","","","","","",
2001685,"","","Y","","","","","","","",
2001689,"","","Y","","","","","","","",
2001691,"","","Y","","","","","","","",
2001692,"","","Y","","","","","","","",
2001693,"","","Y","","","","","","","",
2001697,"","","Y","","","","","","","",
2001699,"Y","","","","","","","","","",
2001704,"","","Y","","","","","","","",
2001708,"","","Y","","","","","","","",
2001710,"","","Y","","","","","","","",
2001717,"","","Y","","","","","","","",
2001718,"","","Y","","","","","","","",
2001723,"","","Y","","","","","","","",
2001724,"","","Y","","","","","","","",
2001725,"","","Y","","","","","","","",
2001726,"","","Y","","","","","","","",
2001729,"","","","","","","Y","","","",
2001730,"","","Y","","","","","","","",
2001731,"","","Y","","","","","","","",
2001732,"","","Y","","","","","","","",
2001733,"","","Y","","","","","","","",
2001736,"","","Y","","","","","","","",
2001742,"","","Y","","","","","","","",
2001752,"","","Y","","","","","","","",
2001753,"","","Y","","","","","","","",
2001754,"","","Y","","","","","","","",
2001756,"Y","","","","","","","","","",
2001761,"","","","","","","","","","Y",
2001762,"","","","","","","Y","","","",
2001763,"","","Y","","","","","","","",
2001767,"","","","","","","Y","","","",
2001771,"","","Y","","","","","","","",
2001772,"","","Y","","","","","","","",
2001773,"","","Y","","","","","","","",
2001776,"","","Y","","","","","","","",
2001777,"","","Y","","","","","","","",
2001778,"","","Y","","","","","","","",
2001780,"","","","","Y","","","","","",
2001783,"","","","","","","Y","","","",
2001784,"","","Y","","","","","","","",
2001786,"","","","","Y","","","","","",
2001790,"","","Y","","","","","","","",
2001791,"","","Y","","","","","","","",
2001793,"","","Y","","","","","","","",
2001795,"","","Y","","","","","","","",
2001799,"","","Y","","","","","","","",
2001800,"","","Y","","","","","","","",
2001801,"","","Y","","","","","","","",
2001803,"","","Y","","","","","","","",
2001804,"","","","","","","Y","","","",
2001805,"","","Y","","","","","","","",
2001806,"","","Y","","","","","","","",
2001808,"","","Y","","","","","","","",
2001811,"","","","","","","Y","","","",
2001812,"","","Y","","","","","","","",
2001813,"","","Y","","","","","","","",
2001815,"","","Y","","","","","","","",
2001817,"","","Y","","","","","","","",
2001818,"","","","","","","Y","","","",
2001820,"","","Y","","","","","","","",
2001821,"","","Y","","","","","","","",
2001822,"","","Y","","","","","","","",
2001823,"","","","","","Y","","","","",2025
2001824,"","","Y","","","","","","","",
2001827,"","","Y","","","","","","","",
2001831,"","","Y","","","","","","","",
2001833,"","","Y","","","","","","","",
2001835,"","","Y","","","","","","","",
2001836,"","","Y","","","","","","","",
2001837,"","","Y","","","","","","","",
2001838,"","","Y","","","","","","","",
2001839,"","","Y","","","","","","","",
2001841,"","","Y","","","","","","","",
2001843,"","","Y","","","","","","","",
2001844,"","","Y","","","","","","","",
2001846,"","","Y","","","","","","","",
2001849,"","","Y","","","","","","","",
2001851,"","","","","","Y","","","","",2024
2001852,"","","Y","","","","","","","",
2001853,"","","","","","","Y","","","",
2001854,"","","Y","","","","","","","",
2001855,"","","Y","","","","","","","",
2001857,"Y","","","","","","","","","",
2001858,"","","Y","","","","","","","",
2001859,"","","Y","","","","","","","",
2001860,"","","Y","","","","","","","",
2001864,"","","","","","","Y","","","",
2001868,"","","Y","","","","","","","",
2001869,"","","Y","","","","","","","",
2001873,"","","Y","","","","","","","",
2001875,"","","Y","","","","","","","",
2001876,"","","Y","","","","","","","",
2001877,"","","Y","","","","","","","",
2001878,"","","Y","","","","","","","",
2001879,"","","Y","","","","","","","",
2001880,"","","","","","","Y","","","",
2001881,"","","Y","","","","","","","",
2001883,"","","Y","","","","","","","",
2001884,"","","Y","","","","","","","",
2001885,"","","Y","","","","","","","",
2001887,"","","Y","","","","","","","",
2001888,"","","Y","","","","","","","",
2001889,"","","Y","","","","","","","",
2001891,"","","Y","","","","","","","",
2001892,"","","Y","","","","","","","",
2001893,"","","Y","","","","","","","",
2001894,"","","Y","","","","","","","",
2001896,"Y","","","","","","","","","",
2001898,"","","Y","","","","","","","",
2001899,"","","","","Y","","","","","",
2001900,"","","Y","","","","","","","",
2001902,"","","Y","","","","","","","",
2001903,"","","Y","","","","","","","",
2001904,"","","Y","","","","","","","",
2001909,"","","Y","","","","","","","",
2001910,"","","Y","","","","","","","",
2001912,"","","Y","","","","","","","",
2001913,"","","Y","","","","","","","",
2001914,"","","Y","","","","","","","",
2001917,"","","Y","","","","","","","",
2001918,"","","Y","","","","","","","",
2001922,"","","Y","","","","","","","",
2001926,"","","Y","","","","","","","",
2001929,"","","Y","","","","","","","",
2001932,"","","Y","","","","","","","",
2001933,"Y","","","","","","","","","",
2001936,"","","Y","","","","","","","",
2001941,"","","Y","","","","","","","",
2001944,"","","Y","","","","","","","",
2001949,"","","Y","","","","","","","",
2001950,"","","Y","","","","","","","",
2001951,"","","","","","","Y","","","",
2001952,"","","","","Y","","","","","",
2001954,"","","Y","","","","","","","",
2001957,"","","Y","","","","","","","",
2001959,"","","","","","","Y","","","",
2001966,"","","Y","","","","","","","",
2001969,"","","Y","","","","","","","",
2001983,"","","Y","","","","","","","",
2001990,"","","Y","","","","","","","",
2001992,"","","Y","","","","","","","",
2002001,"Y","","","","","","","","","",
2002003,"","Y","","","","","","","","",2024
2002008,"","","Y","","","","","","","",
2002009,"","","","","","","Y","","","",
2002012,"","","","","","","Y","","","",
2002013,"","","","","","","Y","","","",
2002014,"","","Y","","","","","","","",
2002015,"","","Y","","","","","","","",
2002019,"","","Y","","","","","","","",
2002023,"Y","","","","","","","","","",
2002024,"","","Y","","","","","","","",
2002028,"","","Y","","","","","","","",
2002031,"","","Y","","","","","","","",
2002032,"","","Y","","","","","","","",
2002041,"","","Y","","","","","","","",
2002044,"","","Y","","","","","","","",
2002047,"","","Y","","","","","","","",
2002052,"Y","","","","","","","","","",
2002055,"","","","","","Y","","","","",2024
2002057,"","","Y","","","","","","","",
2002058,"","","Y","","","","","","","",
2002062,"","","Y","","","","","","","",
2002063,"Y","","","","","","","","","",
2002064,"","","Y","","","","","","","",
2002065,"","","Y","","","","","","","",
2002066,"","","Y","","","","","","","",
2002071,"","","Y","","","","","","","",
2002073,"","","Y","","","","","","","",
2002075,"","","Y","","","","","","","",
2002077,"","","Y","","","","","","","",
2002078,"Y","","","","","","","","","",
2002081,"","","","","","","Y","","","",
2002083,"","","Y","","","","","","","",
2002086,"","","Y","","","","","","","",
2002087,"","","Y","","","","","","","",
2002088,"","","Y","","","","","","","",
2002089,"","","Y","","","","","","","",
2002090,"","","Y","","","","","","","",
2002094,"","","Y","","","","","","","",
2002096,"","","Y","","","","","","","",
2002098,"","","Y","","","","","","","",
2002103,"","","","","","","Y","","","",
2002104,"","","Y","","","","","","","",
2002108,"","","Y","","","","","","","",
2002110,"","","Y","","","","","","","",
2002112,"","","Y","","","","","","","",
2002115,"","","Y","","","","","","","",
2002116,"","","Y","","","","","","","",
2002120,"","","","","","","Y","","","",
2002124,"","","Y","","","","","","","",
2002126,"","","Y","","","","","","","",
2002128,"","","Y","","","","","","","",
2002131,"","","Y","","","","","","","",
2002133,"","","Y","","","","","","","",
2002135,"","","Y","","","","","","","",
2002136,"","","","","Y","","","","","",
2002137,"","","Y","","","","","","","",
2002140,"","","Y","","","","","","","",
2002141,"","","Y","","","","","","","",
2002142,"","","Y","","","","","","","",
2002145,"","","Y","","","","","","","",
2002149,"","","Y","","","","","","","",
2002150,"","","Y","","","","","","","",
2002153,"","","Y","","","","","","","",
2002154,"","","Y","","","","","","","",
2002156,"","","Y","","","","","","","",
2002157,"Y","","","","","","","","","",
2002160,"","","Y","","","","","","","",
2002161,"","","Y","","","","","","","",
2002164,"","","Y","","","","","","","",
2002165,"","","Y","","","","","","","",
2002169,"","","Y","","","","","","","",
2002170,"","","Y","","","","","","","",
2002171,"","","Y","","","","","","","",
2002172,"","","Y","","","","","","","",
2002174,"","","Y","","","","","","","",
2002175,"Y","","","","","","","","","",
2002177,"","","Y","","","","","","","",
2002178,"","","Y","","","","","","","",
2002180,"","","Y","","","","","","","",
2002181,"","","Y","","","","","","","",
2002182,"","","Y","","","","","","","",
2002184,"","","Y","","","","","","","",
2002185,"","","Y","","","","","","","",
2002192,"","","Y","","","","","","","",
2002193,"","","Y","","","","","","","",
2002194,"","","Y","","","","","","","",
2002195,"","","Y","","","","","","","",
2002196,"","","Y","","","","","","","",
2002199,"","","","","Y","","","","","",
2002204,"","","Y","","","","","","","",
2002206,"","","Y","","","","","","","",
2002208,"","","Y","","","","","","","",
2002210,"","","Y","","","","","","","",
2002215,"","","","","Y","","","","","",
2002217,"","","Y","","","","","","","",
2002218,"","","Y","","","","","","","",
2002219,"","","Y","","","","","","","",
2002226,"","","Y","","","","","","","",
2002228,"","","","","","","Y","","","",
2002229,"","","Y","","","","","","","",
2002234,"","","Y","","","","","","","",
2002237,"","","Y","","","","","","","",
2002245,"","","Y","","","","","","","",
2002250,"","","","","","","Y","","","",
2002251,"","","Y","","","","","","","",
2002252,"","","Y","","","","","","","",
2002254,"","","Y","","","","","","","",
2002257,"","","Y","","","","","","","",
2002258,"","","Y","","","","","","","",
2002259,"","","Y","","","","","","","",
2002260,"","","Y","","","","","","","",
2002266,"","","Y","","","","","","","",
2002271,"","","Y","","","","","","","",
2002274,"","","Y","","","","","","","",
2002276,"","","Y","","","","","","","",
2002277,"","","","","Y","","","","","",
2002278,"","","Y","","","","","","","",
2002281,"","","Y","","","","","","","",
2002283,"Y","","","","","","","","","",
2002284,"","","Y","","","","","","","",
2002285,"","","Y","","","","","","","",
2002290,"","","Y","","","","","","","",
2002293,"","","Y","","","","","","","",
2002296,"","","Y","","","","","","","",
2002298,"Y","","","","","","","","","",
2002304,"","","Y","","","","","","","",
2002307,"","","Y","","","","","","","",
2002308,"","","Y","","","","","","","",
2002311,"","","Y","","","","","","","",
2002312,"","","Y","","","","","","","",
2002313,"","","Y","","","","","","","",
2002314,"","","Y","","","","","","","",
2002315,"","","Y","","","","","","","",
2002316,"","","Y","","","","","","","",
2002317,"","","Y","","","","","","","",
2002318,"","","Y","","","","","","","",
2002327,"","","Y","","","","","","","",
2002328,"","","Y","","","","","","","",
2002330,"","","Y","","","","","","","",
2002337,"","","Y","","","","","","","",
2002339,"","","Y","","","","","","","",
2002340,"","","Y","","","","","","","",
2002341,"","","","","Y","","","","","",
2002342,"","","","","","","","","","Y",
2002344,"","","Y","","","","","","","",
2002346,"Y","","","","","","","","","",
2002348,"","","Y","","","","","","","",
2002349,"","","Y","","","","","","","",
2002353,"","","Y","","","","","","","",
2002354,"","","Y","","","","","","","",
2002355,"","","Y","","","","","","","",
2002358,"","","Y","","","","","","","",
2002359,"","","Y","","","","","","","",
2002360,"","","Y","","","","","","","",
2002366,"","","Y","","","","","","","",
2002367,"","","","","Y","","","","","",
2002368,"","","Y","","","","","","","",
2002369,"","","Y","","","","","","","",
2002370,"","","Y","","","","","","","",
2002371,"","","Y","","","","","","","",
2002374,"","","Y","","","","","","","",
2002375,"","","Y","","","","","","","",
2002377,"","","Y","","","","","","","",
2002378,"","","Y","","","","","","","",
2002381,"","","Y","","","","","","","",
2002382,"","","Y","","","","","","","",
2002383,"","","Y","","","","","","","",
2002384,"","","Y","","","","","","","",
2002385,"","","Y","","","","","","","",
2002386,"","","Y","","","","","","","",
2002388,"","","","","","","Y","","","",
2002390,"","","Y","","","","","","","",
2002394,"","","","","","Y","","","","",2024
2002396,"","","Y","","","","","","","",
2002398,"","","Y","","","","","","","",
2002400,"","","Y","","","","","","","",
2002403,"","","Y","","","","","","","",
2002404,"","","Y","","","","","","","",
2002407,"","","Y","","","","","","","",
2002409,"","","Y","","","","","","","",
2002410,"","","Y","","","","","","","",
2002411,"","","Y","","","","","","","",
2002412,"","","Y","","","","","","","",
2002413,"","","Y","","","","","","","",
2002414,"","","Y","","","","","","","",
2002415,"","","Y","","","","","","","",
2002416,"","","Y","","","","","","","",
2002421,"","","Y","","","","","","","",
2002422,"","","Y","","","","","","","",
2002423,"","","Y","","","","","","","",
2002424,"","","Y","","","","","","","",
2002428,"","","Y","","","","","","","",
2002431,"","","Y","","","","","","","",
2002432,"","","Y","","","","","","","",
2002433,"","","Y","","","","","","","",
2002434,"","","Y","","","","","","","",
2002437,"","","Y","","","","","","","",
2002439,"","","Y","","","","","","","",
2002440,"","","Y","","","","","","","",
2002441,"","","","","","","","","","Y",
2002447,"","","Y","","","","","","","",
2002448,"","","Y","","","","","","","",
2002449,"","","Y","","","","","","","",
2002450,"","","Y","","","","","","","",
2002453,"","","Y","","","","","","","",
2002454,"","","Y","","","","","","","",
2002455,"","","Y","","","","","","","",
2002456,"","","Y","","","","","","","",
2002457,"","","Y","","","","","","","",
2002458,"","","Y","","","","","","","",
2002465,"","","Y","","","","","","","",
2002466,"","","Y","","","","","","","",
2002469,"","","Y","","","","","","","",
2002471,"","","Y","","","","","","","",
2002472,"","","Y","","","","","","","",
2002477,"","","Y","","","","","","","",
2002480,"","","Y","","","","","","","",
2002484,"","","","","Y","","","","","",
2002487,"","","Y","","","","","","","",
2002489,"","","Y","","","","","","","",
2002491,"","","Y","","","","","","","",
2002492,"","","Y","","","","","","","",
2002494,"","","Y","","","","","","","",
2002495,"","","Y","","","","","","","",
2002501,"","","Y","","","","","","","",
2002503,"","","Y","","","","","","","",
2002504,"","","Y","","","","","","","",
2002507,"","","Y","","","","","","","",
2002514,"","","Y","","","","","","","",
2002515,"","","Y","","","","","","","",
2002516,"","","Y","","","","","","","",
2002517,"","","Y","","","","","","","",
2002521,"","","Y","","","","","","","",
2002523,"","","","","Y","","","","","",
2002525,"","","Y","","","","","","","",
2002526,"","","Y","","","","","","","",
2002527,"","","Y","","","","","","","",
2002531,"","","Y","","","","","","","",
2002532,"","","Y","","","","","","","",
2002533,"","","Y","","","","","","","",
2002535,"","","Y","","","","","","","",
2002536,"","","Y","","","","","","","",
2002538,"","","Y","","","","","","","",
2002542,"","","Y","","","","","","","",
2002543,"","","Y","","","","","","","",
2002546,"","","Y","","","","","","","",
2002549,"","","Y","","","","","","","",
2002551,"","","Y","","","","","","","",
2002552,"","","Y","","","","","","","",
2002555,"","","","","","","","","","Y",
2002556,"","","Y","","","","","","","",
2002560,"","","Y","","","","","","","",
2002562,"","","Y","","","","","","","",
2002568,"","","Y","","","","","","","",
2002569,"","","Y","","","","","","","",
2002570,"","","Y","","","","","","","",
2002575,"","","Y","","","","","","","",
2002576,"","","Y","","","","","","","",
2002577,"","","Y","","","","","","","",
2002579,"","","Y","","","","","","","",
2002580,"","","Y","","","","","","","",
2002581,"","","Y","","","","","","","",
2002582,"","","Y","","","","","","","",
2002583,"","","Y","","","","","","","",
2002584,"","","Y","","","","","","","",
2002585,"","","Y","","","","","","","",
2002586,"","","Y","","","","","","","",
2002588,"","","Y","","","","","","","",
2002589,"","","Y","","","","","","","",
2002599,"","","Y","","","","","","","",
2002600,"","","Y","","","","","","","",
2002601,"","","Y","","","","","","","",
2002602,"","","Y","","","","","","","",
2002603,"","","Y","","","","","","","",
2002605,"","","Y","","","","","","","",
2002608,"","","Y","","","","","","","",
2002609,"","","Y","","","","","","","",
2002611,"","","Y","","","","","","","",
2002612,"","","Y","","","","","","","",
2002616,"","","Y","","","","","","","",
2002619,"","","Y","","","","","","","",
2002620,"","","","","","","Y","","","",
2002621,"","","Y","","","","","","","",
2002622,"","","","","Y","","","","","",
2002624,"","","Y","","","","","","","",
2002627,"","","Y","","","","","","","",
2002630,"Y","","","","","","","","","",
2002631,"","","Y","","","","","","","",
2002632,"","","Y","","","","","","","",
2002633,"","","Y","","","","","","","",
2002634,"","","Y","","","","","","","",
2002635,"","","","","","","Y","","","",
2002638,"","","Y","","","","","","","",
2002639,"","","Y","","","","","","","",
2002640,"","","Y","","","","","","","",
2002641,"","","","","","","Y","","","",
2002643,"","","Y","","","","","","","",
2002644,"","","Y","","","","","","","",
2002645,"","","Y","","","","","","","",
2002646,"","","Y","","","","","","","",
2002647,"","","Y","","","","","","","",
2002651,"","","Y","","","","","","","",
2002654,"","","Y","","","","","","","",
2002656,"","","Y","","","","","","","",
2002658,"","","Y","","","","","","","",
2002660,"","","Y","","","","","","","",
2002666,"","","Y","","","","","","","",
2002668,"Y","","","","","","","","","",
2002669,"","","Y","","","","","","","",
2002672,"","","Y","","","","","","","",
2002673,"","","Y","","","","","","","",
2002676,"","","","","","","Y","","","",
2002677,"","","","","","","Y","","","",
2002678,"","","Y","","","","","","","",
2002679,"","","Y","","","","","","","",
2002683,"","","Y","","","","","","","",
2002684,"","","Y","","","","","","","",
2002686,"","","Y","","","","","","","",
2002688,"","","Y","","","","","","","",
2002694,"","","Y","","","","","","","",
2002695,"","","Y","","","","","","","",
2002699,"","","","","Y","","","","","",
2002704,"","","Y","","","","","","","",
2002705,"","","Y","","","","","","","",
2002709,"","","Y","","","","","","","",
2002712,"","","Y","","","","","","","",
2002713,"","","Y","","","","","","","",
2002716,"Y","","","","","","","","","",
2002719,"","","Y","","","","","","","",
2002722,"","","Y","","","","","","","",
2002723,"","","Y","","","","","","","",
2002724,"","","Y","","","","","","","",
2002726,"","","Y","","","","","","","",
2002727,"","","Y","","","","","","","",
2002729,"","","","","","","Y","","","",
2002730,"","","Y","","","","","","","",
2002733,"","","Y","","","","","","","",
2002736,"","","Y","","","","","","","",
2002739,"","","Y","","","","","","","",
2002741,"","","","","","Y","","","","",2024
2002742,"","","Y","","","","","","","",
2002745,"","","Y","","","","","","","",
2002748,"","","Y","","","","","","","",
2002749,"","","Y","","","","","","","",
2002750,"","","Y","","","","","","","",
2002755,"","","Y","","","","","","","",
2002761,"","","Y","","","","","","","",
2002762,"","","Y","","","","","","","",
2002764,"","","Y","","","","","","","",
2002766,"","","Y","","","","","","","",
2002767,"","","Y","","","","","","","",
2002768,"","","Y","","","","","","","",
2002769,"","","","","Y","","","","","",
2002770,"","","Y","","","","","","","",
2002771,"","","Y","","","","","","","",
2002774,"","","Y","","","","","","","",
2002781,"Y","","","","","","","","","",
2002782,"","","Y","","","","","","","",
2002783,"","","Y","","","","","","","",
2002785,"","","Y","","","","","","","",
2002786,"","","Y","","","","","","","",
2002787,"","","Y","","","","","","","",
2002789,"","","Y","","","","","","","",
2002792,"","","Y","","","","","","","",
2002794,"","","","","Y","","","","","",
2002795,"","","Y","","","","","","","",
2002797,"","","Y","","","","","","","",
2002798,"","","Y","","","","","","","",
2002800,"Y","","","","","","","","","",
2002801,"","","Y","","","","","","","",
2002804,"","","Y","","","","","","","",
2002808,"","","Y","","","","","","","",
2002812,"","","Y","","","","","","","",
2002813,"","","Y","","","","","","","",
2002814,"","","Y","","","","","","","",
2002819,"","","Y","","","","","","","",
2002820,"","","Y","","","","","","","",
2002822,"","","Y","","","","","","","",
2002825,"","","Y","","","","","","","",
2002826,"","","Y","","","","","","","",
2002828,"","","Y","","","","","","","",
2002829,"","","Y","","","","","","","",
2002830,"","","Y","","","","","","","",
2002831,"","","Y","","","","","","","",
2002832,"","","Y","","","","","","","",
2002838,"","","Y","","","","","","","",
2002839,"","","Y","","","","","","","",
2002841,"","","Y","","","","","","","",
2002843,"","","Y","","","","","","","",
2002844,"","","Y","","","","","","","",
2002846,"","","Y","","","","","","","",
2002847,"","","Y","","","","","","","",
2002848,"","","Y","","","","","","","",
2002849,"","","Y","","","","","","","",
2002851,"","","Y","","","","","","","",
2002852,"","","Y","","","","","","","",
2002853,"","","Y","","","","","","","",
2002856,"Y","","","","","","","","","",
2002860,"","","Y","","","","","","","",
2002861,"","","","","","","Y","","","",
2002862,"Y","","","","","","","","","",
2002869,"","","Y","","","","","","","",
2002870,"","","Y","","","","","","","",
2002871,"","","Y","","","","","","","",
2002874,"","","Y","","","","","","","",
2002876,"","","Y","","","","","","","",
2002877,"","","Y","","","","","","","",
2002879,"","","Y","","","","","","","",
2002882,"","","Y","","","","","","","",
2002883,"","","Y","","","","","","","",
2002885,"","","Y","","","","","","","",
2002886,"","","Y","","","","","","","",
2002887,"","","Y","","","","","","","",
2002888,"","","Y","","","","","","","",
2002889,"","","Y","","","","","","","",
2002890,"","","Y","","","","","","","",
2002891,"","","Y","","","","","","","",
2002892,"","","","","","","Y","","","",
2002895,"","","Y","","","","","","","",
2002896,"","","","","","","Y","","","",
2002897,"","","Y","","","","","","","",
2002900,"","","Y","","","","","","","",
2002901,"","","Y","","","","","","","",
2002902,"","","Y","","","","","","","",
2002903,"","","Y","","","","","","","",
2002904,"","","Y","","","","","","","",
2002906,"","","Y","","","","","","","",
2002908,"","","Y","","","","","","","",
2002909,"","","Y","","","","","","","",
2002912,"","","","","","","Y","","","",
2002913,"","","","","","Y","","","","",2024
2002919,"","","Y","","","","","","","",
2002920,"","","Y","","","","","","","",
2002921,"","","Y","","","","","","","",
2002926,"","","Y","","","","","","","",
2002927,"","","Y","","","","","","","",
2002929,"","","Y","","","","","","","",
2002933,"","","Y","","","","","","","",
2002936,"","","","","Y","","","","","",
2002938,"","","Y","","","","","","","",
2002940,"","","Y","","","","","","","",
2002941,"","","Y","","","","","","","",
2002945,"","","Y","","","","","","","",
2002946,"","","Y","","","","","","","",
2002949,"","","Y","","","","","","","",
2002954,"","","Y","","","","","","","",
2002958,"","","Y","","","","","","","",
2002962,"","","Y","","","","","","","",
2002964,"","","Y","","","","","","","",
2002965,"","","Y","","","","","","","",
2002970,"","","Y","","","","","","","",
2002976,"","","Y","","","","","","","",
2002980,"","","Y","","","","","","","",
2002981,"","","Y","","","","","","","",
2002982,"","","Y","","","","","","","",
2002985,"","","Y","","","","","","","",
2002987,"","","Y","","","","","","","",
2002988,"","","Y","","","","","","","",
2002992,"","","Y","","","","","","","",
2002995,"","","Y","","","","","","","",
2002998,"","","Y","","","","","","","",
2002999,"","","","","","","","","","Y",
2003000,"","","","","","","Y","","","",
2003004,"","","Y","","","","","","","",
2003005,"","","Y","","","","","","","",
2003007,"","","","","","","Y","","","",
2003008,"","","Y","","","","","","","",
2003009,"","","Y","","","","","","","",
2003012,"","","Y","","","","","","","",
2003013,"","","Y","","","","","","","",
2003014,"Y","","","","","","","","","",
2003017,"","","Y","","","","","","","",
2003024,"","","Y","","","","","","","",
2003030,"","","Y","","","","","","","",
2003031,"","","Y","","","","","","","",
2003032,"","","Y","","","","","","","",
2003036,"","","Y","","","","","","","",
2003037,"","","Y","","","","","","","",
2003045,"","","Y","","","","","","","",
2003046,"","","Y","","","","","","","",
2003050,"","","Y","","","","","","","",
2003053,"","","Y","","","","","","","",
2003054,"","","Y","","","","","","","",
2003055,"","","Y","","","","","","","",
2003057,"","","Y","","","","","","","",
2003059,"","","Y","","","","","","","",
2003061,"","","","","Y","","","","","",
2003062,"","","Y","","","","","","","",
2003064,"","","Y","","","","","","","",
2003065,"","","Y","","","","","","","",
2003069,"","","Y","","","","","","","",
2003070,"","","","","Y","","","","","",
2003073,"","","Y","","","","","","","",
2003074,"","","Y","","","","","","","",
2003077,"","","Y","","","","","","","",
2003078,"","","Y","","","","","","","",
2003081,"","","Y","","","","","","","",
2003083,"","","Y","","","","","","","",
2003088,"","","Y","","","","","","","",
2003089,"","","Y","","","","","","","",
2003091,"","","Y","","","","","","","",
2003099,"","","","","Y","","","","","",
2003101,"","","Y","","","","","","","",
2003105,"","","Y","","","","","","","",
2003106,"","","Y","","","","","","","",
2003108,"","","Y","","","","","","","",
2003110,"","","Y","","","","","","","",
2003111,"","","Y","","","","","","","",
2003112,"","","Y","","","","","","","",
2003113,"","","Y","","","","","","","",
2003125,"","","Y","","","","","","","",
2003126,"","","Y","","","","","","","",
2003127,"","","","","","","Y","","","",
2003134,"","","Y","","","","","","","",
2003136,"","","Y","","","","","","","",
2003137,"","","Y","","","","","","","",
2003145,"","","Y","","","","","","","",
2003146,"","","Y","","","","","","","",
2003148,"","","Y","","","","","","","",
2003152,"","","Y","","","","","","","",
2003154,"","","Y","","","","","","","",
2003155,"","","","","","","Y","","","",
2003157,"","","Y","","","","","","","",
2003159,"","","Y","","","","","","","",
2003162,"","","Y","","","","","","","",
2003163,"","","Y","","","","","","","",
2003166,"","","Y","","","","","","","",
2003172,"","","Y","","","","","","","",
2003179,"","","Y","","","","","","","",
