"Filing ID","5K(3)(a)","5K(3)(b)","5K(3)(c) City","5K(3)(c) State","5K(3)(c) Country","5K(3)(d)","5K(3)(e)","5K(3)(f)","5K(3)(g)"
1986819,"THE BANK OF NEW YORK MELLON","BNY MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",159837963
1986819,"FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS COMPANY LLC","FIDELITY","BOSTON","MA","USA","N","","549300XVSM8LN3LQOK63",152868825
1986895,"THE NORTHERN TRUST COMPANY","NORTHERN TRUST","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",762868156
1986895,"THE BANK OF NEW YORK MELLON","BNY MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",159837963
1986895,"FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS COMPANY LLC","FIDELITY","BOSTON","MA","USA","N","","549300XVSM8LN3LQOK63",152868825
1986881,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",653586478
1986881,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",220622185
1986881,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",920688
1986881,"NATIONWIDE","NATIONWIDE","COLUMBUS","OH","USA","N","","",1783409
1986923,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISO","CA","USA","N","","",107000000
1986751,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","OMAHA","NE","USA","N","8-16514","",111125000
1986748,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","LONDON","","GBR","N","","7H6GLXDRUGQFU57RNE97",1370770125
1988266,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","1,646,202,798",1646202798
1988107,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",150635467
1988567,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",602790
1986941,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",341383271
1990401,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",690592224
1990401,"CITIBANK N.A, NEW YORK BRANCH","CITIBANK N.A, NEW YORK BRANCH","NEW YORK","NY","USA","N","","",2771178753
1990401,"HSBC BANK (CHINA) COMPANY LIMITED","HSBC BANK (CHINA) COMPANY LIMITED","SHANGHAI","","CHN","N","","2CZOJRADNJXBLT55G526",646024887
1987831,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",123729992
1989266,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",444067798
1988090,"INSPIRA FINANCIAL TRUST","INSPIRA FINANCIAL TRUST","OAKLAND","IL","USA","N","","",17816530
1989293,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",188909039
1988567,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",3231608
1979794,"BANK OF NEW YORK MELLON","BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","",56356147109
1988315,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",172382519
1989587,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",3231608
1989587,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",602790
1990154,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",4054878610
1990411,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","Y","8-35008","",278354420287
1989819,"STATE STREET BANK INTERNATIONAL GMBH","STATE STREET BANK","FRANKFURT","","DEU","N","","ZMHGNT7ZPKZ3UFZ8EO46",8900135574
1989819,"BNY MELLON, ASSET SERVICING","BNY MELLON","FRANKFURT","","DEU","N","","5299008ORSGF0TGLSC98",11714484823
1989819,"DEUTSCHE BANK AG","DEUTSCHE BANK AG","FRANKFURT AM MAIN","","DEU","Y","","7LTWFZYICNSX8D621K86",6959917405
1990487,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","STAMFORD","CT","USA","N","8-10999","",474223664
1990487,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",138425042
1990562,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",246288766
1987497,"PERSHING LLC","PERSHING LLC","ST. LOUIS","MO","USA","N","8-17574","",459074308
1987650,"NORTHERN TRUST","CUSTODIAN","LIMERICK","","IRL","N","","",595827992
1987650,"JPMORGAN","CUSTODIAN","MUMBAI","","IND","N","","",77299224
1990462,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","SAN FRANCISCO","CA","USA","N","8-35008","",434915939
1990462,"NORTHERN TRUST SECURITIES, INC.","NORTHERN TRUST SECURITIES, INC.","CHICAGO","IL","USA","N","8-23689","",163313483
1992486,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1970048295
1992486,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",321408935
1989045,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",1541388151
1989045,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",608818534
1990276,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",502879097
1990276,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",33800317
1992536,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",21790160773
1992536,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",13529383276
1992536,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",25011347478
1992548,"E*TRADE SECURITIES LLC","E*TRADE SECURITIES LLC","CENTENNIAL","CO","USA","N","8-44112","549300DXPO50FJ75QA85",201130432
1992209,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",690925930
1992209,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",602374952
1992573,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",59260303328
1992573,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",14807331442
1992397,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",191618379
1992597,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",142851408
1992610,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",1039986748
1992610,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",209501052
1989483,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","NY","USA","N","8-16514","",604209621
1989483,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEWARK","DE","USA","N","8-35008","",236227871
1989610,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",3116564
1989615,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",122210896
1989656,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",133719294
1989656,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",303531015
1989677,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",89673311
1989677,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",494067884
1983616,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",133123686
1984737,"JPMORGAN CHASE BANK, NA","JP MORGAN CHASE","NEW YORK","NY","USA","N","","984500653R409CC5AB28",2904973114
1984824,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","PURCHASE","NY","USA","N","8-68191","",28954667
1975494,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","GBR","N","","W22LROWP2IHZNBB6K528",539728080
1975494,"BARCLAYS BANK PLC","BARCLAYS BANK PLC","LONDON","","GBR","N","","G5GSEF7VJP5I7OUK5573",834425589
1975494,"J.P. MORGAN SECURITIES PLC","J.P. MORGAN SECURITIES PLC","LONDON","","GBR","N","","K6Q0W1PS1L1O4IQL9C32",45625192
1975494,"BNP PARIBAS, LONDON BRANCH","BNP PARIBAS, LONDON BRANCH","LONDON","","GBR","N","","R0MUWSFPU8MPRO8K5P83",489468591
1987363,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",427329075
1989724,"BANK J. SAFRA SARASIN (BAHAMAS) LTD.","BANK J. SAFRA SARASIN (BAHAMAS) LTD.","NASSAU","","BHS","N","","549300XFU1NPZZ47SX90",81490060
1989719,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",2808951564
1989719,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",549674896
1989783,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",162787341
1989783,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WEST LAKE","TX","USA","N","8-16514","",52656407
1989783,"HILLTOP SECURITIES INC.","HILLTOP SECURITIES INC.","DALLAS","TX","USA","N","8-45123","",11939752
1990158,"CITI PRIVATE BANK","CITI PRIVATE BANK","NEW YORK","NY","USA","N","","",260000000
1986986,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",106179273
1989838,"NATIONAL BANK INDEPENDENT NETWORK","NATIONAL BANK INDEPENDENT NETWORK","TORONTO","","CAN","N","","",57889335
1989838,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",186043764
1992114,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",344558488
1991634,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",5019481635
1991620,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",109838673
1989291,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",5019481635
1989291,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",3467162253
1991634,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",3467162253
1991647,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",455806280
1991662,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",315789341
1991645,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",533666930
1991673,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",133224463
1990322,"APEX CLEARING CORPORATION","APEX CLEARING CORPORATION","DALLAS","TX","USA","N","8-23522","",4165105229
1990353,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",688203169
1987476,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",105171786
1987464,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","N","8-10999","",457412059
1987464,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",374611674
1981987,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",370433857
1985175,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",417200000
1985531,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","SMITHFIELD","RI","USA","N","8-26740","",592065428
1985531,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",1649181892
1985531,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","",603725331
1985531,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1206361090
1987373,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",945232541
1987420,"STATE STREET BANK AND TRUST COMPANY","STATE STREET","QUINCY","MA","USA","N","","",343929951
1987396,"RAYMOND JAMES FINANCIAL SERVICES, INC.","RAYMOND JAMES FINANCIAL SERVICES, INC.","ST. PETERSBURG","FL","USA","N","8-17983","",1253921148
1987536,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1599551609
1987536,"COMERICA BANK AND TRUST, NATIONAL ASSOCIATION","COMERICA BANK","DALLAS","TX","USA","N","","70WY0ID1N53Q4254VH70",416813902
1987544,"CITIBANK N.A.","CITIBANK N.A.","NEW YORK","NY","USA","N","","",543092766
1987550,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","OMAHA","NE","USA","N","8-16514","",234805666
1987555,"CIBC MELLON TRUST COMPANY","CIBC MELLON","TORONTO","","CAN","N","","549300IYUUH221WBZ505",389485867
1987555,"NATIONAL BANK TRUST","NATIONAL BANK TRUST","MONTREAL","","CAN","N","","5493008ZTQCAIW9XU219",516758509
1987223,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","",153245894
1987553,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANSICO","CA","USA","N","8-16514","",1173236770
1987553,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",324120733
1984777,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",189895038
1987098,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",188452825
1986743,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",224747629
1987584,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","",13588658
1987584,"MORGAN STANLEY & CO. LLC","MORGAN STANLEY & CO. LLC","NEW YORK","NY","USA","N","8-15869","",9085852
1987584,"UBS SECURITIES LLC","UBS SECURITIES LLC","NEW YORK","NY","USA","N","8-22651","",18563733
1987584,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",28865196
1987584,"BOFA SECURITIES, INC.","BOFA SECURITIES, INC.","NEW YORK","NY","USA","N","8-69787","",12675724
1988146,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","NEW YORK","NY","USA","N","8-16514","",41070517
1988126,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",140000000
1988118,"BROWN BROTHERS HARRIMAN & CO.","BROWN BROTHERS HARRIMAN","NEW YORK","NY","USA","N","","5493006KMX1VFTPYPW14",4911295897
1988146,"FIDELITY INVESTMENTS","FIDELTY INVESTMENTS","BOSTON","MA","USA","N","","",97325861
1988094,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",3013131800
1988094,"U.S. BANK NATIONAL ASSOCIATION","U.S. BANK","CINCINNATI","OH","USA","N","","6BYL5QZYBDK8S7L73M02",7029335712
1988094,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","COLUMBUS","OH","USA","N","","7H6GLXDRUGQFU57RNE97",6858881413
1988094,"STATE STREET BANK AND TRUST","STATE STREET BANK AND TRUST","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",3514860552
1988155,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ROANOKE","TX","USA","N","8-16514","",111823019
1987858,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",553713239
1978509,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",80013130
1978509,"EQUITY TRUST COMPANY","EQUITY TRUST COMPANY","WESTLAKE","OH","USA","N","","05-0552743",27195182
1978509,"KINGDOM TRUST","KINGDOM TRUST","MURRAY","KY","USA","N","","27-4336351",5590604
1987510,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",480073198
1988234,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","",245433837
1988234,"THE BANK OF NEW YORK MELLON TRUST CORPORATION","THE BANK OF NEW YORK MELLON TRUST CORPORATION","NEW YORK","NY","USA","N","","",417222309
1990164,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","","",629340263
1989981,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",2720926619
1984612,"STONEX SECURITIES INC.","STONEX SECURITIES INC.","BIRMINGHAM","AL","USA","N","8-36638","",281075210
1984612,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",48651236
1984612,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",97042739
1990164,"ASSETMARK BROKERAGE, LLC","ASSETMARK BROKERAGE, LLC","CONCORD","CA","USA","N","","",407542794
1990164,"FIDELITY IINVESTMENTS","FIDELITY INVESTMENTS","CINCINNATI","OH","USA","N","","",954480563
1990164,"CHARLES SCHWAB CORPORATION","CHARLES SCHWAB","WESTLAKE","TX","USA","N","","",340039340
1966356,"TRADE-PMR INC.","TRADE-PMR INC.","GAINESVILLE","FL","USA","N","8-51390","",177000000
1990203,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",4231789434
1991622,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",927970566
1992968,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","1560001714",3927890553
1992968,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",742072938
1990182,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",180966451
1990182,"COMERICA SECURITIES,INC.","COMERICA SECURITIES","DETROIT","MI","USA","N","8-35001","",83279603
1990167,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",927970566
1988267,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",179148406
1988267,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",8627964
1983207,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","",35000000
1991654,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",42422998
1991654,"CONSTELLATION TRUST COMPANY","ORION PORTFOLIO SOLUTIONS","OMAHA","NE","USA","N","","",71000
1991650,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",87099629
1991650,"TRADE-PMR INC.","TRADE-PMR INC.","GAINESVILLE","FL","USA","N","8-51390","",324906336
1991667,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","Y","8-26740","",6468261663
1988134,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",2188025
1989621,"NORTHERN TRUST COMPANY (AUSTRALIA)","CUSTODIAN","MELBOURNE","","AUS","N","","",6921880000
1990424,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN","CA","USA","N","8-16514","",167587299
1989584,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",11156017804
1988576,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WEST LAKE","TX","USA","N","8-16514","",301038257
1990458,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","OMAHA","NE","USA","N","8-16514","",737318031
1989621,"CITIBANK, N.A (LONDON)","CUSTODIAN","LONDON","","GBR","N","","",5006632026
1990494,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",981547495
1990494,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",3045869991
1990494,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","","",164385505
1989530,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",24686447
1989530,"AXOS CLEARING LLC","AXOS CLEARING LLC","OMAHA","NE","USA","N","8-53595","",84297391
1988714,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",462261616
1988714,"SEI INVESTMENTS DISTRIBUTION CO.","SEI INVESTMENTS DISTRIBUTION CO.","OAKS","PA","USA","N","8-27897","",75644431
1990430,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",330142377
1993011,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",70000000
1993945,"BNY MELLON","BNY MELLON","NEW YORK","NY","USA","N","","",70033376
1993945,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",137466713
1993945,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",297676169
1988337,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",241553233
1993952,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",199644364
1993562,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","OMAHA","NE","USA","N","8-16514","",234805666
1993957,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",103300000
1989861,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",123606653
1990266,"INGALLS & SNYDER, LLC","INGALLS & SNYDER, LLC","NEW YORK","NY","USA","Y","8-1865","",3769718531
1990266,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","PURCHASE","NY","USA","N","8-68191","",499055259
1990266,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1469850150
1990308,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",258361069
1988786,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",13239611398
1993387,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",410003548
1993093,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",102292462
1993984,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",3171472495
1993984,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",10080175262
