FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1986889,"","","Y","","","","","","","",
1986890,"","","Y","","","","","","","",
1986891,"","","Y","","","","","","","",
1986894,"","","Y","","","","","","","",
1986895,"","","Y","","","","","","","",
1986896,"","","Y","","","","","","","",
1986897,"","","Y","","","","","","","",
1986899,"","","Y","","","","","","","",
1986900,"","","Y","","","","","","","",
1986903,"","","Y","","","","","","","",
1986905,"","","Y","","","","","","","",
1986906,"","","Y","","","","","","","",
1986908,"","","Y","","","","","","","",
1986909,"","","Y","","","","","","","",
1986912,"","","Y","","","","","","","",
1986913,"","","","","","Y","","","","",2024
1986916,"","","Y","","","","","","","",
1986923,"","","Y","","","","","","","",
1986929,"","","Y","","","","","","","",
1986931,"","","Y","","","","","","","",
1986933,"","","Y","","","","","","","",
1986936,"","","Y","","","","","","","",
1986938,"","","Y","","","","","","","",
1986941,"","","Y","","","","","","","",
1986942,"","","Y","","","","","","","",
1986944,"","","","","Y","","","","","",
1986945,"","","","","","","Y","","","",
1986946,"","Y","","","","","","","","",2024
1986947,"","","Y","","","","","","","",
1986948,"","","","","","","Y","","","",
1986950,"","","Y","","","","","","","",
1986952,"","","","","","","Y","","","",
1986957,"","","Y","","","","","","","",
1986962,"","","Y","","","","","","","",
1986963,"","","Y","","","","","","","",
1986965,"","","Y","","","","","","","",
1986968,"","","Y","","","","","","","",
1986969,"","","Y","","","","","","","",
1986971,"","","Y","","","","","","","",
1986973,"","","Y","","","","","","","",
1986975,"","Y","","","","","","","","",2024
1986977,"","","Y","","","","","","","",
1986978,"","","","","","Y","","","","",2024
1986979,"","","Y","","","","","","","",
1986980,"","","Y","","","","","","","",
1986981,"","","Y","","","","","","","",
1986982,"","","Y","","","","","","","",
1986983,"","","Y","","","","","","","",
1986984,"","","Y","","","","","","","",
1986985,"","","Y","","","","","","","",
1986986,"Y","","","","","","","","","",
1986987,"","","","","","","Y","","","",
1986990,"Y","","","","","","","","","",
1986993,"","","Y","","","","","","","",
1986994,"","","Y","","","","","","","",
1986996,"","","Y","","","","","","","",
1986999,"","","Y","","","","","","","",
1987001,"","","Y","","","","","","","",
1987004,"","","Y","","","","","","","",
1987005,"","","Y","","","","","","","",
1987006,"","","Y","","","","","","","",
1987009,"","","Y","","","","","","","",
1987012,"","","Y","","","","","","","",
1987014,"","","Y","","","","","","","",
1987015,"","","Y","","","","","","","",
1987021,"Y","","","","","","","","","",
1987022,"","","Y","","","","","","","",
1987027,"","","","","","","Y","","","",
1987028,"","","Y","","","","","","","",
1987029,"","","Y","","","","","","","",
1987032,"","","Y","","","","","","","",
1987034,"","","Y","","","","","","","",
1987036,"","","","","","","Y","","","",
1987037,"","","Y","","","","","","","",
1987040,"","","Y","","","","","","","",
1987042,"","","Y","","","","","","","",
1987043,"","","Y","","","","","","","",
1987044,"","","","","","","Y","","","",
1987050,"","","Y","","","","","","","",
1987054,"","","Y","","","","","","","",
1987055,"","","Y","","","","","","","",
1987059,"","","Y","","","","","","","",
1987060,"","","Y","","","","","","","",
1987062,"","","Y","","","","","","","",
1987065,"","","Y","","","","","","","",
1987069,"","Y","","","","","","","","",2025
1987071,"","","Y","","","","","","","",
1987072,"","","Y","","","","","","","",
1987075,"","","Y","","","","","","","",
1987076,"","","Y","","","","","","","",
1987077,"","","Y","","","","","","","",
1987078,"","","","","","","Y","","","",
1987081,"","","Y","","","","","","","",
1987082,"","","Y","","","","","","","",
1987084,"","","Y","","","","","","","",
1987085,"","","Y","","","","","","","",
1987086,"","","Y","","","","","","","",
1987087,"","","Y","","","","","","","",
1987089,"","","Y","","","","","","","",
1987091,"","","Y","","","","","","","",
1987096,"","","Y","","","","","","","",
1987098,"","","Y","","","","","","","",
1987100,"","Y","","","","","","","","",2025
1987102,"","","Y","","","","","","","",
1987103,"","","Y","","","","","","","",
1987104,"","","Y","","","","","","","",
1987105,"","","Y","","","","","","","",
1987107,"","","Y","","","","","","","",
1987108,"","","Y","","","","","","","",
1987109,"","","Y","","","","","","","",
1987110,"","","Y","","","","","","","",
1987112,"","","Y","","","","","","","",
1987115,"","","Y","","","","","","","",
1987116,"","","Y","","","","","","","",
1987117,"","","Y","","","","","","","",
1987119,"","","Y","","","","","","","",
1987122,"","","Y","","","","","","","",
1987124,"","","Y","","","","","","","",
1987126,"Y","","","","","","","","","",
1987131,"","","Y","","","","","","","",
1987133,"","","Y","","","","","","","",
1987134,"","","Y","","","","","","","",
1987135,"","","Y","","","","","","","",
1987137,"","","Y","","","","","","","",
1987141,"","","","","","","Y","","","",
1987143,"","","Y","","","","","","","",
1987144,"","","Y","","","","","","","",
1987146,"","","Y","","","","","","","",
1987149,"","","Y","","","","","","","",
1987151,"","","Y","","","","","","","",
1987153,"","","Y","","","","","","","",
1987156,"","","Y","","","","","","","",
1987157,"","","Y","","","","","","","",
1987158,"","","Y","","","","","","","",
1987159,"","","Y","","","","","","","",
1987160,"","","Y","","","","","","","",
1987164,"","","Y","","","","","","","",
1987166,"","","Y","","","","","","","",
1987170,"","","Y","","","","","","","",
1987174,"","","Y","","","","","","","",
1987175,"","","Y","","","","","","","",
1987177,"","","Y","","","","","","","",
1987178,"","","Y","","","","","","","",
1987179,"","","Y","","","","","","","",
1987180,"","","Y","","","","","","","",
1987182,"","","Y","","","","","","","",
1987184,"","","Y","","","","","","","",
1987190,"","","Y","","","","","","","",
1987193,"","","Y","","","","","","","",
1987194,"","Y","","","","","","","","",2024
1987199,"","","Y","","","","","","","",
1987200,"","","Y","","","","","","","",
1987202,"","","Y","","","","","","","",
1987208,"","","Y","","","","","","","",
1987216,"Y","","","","","","","","","",
1987217,"","","Y","","","","","","","",
1987221,"","","Y","","","","","","","",
1987222,"","","Y","","","","","","","",
1987223,"","","Y","","","","","","","",
1987230,"","","Y","","","","","","","",
1987231,"","","Y","","","","","","","",
1987234,"Y","","","","","","","","","",
1987244,"","","Y","","","","","","","",
1987248,"","","Y","","","","","","","",
1987252,"","","Y","","","","","","","",
1987253,"","","Y","","","","","","","",
1987257,"","","Y","","","","","","","",
1987260,"","","Y","","","","","","","",
1987261,"","","Y","","","","","","","",
1987263,"","Y","","","","","","","","",2024
1987271,"","","Y","","","","","","","",
1987272,"","","Y","","","","","","","",
1987273,"","","Y","","","","","","","",
1987275,"","","Y","","","","","","","",
1987277,"","","Y","","","","","","","",
1987278,"","","Y","","","","","","","",
1987280,"","","Y","","","","","","","",
1987283,"","","Y","","","","","","","",
1987284,"","","Y","","","","","","","",
1987285,"","Y","","","","","","","","",2024
1987288,"","","","","","","Y","","","",
1987289,"","","Y","","","","","","","",
1987292,"","","","","","","Y","","","",
1987294,"","","Y","","","","","","","",
1987295,"","","Y","","","","","","","",
1987297,"","","Y","","","","","","","",
1987301,"","","Y","","","","","","","",
1987303,"","","Y","","","","","","","",
1987304,"Y","","","","","","","","","",
1987305,"","","Y","","","","","","","",
1987306,"","","Y","","","","","","","",
1987307,"","","Y","","","","","","","",
1987308,"","","","","","","Y","","","",
1987309,"","","Y","","","","","","","",
1987310,"Y","","","","","","","","","",
1987313,"","","Y","","","","","","","",
1987314,"","","Y","","","","","","","",
1987317,"","","Y","","","","","","","",
1987318,"","","Y","","","","","","","",
1987319,"","","","","Y","","","","","",
1987321,"","","Y","","","","","","","",
1987323,"","","Y","","","","","","","",
1987324,"","","Y","","","","","","","",
1987326,"","","Y","","","","","","","",
1987329,"","","Y","","","","","","","",
1987331,"","","Y","","","","","","","",
1987333,"","","Y","","","","","","","",
1987334,"","","Y","","","","","","","",
1987335,"","","","","","","Y","","","",
1987336,"","","Y","","","","","","","",
1987337,"","","Y","","","","","","","",
1987343,"","Y","","","","","","","","",2024
1987344,"","","Y","","","","","","","",
1987349,"","","Y","","","","","","","",
1987350,"","","Y","","","","","","","",
1987351,"","","Y","","","","","","","",
1987357,"","","Y","","","","","","","",
1987359,"","","Y","","","","","","","",
1987362,"","","Y","","","","","","","",
1987363,"","","Y","","","","","","","",
1987366,"","","Y","","","","","","","",
1987367,"","","Y","","","","","","","",
1987370,"","","Y","","","","","","","",
1987372,"","","Y","","","","","","","",
1987373,"","","Y","","","","","","","",
1987374,"","","Y","","","","","","","",
1987375,"","","Y","","","","","","","",
1987381,"","","Y","","","","","","","",
1987383,"","","Y","","","","","","","",
1987384,"","","Y","","","","","","","",
1987386,"","","Y","","","","","","","",
1987387,"","","Y","","","","","","","",
1987388,"","","Y","","","","","","","",
1987389,"","","Y","","","","","","","",
1987390,"","","Y","","","","","","","",
1987393,"","","Y","","","","","","","",
1987394,"","","Y","","","","","","","",
1987395,"","","Y","","","","","","","",
1987396,"","","Y","","","","","","","",
1987397,"","","Y","","","","","","","",
1987398,"","","Y","","","","","","","",
1987402,"","","Y","","","","","","","",
1987405,"","","Y","","","","","","","",
1987406,"","","Y","","","","","","","",
1987411,"","","Y","","","","","","","",
1987412,"","","Y","","","","","","","",
1987413,"","","Y","","","","","","","",
1987414,"","","Y","","","","","","","",
1987416,"","","Y","","","","","","","",
1987417,"","","Y","","","","","","","",
1987419,"","Y","","","","","","","","",2024
1987420,"","","Y","","","","","","","",
1987421,"","","","","","","Y","","","",
1987422,"","","Y","","","","","","","",
1987424,"","Y","","","","","","","","",2024
1987425,"","","Y","","","","","","","",
1987426,"","","Y","","","","","","","",
1987430,"Y","","","","","","","","","",
1987434,"","","Y","","","","","","","",
1987435,"","","Y","","","","","","","",
1987436,"","","Y","","","","","","","",
1987437,"","","Y","","","","","","","",
1987438,"","","Y","","","","","","","",
1987440,"","","Y","","","","","","","",
1987445,"","","Y","","","","","","","",
1987448,"","","Y","","","","","","","",
1987449,"","","Y","","","","","","","",
1987451,"","","","","","","","","","Y",
1987455,"","","","","","Y","","","","",2025
1987456,"","","Y","","","","","","","",
1987457,"","","Y","","","","","","","",
1987459,"","","","","","","Y","","","",
1987460,"Y","","Y","","","","","","","",
1987461,"","","","","","","","Y","","",
1987463,"","","Y","","","","","","","",
1987464,"","","Y","","","","","","","",
1987466,"","","","","Y","","","","","",
1987470,"","","Y","","","","","","","",
1987471,"","","Y","","","","","","","",
1987472,"","","Y","","","","","","","",
1987473,"","","Y","","","","","","","",
1987476,"","","Y","","","","","","","",
1987482,"","","Y","","","","","","","",
1987485,"","Y","","","","","","","","",2025
1987489,"","","Y","","","","","","","",
1987490,"","","Y","","","","","","","",
1987491,"","","Y","","","","","","","",
1987492,"","","Y","","","","","","","",
1987494,"","","Y","","","","","","","",
1987495,"","","Y","","","","","","","",
1987497,"","","Y","","","","","","","",
1987504,"","","Y","","","","","","","",
1987507,"","","Y","","","","","","","",
1987508,"","","Y","","","","","","","",
1987510,"","","Y","","","","","","","",
1987515,"Y","","","","","","","","","",
1987516,"","","Y","","","","","","","",
1987517,"","","","","","","Y","","","",
1987519,"","","Y","","","","","","","",
1987520,"","","Y","","","","","","","",
1987524,"","","Y","","","","","","","",
1987525,"","","Y","","","","","","","",
1987527,"","","Y","","","","","","","",
1987530,"","","Y","","","","","","","",
1987531,"","","Y","","","","","","","",
1987534,"","","Y","","","","","","","",
1987536,"","","Y","","","","","","","",
1987537,"","","Y","","","","","","","",
1987538,"","","Y","","","","","","","",
1987541,"","","Y","","","","","","","",
1987544,"","","Y","","","","","","","",
1987547,"","","Y","","","","","","","",
1987548,"","","Y","","","","","","","",
1987549,"","","Y","","","","","","","",
1987550,"","","Y","","","","","","","",
1987552,"","","Y","","","","","","","",
1987553,"","","Y","","","","","","","",
1987554,"","","Y","","","","","","","",
1987555,"","","Y","","","","","","","",
1987557,"","","Y","","","","","","","",
1987558,"","","Y","","","","","","","",
1987563,"","","Y","","","","","","","",
1987566,"","Y","","","","","","","","",2024
1987567,"","Y","","","","","","","","",2024
1987570,"","","Y","","","","","","","",
1987572,"","","","","","Y","","","","",2025
1987575,"","","Y","","","","","","","",
1987578,"","","Y","","","","","","","",
1987581,"","","Y","","","","","","","",
1987584,"","","Y","","","","","","","",
1987585,"","","","","","Y","","","","",2024
1987588,"","","Y","","","","","","","",
1987590,"","","Y","","","","","","","",
1987591,"","","Y","","","","","","","",
1987592,"","","Y","","","","","","","",
1987594,"","","","","","","Y","","","",
1987595,"","","Y","","","","","","","",
1987598,"","","Y","","","","","","","",
1987600,"","Y","","","","","","","","",2025
1987601,"","","","","","Y","","","","",2024
1987602,"","","Y","","","","","","","",
1987603,"","","Y","","","","","","","",
1987605,"Y","","Y","","","","","","","",
1987606,"","","","","","","Y","","","",
1987609,"","","Y","","","","","","","",
1987610,"","","Y","","","","","","","",
1987613,"","","Y","","","","","","","",
1987617,"","","Y","","","","","","","",
1987618,"","","Y","","","","","","","",
1987619,"","","Y","","","","","","","",
1987621,"","","Y","","","","","","","",
1987623,"","","Y","","","","","","","",
1987625,"","","Y","","","","","","","",
1987626,"","","Y","","","","","","","",
1987627,"","","Y","","","","","","","",
1987629,"","","","","","","Y","","","",
1987634,"","","Y","","","","","","","",
1987635,"","","Y","","","","","","","",
1987639,"","","","","","","Y","","","",
1987640,"","","Y","","","","","","","",
1987642,"","","Y","","","","","","","",
1987646,"","","Y","","","","","","","",
1987650,"","","Y","","","","","","","",
1987651,"","","Y","","","","","","","",
1987656,"","","Y","","","","","","","",
1987657,"","","Y","","","","","","","",
1987658,"","Y","","","","","","","","",2024
1987659,"","","Y","","","","","","","",
1987660,"","","Y","","","","","","","",
1987664,"","","Y","","","","","","","",
1987666,"","","Y","","","","","","","",
1987668,"Y","","","","","","","","","",
1987671,"","","Y","","","","","","","",
1987675,"","","Y","","","","","","","",
1987676,"","","Y","","","","","","","",
1987677,"","","Y","","","","","","","",
1987678,"","","Y","","","","","","","",
1987679,"","","","","","Y","","","","",2025
1987682,"","","Y","","","","","","","",
1987684,"","","Y","","","","","","","",
1987687,"","","Y","","","","","","","",
1987688,"","","","","","","Y","","","",
1987690,"","","Y","","","","","","","",
1987691,"","","Y","","","","","","","",
1987694,"","","Y","","","","","","","",
1987696,"","","Y","","","","","","","",
1987698,"Y","","","","","","","","","",
1987700,"","","Y","","","","","","","",
1987701,"","","Y","","","","","","","",
1987703,"","","","","","","Y","","","",
1987705,"","","","","","","Y","","","",
1987706,"","","Y","","","","","","","",
1987707,"Y","","","","","","","","","Y",
1987711,"","","Y","","","","","","","",
1987712,"","","Y","","","","","","","",
1987713,"","","Y","","","","","","","",
1987716,"","","Y","","","","","","","",
1987717,"","","Y","","","","","","","",
1987728,"","","Y","","","","","","","",
1987729,"","","Y","","","","","","","",
1987733,"","","Y","","","","","","","",
1987736,"","","Y","","","","","","","",
1987740,"","","Y","","","","","","","",
1987741,"","","Y","","","","","","","",
1987743,"","","Y","","","","","","","",
1987745,"","","Y","","","","","","","",
1987747,"","","Y","","","","","","","",
1987748,"","","Y","","","","","","","",
1987758,"","","Y","","","","","","","",
1987765,"","Y","","","","","","","","",2024
1987766,"","","Y","","","","","","","",
1987768,"","","Y","","","","","","","",
1987769,"","","Y","","","","","","","",
1987770,"","","Y","","","","","","","",
1987771,"","","Y","","","","","","","",
1987772,"","","Y","","","","","","","",
1987774,"","","Y","","","","","","","",
1987778,"","","Y","","","","","","","",
1987783,"","","Y","","","","","","","",
1987785,"","","Y","","","","","","","",
1987786,"","","","","Y","","","Y","","",
1987788,"","","Y","","","","","","","",
1987789,"","","Y","","","","","","","",
1987790,"","","Y","","","","","","","",
1987791,"","","Y","","","","","","","",
1987793,"","","Y","","","","","","","",
1987795,"","","","","","Y","","","","",2024
1987796,"","","Y","","","","","","","",
1987801,"","","Y","","","","","","","",
1987802,"","","Y","","","","","","","",
1987804,"","","Y","","","","","","","",
1987807,"","","Y","","","","","","","",
1987808,"","","Y","","","","","","","",
1987815,"","","Y","","","","","","","",
1987820,"","","Y","","","","","","","",
1987821,"","","Y","","","","","","","",
1987822,"","","Y","","","","","","","",
1987823,"","","Y","","","","","","","",
1987827,"","","Y","","","","","","","",
1987831,"","","Y","","","","","","","",
1987834,"","","","","","","Y","","","",
1987837,"","","Y","","","","","","","",
1987838,"","","Y","","","","","","","",
1987843,"","","Y","","","","","","","",
1987844,"","","Y","","","","","","","",
1987849,"","","Y","","","","","","","",
1987851,"","","Y","","","","","","","",
1987852,"","","Y","","","","","","","",
1987853,"","","Y","","","","","","","",
1987854,"","","Y","","","","","","","",
1987858,"","","Y","","","","","","","",
1987861,"","","Y","","","","","","","",
1987866,"","","Y","","","","","","","",
1987868,"","","Y","","","","","","","",
1987871,"","","Y","","","","","","","",
1987872,"","","Y","","","","","","","",
1987877,"","","Y","","","","","","","",
1987878,"","","Y","","","","","","","",
1987882,"","","Y","","","","","","","",
1987883,"","","Y","","","","","","","",
1987887,"","","Y","","","","","","","",
1987888,"","","","","","","Y","","","",
1987893,"","","Y","","","","","","","",
1987895,"","","Y","","","","","","","",
1987896,"","","Y","","","","","","","",
1987897,"","","Y","","","","","","","",
1987898,"","","Y","","","","","","","",
1987911,"","","Y","","","","","","","",
1987913,"","","Y","","","","","","","",
1987914,"","","Y","","","","","","","",
1987916,"","","Y","","","","","","","",
1987918,"","","Y","","","","","","","",
1987919,"","","","","","","Y","","","",
1987920,"","","Y","","","","","","","",
1987927,"","","Y","","","","","","","",
1987928,"","","Y","","","","","","","",
1987929,"","Y","","","","","","","","",2024
1987931,"","","Y","","","","","","","",
1987933,"","","Y","","","","","","","",
1987937,"","","","","Y","","","","","",
1987942,"","","Y","","","","","","","",
1987944,"","","Y","","","","","","","",
1987945,"","","Y","","","","","","","",
1987947,"","","Y","","","","","","","",
1987948,"","","","","Y","","","","","",
1987949,"","","Y","","","","","","","",
1987952,"","","Y","","","","","","","",
1987953,"","","Y","","","","","","","",
1987957,"","","Y","","","","","","","",
1987958,"","","Y","","","","","","","",
1987965,"","","Y","","","","","","","",
1987967,"","","Y","","","","","","","",
1987968,"","","Y","","","","","","","",
1987969,"","","","","","Y","","","","",2025
1987970,"","","Y","","","","","","","",
1987971,"","","Y","","","","","","","",
1987972,"","","Y","","","","","","","",
1987974,"","","","","","Y","","","","",2024
1987975,"","","Y","","","","","","","",
1987976,"","","Y","","","","","","","",
1987977,"","","Y","","","","","","","",
1987978,"","","Y","","","","","","","",
1987980,"","","","","","","Y","","","",
1987982,"","","Y","","","","","","","",
1987983,"","Y","","","","","","","","",2024
1987985,"","","Y","","","","","","","",
1987987,"","","Y","","","","","","","",
1987988,"","","Y","","","","","","","",
1987992,"","","Y","","","","","","","",
1987993,"","","Y","","","","","","","",
1987995,"","","","","","","Y","","","",
1988004,"","Y","","","","","","","","",2024
1988008,"","","Y","","","","","","","",
1988009,"","","Y","","","","","","","",
1988010,"","","Y","","","","","","","",
1988011,"","","Y","","","","","","","",
1988013,"","","Y","","","","","","","",
1988017,"","","Y","","","","","","","",
1988018,"","","Y","","","","","","","",
1988019,"","","Y","","","","","","","",
1988025,"","","Y","","","","","","","",
1988028,"","","Y","","","","","","","",
1988030,"","","Y","","","","","","","",
1988034,"","","Y","","","","","","","",
1988039,"","","","","","","Y","","","",
1988040,"","","Y","","","","","","","",
1988041,"","","Y","","","","","","","",
1988042,"","","Y","","","","","","","",
1988043,"","","Y","","","","","","","",
1988046,"Y","","","","","","","","","",
1988047,"","","Y","","","","","","","",
1988048,"","","Y","","","","","","","",
1988049,"","","Y","","","","","","","",
1988050,"","Y","","","","","","","","",2024
1988051,"","","Y","","","","","","","",
1988052,"","","Y","","","","","","","",
1988054,"","","Y","","","","","","","",
1988055,"","","Y","","","","","","","",
1988058,"","","Y","","","","","","","",
1988059,"","","Y","","","","","","","",
1988060,"","","Y","","","","","","","",
1988062,"","","Y","","","","","","","",
1988064,"","","Y","","","","","","","",
1988067,"","","Y","","","","","","","",
1988069,"","","Y","","","","","","","",
1988070,"","","","","","","Y","","","",
1988071,"","","Y","","","","","","","",
1988073,"","","Y","","","","","","","",
1988074,"","","Y","","","","","","","",
1988075,"","","","","","","Y","","","",
1988076,"","","Y","","","","","","","",
1988077,"Y","","","","","","","","","",
1988078,"","","","","","","Y","","","",
1988079,"","","Y","","","","","","","",
1988081,"","","Y","","","","","","","",
1988084,"","","Y","","","","","","","",
1988086,"","","Y","","","","","","","",
1988087,"","","Y","","","","","","","",
1988088,"","","Y","","","","","","","",
1988089,"","","Y","","","","","","","",
1988090,"","","Y","","","","","","","",
1988094,"","","Y","","","","","","","",
1988095,"Y","","","","","","","","","",
1988096,"","","Y","","","","","","","",
1988100,"","","Y","","","","","","","",
1988102,"","","","","","","Y","","","",
1988105,"","","","","","","Y","","","",
1988106,"","","Y","","","","","","","",
1988107,"","","Y","","","","","","","",
1988109,"","","Y","","","","","","","",
1988110,"","","Y","","","","","","","",
1988114,"","","Y","","","","","","","",
1988115,"","","Y","","","","","","","",
1988117,"Y","","","","","","","","","",
1988118,"","","Y","","","","","","","",
1988119,"","","Y","","","","","","","",
1988122,"Y","","","","","","","","","",
1988126,"","","Y","","","","","","","",
1988129,"","","Y","","","","","","","",
1988130,"Y","","Y","","","","","","","",
1988131,"","","Y","","","","","","","",
1988132,"","","Y","","","","","","","",
1988133,"","","Y","","","","","","","",
1988134,"Y","","","","","","","","","",
1988135,"","","Y","","","","","","","",
1988136,"","","Y","","","","","","","",
1988137,"","","Y","","","","","","","",
1988138,"","","Y","","","","","","","",
1988141,"","","Y","","","","","","","",
1988146,"","","Y","","","","","","","",
1988148,"","","Y","","","","","","","",
1988149,"","","Y","","","","","","","",
1988150,"","","Y","","","","","","","",
1988151,"","","Y","","","","","","","",
1988152,"","","Y","","","","","","","",
1988153,"","","Y","","","","","","","",
1988154,"","","Y","","","","","","","",
1988155,"","","Y","","","","","","","",
1988157,"","","Y","","","","","","","",
1988158,"","","","","","","Y","","","",
1988162,"","","Y","","","","","","","",
1988163,"","","Y","","","","","","","",
1988167,"","","","","","","Y","","","",
1988168,"","","","","","","Y","","","",
1988169,"","","Y","","","","","","","",
1988172,"Y","","","","","","","","","",
1988174,"","","Y","","","","","","","",
1988175,"","","Y","","","","","","","",
1988176,"","","Y","","","","","","","",
1988181,"","","Y","","","","","","","",
1988183,"","","Y","","","","","","","",
1988184,"","","Y","","","","","","","",
1988187,"","","Y","","","","","","","",
1988188,"","","Y","","","","","","","",
1988189,"Y","","","","","","","","","",
1988190,"","","Y","","","","","","","",
1988191,"","","Y","","","","","","","",
1988195,"","","Y","","","","","","","",
1988197,"","","Y","","","","","","","",
1988199,"","","Y","","","","","","","",
1988200,"","","Y","","","","","","","",
1988201,"","","Y","","","","","","","",
1988205,"","","Y","","","","","","","",
1988209,"","","Y","","","","","","","",
1988210,"","","Y","","","","","","","",
1988212,"","","Y","","","","","","","",
1988213,"","","Y","","","","","","","",
1988215,"","","Y","","","","","","","",
1988220,"","","Y","","","","","","","",
1988222,"","","Y","","","","","","","",
1988224,"","","Y","","","","","","","",
1988234,"","","Y","","","","","","","",
1988236,"","","Y","","","","","","","",
1988237,"","","Y","","","","","","","",
1988248,"","","Y","","","","","","","",
1988252,"","","","","","","Y","","","",
1988253,"","","Y","","","","","","","",
1988254,"","","","","Y","","","","","",
1988256,"","","","","","Y","","","","",2024
1988257,"","Y","","","","","","","","",2025
1988258,"","","","","","","","","","Y",
1988263,"","","Y","","","","","","","",
1988265,"","","Y","","","","","","","",
1988266,"","","Y","","","","","","","",
1988267,"","","Y","","","","","","","",
1988271,"","","Y","","","","","","","",
1988272,"","","Y","","","","","","","",
1988274,"","","Y","","","","","","","",
1988275,"","","Y","","","","","","","",
1988277,"","","Y","","","","","","","",
1988282,"","","Y","","","","","","","",
1988283,"","","Y","","","","","","","",
1988284,"","","Y","","","","","","","",
1988285,"","","Y","","","","","","","",
1988289,"","","Y","","","","","","","",
1988291,"","","Y","","","","","","","",
1988292,"","","Y","","","","","","","",
1988293,"","","Y","","","","","","","",
1988294,"","","Y","","","","","","","",
1988296,"","","Y","","","","","","","",
1988299,"","","Y","","","","","","","",
1988300,"","","Y","","","","","","","",
1988301,"","","Y","","","","","","","",
1988302,"","","Y","","","","","","","",
1988303,"","","Y","","","","","","","",
1988304,"","","Y","","","","","","","",
1988305,"","","","","","","Y","","","",
1988306,"","","Y","","","","","","","",
1988308,"","","Y","","","","","","","",
1988309,"","","Y","","","","","","","",
1988310,"","","Y","","","","","","","",
1988311,"","","","","","","Y","","","",
1988312,"","","Y","","","","","","","",
1988315,"","","Y","","","","","","","",
1988317,"","","Y","","","","","","","",
1988320,"","","Y","","","","","","","",
1988322,"","","Y","","","","","","","",
1988323,"","","Y","","","","","","","",
1988325,"","","","","","","","Y","","",
1988326,"","","Y","","","","","","","",
1988327,"Y","","","","","","","","","",
1988328,"","","Y","","","","","","","",
1988329,"","","Y","","","","","","","",
1988331,"","","Y","","","","","","","",
1988332,"","","","","","Y","","","","",2025
1988334,"","","Y","","","","","","","",
1988336,"","","Y","","","","","","","",
1988337,"","","Y","","","","","","","",
1988342,"","","","","","","Y","","","",
1988343,"","","Y","","","","","","","",
1988344,"","","Y","","","","","","","",
1988345,"","","Y","","","","","","","",
1988346,"","","","","","","Y","","","",
1988348,"","","Y","","","","","","","",
1988350,"","","Y","","","","","","","",
1988351,"","","","","Y","","","","","",
1988352,"","","Y","","","","","","","",
1988353,"","","Y","","","","","","","",
1988355,"","","Y","","","","","","","",
1988358,"","","Y","","","","","","","",
1988361,"","","Y","","","","","","","",
1988369,"","","Y","","","","","","","",
1988370,"","","Y","","","","","","","",
1988371,"","","Y","","","","","","","",
1988372,"","","Y","","","","","","","",
1988373,"","","Y","","","","","","","",
1988374,"","","Y","","","","","","","",
1988375,"","","Y","","","","","","","",
1988376,"","","Y","","","","","","","",
1988378,"","","Y","","","","","","","",
1988379,"","","Y","","","","","","","",
1988380,"","","Y","","","","","","","",
1988382,"","","Y","","","","","","","",
1988383,"","","Y","","","","","","","",
1988386,"","","Y","","","","","","","",
1988387,"","","Y","","","","","","","",
1988391,"Y","","","","","","","","","",
1988392,"","","Y","","","","","","","",
1988399,"","","Y","","","","","","","",
1988400,"","","Y","","","","","","","",
1988401,"","","","","","","Y","","","",
1988402,"","","Y","","","","","","","",
1988403,"","","Y","","","","","","","",
1988406,"","","Y","","","","","","","",
1988407,"","","Y","","","","","","","",
1988408,"","","Y","","","","","","","",
1988412,"","","Y","","","","","","","",
1988416,"","","Y","","","","","","","",
1988418,"","","Y","","","","","","","",
1988419,"","","Y","","","","","","","",
1988422,"","","Y","","","","","","","",
1988424,"","","Y","","","","","","","",
1988429,"","","Y","","","","","","","",
1988432,"","","Y","","","","","","","",
1988434,"","","Y","","","","","","","",
1988435,"","","","","Y","","","","","",
1988440,"","","Y","","","","","","","",
1988441,"","","Y","","","","","","","",
1988442,"","","Y","","","","","","","",
1988445,"","","Y","","","","","","","",
1988449,"","","Y","","","","","","","",
1988452,"","","Y","","","","","","","",
1988455,"","","Y","","","","","","","",
1988460,"","","Y","","","","","","","",
1988462,"","","Y","","","","","","","",
1988464,"","","Y","","","","","","","",
1988465,"","","Y","","","","","","","",
1988466,"","","Y","","","","","","","",
1988469,"","","Y","","","","","","","",
1988470,"","","Y","","","","","","","",
1988474,"","","Y","","","","","","","",
1988475,"","","","","","","Y","","","",
1988476,"","","Y","","","","","","","",
1988477,"","","Y","","","","","","","",
1988479,"","","Y","","","","","","","",
1988480,"","","Y","","","","","","","",
1988481,"","","Y","","","","","","","",
1988482,"","","Y","","","","","","","",
1988486,"","","Y","","","","","","","",
1988489,"","","Y","","","","","","","",
1988490,"","","Y","","","","","","","",
1988491,"","","Y","","","","","","","",
1988494,"","","Y","","","","","","","",
1988496,"","","Y","","","","","","","",
