"FilingID","Country/Authority"
1999828,"United Kingdom - Financial Conduct Authority"
1999552,"United Kingdom - Financial Conduct Authority"
1984706,"United Kingdom - Financial Conduct Authority"
1990210,"United Kingdom - Financial Conduct Authority"
1995012,"United Kingdom - Financial Conduct Authority"
1999008,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY (APPOINTED REPRESENTATIVE)"
1999007,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY (APPOINTED REPRESENTATIVE)"
1992420,"Singapore - Monetary Authority of Singapore"
1995631,"Hong Kong - Securities and Futures Commission"
1992443,"South Africa - Financial Services Board"
1998407,"United Kingdom - Financial Conduct Authority"
1999755,"Switzerland - Swiss Financial Market Supervisory Authority"
1998038,"India - Securities and Exchange Board of India"
1991720,"United Kingdom - Financial Conduct Authority"
1985361,"United Kingdom - Financial Conduct Authority"
1984711,"Japan - Financial Services Agency"
1997668,"India - Securities and Exchange Board of India"
1997302,"Australia - Australian Securities and Investments Commission"
1998345,"Japan - Financial Services Agency"
1999156,"United Kingdom - Financial Conduct Authority"
1998272,"Singapore - Monetary Authority of Singapore"
1997464,"Hong Kong - Securities and Futures Commission"
1990408,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1998356,"France - Financial Markets Authority"
1986010,"British Virgin Islands - British Virgin Islands Financial Services Commission"
2000558,"United Kingdom - Financial Conduct Authority"
1997597,"United Kingdom - Financial Conduct Authority"
1999221,"Cayman Islands - Cayman Islands Monetary Authority"
1997482,"United Kingdom - Financial Conduct Authority"
1999296,"Other: GUERNSEY FINANCIAL SERVICES COMMISSION"
1998299,"United Kingdom - Financial Conduct Authority"
1999551,"United Kingdom - Financial Conduct Authority"
1992422,"United Kingdom - Financial Conduct Authority"
1997599,"United Kingdom - Financial Conduct Authority"
1997557,"United Kingdom - Financial Conduct Authority"
1998024,"United Kingdom - Financial Conduct Authority"
1995327,"United Kingdom - Financial Conduct Authority"
1998682,"United Kingdom - Financial Conduct Authority"
1999555,"United Kingdom - Financial Conduct Authority"
1979584,"United Kingdom - Financial Conduct Authority"
