FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1926237,"","","Y","","","","","","","",
1926242,"","","","","","","Y","","","",
1926248,"","Y","","","","","","","","",2024
1926263,"","Y","","","","","","","","",2024
1926272,"","Y","","","","","","","","",2024
1926289,"","","Y","","","","","","","",
1926307,"","Y","","","","","","","","",2024
1926311,"","Y","","","","","","","","",2024
1926319,"","","Y","","","","","","","",
1926320,"","Y","","","","","","","","",2024
1926328,"","Y","","","","","","","","",2024
1926339,"","","Y","","","","","","","",
1926341,"","Y","","","","","","","","",2024
1926344,"","Y","","","","","","","","",2024
1926346,"","","Y","","","","","","","",
1926353,"","","","","","Y","","","","",2024
1926360,"","Y","","","","","","","","",2024
1926364,"","","Y","","","","","","","",
1926367,"","Y","","","","","","","","",2024
1926382,"","Y","","","","","","","","",2024
1926390,"","","Y","","","","","","","",
1926392,"","","Y","","","","","","","",
1926397,"","","Y","","","","","","","",
1926403,"","Y","","","","","","","","",2024
1926410,"","","Y","","","","","","","",
1926419,"","","Y","","","","","","","",
1926424,"","Y","","","","","","","","",2024
1926425,"","Y","","","","","","","","",2024
1926430,"","Y","","","","","","","","",2024
1926442,"","","Y","","","","","","","",
1926446,"","","Y","","","","","","","",
1926449,"","","Y","","","","","","","",
1926452,"","Y","","","","","","","","",2024
1926453,"","","Y","","","","","","","",
1926456,"","","Y","","","","","","","",
1926461,"","Y","","","","","","","","",2024
1926467,"","","Y","","","","","","","",
1926469,"","Y","","","","","","","","",2024
1926472,"","","Y","","","","","","","",
1926475,"","Y","","","","","","","","",2024
1926478,"","","Y","","","","","","","",
1926492,"","","Y","","","","","","","",
1926493,"","Y","","","","","","","","",2024
1926494,"Y","","","","","","","","","",
1926495,"","","Y","","","","","","","",
1926497,"","Y","","","","","","","","",2024
1926502,"","","Y","","","","","","","",
1926506,"","Y","","","","","","","","",2024
1926512,"","","Y","","","","","","","",
1926513,"","Y","","","","","","","","",2024
1926514,"","Y","","","","","","","","",2024
1926518,"","Y","","","","","","","","",2024
1926521,"","","Y","","","","","","","",
1926529,"","","Y","","","","","","","",
1926535,"","Y","","","","","","","","",2024
1926541,"","Y","","","","","","","","",2024
1926546,"Y","","","","","","","","","",
1926550,"","Y","","","","","","","","",2024
1926555,"","","Y","","","","","","","",
1926563,"","","Y","","","","","","","",
1926565,"","","Y","","","","","","","",
1926567,"Y","Y","","","","","","","","",2024
1926579,"","Y","","","","","","","","",2024
1926588,"","","Y","","","","","","","",
1926591,"","","Y","","","","","","","",
1926596,"","Y","","","","","","","","",2024
1926597,"","","Y","","","","","","","",
1926601,"","","Y","","","","","","","",
1926604,"","","Y","","","","","","","",
1926605,"","","Y","","","","","","","",
1926607,"","","Y","","","","","","","",
1926614,"","","Y","","","","","","","",
1926616,"","","Y","","","","","","","",
1926618,"","","Y","","","","","","","",
1926621,"","Y","","","","","","","","",2024
1926628,"","","","","","","Y","","","",
1926630,"","","Y","","","","","","","",
1926631,"","Y","","","","","","","","",2024
1926636,"","","Y","","","","","","","",
1926640,"Y","","","","","","","","","",
1926641,"","Y","","","","","","","","",2024
1926645,"","","Y","","","","","","","",
1926650,"","Y","","","","","","","","",2024
1926652,"","Y","","","","","","","","",2024
1926664,"","","Y","","","","","","","",
1926671,"","","","","","Y","","","","",2024
1926683,"","","Y","","","","","","","",
1926684,"","","Y","","","","","","","",
1926686,"","","Y","","","","","","","",
1926690,"","Y","","","","","","","","",2024
1926692,"","Y","","","","","","","","",2024
1926698,"","","Y","","","","","","","",
1926701,"","","Y","","","","","","","",
1926703,"","","Y","","","","","","","",
1926705,"","","","","","Y","","","","",2024
1926711,"","","Y","","","","","","","",
1926714,"","","Y","","","","","","","",
1926718,"","Y","","","","","","","","",2024
1926719,"","Y","","","","","","","","",2024
1926720,"","","Y","","","","","","","",
1926721,"","Y","","","","","","","","",2024
1926725,"","","Y","","","","","","","",
1926726,"","","Y","","","","","","","",
1926733,"","Y","","","","","","","","",2024
1926734,"","Y","","","","","","","","",2024
1926735,"","","Y","","","","","","","",
1926736,"","Y","","","","","","","","",2024
1926740,"","","Y","","","","","","","",
1926746,"","Y","","","","","","","","",2024
1926749,"","","","","","","Y","","","",
1926755,"","Y","","","","","","","","",2024
1926760,"","","Y","","","","","","","",
1926761,"","","Y","","","","","","","",
1926782,"","","Y","","","","","","","",
1926783,"","","Y","","","","","","","",
1926786,"","","Y","","","","","","","",
1926791,"","","Y","","","","","","","",
1926793,"Y","Y","","","","","","","","",2024
1926796,"","","Y","","","","","","","",
1926797,"","Y","","","","","","","","",2024
1926808,"","","Y","","","","","","","",
1926818,"","Y","","","","","","","","",2024
1926822,"","","Y","","","","","","","",
1926828,"","","Y","","","","","","","",
1926839,"","Y","","","","","","","","",2024
1926851,"Y","","","","","","","","","",
1926856,"","Y","","","","","","","","",2024
1926857,"","","Y","","","","","","","",
1926870,"","","Y","","","","","","","",
1926881,"","Y","","","","","","","","",2024
1926882,"","","Y","","","","","","","",
1926885,"","Y","","","","","","","","",2024
1926886,"","","Y","","","","","","","",
1926890,"","Y","","","","","","","","",2024
1926892,"","","Y","","","","","","","",
1926902,"","","Y","","","","","","","",
1926909,"","","Y","","","","","","","",
1926910,"","Y","","Y","","","","","","",2024
1926911,"","Y","","","","","","","","",2024
1926915,"","Y","","","","","","","","",2024
1926922,"","","Y","","","","","","","",
1926932,"","","Y","","","","","","","",
1926934,"","","Y","","","","","","","",
1926935,"","","Y","","","","","","","",
1926938,"","","Y","","","","","","","",
1926941,"","","Y","","","","","","","",
1926952,"","","Y","","","","","","","",
1926955,"","","Y","","","","","","","",
1926956,"","Y","","","","","","","","",2024
1926965,"","Y","","","","","","","","",2024
1926971,"","Y","","","","","","","","",2024
1926972,"","Y","","","","","","","","",2024
1926973,"","Y","","","","","","","","",2024
1926975,"","","Y","","","","","","","",
1926978,"","Y","","","","","","","","",2024
1926980,"","Y","","","","","","","","",2024
1926983,"","","Y","","","","","","","",
1926985,"","","Y","","","","","","","",
1926991,"","","Y","","","","","","","",
1926997,"","Y","","","","","","","","",2024
1927000,"","Y","","","","","","","","",2024
1927001,"","Y","","","","","","","","",2024
1927002,"","","Y","","","","","","","",
1927005,"","Y","","","","","","","","",2024
1927007,"","","Y","","","","","","","",
1927009,"","Y","","","","","","","","",2024
1927010,"","Y","","","","","","","","",2024
1927012,"","Y","","","","","","","","",2024
1927016,"","","Y","","","","","","","",
1927017,"","Y","","","","","","","","",2024
1927019,"","Y","","","","","","","","",2024
1927031,"","","Y","","","","","","","",
1927034,"","","Y","","","","","","","",
1927035,"","","Y","","","","","","","",
1927050,"Y","","","","","","","","","",
1927055,"","Y","","","","","","","","",2024
1927064,"","Y","","","","","","","","",2024
1927069,"","Y","","","","","","","","",2024
1927073,"","","","","","","Y","","","",
1927079,"","","Y","","","","","","","",
1927080,"","Y","","","","","","","","",2024
1927092,"","","Y","","","","","","","",
1927094,"","Y","","","","","","","","",2024
1927101,"","","Y","","","","","","","",
1927102,"","","Y","","","","","","","",
1927103,"","Y","","","","","","","","",2024
1927104,"","","Y","","","","","","","",
1927110,"","Y","","","","","","","","",2024
1927111,"","","Y","","","","","","","",
1927119,"","Y","","","","","","","","",2024
1927121,"","Y","","","","","","","","",2024
1927126,"","","Y","","","","","","","",
1927127,"","Y","","","","","","","","",2024
1927129,"","Y","","","","","","","","",2024
1927134,"","","Y","","","","","","","",
1927135,"","","Y","","","","","","","",
1927137,"","","Y","","","","","","","",
1927145,"","","","","Y","","","","","",
1927150,"","Y","","","","","","","","",2024
1927151,"","Y","","","","","","","","",2024
1927153,"","","Y","","","","","","","",
1927166,"","","Y","","","","","","","",
1927169,"","Y","","","","","","","","",2024
1927173,"","Y","","","","","","","","",2024
1927179,"","","Y","","","","","","","",
1927187,"","","","","","","Y","","","",
1927200,"","","Y","","","","","","","",
1927205,"","Y","","","","","","","","",2024
1927215,"","","Y","","","","","","","",
1927228,"","","Y","","","","","","","",
1927229,"","","","","","Y","","","","",2024
1927231,"","Y","","","","","","","","",2024
1927234,"","","Y","","","","","","","",
1927236,"","","Y","","","","","","","",
1927246,"","","Y","","","","","","","",
1927249,"","","Y","","","","","","","",
1927254,"","","Y","","","","","","","",
1927259,"","Y","","","","","","","","",2024
1927262,"Y","","","","","","","","","",
1927265,"","","Y","","","","","","","",
1927266,"","Y","","","","","","","","",2024
1927267,"","Y","","","","","","","","",2024
1927268,"","","Y","","","","","","","",
1927274,"","","Y","","","","","","","",
1927280,"","","Y","","","","","","","",
1927287,"","Y","","","","","","","","",2024
1927291,"","Y","","","","","","","","",2024
1927292,"","","","","Y","","","","","",
1927313,"","","Y","","","","","","","",
1927318,"","","Y","","","","","","","",
1927324,"","","Y","","","","","","","",
1927329,"","","","","","Y","","","","",2024
1927341,"","Y","","","","","","","","",2024
1927343,"","","Y","","","","","","","",
1927350,"","","Y","","","","","","","",
1927354,"","","Y","","","","","","","",
1927355,"","","","","Y","","","","","",
1927357,"","","Y","","","","","","","",
1927360,"","Y","","","","","","","","",2024
1927367,"","Y","","","","","","","","",2024
1927371,"","","Y","","","","","","","",
1927373,"","","Y","","","","","","","",
1927376,"","Y","","","","","","","","",2024
1927381,"","","Y","","","","","","","",
1927383,"","Y","","","","","","","","",2024
1927384,"","","Y","","","","","","","",
1927385,"","Y","","","","","","","","",2024
1927386,"","Y","","","","","","","","",2024
1927394,"","Y","","","","","","","","",2024
1927401,"","","","","","Y","","","","",2024
1927402,"","Y","","","","","","","","",2024
1927403,"","","Y","","","","","","","",
1927404,"","","Y","","","","","","","",
1927408,"","Y","","","","","","","","",2024
1927410,"","Y","","","","","","","","",2024
1927412,"","","Y","","","","","","","",
1927419,"","","","","","","","","Y","Y",
1927424,"","","Y","","","","","","","",
1927427,"","","Y","","","","","","","",
1927430,"","","Y","","","","","","","",
1927433,"","","Y","","","","","","","",
1927435,"","","Y","","","","","","","",
1927436,"","Y","","","","","","","","",2024
1927448,"","Y","","","","","","","","",2024
1927458,"","Y","","","","","","","","",2024
1927460,"","","Y","","","","","","","",
1927464,"","","Y","","","","","","","",
1927477,"","","Y","","","","","","","",
1927486,"","Y","","","","","","","","",2024
1927491,"","","Y","","","","","","","",
1927496,"","","Y","","","","","","","",
1927499,"","","","","","","Y","Y","","",
1927505,"","","Y","","","","","","","",
1927506,"","Y","","","","","","","","",2024
1927509,"","","Y","","","","","","","",
1927516,"","Y","","","","","","","","",2024
1927528,"","Y","","","","","","","","",2024
1927540,"","","Y","","","","","","","",
1927541,"","Y","","","","","","","","",2024
1927542,"","","","","","","Y","","","",
1927543,"Y","","","","","","","","","",
1927554,"","Y","","","","","","","","",2024
1927555,"","","Y","","","","","","","",
1927561,"","Y","","","","","","","","",2024
1927570,"","","Y","","","","","","","",
1927574,"","Y","","","","","","","","",2024
1927575,"","","Y","","","","","","","",
1927578,"","","Y","","","","","","","",
1927580,"","","Y","","","","","","","",
1927588,"","","Y","","","","","","","",
1927590,"","Y","","","","","","","","",2024
1927597,"","Y","","","","","","","","",2024
1927608,"","Y","","","","","","","","",2024
1927612,"","Y","","","","","","","","",2024
1927620,"","Y","","","","","","","","",2024
1927629,"","Y","","","","","","","","",2024
1927630,"","","Y","","","","","","","",
1927632,"","Y","","","","","","","","",2024
1927639,"","","","","Y","","","","","",
1927640,"","","","","","","Y","","","",
1927645,"Y","","","","","","","","","",
1927646,"","","Y","","","","","","","",
1927647,"","Y","","","","","","","","",2024
1927658,"","","Y","","","","","","","",
1927665,"","Y","","","","","","","","",2024
1927666,"","","Y","","","","","","","",
1927667,"","","Y","","","","","","","",
1927668,"","","Y","","","","","","","",
1927669,"","","Y","","","","","","","",
1927676,"","Y","","","","","","","","",2024
1927684,"","","Y","","","","","","","",
1927686,"","","Y","","","","","","","",
1927691,"","","Y","","","","","","","",
1927695,"","","Y","","","","","","","",
1927697,"","Y","","","","","","","","",2024
1927702,"","","Y","","","","","","","",
1927703,"","","Y","","","","","","","",
1927706,"","","Y","","","","","","","",
1927707,"Y","","","","","","","","","",
1927720,"","","Y","","","","","","","",
1927722,"","","Y","","","","","","","",
1927723,"","Y","","","","","","","","",2024
1927725,"","","Y","","","","","","","",
1927729,"","","Y","","","","","","","",
1927735,"","Y","","","","","","","","",2024
1927745,"","Y","","","","","","","","",2024
1927751,"","","Y","","","","","","","",
1927765,"","Y","","","","","","","","",2024
1927772,"","","Y","","","","","","","",
1927785,"Y","","","","","","","","","",
1927786,"","Y","","","","","","","","",2024
1927789,"","Y","","","","","","","","",2024
1927794,"","Y","","","","","","","","",2024
1927798,"","Y","","","","","","","","",2024
1927801,"","","Y","","","","","","","",
1927808,"","","Y","","","","","","","",
1927811,"","","Y","","","","","","","",
1927813,"","Y","","","","","","","","",2024
1927819,"Y","","","","","","","","","",
1927822,"","","Y","","","","","","","",
1927826,"","","Y","","","","","","","",
1927827,"","Y","","","","","","","","",2024
1927829,"","Y","","","","","","","","",2024
1927830,"","","Y","","","","","","","",
1927831,"","","Y","","","","","","","",
1927833,"","","Y","","","","","","","",
1927840,"","","Y","","","","","","","",
1927849,"","","Y","","","","","","","",
1927853,"","","Y","","","","","","","",
1927854,"","","Y","","","","","","","",
1927857,"","","Y","","","","","","","",
1927859,"","Y","","","","","","","","",2024
1927860,"","","Y","","","","","","","",
1927861,"","Y","","","","","","","","",2024
1927874,"","","Y","","","","","","","",
1927877,"","Y","","","","","","","","",2024
1927879,"","","","","","Y","","","","",2024
1927882,"","","Y","","","","","","","",
1927884,"Y","","","","","","","","","",
1927886,"","","Y","","","","","","","",
1927889,"","Y","","","","","","","","",2024
1927894,"","Y","","","","","","","","",2024
1927897,"","Y","","","","","","","","",2024
1927900,"","Y","","","","","","","","",2024
1927901,"","","Y","","","","","","","",
1927905,"","Y","","","","","","","","",2024
1927910,"","","Y","","","","","","","",
1927917,"","","Y","","","","","","","",
1927921,"","","Y","","","","","","","",
1927923,"","","","","","","","Y","","",
1927925,"","","Y","","","","","","","",
1927929,"","","Y","","","","","","","",
1927930,"","","Y","","","","","","","",
1927933,"","Y","","","","","","","","",2024
1927937,"","","Y","","","","","","","",
1927939,"","","Y","","","","","","","",
1927940,"","","Y","","","","","","","",
1927946,"","","","","","","Y","","","",
1927948,"","Y","","","","","","","","",2024
1927955,"","","Y","","","","","","","",
1927958,"","","Y","","","","","","","",
1927962,"","","Y","","","","","","","",
1927964,"","","Y","","","","","","","",
1927965,"","Y","","","","","","","","",2024
1927971,"","","Y","","","","","","","",
1927974,"","","Y","","","","","","","",
1927980,"","","Y","","","","","","","",
1927981,"","","Y","","","","","","","",
1927988,"","Y","","","","","","","","",2024
1927989,"","","Y","","","","","","","",
1927991,"","Y","","","","","","","","",2024
1927993,"","Y","","","","","","","","",2024
1927994,"","","Y","","","","","","","",
1927995,"","Y","","","","","","","","",2024
1927996,"","","","","","Y","","","","",2024
1928002,"","","","","","","Y","","","",
1928005,"","","","","","","","","Y","Y",
1928006,"","","Y","","","","","","","",
1928015,"","","","","","","Y","","","",
1928019,"","","Y","","","","","","","",
1928026,"","","Y","","","","","","","",
1928028,"","","Y","","","","","","","",
1928041,"","","Y","","","","","","","",
1928042,"","Y","","","","","","","","",2024
1928043,"","Y","","","","","","","","",2024
1928053,"","","Y","","","","","","","",
1928055,"","","Y","","","","","","","",
1928057,"","Y","","","","","","","","",2024
1928059,"","","Y","","","","","","","",
1928060,"","","Y","","","","","","","",
1928061,"","","Y","","","","","","","",
1928065,"","","Y","","","","","","","",
1928066,"","","Y","","","","","","","",
1928069,"","","","Y","","","","","","",
1928071,"","","Y","","","","","","","",
1928076,"","","","Y","","","","","","",
1928081,"","Y","","","","","","","","",2024
1928087,"","","Y","","","","","","","",
1928090,"","Y","","","","","","","","",2024
1928091,"","Y","","","","","","","","",2024
1928096,"","","Y","","","","","","","",
1928098,"","Y","","","","","","","","",2024
1928100,"","","Y","","","","","","","",
1928107,"","","Y","","","","","","","",
1928110,"","Y","","","","","","","","",2024
1928115,"","","Y","","","","","","","",
1928118,"","","Y","","","","","","","",
1928119,"","","Y","","","","","","","",
1928128,"","","Y","","","","","","","",
1928129,"","","Y","","","","","","","",
1928132,"","","Y","","","","","","","",
1928143,"","","Y","","","","","","","",
1928144,"","","Y","","","","","","","",
1928146,"","Y","","","","","","","","",2024
1928153,"","","Y","","","","","","","",
1928154,"","","Y","","","","","","","",
1928157,"","","Y","","","","","","","",
1928161,"","Y","","","","","","","","",2024
1928168,"","Y","","","","","","","","",2024
1928169,"","","Y","","","","","","","",
1928174,"","","Y","","","","","","","",
1928176,"","Y","","","","","","","","",2024
1928179,"","","Y","","","","","","","",
1928180,"","","Y","","","","","","","",
1928192,"","Y","","","","","","","","",2024
1928193,"","","Y","","","","","","","",
1928196,"","","Y","","","","","","","",
1928200,"","Y","","","","","","","","",2024
1928202,"","Y","","","","","","","","",2024
1928204,"","Y","","","","","","","","",2024
1928208,"","","","","","","Y","","","",
1928212,"","","Y","","","","","","","",
1928213,"","Y","","","","","","","","",2024
1928223,"","","Y","","","","","","","",
1928231,"","","Y","","","","","","","",
1928234,"","Y","","","","","","","","",2024
1928237,"","Y","","","","","","","","",2024
1928240,"","","Y","","","","","","","",
1928242,"","","Y","","","","","","","",
1928247,"","","Y","","","","","","","",
1928248,"","","Y","","","","","","","",
1928263,"","","Y","","","","","","","",
1928272,"Y","Y","","","","","","","","",2024
1928275,"","Y","","","","","","","","",2024
1928278,"Y","","","","","","","","","",
1928279,"","Y","","","","","","","","",2024
1928283,"","","","","Y","","","","","",
1928294,"","","","","","Y","","","","",2024
1928295,"","","Y","","","","","","","",
1928298,"","Y","","","","","","","","",2024
1928301,"","","Y","","","","","","","",
1928307,"","Y","","","","","","","","",2024
1928308,"","Y","","","","","","","","",2024
1928310,"","Y","","","","","","","","",2024
1928312,"Y","","","","","","","","","",
1928314,"Y","","","","","","","","","",
1928315,"","","Y","","","","","","","",
1928317,"","","Y","","","","","","","",
1928319,"","Y","","","","","","","","",2024
1928320,"","Y","","","","","","","","",2024
1928322,"","Y","","","","","","","","",2024
1928327,"","","Y","","","","","","","",
1928331,"","","Y","","","","","","","",
1928333,"","","","","","Y","","","","",2024
1928334,"","","Y","","","","","","","",
1928336,"","","","","","Y","","","","",2024
1928344,"","","","","","Y","","","","",2024
1928348,"","Y","","","","","","","","",2024
1928358,"","","Y","","","","","","","",
1928359,"","","Y","","","","","","","",
1928365,"","","Y","","","","","","","",
1928366,"","Y","","","","","","","","",2024
1928378,"","","Y","","","","","","","",
1928379,"","Y","","","","","","","","",2024
1928383,"","","Y","","","","","","","",
1928388,"","","","","","","Y","","","",
1928389,"","","Y","","","","","","","",
1928390,"","Y","","","","","","","","",2024
1928394,"","Y","","","","","","","","",2024
1928396,"","Y","","","","","","","","",2024
1928397,"","","Y","","","","","","","",
1928400,"","Y","","","","","","","","",2024
1928401,"","","Y","","","","","","","",
1928406,"","Y","","","","","","","","",2024
1928409,"","Y","","","","","","","","",2024
1928410,"","","Y","","","","","","","",
1928411,"","Y","","","","","","","","",2024
1928415,"","","Y","","","","","","","",
1928421,"","Y","","","","","","","","",2024
1928422,"","","Y","","","","","","","",
1928427,"","","Y","","","","","","","",
1928428,"","","Y","","","","","","","",
1928432,"","","Y","","","","","","","",
1928433,"","","","","","","Y","","","",
1928441,"","","Y","","","","","","","",
1928443,"","","Y","","","","","","","",
1928446,"","","Y","","","","","","","",
1928453,"","","Y","","","","","","","",
1928454,"","Y","","","","","","","","",2024
1928457,"","","Y","","","","","","","",
1928462,"","","Y","","","","","","","",
1928466,"","","Y","","","","","","","",
1928467,"","","","","","","Y","","","",
1928469,"Y","","","","","","","","","",
1928477,"","","Y","","","","","","","",
1928481,"","Y","","","","","","","","",2024
1928483,"","","Y","","","","","","","",
1928486,"","","","","Y","","","","","",
1928491,"","Y","","","","","","","","",2024
1928492,"","Y","","","","","","","","",2024
1928496,"","Y","","","","","","","","",2024
1928497,"","Y","","","","","","","","",2024
1928502,"","Y","","","","","","","","",2024
1928503,"","","Y","","","","","","","",
1928504,"","","Y","","","","","","","",
1928511,"","","Y","","","","","","","",
1928514,"","","Y","","","","","","","",
1928516,"","","Y","","","","","","","",
1928517,"","","Y","","","","","","","",
1928523,"","","Y","","","","","","","",
1928527,"","","Y","","","","","","","",
1928529,"Y","","","","","","","","","",
1928535,"","Y","","","","","","","","",2024
1928539,"","","Y","","","","","","","",
1928540,"","","","","","","","","","Y",
1928541,"","","Y","","","","","","","",
1928544,"","","","","","","","Y","","",
1928549,"","","","","","","Y","","","",
1928550,"","Y","","","","","","","","",2024
1928553,"","","Y","","","","","","","",
1928556,"","Y","","","","","","","","",2024
1928557,"","","Y","","","","","","","",
1928566,"","Y","","","","","","","","",2024
1928569,"","","Y","","","","","","","",
1928574,"","Y","","","","","","","","",2024
1928590,"","","Y","","","","","","","",
1928593,"","","Y","","","","","","","",
1928596,"","Y","","","","","","","","",2024
1928597,"","Y","","","","","","","","",2024
1928613,"","","Y","","","","","","","",
1928614,"","Y","","","","","","","","",2024
1928618,"","Y","","","","","","","","",2024
1928619,"","","Y","","","","","","","",
1928623,"","Y","","","","","","","","",2024
1928628,"","Y","","","","","","","","",2024
1928633,"","","Y","","","","","","","",
1928635,"","","Y","","","","","","","",
1928637,"","","Y","","","","","","","",
1928643,"","","Y","","","","","","","",
1928650,"","","Y","","","","","","","",
1928652,"","Y","","","","","","","","",2024
1928664,"","","Y","","","","","","","",
1928666,"","","Y","","","","","","","",
1928667,"","","Y","","","","","","","",
1928669,"","Y","","","","","","","","",2024
1928671,"","Y","","","","","","","","",2024
1928677,"","","Y","","","","","","","",
1928686,"","Y","","","","","","","","",2024
1928688,"","","Y","","","","","","","",
1928699,"","","Y","","","","","","","",
1928703,"","Y","","","","","","","","",2024
1928705,"","Y","","","","","","","","",2024
1928706,"","Y","","","","","","","","",2024
1928716,"","","Y","","","","","","","",
1928722,"","","Y","","","","","","","",
1928724,"","","Y","","","","","","","",
1928728,"","Y","","","","","","","","",2024
1928737,"","Y","","","","","","","","",2024
1928738,"","","Y","","","","","","","",
1928750,"","","Y","","","","","","","",
1928754,"","","Y","","","","","","","",
1928756,"","Y","","","","","","","","",2024
1928775,"","Y","","","","","","","","",2024
1928776,"","Y","","","","","","","","",2024
1928778,"","Y","","","","","","","","",2024
1928783,"","Y","","","","","","","","",2024
1928789,"","","Y","","","","","","","",
1928799,"","Y","","","","","","","","",2024
1928803,"","","Y","","","","","","","",
1928819,"","Y","","","","","","","","",2024
1928833,"","","Y","","","","","","","",
1928834,"","Y","","","","","","","","",2024
1928842,"","Y","","","","","","","","",2024
1928848,"","","Y","","","","","","","",
1928850,"","","Y","","","","","","","",
1928863,"","","Y","","","","","","","",
1928865,"","Y","","","","","","","","",2024
1928870,"","Y","","","","","","","","",2024
1928874,"","","Y","","","","","","","",
1928876,"Y","","","","","","","","","",
1928880,"","","Y","","","","","","","",
1928885,"","","","","Y","","","","","",
1928886,"","","Y","","","","","","","",
1928897,"Y","","","","","","","","","",
1928899,"","","","","","","Y","","","",
1928900,"","","","","","","Y","","","",
1928902,"","Y","","","","","","","","",2024
1928905,"","Y","","","","","","","","",2024
1928907,"","","Y","","","","","","","",
1928915,"","Y","","","","","","","","",2024
1928916,"","","Y","","","","","","","",
1928917,"","","Y","","","","","","","",
1928925,"","Y","","","","","","","","",2024
1928946,"","Y","","","","","","","","",2024
1928948,"","Y","","","","","","","","",2024
1928952,"","","Y","","","","","","","",
1928959,"","Y","","","","","","","","",2024
1928964,"","Y","","","","","","","","",2024
1928979,"","Y","","","","","","","","",2024
1928985,"","Y","","","","","","","","",2024
1928991,"","","Y","","","","","","","",
1929010,"","","Y","","","","","","","",
1929011,"","Y","","","","","","","","",2024
1929012,"","","","","","Y","","","","",2024
1929023,"","","Y","","","","","","","",
1929025,"","Y","","","","","","","","",2024
1929029,"","","Y","","","","","","","",
1929033,"","","Y","","","","","","","",
1929035,"","","Y","","","","","","","",
1929044,"","","Y","","","","","","","",
1929048,"","","Y","","","","","","","",
1929051,"","Y","","","","","","","","",2024
1929062,"","Y","","","","","","","","",2024
1929076,"","Y","","","","","","","","",2024
1929084,"","","","","","Y","","","","",2024
1929085,"","","","","","Y","","","","",2024
1929093,"","","Y","","","","","","","",
1929101,"","Y","","","","","","","","",2024
1929107,"","","","","","","Y","","","",
1929108,"","Y","","","","","","","","",2024
1929112,"","Y","","","","","","","","",2024
1929117,"","","Y","","","","","","","",
1929120,"","Y","","","","","","","","",2024
1929130,"","","Y","","","","","","","",
1929136,"","","Y","","","","","","","",
1929141,"","","Y","","","","","","","",
1929143,"","Y","","","","","","","","",2024
1929144,"","Y","","","","","","","","",2024
1929151,"","Y","","","","","","","","",2024
1929157,"","","Y","","","","","","","",
1929162,"","","Y","","","","","","","",
1929163,"","","","","","","Y","","","",
1929172,"","Y","","","","","","","","",2024
1929173,"","","","","","","Y","","","",
1929174,"","Y","","","","","","","","",2024
1929175,"","","Y","","","","","","","",
1929177,"","","Y","","","","","","","",
1929178,"","Y","","","","","","","","",2024
1929180,"","Y","","","","","","","","",2024
1929182,"","Y","","","","","","","","",2024
1929183,"","Y","","","","","","","","",2024
1929185,"","","Y","","","","","","","",
1929189,"","Y","","","","","","","","",2024
1929190,"","","","","Y","","","","","",
1929191,"","","","","Y","","","","","",
1929204,"","","Y","","","","","","","",
1929205,"","Y","","","","","","","","",2024
1929209,"","","Y","","","","","","","",
1929211,"","Y","","","","","","","","",2024
1929212,"","Y","","","","","","","","",2024
1929213,"","","Y","","","","","","","",
1929214,"","","Y","","","","","","","",
1929227,"","","Y","","","","","","","",
1929230,"","","","","","Y","","","","",2024
1929231,"","Y","","","","","","","","",2024
1929235,"","Y","","","","","","","","",2024
1929240,"","Y","","","","","","","","",2024
1929249,"","","Y","","","","","","","",
1929250,"","","Y","","","","","","","",
1929251,"","","Y","","","","","","","",
1929256,"","Y","","","","","","","","",2024
1929257,"","Y","","","","","","","","",2024
1929258,"","","Y","","","","","","","",
1929259,"","Y","","","","","","","","",2024
1929269,"","Y","","","","","","","","",2024
1929271,"","Y","","","","","","","","",2024
1929275,"","","Y","","","","","","","",
1929276,"","Y","","","","","","","","",2024
1929282,"","","Y","","","","","","","",
1929283,"","","Y","","","","","","","",
1929287,"","","Y","","","","","","","",
1929288,"","Y","","","","","","","","",2024
1929290,"","Y","","","","","","","","",2024
1929293,"","","","","","Y","","","","",2024
1929296,"","","","","","Y","","","","",2024
1929297,"","Y","","","","","","","","",2024
1929298,"","","Y","","","","","","","",
1929301,"","","Y","","","","","","","",
1929302,"","","","","","","Y","","","",
1929329,"","Y","","","","","","","","",2024
1929334,"","","Y","","","","","","","",
1929335,"","","Y","","","","","","","",
1929345,"","Y","","","","","","","","",2024
1929347,"","Y","","","","","","","","",2024
1929360,"","","Y","","","","","","","",
1929364,"","","Y","","","","","","","",
1929368,"","","Y","","","","","","","",
1929370,"","","Y","","","","","","","",
1929392,"","Y","","","","","","","","",2024
1929393,"","","Y","","","","","","","",
1929396,"","","Y","","","","","","","",
1929400,"","","Y","","","","","","","",
1929406,"","","Y","","","","","","","",
1929410,"","","Y","","","","","","","",
1929416,"","Y","","","","","","","","",2024
1929419,"","","Y","","","","","","","",
1929424,"","","Y","","","","","","","",
1929427,"","","Y","","","","","","","",
1929429,"","Y","","","","","","","","",2024
1929430,"","Y","","","","","","","","",2024
1929442,"","","Y","","","","","","","",
1929446,"","","Y","","","","","","","",
1929449,"","Y","","","","","","","","",2024
1929455,"","","Y","","","","","","","",
