"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
2007992,214132,"KENNEDY WILSON EUROPE LIMITED","",
2007992,214135,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,214135,"KENNEDY WILSON EUROPE LIMITED","",
2007992,214138,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,214138,"URBEO RESIDENTIAL LIMITED","",
2007992,232372,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,232372,"KENNEDY WILSON EUROPE LIMITED","",
2007992,232370,"KENNEDY WILSON EUROPE LIMITED","",
2007992,232370,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,232374,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,232374,"KENNEDY WILSON EUROPE LIMITED","",
2007992,283457,"KENNEDY WILSON EUROPE LIMITED","",
2007992,283457,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,201858,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,201858,"KENNEDY WILSON EUROPE LIMITED","",
2007992,186937,"LALCO HOTELS & HOSPITALITY LTD","",
2007992,186937,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,66474,"LALCO HOTELS & HOSPITALITY LTD","",
2007992,66474,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,171358,"LALCO HOTELS & HOSPITALITY LTD","",
2007992,171358,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,171614,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,171614,"KENNEDY WILSON EUROPE LIMITED","",
2007992,171619,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,171619,"KENNEDY WILSON EUROPE LIMITED","",
2007992,214118,"KENNEDY WILSON EUROPE LIMITED","",
2007992,214129,"KENNEDY WILSON EUROPE LIMITED","",
2007992,171622,"KENNEDY WILSON EUROPE LIMITED","",
2007992,214129,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,214117,"KENNEDY WILSON EUROPE LIMITED","",
2007992,214117,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,214130,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,360013,"EMERALD TECHNOLOGY VENTURES AG","802-108357",284858
2007992,360058,"EMERALD TECHNOLOGY VENTURES AG","802-108357",284858
2007992,360046,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2007992,214118,"TMF FUND MANAGEMENT (IRELAND) LIMITED","",
2010970,191482,"3I CORPORATION","801-73360",159892
2010970,246128,"3I CORPORATION","801-73360",159892
2012360,30148,"S?O PEDRO CAPITAL INVESTIMENTOS S.A.","802-113404",296814
2012360,52880,"S?O PEDRO CAPITAL INVESTIMENTOS S.A.","802-113404",296814
2012360,188629,"VICTORIA CAPITAL PARTNERS","801-121816",162185
2012360,52907,"VICTORIA CAPITAL PARTNERS","801-121816",162185
2012360,52907,"S?O PEDRO CAPITAL INVESTIMENTOS S.A.","802-113404",296814
2012360,52921,"S?O PEDRO CAPITAL INVESTIMENTOS S.A.","802-113404",296814
2012360,52775,"S?O PEDRO CAPITAL INVESTIMENTOS S.A.","802-113404",296814
2012360,52921,"VICTORIA CAPITAL PARTNERS","801-121816",162185
2012360,62984,"VICTORIA CAPITAL PARTNERS","801-121816",162185
2012360,73409,"VICTORIA CAPITAL PARTNERS","801-121816",162185
2012360,30148,"VICTORIA CAPITAL PARTNERS","801-121816",162185
2012360,52775,"VICTORIA CAPITAL PARTNERS","801-121816",162185
2012360,52880,"VICTORIA CAPITAL PARTNERS","801-121816",162185
2006912,421132,"ARROWPOINT INVESTMENT PARTNERS (HONG KONG) LIMITED","802-131095",331922
2008256,468869,"EDGEWORTH CAPITAL, INC.","802-128510",327432
2006344,490760,"KOREA INVESTMENT PARTNER","",
2006344,490761,"KNET INVESTMENT PARTNERS LLC","",
