FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1932264,"","Y","","","","","","","","",2024
1932270,"","Y","","","","","","","","",2024
1932271,"","","","","","Y","","","","",2024
1932275,"","","Y","","","","","","","",
1932276,"","Y","","","","","","","","",2024
1932287,"","","Y","","","","","","","",
1932290,"","Y","","","","","","","","",2024
1932296,"","","","","","Y","","","","",2024
1932305,"","Y","","","","","","","","",2024
1932316,"","","Y","","","","","","","",
1932319,"","Y","","","","","","","","",2024
1932332,"Y","","","","","","","","","",
1932345,"","Y","","","","","","","","",2024
1932349,"","Y","","","","","","","","",2024
1932359,"","Y","","","","","","","","",2024
1932367,"","Y","","","","","","","","",2024
1932371,"Y","","","","","","","","","",
1932374,"","Y","","","","","","","","",2024
1932376,"","Y","","","","","","","","",2024
1932378,"","Y","","","","","","","","",2024
1932381,"","Y","","","","","","","","",2024
1932385,"","Y","","","","","","","","",2024
1932395,"","Y","","","","","","","","",2024
1932399,"","Y","","","","","","","","",2024
1932409,"Y","","","","","","","","","",
1932417,"","Y","","","","","","","","",2024
1932429,"","Y","","","","","","","","",2024
1932443,"","Y","","","","","","","","",2024
1932445,"","","","","Y","","","Y","","",
1932454,"","Y","","","","","","","","",2024
1932460,"","Y","","","","","","","","",2024
1932478,"","","","","","Y","","","","",2024
1932479,"","Y","","","","","","","","",2024
1932495,"","","Y","","","","","","","",
1932506,"","Y","","","","","","","","",2024
1932513,"","","","","","Y","","","","",2024
1932518,"","Y","","","","","","","","",2024
1932520,"","Y","","","","","","","","",2024
1932523,"","Y","","","","","","","","",2024
1932529,"","","Y","","","","","","","",
1932532,"","Y","","","","","","","","",2024
1932538,"","Y","","","","","","","","",2024
1932540,"","Y","","","","","","","","",2024
1932543,"","Y","","","","","","","","",2024
1932549,"","Y","","","","","","","","",2024
1932560,"","Y","","","","","","","","",2024
1932561,"","Y","","","","","","","","",2024
1932577,"","Y","","","","","","","","",2024
1932591,"","","Y","","","","","","","",
1932611,"","Y","","","","","","","","",2024
1932623,"","Y","","","","","","","","",2024
1932629,"","","Y","","","","","","","",
1932632,"Y","Y","","","","","","","","",2024
1932643,"","Y","","","","","","","","",2024
1932659,"","","","","","Y","","","","",2024
1932660,"","Y","","","","","","","","",2024
1932662,"","Y","","","","","","","","",2024
1932670,"","","Y","","","","","","","",
1932673,"","Y","","","","","","","","",2024
1932678,"","Y","","","","","","","","",2024
1932679,"","Y","","","","","","","","",2024
1932681,"","Y","","","","","","","","",2024
1932696,"","","Y","","","","","","","",
1932712,"","","Y","","","","","","","",
1932715,"","Y","","","","","","","","",2024
1932723,"Y","","","","","","","","","",
1932724,"","","","Y","","","","","","",
1932744,"","","Y","","","","","","","",
1932755,"","","","","","Y","","","","",2024
1932756,"","","Y","","","","","","","",
1932771,"","","Y","","","","","","","",
1932804,"","Y","","","","","","","","",2024
1932811,"","Y","","","","","","","","",2024
1932817,"","","Y","","","","","","","",
1932821,"","","Y","","","","","","","",
1932833,"","Y","","","","","","","","",2024
1932837,"","Y","","","","","","","","",2024
1932838,"Y","","","","","","","","","",
1932842,"","Y","","","","","","","","",2024
1932846,"","Y","","","","","","","","",2024
1932858,"","Y","","","","","","","","",2024
1932859,"","Y","","","","","","","","",2024
1932867,"","Y","","","","","","","","",2024
1932870,"","Y","","","","","","","","",2024
1932872,"","Y","","","","","","","","",2024
1932873,"","Y","","","","","","","","",2024
1932876,"Y","Y","","","","","","","","",2024
1932911,"","Y","","","","","","","","",2024
1932928,"","Y","","","","","","","","",2024
1932930,"","","","","","Y","","","","",2024
1932939,"","Y","","","","","","","","",2024
1932950,"","Y","","","","","","","","",2024
1932962,"","Y","","","","","","","","",2024
1932971,"","","","","","Y","","","","",2024
1933000,"","Y","","","","","","","","",2024
1933001,"","","Y","","","","","","","",
1933018,"","Y","","","","","","","","",2024
1933020,"","","","","Y","","","","","",
1933021,"","Y","","","","","","","","",2024
1933023,"","Y","","","","","","","","",2024
1933027,"","Y","","","","","","","","",2024
1933028,"","Y","","","","","","","","",2024
1933030,"","","Y","","","","","","","",
1933036,"","","Y","","","","","","","",
1933040,"","Y","","","","","","","","",2024
1933045,"","Y","","","","","","","","",2024
1933049,"","Y","","","","","","","","",2024
1933053,"","Y","","","","","","","","",2024
1933074,"","Y","","","","","","","","",2024
1933080,"","","Y","","","","","","","",
1933087,"","Y","","","","","","","","",2024
1933089,"Y","Y","","","","","","","","",2024
1933101,"Y","Y","","","","","","","","",2024
1933127,"","Y","","","","","","","","",2024
1933128,"","Y","","","","","","","","",2024
1933139,"","Y","","","","","","","","",2024
1933143,"","Y","","","","","","","","",2024
1933149,"","Y","","","","","","","","",2024
1933152,"","","Y","","","","","","","",
1933160,"","Y","","","","","","","","",2024
1933161,"","Y","","","","","","","","",2024
1933167,"","Y","","","","","","","","",2024
1933171,"","","","","Y","","","","","",
1933174,"","Y","","","","","","","","",2024
1933182,"","Y","","","","","","","","",2024
1933190,"","","Y","","","","","","","",
1933194,"","Y","","","","","","","","",2024
1933198,"","","","","","Y","","","","",2024
1933209,"","Y","","","","","","","","",2024
1933210,"","Y","","","","","","","","",2024
1933213,"","Y","","","","","","","","",2024
1933223,"","","","","","Y","","","","",2024
1933230,"","","","","","Y","","","","",2024
1933233,"","Y","","","","","","","","",2024
1933243,"","Y","","","","","","","","",2024
1933245,"","Y","","","","","","","","",2024
1933246,"","","","","","Y","","","","",2024
1933253,"","Y","","","","","","","","",2024
1933259,"","","","","","Y","","","","",2024
1933263,"","Y","","","","","","","","",2024
1933266,"","Y","","","","","","","","",2024
1933267,"","Y","","","","","","","","",2024
1933268,"","","Y","","","","","","","",
1933269,"","Y","","","","","","","","",2024
1933285,"","Y","","","","","","","","",2024
1933288,"","Y","","","","","","","","",2024
1933291,"","Y","","","","","","","","",2024
1933292,"","Y","","","","","","","","",2024
1933296,"","Y","","","","","","","","",2024
1933298,"","Y","","","","","","","","",2024
1933300,"","Y","","","","","","","","",2024
1933308,"","Y","","","","","","","","",2024
1933317,"","Y","","","","","","","","",2024
1933326,"","","","","","Y","","","","",2024
1933327,"","Y","","","","","","","","",2024
1933330,"","","","","","Y","","","","",2024
1933347,"","Y","","","","","","","","",2024
1933352,"","","","","","Y","","","","",2024
1933353,"","Y","","","","","","","","",2024
1933363,"","Y","","","","","","","","",2024
1933365,"","","Y","","","","","","","",
1933369,"","","","","","Y","","","","",2024
1933376,"","","","","","Y","","","","",2024
1933378,"","Y","","","","","","","","",2024
1933382,"","Y","","","","","","","","",2024
1933389,"","","Y","","","","","","","",
1933392,"","","","","","Y","","","","",2024
1933394,"","","","","","Y","","","","",2024
1933398,"","Y","","","","","","","","",2024
1933401,"","Y","","","","","","","","",2024
1933414,"","","","","","Y","","","","",2024
1933422,"","Y","","","","","","","","",2024
1933433,"","","","","","","Y","","","",
1933436,"","","Y","","","","","","","",
1933441,"","","Y","","","","","","","",
1933448,"","Y","","","","","","","","",2024
1933450,"","Y","","","","","","","","",2024
1933464,"","Y","","","","","","","","",2024
1933465,"","","Y","","","","","","","",
1933473,"","Y","","","","","","","","",2024
1933481,"Y","","","","","","","","","",
1933495,"","Y","","","","","","","","",2024
1933515,"","Y","","","","","","","","",2024
1933519,"","Y","","","","","","","","",2024
1933521,"","","","","","Y","","","","",2024
1933525,"","Y","","","","","","","","",2024
1933531,"","Y","","","","","","","","",2024
1933538,"","Y","","","","","","","","",2024
1933543,"","","","","Y","","","Y","","",
1933545,"","Y","","","","","","","","",2024
1933547,"","","","","Y","","","Y","","",
1933548,"","Y","","","","","","","","",2024
1933557,"","","","","","Y","","","","",2024
1933560,"","Y","","","","","","","","",2024
1933568,"","Y","","","","","","","","",2024
1933571,"","","","","","Y","","","","",2024
1933573,"","","","","","Y","","","","",2024
1933576,"Y","","","","","","","","","",
1933590,"","Y","","","","","","","","",2024
1933595,"","","Y","","","","","","","",
1933598,"","Y","","","","","","","","",2024
1933599,"","Y","","","","","","","","",2024
1933603,"","Y","","","","","","","","",2024
1933606,"","Y","","","","","","","","",2024
1933607,"","Y","","","","","","","","",2024
1933617,"","","Y","","","","","","","",
1933630,"","Y","","","","","","","","",2024
1933634,"","Y","","","","","","","","",2024
1933637,"","Y","","","","","","","","",2024
1933647,"","","","","","Y","","","","",2024
1933655,"","","","","","Y","","","","",2024
1933677,"","","","","","","","","","Y",
1933683,"","Y","","","","","","","","",2024
1933684,"","","","","","Y","","","","",2024
1933685,"","Y","","","","","","","","",2024
1933687,"","Y","","","","","","","","",2024
1933698,"","Y","","","","","","","","",2024
1933699,"","","","","","Y","","","","",2024
1933701,"","","","","","Y","","","","",2024
1933705,"","Y","","","","","","","","",2024
1933712,"","Y","","","","","","","","",2024
1933717,"","","Y","","","","","","","",
1933726,"","Y","","","","","","","","",2024
1933731,"","Y","","","","","","","","",2024
1933738,"Y","","","","","","","","","",
1933744,"","Y","","","","","","","","",2024
1933759,"","Y","","","","","","","","",2024
1933761,"","","Y","","","","","","","",
1933767,"","Y","","","","","","","","",2024
1933769,"","Y","","","","","","","","",2024
1933771,"","Y","","","","","","","","",2024
1933774,"","Y","","","","","","","","",2024
1933782,"","","","","","Y","","","","",2024
1933788,"","","","","","Y","","","","",2024
1933809,"","Y","","","","","","","","",2024
1933828,"","Y","","","","","","","","",2024
1933829,"","Y","","","","","","","","",2024
1933835,"","","","","","Y","","","","",2024
1933840,"","Y","","","","","","","","",2024
1933847,"","","Y","","","","","","","",
1933848,"","Y","","","","","","","","",2024
1933849,"","Y","","","","","","","","",2024
1933852,"","Y","","","","","","","","",2024
1933853,"","Y","","","","","","","","",2024
1933854,"","Y","","","","","","","","",2024
1933863,"","","Y","","","","","","","",
1933871,"","","Y","","","","","","","",
1933880,"","","","","Y","","","","","",
1933889,"","","Y","","","","","","","",
1933891,"","Y","","","","","","","","",2024
1933893,"","","Y","","","","","","","",
1933896,"","","","","","Y","","","","",2024
1933907,"","Y","","","","","","","","",2024
1933908,"","Y","","","","","","","","",2024
1933911,"","Y","","","","","","","","",2024
1933919,"","Y","","","","","","","","",2024
1933941,"","Y","","","","","","","","",2024
1933944,"","","Y","","","","","","","",
1933950,"","Y","","","","","","","","",2024
1933952,"","","Y","","","","","","","",
1933954,"","Y","","","","","","","","",2024
1933964,"","Y","","","","","","","","",2024
1933968,"","","","","","Y","","","","",2024
1933986,"","","Y","","","","","","","",
1933988,"","","","","","Y","","","","",2024
1933993,"","Y","","","","","","","","",2024
1933994,"","","Y","","","","","","","",
1933996,"","","","","","Y","","","","",2024
1934000,"","","","","","Y","","","","",2024
1934010,"","","","","","Y","","","","",2024
1934018,"","Y","","","","","","","","",2024
1934022,"","Y","","","","","","","","",2024
1934024,"","Y","","","","","","","","",2024
1934025,"","Y","","","","","","","","",2024
1934026,"","Y","","","","","","","","",2024
1934029,"","Y","","","","","","","","",2024
1934030,"","Y","","","","","","","","",2024
1934034,"","Y","","","","","","","","",2024
1934036,"","Y","","","","","","","","",2024
1934037,"Y","","","","","","","","","",
1934042,"","Y","","","","","","","","",2024
1934051,"","","","","","Y","","","","",2024
1934056,"","Y","","","","","","","","",2024
1934060,"","Y","","","","","","","","",2024
1934068,"","Y","","","","","","","","",2024
1934070,"","Y","","","","","","","","",2024
1934076,"","Y","","","","","","","","",2024
1934082,"","Y","","","","","","","","",2024
1934084,"","Y","","","","","","","","",2024
1934086,"","","Y","","","","","","","",
1934090,"","Y","","","","","","","","",2024
1934099,"","Y","","","","","","","","",2024
1934111,"","","","","","Y","","","","",2024
1934114,"","Y","","","","","","","","",2024
1934116,"","","","","","Y","","","","",2024
1934118,"","Y","","","","","","","","",2024
1934124,"","","Y","","","","","","","",
1934138,"","Y","","","","","","","","",2024
1934139,"","","","","","","Y","","","",
1934141,"Y","","","","","","","","","",
1934145,"","Y","","","","","","","","",2024
1934146,"","","Y","","","","","","","",
1934151,"","Y","","","","","","","","",2024
1934153,"","Y","","","","","","","","",2024
1934159,"","","","","","Y","","","","",2024
1934163,"","","","","","Y","","","","",2024
1934164,"","Y","","","","","","","","",2024
1934168,"","Y","","","","","","","","",2024
1934176,"","Y","","","","","","","","",2024
1934177,"","Y","","","","","","","","",2024
1934180,"","Y","","","","","","","","",2024
1934186,"","Y","","","","","","","","",2024
1934187,"","Y","","","","","","","","",2024
1934190,"","Y","","","","","","","","",2024
1934194,"","Y","","","","","","","","",2024
1934200,"","Y","","","","","","","","",2024
1934206,"","","Y","","","","","","","",
1934207,"","","","","","Y","","","","",2024
1934209,"","Y","","","","","","","","",2024
1934212,"","Y","","","","","","","","",2024
1934213,"","","Y","","","","","","","",
1934214,"","","Y","","","","","","","",
1934229,"","Y","","","","","","","","",2024
1934230,"","Y","","","","","","","","",2024
1934237,"","","Y","","","","","","","",
1934247,"","Y","","","","","","","","",2024
1934256,"","","Y","","","","","","","",
1934268,"","Y","","","","","","","","",2024
1934271,"","Y","","","","","","","","",2024
1934273,"","","","","","Y","","","","",2024
1934283,"","Y","","","","","","","","",2024
1934287,"","Y","","","","","","","","",2024
1934297,"","Y","","","","","","","","",2024
1934299,"","","Y","","","","","","","",
1934300,"","","","","","Y","","","","",2024
1934301,"","Y","","","","","","","","",2024
1934304,"","Y","","","","","","","","",2024
1934305,"","","Y","","","","","","","",
1934306,"","","","","","Y","","","","",2024
1934313,"","Y","","","","","","","","",2024
1934319,"","","","","","Y","","","","",2024
1934324,"","Y","","","","","","","","",2024
1934325,"","","","","","Y","","","","",2024
1934342,"","Y","","","","","","","","",2024
1934351,"","Y","","","","","","","","",2024
1934353,"","","","","","Y","","","","",2024
1934358,"","","Y","","","","","","","",
1934365,"","","Y","","","","","","","",
1934370,"Y","","","","","","","","","",
1934372,"","Y","","","","","","","","",2024
1934377,"","Y","","","","","","","","",2024
1934380,"","Y","","","","","","","","",2024
1934389,"","","","","","Y","","","","",2024
1934394,"","","","","","Y","","","","",2024
1934400,"","","","","","Y","","","","",2024
1934402,"","Y","","","","","","","","",2024
1934404,"","","","","Y","","","","","",
1934415,"Y","","","","","","","","","",
1934417,"","","","","","Y","","","","",2024
1934420,"","","","","","Y","","","","",2024
1934428,"","Y","","","","","","","","",2024
1934431,"","","Y","","","","","","","",
1934435,"","","Y","","","","","","","",
1934443,"","Y","","","","","","","","",2024
1934445,"","Y","","","","","","","","",2024
1934451,"","Y","","","","","","","","",2024
1934454,"","","Y","","","","","","","",
1934455,"","","Y","","","","","","","",
1934456,"","","Y","","","","","","","",
1934464,"","Y","","","","","","","","",2024
1934473,"","Y","","","","","","","","",2024
1934479,"","Y","","","","","","","","",2024
1934484,"","Y","","","","","","","","",2024
1934486,"","","Y","","","","","","","",
1934497,"","","","","","Y","","","","",2024
1934502,"","Y","","","","","","","","",2024
1934503,"","","","","","Y","","","","",2024
1934523,"","Y","","","","","","","","",2024
1934529,"","Y","","","","","","","","",2024
1934532,"","Y","","","","","","","","",2024
1934533,"","Y","","","","","","","","",2024
1934535,"","Y","","","","","","","","",2024
1934539,"","","Y","","","","","","","",
1934543,"","Y","","","","","","","","",2024
1934545,"","Y","","","","","","","","",2024
1934548,"","Y","","","","","","","","",2024
1934550,"","Y","","","","","","","","",2024
1934552,"","Y","","","","","","","","",2024
1934553,"","Y","","","","","","","","",2024
1934555,"","","","","","Y","","","","",2024
1934558,"","","","","","Y","","","","",2024
1934562,"","","Y","","","","","","","",
1934564,"","","","","","Y","","","","",2024
1934565,"","","Y","","","","","","","",
1934570,"","","Y","","","","","","","",
1934573,"","Y","","","","","","","","",2024
1934574,"","","Y","","","","","","","",
1934575,"","Y","","","","","","","","",2024
1934579,"","Y","","","","","","","","",2024
1934583,"","","","","","Y","","","","",2024
1934584,"","Y","","","","","","","","",2024
1934585,"","Y","","","","","","","","",2024
1934588,"","Y","","","","","","","","",2024
1934589,"","Y","","","","","","","","",2024
1934595,"","Y","","","","","","","","",2024
1934596,"","","Y","","","","","","","",
1934597,"","Y","","","","","","","","",2024
1934600,"","Y","","","","","","","","",2024
1934604,"","","Y","","","","","","","",
1934606,"","","","","","Y","","","","",2024
1934617,"","Y","","","","","","","","",2024
1934618,"","Y","","","","","","","","",2024
1934619,"","","Y","","","","","","","",
1934626,"","","Y","","","","","","","",
1934631,"","Y","","","","","","","","",2024
1934633,"","Y","","","","","","","","",2024
1934634,"","Y","","","","","","","","",2024
1934637,"","","Y","","","","","","","",
1934640,"","Y","","","","","","","","",2024
1934641,"","Y","","","","","","","","",2024
1934644,"","","","","Y","","","","","",
1934646,"","Y","","","","","","","","",2024
1934649,"","","Y","","","","","","","",
1934652,"","","","","","Y","","","","",2024
1934658,"","","Y","","","","","","","",
1934662,"","Y","","","","","","","","",2024
1934665,"","Y","","","","","","","","",2024
1934666,"","","Y","","","","","","","",
1934669,"","","","","","","Y","","","",
1934671,"","","Y","","","","","","","",
1934674,"","","Y","","","","","","","",
1934675,"","","Y","","","","","","","",
1934677,"","","","","","Y","","","","",2024
1934679,"","Y","","","","","","","","",2024
1934680,"","","Y","","","","","","","",
1934695,"","Y","","","","","","","","",2024
1934696,"","Y","","","","","","","","",2024
1934701,"","","Y","","","","","","","",
1934706,"","Y","","","","","","","","",2024
1934708,"","Y","","","","","","","","",2024
1934709,"","Y","","","","","","","","",2024
1934714,"","","Y","","","","","","","",
1934715,"","Y","","","","","","","","",2024
1934729,"","Y","","","","","","","","",2024
1934730,"","","","","","Y","","","","",2024
1934739,"","","Y","","","","","","","",
1934746,"","","","","","Y","","","","",2024
1934753,"","Y","","","","","","","","",2024
1934759,"","","Y","","","","","","","",
1934764,"","Y","","","","","","","","",2024
1934767,"","","","","","Y","","","","",2024
1934768,"","Y","","","","","","","","",2024
1934770,"","Y","","","","","","","","",2024
1934773,"","Y","","","","","","","","",2024
1934774,"","Y","","","","","","","","",2024
1934776,"","","Y","","","","","","","",
1934779,"","Y","","","","","","","","",2024
1934781,"","Y","","","","","","","","",2024
1934790,"","","Y","","","","","","","",
1934791,"","Y","","","","","","","","",2024
1934792,"","","Y","","","","","","","",
1934795,"","Y","","","","","","","","",2024
1934796,"","","Y","","","","","","","",
1934798,"","Y","","","","","","","","",2024
1934802,"","Y","","","","","","","","",2024
1934803,"","","","","","Y","","","","",2024
1934806,"","","Y","","","","","","","",
1934807,"","","Y","","","","","","","",
1934808,"","Y","","","","","","","","",2024
1934810,"","","Y","","","","","","","",
1934811,"","Y","","","","","","","","",2024
1934812,"","Y","","","","","","","","",2024
1934815,"","Y","","","","","","","","",2024
1934817,"","Y","","","","","","","","",2024
1934823,"","","Y","","","","","","","",
1934825,"","","Y","","","","","","","",
1934826,"","Y","","","","","","","","",2024
1934828,"","","Y","","","","","","","",
1934834,"","Y","","","","","","","","",2024
1934835,"","Y","","","","","","","","",2024
1934836,"","","Y","","","","","","","",
1934837,"","","Y","","","","","","","",
1934841,"","","Y","","","","","","","",
1934847,"","Y","","","","","","","","",2024
1934852,"","","","","","Y","","","","",2024
1934858,"","Y","","","","","","","","",2024
1934867,"","","Y","","","","","","","",
1934871,"","Y","","","","","","","","",2024
1934872,"","","Y","","","","","","","",
1934874,"","Y","","","","","","","","",2024
1934875,"","","Y","","","","","","","",
1934882,"","Y","","","","","","","","",2024
1934883,"","Y","","","","","","","","",2024
1934884,"","","Y","","","","","","","",
1934885,"","","","","","Y","","","","",2024
1934897,"","","Y","","","","","","","",
1934899,"","Y","","","","","","","","",2024
1934901,"","","Y","","","","","","","",
1934904,"","Y","","","","","","","","",2024
1934905,"","Y","","","","","","","","",2024
1934907,"","","","","Y","","","","","",
1934911,"Y","","","","","","","","","",
1934915,"","Y","","","","","","","","",2024
1934917,"","","","","","Y","","","","",2024
1934928,"","Y","","","","","","","","",2024
1934929,"","","Y","","","","","","","",
1934932,"","Y","","","","","","","","",2024
1934933,"","Y","","","","","","","","",2024
1934939,"","","","","","Y","","","","",2024
1934949,"","","Y","","","","","","","",
1934951,"","","","","Y","","","","","",
1934952,"","Y","","","","","","","","",2024
1934955,"","","Y","","","","","","","",
1934956,"","","Y","","","","","","","",
1934957,"","Y","","","","","","","","",2024
1934959,"","","","","","Y","","","","",2024
1934963,"","Y","","","","","","","","",2024
1934967,"","","Y","","","","","","","",
1934969,"","","Y","","","","","","","",
1934973,"","Y","","","","","","","","",2024
1934975,"","Y","","","","","","","","",2024
1934979,"Y","","","","","","","","","",
1934981,"","Y","","","","","","","","",2024
1934985,"","","Y","","","","","","","",
1934989,"","Y","","","","","","","","",2024
1934991,"","Y","","","","","","","","",2024
1934995,"","Y","","","","","","","","",2024
1934996,"","Y","","","","","","","","",2024
1934997,"","Y","","","","","","","","",2024
1934998,"","Y","","","","","","","","",2024
1935000,"","","Y","","","","","","","",
1935007,"","","Y","","","","","","","",
1935008,"","Y","","","","","","","","",2024
1935010,"","Y","","","","","","","","",2024
1935011,"","","Y","","","","","","","",
1935012,"","","","","","Y","","","","",2024
1935015,"","","","","","Y","","","","",2024
1935016,"Y","","","","","","","","","",
1935018,"","Y","","","","","","","","",2024
1935019,"","","Y","","","","","","","",
1935022,"","Y","","","","","","","","",2024
1935026,"","Y","","","","","","","","",2024
1935034,"","","Y","","","","","","","",
1935035,"Y","","","","","","","","","",
1935037,"","Y","","","","","","","","",2024
1935057,"","Y","","","","","","","","",2024
1935059,"Y","","","","","","","","","",
1935063,"","","","","","Y","","","","",2024
1935066,"","Y","","","","","","","","",2024
1935067,"","","Y","","","","","","","",
1935068,"","","","","","Y","","","","",2024
1935069,"Y","","","","","","","","","",
1935071,"","","Y","","","","","","","",
1935073,"","Y","","","","","","","","",2024
1935076,"","","Y","","","","","","","",
1935077,"Y","","","","","","","","","",
1935083,"","","","","Y","","","","","",
1935085,"","","","","","Y","","","","",2024
1935086,"","","Y","","","","","","","",
1935089,"","","Y","","","","","","","",
1935091,"","Y","","","","","","","","",2024
1935097,"","","Y","","","","","","","",
1935098,"","Y","","","","","","","","",2024
1935100,"","Y","","","","","","","","",2024
1935101,"","","","","","Y","","","","",2024
1935103,"","","Y","","","","","","","",
1935106,"","","Y","","","","","","","",
1935110,"","Y","","","","","","","","",2024
1935112,"","","Y","","","","","","","",
1935113,"","Y","","","","","","","","",2024
1935117,"","","Y","","","","","","","",
1935121,"","Y","","","","","","","","",2024
1935125,"","Y","","","","","","","","",2024
1935127,"","","Y","","","","","","","",
1935130,"","Y","","","","","","","","",2024
1935131,"","Y","","","","","","","","",2024
1935135,"","Y","","","","","","","","",2024
1935138,"","","Y","","","","","","","",
1935147,"","Y","","","","","","","","",2024
1935148,"","","Y","","","","","","","",
1935151,"","","Y","","","","","","","",
1935152,"","","Y","","","","","","","",
1935155,"","Y","","","","","","","","",2024
1935157,"","Y","","","","","","","","",2024
1935158,"","","Y","","","","","","","",
1935160,"","Y","","","","","","","","",2024
1935164,"","","","","","Y","","","","",2024
1935166,"","Y","","","","","","","","",2024
1935168,"","Y","","","","","","","","",2024
1935171,"","Y","","","","","","","","",2024
1935172,"","Y","","","","","","","","",2024
1935174,"","Y","","","","","","","","",2024
1935175,"","","Y","","","","","","","",
1935184,"","Y","","","","","","","","",2024
1935187,"","Y","","","","","","","","",2024
1935188,"","Y","","","","","","","","",2024
1935192,"","Y","","","","","","","","",2024
1935194,"","","","","","Y","","","","",2024
1935195,"","Y","","","","","","","","",2024
1935199,"","","","","","Y","","","","",2024
1935205,"Y","","","","","","","","","",
1935208,"","","","","","Y","","","","",2024
1935210,"","","","","","Y","","","","",2024
1935213,"","","Y","","","","","","","",
1935215,"","","Y","","","","","","","",
1935218,"","","Y","","","","","","","",
1935219,"","","Y","","","","","","","",
1935231,"","Y","","","","","","","","",2024
1935232,"","Y","","","","","","","","",2024
1935235,"","","Y","","","","","","","",
1935237,"","Y","","","","","","","","",2024
1935242,"","","Y","","","","","","","",
1935245,"","","Y","","","","","","","",
1935249,"","","","","","","","","","Y",
1935253,"","Y","","","","","","","","",2024
1935255,"","","Y","","","","","","","",
1935256,"","Y","","","","","","","","",2024
1935262,"","Y","","","","","","","","",2024
1935264,"Y","","","","","","","","","",
1935272,"","Y","","","","","","","","",2024
1935278,"","","Y","","","","","","","",
1935283,"","","Y","","","","","","","",
1935284,"","","Y","","","","","","","",
1935285,"","Y","","","","","","","","",2024
1935289,"","","Y","","","","","","","",
1935296,"Y","","","","","","","","","",
1935299,"","","Y","","","","","","","",
1935301,"Y","","","","","","","","","",
1935302,"","","Y","","","","","","","",
1935313,"","Y","","","","","","","","",2024
1935315,"","","Y","","","","","","","",
1935331,"","","Y","","","","","","","",
1935334,"","","Y","","","","","","","",
1935339,"","","","","","Y","","","","",2024
1935341,"","Y","","","","","","","","",2024
1935343,"","","Y","","","","","","","",
1935346,"","Y","","","","","","","","",2024
1935357,"","","Y","","","","","","","",
1935363,"","Y","","","","","","","","",2024
1935366,"","","Y","","","","","","","",
1935367,"","","Y","","","","","","","",
1935368,"Y","","","","","","","","","",
1935370,"","Y","","","","","","","","",2024
1935371,"","Y","","","","","","","","",2024
1935373,"","Y","","","","","","","","",2024
1935382,"","","Y","","","","","","","",
1935383,"","","Y","","","","","","","",
1935386,"","Y","","","","","","","","",2024
1935387,"","","Y","","","","","","","",
1935391,"","Y","","","","","","","","",2024
1935395,"","Y","","","","","","","","",2024
1935396,"","","","","","","Y","","","",
1935397,"","","","","","","Y","","","",
1935399,"","","","","","","Y","","","",
1935404,"","Y","","","","","","","","",2024
1935409,"","Y","","","","","","","","",2024
1935415,"","","","","","Y","","","","",2024
1935420,"","","Y","","","","","","","",
1935422,"","","Y","","","","","","","",
1935425,"","Y","","","","","","","","",2024
1935427,"","Y","","","","","","","","",2024
1935428,"","Y","","","","","","","","",2024
1935431,"","","Y","","","","","","","",
1935433,"","","Y","","","","","","","",
1935436,"","","Y","","","","","","","",
1935438,"","","","","Y","","","","","",
1935441,"","","Y","","","","","","","",
1935445,"","Y","","","","","","","","",2024
1935447,"","","Y","","","","","","","",
1935448,"","Y","","","","","","","","",2024
1935450,"","","Y","","","","","","","",
1935452,"","","Y","","","","","","","",
1935455,"","Y","","","","","","","","",2024
1935462,"","","Y","","","","","","","",
1935465,"","Y","","","","","","","","",2024
1935466,"","","","","","Y","","","","",2024
1935468,"","","Y","","","","","","","",
1935469,"","","Y","","","","","","","",
1935470,"","","Y","","","","","","","",
1935474,"","","","","","Y","","","","",2024
1935478,"","Y","","","","","","","","",2024
1935479,"","Y","","","","","","","","",2024
1935480,"","","Y","","","","","","","",
1935481,"","Y","","","","","","","","",2024
1935491,"","","Y","","","","","","","",
1935495,"","Y","","","","","","","","",2024
1935496,"","","Y","","","","","","","",
1935498,"","Y","","","","","","","","",2024
1935500,"","Y","","","","","","","","",2024
1935501,"","Y","","","","","","","","",2024
1935504,"","","Y","","","","","","","",
1935506,"","","","","","Y","","","","",2024
1935509,"","","Y","","","","","","","",
1935513,"","Y","","","","","","","","",2024
1935518,"","Y","","","","","","","","",2024
1935527,"","Y","","","","","","","","",2024
1935530,"","","","","","Y","","","","",2024
1935533,"","","Y","","","","","","","",
1935534,"","Y","","","","","","","","",2024
1935538,"","","","","","Y","","","","",2024
1935540,"","","Y","","","","","","","",
1935546,"","Y","","","","","","","","",2024
1935547,"","","Y","","","","","","","",
1935550,"","Y","","","","","","","","",2024
1935551,"","Y","","","","","","","","",2024
1935552,"","Y","","","","","","","","",2024
1935553,"","","","","","Y","","","","",2024
1935555,"","","Y","","","","","","","",
1935557,"","","Y","","","","","","","",
1935559,"","Y","","","","","","","","",2024
1935565,"","","Y","","","","","","","",
1935572,"","Y","","","","","","","","",2024
1935575,"","Y","","","","","","","","",2024
