"Filing ID","5K(3)(a)","5K(3)(b)","5K(3)(c) City","5K(3)(c) State","5K(3)(c) Country","5K(3)(d)","5K(3)(e)","5K(3)(f)","5K(3)(g)"
1998785,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",59238723
1998785,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",178017817
1998823,"AXOS CLEARING LLC","AXOS CLEARING LLC","OMAHA","NE","USA","N","8-53595","",237994231
1997034,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",25388711
1997034,"STONEX FINANCIAL INC.","STONEX FINANCIAL INC.","WINTER PARK","FL","USA","N","8-51269","",9590165
1997034,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",23685737
1998842,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",393804376
1998842,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",164459336
1998857,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",4952815166
1998690,"FIDELITY INVESTMENTS","CUSTODIAN/FINANCIAL SERVICES","COVINGTON","KY","USA","N","","",175771552
1998870,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",245487723
1998870,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",78606889
1998870,"VANGUARD MARKETING CORPORATION","VANGUARD MARKETING CORPORATION","MALVERN","PA","USA","N","8-21570","",108931335
1998881,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",556006372
1996532,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","WFLLPEPC7FZXENRZV188",1514036985
1999235,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","OMAHA","NE","USA","N","8-16514","",1538517135
1999237,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",272219018
1997505,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",345168566
1997168,"BNY MELLON SECURITIES CORPORATION","BNY MELLON SECURITIES CORPORATION","NEW YORK","NY","USA","N","8-13801","KKSXJA6377V8HQNXW856",74483910
1997168,"THE NORTHERN TRUST COMPANY","NORTHERN TRUST","LONDON","","GBR","N","","6PTKHDJ8HDUF78PFWH30",39293281
1996532,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",1283779530
1996532,"CIBC MELLON","CIBC MELLON","TORONTO","","CAN","N","","",1034447855
1996532,"J.P. MORGAN CHASE BANK","J.P. MORGAN CHASE","NEW YORK","NY","USA","N","","7H6GLXDRUGQFU57RNE97",1167093265
1999582,"STATE STREET BANK & TRUST CO.","STATE STREET BANK & TRUST CO.","BOSTON","MA","USA","N","","",387000000
1999852,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",259295205
1999852,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",648278
1995929,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",1247080497
1996262,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1703325961
1996270,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",199485447
1998997,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",215947872
1999027,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",183978000
1999027,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",550600000
1999045,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",754155566
1999056,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",3926942015
1999056,"FIRST HORIZON BANK","FIRST HORIZON BANK","MEMPHIS","TN","USA","Y","","",6289687517
1999056,"BANK OF AMERICA MERRILL TRUST SERVICES","BANK OF AMERICA MERRILL TRUST SERVICES","PENNINGTON","NJ","USA","N","","",2026140025
1998651,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",242799127
1999063,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",140000975
1999063,"MERRIL LYNCH","MERRIL LYNCH","NEW YORK","NY","USA","N","","",11593290
1998808,"RBC CAPITAL MARKETS, LLC","RBC CAPITAL MARKETS, LLC","NEW YORK","NY","USA","N","8-45411","",25380742
1998904,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",1420000
1997795,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",387579715
1998049,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",162062965
1999078,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",58206647
1999085,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",638208824
1999087,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",14146591395
1999098,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1199098973
1997833,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",936945775
1997730,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","EL PASO","TX","USA","N","8-16514","",767362045
1996814,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",2097725828
1996814,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",378206565
1996814,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",323530901
1997959,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",233714026
1997972,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",1709401644
1997972,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WEST LAKE","TX","USA","N","8-16514","",14822425
1997974,"U.S. BANCORP INVESTMENTS, INC.","U.S. BANCORP INVESTMENTS, INC.","SAINT PAUL","MN","USA","N","8-35359","",455556521
1997974,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",1973640466
1999754,"AXIS BANK LIMITED","AXIS BANK LIMITED","MUMBAI","","IND","N","","",3986979
1999754,"HDFC BANK LTD","HDFC BANK LTD","MUMBAI","","IND","N","","",2001874541
2000042,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",4422363277
2000689,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",242764830
1999853,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",214470562
1999691,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",3171472495
1999691,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",10080175262
1999860,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",437469775
1999860,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",746483463
1996966,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",404849603
1999885,"ASSETMARK BROKERAGE, LLC","ASSETMARK BROKERAGE, LLC","CONCORD","CA","USA","N","8-69391","",243014234
1999870,"FIDELITY BROKERAGE SERVICES LLC, (CRD# 7784)","FIDELITY BROKERAGE SERVICES LLC, (CRD# 7784)","SMITHFIELD","RI","USA","N","","",29625057
1999893,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",25479306
1999923,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",223799035
1999923,"RELIANCE TRUST COMPANY","RELIANCE TRUST COMPANY","ATLANTA","GA","USA","N","","",221150750
1999923,"STANDARD INSURANCE COMPANY","STANDARD INSURANCE COMPANY","PORTLAND","OR","USA","Y","","",12657329807
1999923,"MINNESOTA LIFE INSURANCE COMPANY","MINNESOTA LIFE INSURANCE COMPANY","ST. PAUL","MN","USA","N","","",639068181
1999929,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",327770427
1999129,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",1023952029
1999129,"NORTHERN TRUST","NORTHERN TRUST","CHICAGO","IL","USA","N","","",565786653
1999956,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",2995740443
1999956,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",2573241537
1998456,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",113881819
1999981,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",208228423
1992923,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",81012196
1999993,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",2410063147
1999750,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",46249281
2000033,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",4448392513
2000043,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","NEW YORK","NY","USA","N","8-16514","",128458583
1999727,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1099189123
1999888,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",920490700
1991914,"CHARLES SCHWAB & CO, INC","CHARLES SCHWAB & CO INC","EL PASO","TX","USA","N","","",78221135
1996262,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",472265413
1996231,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","ST. PETERSBURG","FL","USA","Y","8-10999","",182101259656
1996231,"RAYMOND JAMES TRUST COMPANY OF NEW HAMPSHIRE","RAYMOND JAMES TRUST COMPANY OF NEW HAMPSHIRE","PORTSMOUTH","NH","USA","Y","","",125135940031
1987356,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",278284362
1987356,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",142163031
1996256,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",186099182
1995066,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",89672459
1995066,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",20860000
1995066,"PRINCIPAL CUSTODY SOLUTIONS","PRINCIPAL CUSTODY SOLUTIONS","MINNEAPOLIS","MN","USA","N","","",18500000
1996263,"EDMOND DE ROTHSCHILD (SUISSE) SA","EDMOND DE ROTHSCHILD (SUISSE) SA","GENEVA","","CHE","Y","","",300355548
1996263,"BANQUE JULIUS BAER","BANQUE JULIUS BAER","ZURICH","","CHE","N","","",127627952
1996263,"CREDO","CREDO","LONDON","","GBR","N","","",126430070
1996311,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",13361841
1996311,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",17651949
1996324,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","",230004741
1996332,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",168459398
1996332,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",189988638
1996333,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",8700000000
1996333,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1210000000
1992428,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","CINCINNATTI","OH","USA","N","8-23292","",1389391689
1996045,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",188000000
1996336,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",161012017
1996345,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",324963188
1995919,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",2013615732
1996222,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",696144078
1995226,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","COLUMBUS","OH","USA","N","","7H6GLXDRUGQFU57RNE97",24007772335
1995226,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",41564747610
1995226,"THE BANK OF NEW YORK MELLON CORPORATION","THE BANK OF NEW YORK MELLON CORPORATION","WILMINGTON","DE","USA","N","","WFLLPEPC7FZXENRZV188",20073130544
1995226,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","Y","","FOR8UP27PHTHYVLBNG30",14861958499
1996367,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",6878120890
1996367,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",3393412570
1993828,"FIDELITY INSTITUTIONAL WEALTH SERVICES","FIDELITY","BOSTON","MA","USA","N","","",1310500294
1996328,"FIDELITY MANAGEMENT TRUST COMPANY","FIDELITY MANAGEMENT TRUST COMPANY","SMITHFIELD","RI","USA","N","","",8978941664
1996382,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",89408167
1996382,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",42508317
1996386,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",69305148
1996386,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",14211514
1996393,"BANK OF NEW YORK MELLON","BANK","NEW YORK CITY","NY","USA","N","","",567608939
1996393,"MORGAN STANLEY FINANCIAL SERVICES","BANK","NEW YORK CITY","NY","USA","N","","",1293706168
1996393,"U S BANK","BANK","MINNEAPOLIS","MN","USA","N","","482447199",412134925
1996393,"AMALGAMATED BANK","AMALGAMATED BANK","NEW YORK","NY","USA","N","","",497992120
1998036,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",3171472495
1998036,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",10080175262
1996401,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",4408779266
1997865,"ASCENSUS, LLC","ASCENSUS","FARGO","ND","USA","N","","",2197892429
1997865,"EMPOWER RETIREMENT, LLC","EMPOWER","DENVER","CO","USA","N","","",1063641630
1995817,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",227563327
1999128,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",73780038
1999128,"NEWPORT/ASCENSUS","ASCENSUS","DRESHER","PA","USA","N","","",8855989
1999059,"NORTHERN TRUST","NORTHERN TRUST","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",884974044
1999059,"STATE STREET BANK","STATE STREET BANK","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",870252042
1999059,"BANK OF NEW YORK MELLON","BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",499852346
1999033,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",94718067
1999155,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",165580919
1999155,"ASCENSUS BROKER DEALER SERVICES, LLC","ASCENSUS BROKER DEALER SERVICES, LLC","NEWTON","MA","USA","N","8-47312","",2125019
1999150,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","",78182149
1999150,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",34215121
1998937,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",12432000
1999774,"STATE STREET GLOBAL MARKETS, LLC","STATE STREET GLOBAL MARKETS, LLC","BOSTON","MA","USA","N","8-69862","",310013735
1999774,"NORTHERN TRUST SECURITIES, INC.","NORTHERN TRUST SECURITIES, INC.","CHICAGO","IL","USA","N","8-23689","",170803314
1999774,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",123025270
1999774,"SUMITOME MITSUI TRUST BANK (U.S.A) LIMITED","SUMITOME MITSUI TRUST BANK (U.S.A.) LIMITED","HOBOKEN","NJ","USA","N","","YVE6V0WZG64JLXC7QM27",221288169
2000061,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",251097670
1998290,"DBS BANK LTD","DBS BANK LTD","SINGAPORE","","SGP","N","","",315418805
1998290,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","",758499432
1998290,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","SINGAPORE","","SGP","N","","",506777787
1998290,"BNP PARIBAS","BNP PARIBAS","SINGAPORE","","SGP","N","","",288685382
1998290,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","SINGAPORE","","SGP","N","","",252393732
1998290,"THE BANK OF NEW YORK MELLON CORPORATION","THE BANK OF NEW YORK MELLON CORPORATION","NEW YORK","NY","USA","N","","",294116431
1989342,"BNY MELLON SECURITIES CORPORATION","BNY MELLON SECURITIES CORPORATION","NEW YORK","NY","USA","N","8-13801","",56747792
1989342,"NORTHERN TRUST COMPANY","NORTHERN TRUST COMPANY","DUBLIN","","IRL","N","","",14578846
1999542,"STANDARD CHARTERED BANK","STANDARD CHARTERED BANK","MUMBAI","","IND","N","","",120190824284
1999542,"SBI-SG GLOBAL SECURITIES SERVICES PRIVATE LIMITED","SBI-SG GLOBAL SECURITIES SERVICES PRIVATE LIMITED","MUMBAI","","IND","Y","","",34760414197
1997796,"STATE STREET TRUST COMPANY CANADA","STATE STREET TRUST COMPANY CANADA","TORONTO","","CAN","N","","549300L71XG2CTQ2V82",29027789
1997796,"THE BANK OF NEW YORK MELLON, SA/NV","THE BANK OF NEW YORK MELLON, SA/NV","BRUSSELS","","BEL","N","","MMYX0N4ZEZ13Z4XCG897",81669218
1997796,"KOTAK MAHINDRA BANK LTD.","KOTAK MAHINDRA BANK LTD.","MUMBAI","","IND","N","","335800E6GTTXKHXE2I75",197764685
2000460,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","Y","8-35008","",278354420287
1997210,"MORGAN STANLEY & CO. LLC  & MORGAN STANLEY CAPITAL SERVICES LLC","MORGAN STANLEY","NEW YORK","NY","USA","N","","",523914426
2000495,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",3230000
1993637,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",123400000
2000520,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1157167198
2000520,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",112370421
2000535,"SEI TRUST COMPANY","SEI TRUST COMPANY","OAKS","PA","USA","N","","",114784176
1996396,"CHARLES SCHWAB AND CO.","CHARLES SCHWAB AND CO.","ORLANDO","FL","USA","N","","",1987056515
1996414,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",13212725872
1996425,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1191179890
1996425,"RBC CAPITAL MARKETS, LLC","RBC CAPITAL MARKETS, LLC","NEW YORK","NY","USA","N","8-45411","",10101546
1996425,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",1102637273
1996433,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",2385125248
1996433,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",225588660
1996442,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",155382082
1996432,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",108112077
1996159,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",194095740
1996448,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",3808471786
1996448,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",5902543620
1996453,"AXOS CLEARING LLC","AXOS CLEARING LLC","CENTENNIAL","CO","USA","N","8-53595","",114201602
1996066,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","SINGAPORE","","SGP","N","","",405848296
1996066,"THE BANK OF NEW YORK MELLON SA/NV","THE BANK OF NEW YORK MELLON SA/NV","BRUSSELS","","BEL","N","","",175122664
1994452,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",52475073419
1994452,"TRUIST INVESTMENT SERVICES, INC.","TRUIST INVESTMENT SERVICES, INC.","ATLANTA","GA","USA","Y","8-35355","",8544719443
1996471,"BNY MELLON ASSET SERVICING","BNY MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",1624445958
1996471,"NORTHERN TRUST CORPORATION","NORTHERN TRUST","CHICAGO","IL","USA","N","","549300GLF98S992BC502",1857108723
1996471,"STATE STREET CORP","STATE STREET","BOSTON","MA","USA","N","","549300ZFEEJ2IP5VME73",852014861
1996492,"HILLTOP SECURITIES INC.","HILLTOP SECURITIES INC.","DALLAS","TX","USA","N","8-45123","",102363501
1996492,"WILMINGTON TRUST","WILMINGTON TRUST","WILMINGTON","DE","USA","N","","",1034319000
1994834,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",563574854
1994834,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","PURCHASE","NY","USA","N","8-68191","",166691154
1999272,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",1085953645
1999273,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",322398940
1999278,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",16642808302
1999278,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","SMITHFIELD","RI","USA","N","8-26740","",7029015446
1997259,"JP MORGAN SECURITIES PLC","JP MORGAN SECURITIES PLC","LONDON","","GBR","N","","K6Q0W1PS1L1O4IQL9C32",1337881407
